"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-11 09:01:00",57116,13.14726,13.70414,12.43323,12.16648,"NAN",20.67405
"2022-01-11 09:02:00",57117,13.1068,13.39876,12.29644,12.07152,"NAN",20.68863
"2022-01-11 09:03:00",57118,13.05892,13.28057,12.29122,12.05366,"NAN",20.70948
"2022-01-11 09:04:00",57119,13.0424,13.12361,12.26594,12.04815,"NAN",20.71255
"2022-01-11 09:05:00",57120,13.08662,13.09637,12.2899,12.0205,"NAN",20.72755
"2022-01-11 09:06:00",57121,13.13401,13.14147,12.2611,11.97303,"NAN",20.73241
"2022-01-11 09:07:00",57122,13.81563,13.7062,12.367,12.05655,"NAN",20.73256
"2022-01-11 09:08:00",57123,14.11001,13.88412,12.50058,12.29635,"NAN",20.73363
"2022-01-11 09:09:00",57124,14.33123,14.09597,12.45815,12.19874,"NAN",20.74416
"2022-01-11 09:10:00",57125,14.51401,14.23776,12.37173,12.07987,"NAN",20.73327
"2022-01-11 09:11:00",57126,14.62473,14.33394,12.4584,12.09262,"NAN",20.74225
"2022-01-11 09:12:00",57127,14.7366,14.43828,12.73433,12.49921,"NAN",20.75857
"2022-01-11 09:13:00",57128,14.78794,14.52869,12.66375,12.49368,"NAN",20.75143
"2022-01-11 09:14:00",57129,14.82953,14.5671,12.69933,12.42693,"NAN",20.77691
"2022-01-11 09:15:00",57130,14.06157,14.37587,12.74688,12.46591,"NAN",20.76417
"2022-01-11 09:16:00",57131,13.65734,13.74294,12.69079,12.50364,"NAN",20.75846
"2022-01-11 09:17:00",57132,13.57625,13.58104,12.65604,12.44395,"NAN",20.77528
"2022-01-11 09:18:00",57133,13.5804,13.55772,12.72107,12.5414,"NAN",20.76501
"2022-01-11 09:19:00",57134,13.57522,13.52924,12.54693,12.33114,"NAN",20.75766
"2022-01-11 09:20:00",57135,13.44827,13.41546,12.74132,12.50066,"NAN",20.77546
"2022-01-11 09:21:00",57136,13.30565,13.2685,12.63982,12.40697,"NAN",20.75498
"2022-01-11 09:22:00",57137,13.49199,13.31248,12.59286,12.36737,"NAN",20.76856
"2022-01-11 09:23:00",57138,13.72712,13.52153,12.68816,12.40185,"NAN",20.76596
"2022-01-11 09:24:00",57139,13.68639,13.56053,12.5748,12.42722,"NAN",20.79733
"2022-01-11 09:25:00",57140,14.22914,13.90057,12.94965,12.5943,"NAN",20.79194
"2022-01-11 09:26:00",57141,14.22783,14.00251,12.93001,12.68924,"NAN",20.80221
"2022-01-11 09:27:00",57142,14.19091,14.02513,12.88772,12.8354,"NAN",20.79632
"2022-01-11 09:28:00",57143,14.31223,14.13555,12.97256,12.97149,"NAN",20.81263
"2022-01-11 09:29:00",57144,14.39302,14.27067,13.03237,13.01293,"NAN",20.82995
"2022-01-11 09:30:00",57145,14.50715,14.32908,13.03612,13.04384,"NAN",20.80896
"2022-01-11 09:31:00",57146,14.76751,14.54702,13.10102,13.07332,"NAN",20.80628
"2022-01-11 09:32:00",57147,14.58553,14.54878,13.14181,13.13085,"NAN",20.79541
"2022-01-11 09:33:00",57148,15.20316,15.33021,13.181,13.17465,"NAN",20.80597
"2022-01-11 09:34:00",57149,15.15709,15.47903,13.22174,13.20386,"NAN",20.79373
"2022-01-11 09:35:00",57150,15.60881,15.98076,13.07582,12.92874,"NAN",20.7966
"2022-01-11 09:36:00",57151,15.71523,16.14192,13.20429,12.93991,"NAN",20.80127
"2022-01-11 09:37:00",57152,14.91916,15.34621,13.21617,13.05597,"NAN",20.79988
"2022-01-11 09:38:00",57153,15.0753,15.49977,12.89275,12.68385,"NAN",20.83944
"2022-01-11 09:39:00",57154,15.23163,15.78352,12.93895,12.70879,"NAN",20.80772
"2022-01-11 09:40:00",57155,15.15585,15.66457,13.02575,12.82408,"NAN",20.79268
"2022-01-11 09:41:00",57156,15.51195,15.9616,13.13485,12.88657,"NAN",20.79677
"2022-01-11 09:42:00",57157,16.42292,16.91109,13.10843,12.89926,"NAN",20.81506
"2022-01-11 09:43:00",57158,17.3159,17.84426,13.18836,12.92956,"NAN",20.78517
"2022-01-11 09:44:00",57159,15.15771,15.85322,13.18836,13.03471,"NAN",20.78849
"2022-01-11 09:45:00",57160,15.45419,16.20455,13.11241,12.94532,"NAN",20.79275
"2022-01-11 09:46:00",57161,15.71356,16.59609,12.99134,12.7985,"NAN",20.77557
"2022-01-11 09:47:00",57162,16.15225,17.19337,12.91029,12.7059,"NAN",20.77868
"2022-01-11 09:48:00",57163,16.6349,17.51546,13.272,13.02086,"NAN",20.77329
"2022-01-11 09:49:00",57164,15.83144,16.83787,13.11262,12.8864,"NAN",20.75439
"2022-01-11 09:50:00",57165,15.65848,16.60759,13.19054,12.84577,"NAN",20.75871
"2022-01-11 09:51:00",57166,16.9734,17.91369,13.22258,12.86449,"NAN",20.73915
"2022-01-11 09:52:00",57167,15.88271,16.66966,13.52415,13.09868,"NAN",20.74005
"2022-01-11 09:53:00",57168,16.01583,16.86127,13.64134,13.34397,"NAN",20.73664
"2022-01-11 09:54:00",57169,15.8415,16.4423,13.68313,13.62771,"NAN",20.74735
"2022-01-11 09:55:00",57170,15.73244,16.38305,13.57294,13.72759,"NAN",20.73895
"2022-01-11 09:56:00",57171,15.66705,16.34492,13.29127,13.33769,"NAN",20.75166
"2022-01-11 09:57:00",57172,16.02555,16.83014,13.21625,13.16557,"NAN",20.72755
"2022-01-11 09:58:00",57173,15.75543,16.62218,13.31106,13.17168,"NAN",20.75461
"2022-01-11 09:59:00",57174,15.79731,16.55576,13.37737,13.18307,"NAN",20.72668
"2022-01-11 10:00:00",57175,16.03753,16.72112,13.48519,13.27645,"NAN",20.72529
