"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-12 13:01:00",58796,16.62385,16.67584,17.06683,17.04848,"NAN",21.14847
"2022-01-12 13:02:00",58797,17.48828,17.30088,17.48031,17.53948,"NAN",21.13743
"2022-01-12 13:03:00",58798,18.12245,17.87996,18.22111,18.37394,"NAN",21.13406
"2022-01-12 13:04:00",58799,18.57837,18.28755,18.36767,18.64342,"NAN",21.13492
"2022-01-12 13:05:00",58800,18.42932,18.24636,18.14188,18.32658,"NAN",21.12597
"2022-01-12 13:06:00",58801,18.95107,18.39702,18.71666,18.93341,"NAN",21.12774
"2022-01-12 13:07:00",58802,19.53591,19.15115,18.46778,18.78678,"NAN",21.12617
"2022-01-12 13:08:00",58803,19.88119,19.43623,18.49926,18.881,"NAN",21.13684
"2022-01-12 13:09:00",58804,19.89183,19.47342,18.23031,18.27611,"NAN",21.12448
"2022-01-12 13:10:00",58805,19.92927,19.46496,18.28491,18.48115,"NAN",21.15063
"2022-01-12 13:11:00",58806,19.86991,19.40824,17.76605,17.7913,"NAN",21.15841
"2022-01-12 13:12:00",58807,19.85163,19.32486,17.6855,17.77026,"NAN",21.15154
"2022-01-12 13:13:00",58808,19.93531,19.3516,17.88031,18.1106,"NAN",21.1294
"2022-01-12 13:14:00",58809,20.01759,19.42596,17.86377,17.99945,"NAN",21.13668
"2022-01-12 13:15:00",58810,18.85735,18.35094,17.79564,18.00541,"NAN",21.13473
"2022-01-12 13:16:00",58811,18.58846,18.17689,18.23202,18.44381,"NAN",21.13914
"2022-01-12 13:17:00",58812,18.33082,18.20731,18.21035,18.31028,"NAN",21.14236
"2022-01-12 13:18:00",58813,18.2672,18.02231,17.93328,18.04715,"NAN",21.13143
"2022-01-12 13:19:00",58814,18.58088,18.25958,18.29215,18.47128,"NAN",21.14289
"2022-01-12 13:20:00",58815,18.27629,18.12043,18.35579,18.55873,"NAN",21.14354
"2022-01-12 13:21:00",58816,18.2837,18.08741,18.06162,18.23518,"NAN",21.12775
"2022-01-12 13:22:00",58817,17.80778,17.63745,17.88005,18.03197,"NAN",21.15461
"2022-01-12 13:23:00",58818,17.81706,17.66182,17.74245,17.89985,"NAN",21.15017
"2022-01-12 13:24:00",58819,17.91531,17.80832,17.74988,17.68054,"NAN",21.13494
"2022-01-12 13:25:00",58820,17.5994,17.43284,17.38212,17.38692,"NAN",21.15826
"2022-01-12 13:26:00",58821,18.01158,17.68896,17.53443,17.62981,"NAN",21.12635
"2022-01-12 13:27:00",58822,18.34199,17.95301,19.63989,19.64881,"NAN",21.09936
"2022-01-12 13:28:00",58823,18.52144,18.00313,20.2388,20.47944,"NAN",21.16121
"2022-01-12 13:29:00",58824,18.51794,18.02868,20.55729,20.84238,"NAN",21.16265
"2022-01-12 13:30:00",58825,18.558,18.06364,20.76291,21.10078,"NAN",21.14893
"2022-01-12 13:31:00",58826,18.42319,18.07206,20.80788,21.13377,"NAN",21.14057
"2022-01-12 13:32:00",58827,18.56323,18.25651,21.00395,21.37655,"NAN",21.14517
"2022-01-12 13:33:00",58828,18.61236,18.25876,21.03663,21.43357,"NAN",21.13366
"2022-01-12 13:34:00",58829,18.75839,18.2836,21.12399,21.53459,"NAN",21.11603
"2022-01-12 13:35:00",58830,18.94847,18.4307,19.94712,20.8284,"NAN",21.14185
"2022-01-12 13:36:00",58831,18.90376,18.57483,19.10765,20.07767,"NAN",21.14176
"2022-01-12 13:37:00",58832,19.10134,18.76535,18.84796,19.24323,"NAN",21.131
"2022-01-12 13:38:00",58833,18.68213,18.45896,18.6225,18.96369,"NAN",21.1326
"2022-01-12 13:39:00",58834,18.42445,18.23855,18.34883,18.63602,"NAN",21.14541
"2022-01-12 13:40:00",58835,18.12871,17.94677,18.32736,18.75478,"NAN",21.13029
"2022-01-12 13:41:00",58836,17.71813,17.67879,18.07037,18.11283,"NAN",21.1276
"2022-01-12 13:42:00",58837,17.73151,17.56712,17.95801,18.17037,"NAN",21.13393
"2022-01-12 13:43:00",58838,18.16515,17.71863,17.96058,18.35317,"NAN",21.14835
"2022-01-12 13:44:00",58839,18.35097,17.81927,18.16144,18.51827,"NAN",21.14561
"2022-01-12 13:45:00",58840,18.47248,17.87874,17.64199,17.99438,"NAN",21.15347
"2022-01-12 13:46:00",58841,18.30896,17.7846,17.59494,17.75811,"NAN",21.1442
"2022-01-12 13:47:00",58842,18.09196,17.53371,17.31552,17.46957,"NAN",21.13147
"2022-01-12 13:48:00",58843,17.98037,17.31415,17.01789,17.17271,"NAN",21.13528
"2022-01-12 13:49:00",58844,17.75995,17.21368,17.03828,17.18534,"NAN",21.14443
"2022-01-12 13:50:00",58845,17.78329,17.25699,17.19439,17.34244,"NAN",21.16665
"2022-01-12 13:51:00",58846,17.91574,17.34502,17.41897,17.69065,"NAN",21.16451
"2022-01-12 13:52:00",58847,18.04244,17.38214,17.51002,17.83241,"NAN",21.15063
"2022-01-12 13:53:00",58848,18.00336,17.44421,17.30975,17.59776,"NAN",21.15283
"2022-01-12 13:54:00",58849,18.07327,17.46904,17.14139,17.34223,"NAN",21.15511
"2022-01-12 13:55:00",58850,17.97981,17.48779,17.18756,17.4725,"NAN",21.14997
"2022-01-12 13:56:00",58851,17.87821,17.43624,17.26545,17.5396,"NAN",21.16417
"2022-01-12 13:57:00",58852,17.75786,17.36292,17.33494,17.64385,"NAN",21.17406
"2022-01-12 13:58:00",58853,18.21809,17.64961,17.48687,17.76723,"NAN",21.17684
"2022-01-12 13:59:00",58854,18.3484,17.82781,17.83548,18.21958,"NAN",21.17832
"2022-01-12 14:00:00",58855,18.63312,18.05271,18.02412,18.47181,"NAN",21.17178
