"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-13 18:01:00",60536,10.3006,10.47411,10.60774,10.49896,"NAN",20.9574
"2022-01-13 18:02:00",60537,10.26941,10.42766,10.54414,10.43383,"NAN",20.96752
"2022-01-13 18:03:00",60538,10.21761,10.38491,10.52734,10.41036,"NAN",20.96869
"2022-01-13 18:04:00",60539,10.41667,10.52042,10.60638,10.53132,"NAN",20.96287
"2022-01-13 18:05:00",60540,10.41808,10.52582,10.68116,10.61461,"NAN",20.96736
"2022-01-13 18:06:00",60541,10.20602,10.39659,10.46834,10.35732,"NAN",20.95931
"2022-01-13 18:07:00",60542,10.46081,10.56193,10.5317,10.40882,"NAN",20.95876
"2022-01-13 18:08:00",60543,10.53417,10.5893,10.56466,10.47055,"NAN",20.96358
"2022-01-13 18:09:00",60544,10.54066,10.62206,10.49367,10.38109,"NAN",20.95416
"2022-01-13 18:10:00",60545,10.55507,10.62238,10.52525,10.40217,"NAN",20.95647
"2022-01-13 18:11:00",60546,10.55668,10.62664,10.51765,10.47577,"NAN",20.94625
"2022-01-13 18:12:00",60547,10.55305,10.59203,10.48553,10.3788,"NAN",20.95376
"2022-01-13 18:13:00",60548,10.54829,10.60055,10.46787,10.32172,"NAN",20.95441
"2022-01-13 18:14:00",60549,10.53146,10.59405,10.52029,10.40375,"NAN",20.95909
"2022-01-13 18:15:00",60550,10.25195,10.39409,10.49747,10.38837,"NAN",20.95275
"2022-01-13 18:16:00",60551,10.23033,10.3761,10.46484,10.3707,"NAN",20.94953
"2022-01-13 18:17:00",60552,10.24845,10.39546,10.55693,10.50373,"NAN",20.94234
"2022-01-13 18:18:00",60553,10.18187,10.36367,10.52095,10.47743,"NAN",20.92686
"2022-01-13 18:19:00",60554,10.4297,10.5399,10.57328,10.49922,"NAN",20.9458
"2022-01-13 18:20:00",60555,10.25527,10.43796,10.50142,10.41275,"NAN",20.95071
"2022-01-13 18:21:00",60556,10.22467,10.38298,10.41527,10.26373,"NAN",20.93737
"2022-01-13 18:22:00",60557,10.11491,10.29651,10.46476,10.30754,"NAN",20.93769
"2022-01-13 18:23:00",60558,10.19183,10.33142,10.48671,10.36837,"NAN",20.93961
"2022-01-13 18:24:00",60559,10.05746,10.24217,10.40407,10.26624,"NAN",20.94361
"2022-01-13 18:25:00",60560,10.03603,10.24029,10.42972,10.32423,"NAN",20.93466
"2022-01-13 18:26:00",60561,10.23748,10.36527,10.45807,10.41336,"NAN",20.9456
"2022-01-13 18:27:00",60562,10.10519,10.26441,10.44877,10.42801,"NAN",20.93106
"2022-01-13 18:28:00",60563,10.04458,10.19731,10.42262,10.39441,"NAN",20.93212
"2022-01-13 18:29:00",60564,10.079,10.21219,10.39214,10.38568,"NAN",20.93036
"2022-01-13 18:30:00",60565,10.15257,10.28965,10.37959,10.36721,"NAN",20.92847
"2022-01-13 18:31:00",60566,9.874913,10.09353,10.33673,10.31529,"NAN",20.92818
"2022-01-13 18:32:00",60567,9.721125,9.966961,10.31792,10.28916,"NAN",20.94371
"2022-01-13 18:33:00",60568,9.86921,10.0381,10.297,10.28694,"NAN",20.93541
"2022-01-13 18:34:00",60569,9.599477,9.862719,10.24246,10.21949,"NAN",20.94257
"2022-01-13 18:35:00",60570,9.458621,9.745905,10.08331,9.914795,"NAN",20.94706
"2022-01-13 18:36:00",60571,9.69112,9.881757,10.10151,9.934583,"NAN",20.94317
"2022-01-13 18:37:00",60572,9.710432,9.892275,10.11027,10.0125,"NAN",20.93435
"2022-01-13 18:38:00",60573,9.801752,9.988715,10.1016,9.971235,"NAN",20.93929
"2022-01-13 18:39:00",60574,9.907789,10.06635,10.16455,10.01549,"NAN",20.93727
"2022-01-13 18:40:00",60575,9.850612,10.02973,10.14597,10.02341,"NAN",20.93687
"2022-01-13 18:41:00",60576,9.827853,9.960851,10.17528,10.09651,"NAN",20.92393
"2022-01-13 18:42:00",60577,9.893697,10.02052,10.17424,10.07797,"NAN",20.92733
"2022-01-13 18:43:00",60578,9.747111,9.962358,10.12071,10.01241,"NAN",20.92819
"2022-01-13 18:44:00",60579,9.708689,9.931412,9.92267,9.667078,"NAN",20.92088
"2022-01-13 18:45:00",60580,9.56957,9.8084,9.982513,9.743779,"NAN",20.9228
"2022-01-13 18:46:00",60581,9.42747,9.707406,9.912213,9.616184,"NAN",20.9374
"2022-01-13 18:47:00",60582,9.654631,9.848851,10.07378,9.980402,"NAN",20.92416
"2022-01-13 18:48:00",60583,9.468534,9.726711,9.993836,9.825651,"NAN",20.92693
"2022-01-13 18:49:00",60584,9.721558,9.920755,10.04821,9.926229,"NAN",20.92615
"2022-01-13 18:50:00",60585,9.619538,9.861143,10.05879,9.909213,"NAN",20.92251
"2022-01-13 18:51:00",60586,9.621688,9.826507,9.998092,9.857757,"NAN",20.92585
"2022-01-13 18:52:00",60587,9.598576,9.842486,10.06986,9.940622,"NAN",20.91959
"2022-01-13 18:53:00",60588,9.453103,9.71698,9.852206,9.657339,"NAN",20.91679
"2022-01-13 18:54:00",60589,9.63561,9.837284,10.02578,9.982069,"NAN",20.9193
"2022-01-13 18:55:00",60590,9.395992,9.637084,9.895087,9.689749,"NAN",20.92336
"2022-01-13 18:56:00",60591,9.321683,9.616525,9.841963,9.681286,"NAN",20.9203
"2022-01-13 18:57:00",60592,9.09121,9.468979,9.701095,9.521918,"NAN",20.9264
"2022-01-13 18:58:00",60593,9.162273,9.467727,9.721091,9.391856,"NAN",20.91971
"2022-01-13 18:59:00",60594,9.134873,9.407975,9.712887,9.420202,"NAN",20.93527
"2022-01-13 19:00:00",60595,9.113139,9.349231,9.637772,9.353885,"NAN",20.92726
