"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 14:01:00",55976,13.71412,13.88926,14.17246,14.22367,"NAN",21.02772
"2022-01-10 14:02:00",55977,13.39769,13.60692,13.79483,13.79464,"NAN",21.02859
"2022-01-10 14:03:00",55978,13.55448,13.75562,14.02057,13.94791,"NAN",21.02338
"2022-01-10 14:04:00",55979,13.61776,13.76041,14.30678,14.17552,"NAN",21.03329
"2022-01-10 14:05:00",55980,13.85252,13.98893,14.29969,14.21333,"NAN",21.03654
"2022-01-10 14:06:00",55981,13.61752,13.82439,13.93866,13.84403,"NAN",21.04346
"2022-01-10 14:07:00",55982,13.79424,13.92615,14.24647,14.16521,"NAN",21.0417
"2022-01-10 14:08:00",55983,13.88415,14.00229,13.86129,13.75035,"NAN",21.04311
"2022-01-10 14:09:00",55984,13.91868,14.01045,13.71263,13.61621,"NAN",21.04838
"2022-01-10 14:10:00",55985,13.94487,13.99887,13.84887,13.76424,"NAN",21.05183
"2022-01-10 14:11:00",55986,13.95997,13.94883,13.73604,13.69528,"NAN",21.06994
"2022-01-10 14:12:00",55987,13.95236,13.99644,13.73266,13.63416,"NAN",21.04995
"2022-01-10 14:13:00",55988,13.95616,14.00533,14.30335,14.1677,"NAN",21.04721
"2022-01-10 14:14:00",55989,13.96331,14.00203,14.97771,15.02744,"NAN",21.06403
"2022-01-10 14:15:00",55990,13.92758,14.02664,15.04704,15.33696,"NAN",21.05891
"2022-01-10 14:16:00",55991,13.61371,13.8064,15.0007,15.50795,"NAN",21.04911
"2022-01-10 14:17:00",55992,13.51977,13.70772,15.23403,16.51852,"NAN",21.03867
"2022-01-10 14:18:00",55993,13.54447,13.73237,15.22086,16.1729,"NAN",21.03782
"2022-01-10 14:19:00",55994,13.72149,13.87438,14.953,15.58424,"NAN",21.03341
"2022-01-10 14:20:00",55995,13.80779,13.92312,14.93844,15.36183,"NAN",21.05522
"2022-01-10 14:21:00",55996,13.73112,13.87466,14.53548,15.18425,"NAN",21.02868
"2022-01-10 14:22:00",55997,13.72001,13.91124,14.48204,14.59819,"NAN",21.03643
"2022-01-10 14:23:00",55998,13.46315,13.70978,14.16065,14.12691,"NAN",21.05356
"2022-01-10 14:24:00",55999,13.52842,13.72804,14.02363,13.92903,"NAN",21.04375
"2022-01-10 14:25:00",56000,13.73469,13.87999,14.24252,14.16106,"NAN",21.06528
"2022-01-10 14:26:00",56001,13.64131,13.82775,14.09838,14.05733,"NAN",21.05031
"2022-01-10 14:27:00",56002,13.54244,13.778,14.5414,14.48143,"NAN",21.05109
"2022-01-10 14:28:00",56003,13.59296,13.76075,14.66073,14.64578,"NAN",21.06775
"2022-01-10 14:29:00",56004,13.4664,13.64482,14.63681,14.62434,"NAN",21.04931
"2022-01-10 14:30:00",56005,13.43536,13.60007,14.63424,14.61126,"NAN",21.08573
"2022-01-10 14:31:00",56006,13.36846,13.56283,14.56708,14.56214,"NAN",21.05081
"2022-01-10 14:32:00",56007,13.36404,13.55233,14.5123,14.54946,"NAN",21.04143
"2022-01-10 14:33:00",56008,13.45671,13.6405,14.50195,14.51602,"NAN",21.07085
"2022-01-10 14:34:00",56009,13.35796,13.57691,14.46248,14.46998,"NAN",21.06589
"2022-01-10 14:35:00",56010,13.55485,13.6885,13.88756,13.83278,"NAN",21.06793
"2022-01-10 14:36:00",56011,13.65909,13.82269,14.13295,13.96278,"NAN",21.08952
"2022-01-10 14:37:00",56012,13.80315,14.05704,14.26256,14.18611,"NAN",21.04473
"2022-01-10 14:38:00",56013,13.6684,13.85281,14.10249,13.99166,"NAN",21.08154
"2022-01-10 14:39:00",56014,13.55457,13.78979,13.92306,13.84439,"NAN",21.06992
"2022-01-10 14:40:00",56015,13.15954,13.38124,13.49081,13.38749,"NAN",21.05906
"2022-01-10 14:41:00",56016,13.1763,13.34552,13.33493,13.11542,"NAN",21.09062
"2022-01-10 14:42:00",56017,13.38236,13.52302,13.91482,13.74444,"NAN",21.09255
"2022-01-10 14:43:00",56018,13.64306,13.7848,13.76342,13.65095,"NAN",21.07442
"2022-01-10 14:44:00",56019,13.39415,13.59095,13.63208,13.55993,"NAN",21.08893
"2022-01-10 14:45:00",56020,13.27831,13.45013,13.49852,13.38097,"NAN",21.06203
"2022-01-10 14:46:00",56021,13.45779,13.59095,13.75008,13.64988,"NAN",21.07705
"2022-01-10 14:47:00",56022,13.47415,13.61861,13.54266,13.46866,"NAN",21.07969
"2022-01-10 14:48:00",56023,13.31465,13.48826,13.47545,13.39676,"NAN",21.0852
"2022-01-10 14:49:00",56024,13.17452,13.37436,13.78511,13.6339,"NAN",21.07166
"2022-01-10 14:50:00",56025,13.27388,13.43727,13.50459,13.43521,"NAN",21.07026
"2022-01-10 14:51:00",56026,13.22337,13.40907,13.51661,13.42352,"NAN",21.07335
"2022-01-10 14:52:00",56027,13.05625,13.24955,13.28059,13.14946,"NAN",21.07405
"2022-01-10 14:53:00",56028,13.03813,13.19856,13.38305,13.21831,"NAN",21.08947
"2022-01-10 14:54:00",56029,12.83656,13.05057,13.43231,13.27571,"NAN",21.07268
"2022-01-10 14:55:00",56030,12.98316,13.0938,13.49411,13.40181,"NAN",21.08574
"2022-01-10 14:56:00",56031,13.03992,13.21204,13.41871,13.31886,"NAN",21.06947
"2022-01-10 14:57:00",56032,13.11615,13.30271,13.58595,13.4643,"NAN",21.07364
"2022-01-10 14:58:00",56033,13.05061,13.22215,13.32439,13.2469,"NAN",21.06319
"2022-01-10 14:59:00",56034,13.07434,13.25542,13.24268,13.16166,"NAN",21.04701
"2022-01-10 15:00:00",56035,13.01181,13.19916,13.29155,13.20092,"NAN",21.05779
