"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 08:01:00",55616,6.928609,7.247831,7.97607,7.529269,"NAN",20.35603
"2022-01-10 08:02:00",55617,7.073302,7.183134,7.903928,7.393058,"NAN",20.37028
"2022-01-10 08:03:00",55618,7.726349,7.611519,8.087508,7.574893,"NAN",20.38892
"2022-01-10 08:04:00",55619,7.774778,7.78098,8.324515,7.753618,"NAN",20.38926
"2022-01-10 08:05:00",55620,7.392131,7.648367,8.743304,8.192261,"NAN",20.3847
"2022-01-10 08:06:00",55621,7.218524,7.395586,8.951598,8.64678,"NAN",20.38347
"2022-01-10 08:07:00",55622,6.736044,6.917482,9.079969,8.80485,"NAN",20.39844
"2022-01-10 08:08:00",55623,6.672451,6.898622,8.802704,8.449587,"NAN",20.40799
"2022-01-10 08:09:00",55624,6.697479,6.906479,8.655534,8.320314,"NAN",20.38763
"2022-01-10 08:10:00",55625,6.717796,6.943927,8.630181,8.244678,"NAN",20.37063
"2022-01-10 08:11:00",55626,6.751246,7.003238,8.97973,8.744098,"NAN",20.37375
"2022-01-10 08:12:00",55627,6.793103,7.045336,9.034791,8.826345,"NAN",20.40258
"2022-01-10 08:13:00",55628,6.833783,7.081342,9.096146,8.627401,"NAN",20.41166
"2022-01-10 08:14:00",55629,6.887055,7.132766,9.298156,8.863464,"NAN",20.39617
"2022-01-10 08:15:00",55630,7.411739,7.697805,9.075706,8.621584,"NAN",20.43368
"2022-01-10 08:16:00",55631,7.215524,7.426114,9.008667,8.669397,"NAN",20.42182
"2022-01-10 08:17:00",55632,7.301467,7.524262,8.971831,8.700328,"NAN",20.43732
"2022-01-10 08:18:00",55633,7.270342,7.476752,8.955905,8.70982,"NAN",20.42354
"2022-01-10 08:19:00",55634,7.296051,7.50177,8.84869,8.621948,"NAN",20.4364
"2022-01-10 08:20:00",55635,7.464577,7.692697,8.926608,8.78526,"NAN",20.42391
"2022-01-10 08:21:00",55636,7.950824,8.078399,9.100247,8.875332,"NAN",20.42568
"2022-01-10 08:22:00",55637,7.824828,8.143909,9.209387,8.899039,"NAN",20.42966
"2022-01-10 08:23:00",55638,7.816149,8.142704,9.321299,8.981986,"NAN",20.43811
"2022-01-10 08:24:00",55639,7.830197,8.034698,9.429818,9.267133,"NAN",20.46063
"2022-01-10 08:25:00",55640,7.825113,7.948549,9.360955,9.069933,"NAN",20.47736
"2022-01-10 08:26:00",55641,7.977523,8.119705,9.335341,8.982449,"NAN",20.49514
"2022-01-10 08:27:00",55642,8.281942,8.466994,9.002767,8.933652,"NAN",20.48532
"2022-01-10 08:28:00",55643,8.179083,8.407692,9.006158,8.963199,"NAN",20.48365
"2022-01-10 08:29:00",55644,8.333318,8.481625,9.06897,9.021522,"NAN",20.50423
"2022-01-10 08:30:00",55645,8.385798,8.514042,9.132131,9.093598,"NAN",20.4973
"2022-01-10 08:31:00",55646,8.362356,8.539887,9.208844,9.158742,"NAN",20.51075
"2022-01-10 08:32:00",55647,8.51923,8.762692,9.335465,9.260891,"NAN",20.52564
"2022-01-10 08:33:00",55648,8.702451,8.987413,9.448043,9.393255,"NAN",20.52831
"2022-01-10 08:34:00",55649,8.760791,8.968291,9.659895,9.550716,"NAN",20.54244
"2022-01-10 08:35:00",55650,8.972562,9.2012,10.23303,9.916416,"NAN",20.52277
"2022-01-10 08:36:00",55651,9.14815,9.257666,10.37757,9.996379,"NAN",20.53099
"2022-01-10 08:37:00",55652,9.150356,9.306192,10.45903,10.00056,"NAN",20.53944
"2022-01-10 08:38:00",55653,9.350754,9.364475,10.45997,10.0617,"NAN",20.53963
"2022-01-10 08:39:00",55654,9.673819,9.671556,10.14786,9.831968,"NAN",20.55325
"2022-01-10 08:40:00",55655,10.0995,10.16184,10.07938,9.708044,"NAN",20.54864
"2022-01-10 08:41:00",55656,10.34193,10.55208,10.22947,9.820484,"NAN",20.55111
"2022-01-10 08:42:00",55657,10.30222,10.64115,10.16299,9.733751,"NAN",20.56024
"2022-01-10 08:43:00",55658,10.00579,10.21476,10.12398,9.753028,"NAN",20.55577
"2022-01-10 08:44:00",55659,9.965598,10.09782,10.16842,9.859099,"NAN",20.55816
"2022-01-10 08:45:00",55660,9.859647,10.05532,10.14994,9.778659,"NAN",20.59467
"2022-01-10 08:46:00",55661,9.689631,9.866738,10.49518,10.24739,"NAN",20.5941
"2022-01-10 08:47:00",55662,9.740067,9.86345,10.36547,10.14906,"NAN",20.58049
"2022-01-10 08:48:00",55663,9.956179,10.0228,10.22951,9.927563,"NAN",20.60108
"2022-01-10 08:49:00",55664,9.965444,10.07498,10.19374,9.861119,"NAN",20.61136
"2022-01-10 08:50:00",55665,10.0994,10.20598,10.27825,10.01225,"NAN",20.60422
"2022-01-10 08:51:00",55666,9.945196,10.16911,10.27146,9.978954,"NAN",20.59479
"2022-01-10 08:52:00",55667,9.930943,10.16105,10.60994,10.4335,"NAN",20.59882
"2022-01-10 08:53:00",55668,10.18477,10.43729,10.58532,10.44861,"NAN",20.59099
"2022-01-10 08:54:00",55669,10.58871,10.91333,10.35086,10.26082,"NAN",20.59167
"2022-01-10 08:55:00",55670,10.68597,11.20588,10.16733,10.04639,"NAN",20.60932
"2022-01-10 08:56:00",55671,10.89698,11.60185,10.18418,10.03401,"NAN",20.61505
"2022-01-10 08:57:00",55672,10.77574,11.57563,10.32509,10.08028,"NAN",20.62538
"2022-01-10 08:58:00",55673,10.52175,10.8889,10.33564,10.2516,"NAN",20.62434
"2022-01-10 08:59:00",55674,10.61736,11.03939,10.22838,10.10148,"NAN",20.64178
"2022-01-10 09:00:00",55675,10.61936,10.94151,10.15166,10.01884,"NAN",20.65207
