"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-12 21:00:00",59275,10.23997,10.00268,10.07807,9.652801,"NAN",20.74662
"2022-01-12 21:01:00",59276,10.21299,10.14379,10.13252,9.87342,"NAN",20.74312
"2022-01-12 21:02:00",59277,10.08235,10.02935,10.20927,9.798113,"NAN",20.75094
"2022-01-12 21:03:00",59278,9.77231,9.742103,10.27544,9.781096,"NAN",20.73687
"2022-01-12 21:04:00",59279,9.824496,9.855298,10.12344,9.600855,"NAN",20.71962
"2022-01-12 21:05:00",59280,10.11697,9.950326,9.999795,9.500356,"NAN",20.72838
"2022-01-12 21:06:00",59281,10.2025,10.00371,10.03536,9.53979,"NAN",20.7268
"2022-01-12 21:07:00",59282,9.955192,9.90732,9.821197,9.49486,"NAN",20.72513
"2022-01-12 21:08:00",59283,9.940049,9.937912,9.988013,9.448427,"NAN",20.72669
"2022-01-12 21:09:00",59284,9.968904,9.952113,10.15767,9.688144,"NAN",20.72965
"2022-01-12 21:10:00",59285,9.972928,9.955317,10.20815,9.710163,"NAN",20.74886
"2022-01-12 21:11:00",59286,10.00385,9.940732,10.22235,9.878809,"NAN",20.76118
"2022-01-12 21:12:00",59287,10.02456,9.901886,10.15204,9.720188,"NAN",20.72743
"2022-01-12 21:13:00",59288,10.03918,9.866576,10.1681,9.754708,"NAN",20.7371
"2022-01-12 21:14:00",59289,10.04866,9.867874,9.946931,9.59782,"NAN",20.72962
"2022-01-12 21:15:00",59290,10.15724,9.881064,10.0034,9.60536,"NAN",20.75724
"2022-01-12 21:16:00",59291,10.18831,9.87568,10.10401,9.635153,"NAN",20.74939
"2022-01-12 21:17:00",59292,10.43373,9.994353,10.02242,9.585868,"NAN",20.744
"2022-01-12 21:18:00",59293,10.08278,9.966413,9.937901,9.526592,"NAN",20.74903
"2022-01-12 21:19:00",59294,10.24608,10.02941,10.09213,9.545859,"NAN",20.74929
"2022-01-12 21:20:00",59295,9.942737,9.94894,9.962993,9.456156,"NAN",20.73589
"2022-01-12 21:21:00",59296,10.12287,10.00738,9.983325,9.503933,"NAN",20.73262
"2022-01-12 21:22:00",59297,10.32761,10.15056,9.984207,9.738975,"NAN",20.75709
"2022-01-12 21:23:00",59298,10.09296,10.05174,9.943482,9.637442,"NAN",20.75721
"2022-01-12 21:24:00",59299,9.989818,9.879301,9.933529,9.467027,"NAN",20.75266
"2022-01-12 21:25:00",59300,10.36638,10.17635,9.825702,9.601042,"NAN",20.73957
"2022-01-12 21:26:00",59301,10.53523,10.3123,9.950687,9.96972,"NAN",20.73173
"2022-01-12 21:27:00",59302,10.8608,10.36552,9.877093,9.893062,"NAN",20.77189
"2022-01-12 21:28:00",59303,10.68575,10.26492,9.828077,9.830907,"NAN",20.78481
"2022-01-12 21:29:00",59304,10.78095,10.30515,9.804523,9.781229,"NAN",20.77956
"2022-01-12 21:30:00",59305,10.63495,10.18985,9.775726,9.782698,"NAN",20.76297
"2022-01-12 21:31:00",59306,10.29414,10.01776,9.762155,9.704618,"NAN",20.79103
"2022-01-12 21:32:00",59307,10.44533,9.994818,9.704679,9.690671,"NAN",20.77588
"2022-01-12 21:33:00",59308,10.82045,10.14241,9.706676,9.678451,"NAN",20.79611
"2022-01-12 21:34:00",59309,10.88768,10.22799,9.680797,9.63777,"NAN",20.77615
"2022-01-12 21:35:00",59310,10.91476,10.28562,9.57244,9.404763,"NAN",20.79107
"2022-01-12 21:36:00",59311,10.86796,10.18852,9.556714,9.286672,"NAN",20.80322
"2022-01-12 21:37:00",59312,10.85502,10.18604,9.473934,9.28558,"NAN",20.81165
"2022-01-12 21:38:00",59313,10.65254,10.0817,9.288376,9.066359,"NAN",20.82713
"2022-01-12 21:39:00",59314,10.4259,9.938578,9.104495,8.845418,"NAN",20.80692
"2022-01-12 21:40:00",59315,10.33548,9.758379,8.945149,8.747089,"NAN",20.83288
"2022-01-12 21:41:00",59316,10.03279,9.478634,8.924968,8.589356,"NAN",20.84162
"2022-01-12 21:42:00",59317,9.654501,9.265827,8.761176,8.551733,"NAN",20.80568
"2022-01-12 21:43:00",59318,9.629674,9.200889,8.48804,8.331117,"NAN",20.81873
"2022-01-12 21:44:00",59319,9.4729,9.069736,8.384736,8.151142,"NAN",20.81896
"2022-01-12 21:45:00",59320,9.532574,9.078644,8.452199,8.117757,"NAN",20.82164
"2022-01-12 21:46:00",59321,9.64034,9.191783,8.776206,8.304675,"NAN",20.80359
"2022-01-12 21:47:00",59322,9.507166,9.022145,9.072294,8.476841,"NAN",20.79651
"2022-01-12 21:48:00",59323,9.717908,9.293879,9.163084,8.695436,"NAN",20.80538
"2022-01-12 21:49:00",59324,9.693205,9.177561,9.093597,8.707422,"NAN",20.82409
"2022-01-12 21:50:00",59325,10.02174,9.493526,9.217695,8.755898,"NAN",20.80621
"2022-01-12 21:51:00",59326,10.46098,9.788671,9.350021,8.977611,"NAN",20.81815
"2022-01-12 21:52:00",59327,10.56652,10.03681,9.174932,9.032735,"NAN",20.8319
"2022-01-12 21:53:00",59328,10.29592,9.822514,8.877936,8.778365,"NAN",20.79495
"2022-01-12 21:54:00",59329,9.925015,9.610019,8.663221,8.454868,"NAN",20.80641
"2022-01-12 21:55:00",59330,9.925706,9.542703,8.794606,8.541265,"NAN",20.82777
"2022-01-12 21:56:00",59331,9.873396,9.411081,8.675588,8.551725,"NAN",20.80575
"2022-01-12 21:57:00",59332,9.431902,9.125501,8.409414,8.235848,"NAN",20.82606
"2022-01-12 21:58:00",59333,9.337904,8.942097,8.404108,8.153124,"NAN",20.81964
"2022-01-12 21:59:00",59334,9.272261,8.938297,8.328439,8.110333,"NAN",20.79033
