"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 21:01:00",56396,4.980682,4.880898,4.410227,3.991712,"NAN",20.60361
"2022-01-10 21:02:00",56397,4.82296,4.733962,4.439936,4.063601,"NAN",20.62994
"2022-01-10 21:03:00",56398,4.851889,4.710614,4.507265,4.260703,"NAN",20.62332
"2022-01-10 21:04:00",56399,4.594326,4.532701,4.463289,4.253179,"NAN",20.62888
"2022-01-10 21:05:00",56400,4.565858,4.500616,4.502801,4.24462,"NAN",20.63298
"2022-01-10 21:06:00",56401,4.397861,4.350654,4.466874,4.118651,"NAN",20.63175
"2022-01-10 21:07:00",56402,4.424693,4.477422,4.490152,4.174622,"NAN",20.64284
"2022-01-10 21:08:00",56403,4.481549,4.518066,4.479415,4.192406,"NAN",20.63054
"2022-01-10 21:09:00",56404,4.482324,4.50375,4.50545,4.150992,"NAN",20.63615
"2022-01-10 21:10:00",56405,4.475993,4.527435,4.494296,4.111241,"NAN",20.61685
"2022-01-10 21:11:00",56406,4.494606,4.495313,4.588004,4.161676,"NAN",20.63674
"2022-01-10 21:12:00",56407,4.498489,4.518533,4.576524,4.192231,"NAN",20.6178
"2022-01-10 21:13:00",56408,4.502814,4.514574,4.600268,4.3841,"NAN",20.60208
"2022-01-10 21:14:00",56409,4.499201,4.511163,4.863232,4.704436,"NAN",20.63058
"2022-01-10 21:15:00",56410,4.823243,4.659873,4.915746,4.821022,"NAN",20.65042
"2022-01-10 21:16:00",56411,4.874143,4.745882,5.081048,5.003114,"NAN",20.64211
"2022-01-10 21:17:00",56412,5.227468,5.038249,5.179704,5.130852,"NAN",20.66061
"2022-01-10 21:18:00",56413,5.125038,4.97641,5.35435,5.32725,"NAN",20.62678
"2022-01-10 21:19:00",56414,5.376448,5.203959,5.396824,5.386573,"NAN",20.63861
"2022-01-10 21:20:00",56415,5.110085,4.976544,5.323109,5.319577,"NAN",20.65042
"2022-01-10 21:21:00",56416,5.22338,5.04202,5.389422,5.340167,"NAN",20.63366
"2022-01-10 21:22:00",56417,5.182488,4.95223,5.555188,5.470056,"NAN",20.6431
"2022-01-10 21:23:00",56418,5.241522,5.037503,5.558902,5.499413,"NAN",20.63237
"2022-01-10 21:24:00",56419,5.325606,5.146951,5.450819,5.360354,"NAN",20.6389
"2022-01-10 21:25:00",56420,5.373993,5.252075,5.375772,5.202549,"NAN",20.62087
"2022-01-10 21:26:00",56421,5.463937,5.312665,5.035303,4.938707,"NAN",20.60029
"2022-01-10 21:27:00",56422,5.203464,5.096568,4.871501,4.853197,"NAN",20.59879
"2022-01-10 21:28:00",56423,4.93901,4.822356,4.834137,4.774634,"NAN",20.59871
"2022-01-10 21:29:00",56424,4.950407,4.818757,4.833586,4.781906,"NAN",20.59777
"2022-01-10 21:30:00",56425,4.843684,4.705435,4.813035,4.745904,"NAN",20.58797
"2022-01-10 21:31:00",56426,4.797333,4.665811,4.782913,4.717124,"NAN",20.58298
"2022-01-10 21:32:00",56427,4.626132,4.470953,4.79597,4.715044,"NAN",20.57693
"2022-01-10 21:33:00",56428,4.573178,4.438311,4.769037,4.707085,"NAN",20.57597
"2022-01-10 21:34:00",56429,4.602029,4.424759,4.75255,4.707671,"NAN",20.56291
"2022-01-10 21:35:00",56430,4.506277,4.332839,4.645946,4.344956,"NAN",20.56086
"2022-01-10 21:36:00",56431,4.605669,4.409019,4.564669,4.222862,"NAN",20.5535
"2022-01-10 21:37:00",56432,4.641226,4.438614,4.574453,4.098361,"NAN",20.55879
"2022-01-10 21:38:00",56433,4.526059,4.420634,4.497016,4.047957,"NAN",20.56673
"2022-01-10 21:39:00",56434,4.890856,4.824517,4.35507,3.876734,"NAN",20.57747
"2022-01-10 21:40:00",56435,4.746173,4.648269,4.436137,3.95514,"NAN",20.58608
"2022-01-10 21:41:00",56436,4.581213,4.452331,4.324194,3.951669,"NAN",20.58151
"2022-01-10 21:42:00",56437,4.926391,4.779439,4.448326,4.101951,"NAN",20.57889
"2022-01-10 21:43:00",56438,5.007491,4.860253,4.459054,4.158662,"NAN",20.60006
"2022-01-10 21:44:00",56439,5.147042,4.934645,4.555634,4.20214,"NAN",20.59624
"2022-01-10 21:45:00",56440,5.243814,5.074946,4.632993,4.280766,"NAN",20.59543
"2022-01-10 21:46:00",56441,5.218587,4.987436,4.789925,4.420005,"NAN",20.61189
"2022-01-10 21:47:00",56442,5.174439,5.003871,4.809601,4.564746,"NAN",20.60224
"2022-01-10 21:48:00",56443,5.323741,5.094119,4.867825,4.673089,"NAN",20.61247
"2022-01-10 21:49:00",56444,5.33707,5.170575,4.862834,4.712317,"NAN",20.61738
"2022-01-10 21:50:00",56445,5.361325,5.157805,4.777605,4.635489,"NAN",20.63129
"2022-01-10 21:51:00",56446,5.200026,5.053106,4.898206,4.753402,"NAN",20.62653
"2022-01-10 21:52:00",56447,5.202585,5.061247,5.045585,4.886136,"NAN",20.61696
"2022-01-10 21:53:00",56448,5.450288,5.170125,5.252363,5.127059,"NAN",20.63729
"2022-01-10 21:54:00",56449,5.399594,5.212149,5.314078,5.245981,"NAN",20.62405
"2022-01-10 21:55:00",56450,5.391832,5.191288,5.315289,5.298565,"NAN",20.61121
"2022-01-10 21:56:00",56451,5.451512,5.283727,5.30276,5.290648,"NAN",20.61656
"2022-01-10 21:57:00",56452,5.357493,5.144925,5.309577,5.240799,"NAN",20.62732
"2022-01-10 21:58:00",56453,5.425094,5.233155,5.376618,5.320697,"NAN",20.61985
"2022-01-10 21:59:00",56454,5.519467,5.279567,5.466115,5.336026,"NAN",20.62625
"2022-01-10 22:00:00",56455,5.346586,5.134523,5.514115,5.393012,"NAN",20.62626
