"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-11 08:01:00",57056,8.415638,8.147196,7.893035,7.511999,"NAN",20.41445
"2022-01-11 08:02:00",57057,8.58895,8.283657,8.163197,7.883093,"NAN",20.41265
"2022-01-11 08:03:00",57058,8.730133,8.329416,8.246213,7.955243,"NAN",20.4152
"2022-01-11 08:04:00",57059,8.912021,8.496187,8.526821,8.199726,"NAN",20.42624
"2022-01-11 08:05:00",57060,9.282201,8.867814,8.951113,8.579547,"NAN",20.39901
"2022-01-11 08:06:00",57061,8.961843,8.667234,9.117855,8.654929,"NAN",20.40434
"2022-01-11 08:07:00",57062,8.006033,7.87043,9.154906,8.73299,"NAN",20.41189
"2022-01-11 08:08:00",57063,7.857147,7.854089,9.316101,8.834606,"NAN",20.42918
"2022-01-11 08:09:00",57064,7.864286,7.874275,9.288981,8.930673,"NAN",20.42317
"2022-01-11 08:10:00",57065,7.934194,7.964231,9.127909,8.835054,"NAN",20.42664
"2022-01-11 08:11:00",57066,8.018762,8.028293,9.197596,8.894449,"NAN",20.44884
"2022-01-11 08:12:00",57067,8.107234,8.126462,9.254464,9.008437,"NAN",20.44249
"2022-01-11 08:13:00",57068,8.20037,8.233749,9.278335,8.899827,"NAN",20.43122
"2022-01-11 08:14:00",57069,8.286943,8.329673,9.720753,9.245702,"NAN",20.43011
"2022-01-11 08:15:00",57070,9.408031,9.095861,9.807981,9.34355,"NAN",20.43174
"2022-01-11 08:16:00",57071,9.764943,9.430572,9.831475,9.473812,"NAN",20.43258
"2022-01-11 08:17:00",57072,9.99528,9.838802,9.843451,9.500759,"NAN",20.43911
"2022-01-11 08:18:00",57073,9.711635,9.584487,9.989257,9.801675,"NAN",20.43843
"2022-01-11 08:19:00",57074,9.919712,9.727741,10.23206,10.08548,"NAN",20.43859
"2022-01-11 08:20:00",57075,9.929408,9.818699,10.4682,10.2272,"NAN",20.43175
"2022-01-11 08:21:00",57076,10.43335,10.24875,10.76127,10.55194,"NAN",20.44005
"2022-01-11 08:22:00",57077,10.40872,10.30805,10.48996,10.11407,"NAN",20.44121
"2022-01-11 08:23:00",57078,10.59339,10.42916,10.56197,10.18852,"NAN",20.44074
"2022-01-11 08:24:00",57079,10.80936,10.66427,10.66191,10.27942,"NAN",20.45458
"2022-01-11 08:25:00",57080,10.69484,10.60297,10.7547,10.31434,"NAN",20.4509
"2022-01-11 08:26:00",57081,10.79654,10.65517,10.8865,10.47686,"NAN",20.47118
"2022-01-11 08:27:00",57082,10.39572,10.39589,9.903637,9.883209,"NAN",20.49409
"2022-01-11 08:28:00",57083,10.35803,10.53995,9.863875,9.86415,"NAN",20.52365
"2022-01-11 08:29:00",57084,10.08794,10.30131,9.959047,9.938716,"NAN",20.51871
"2022-01-11 08:30:00",57085,10.2891,10.2809,10.02581,10.01326,"NAN",20.48904
"2022-01-11 08:31:00",57086,10.85229,10.71881,10.15089,10.12256,"NAN",20.50948
"2022-01-11 08:32:00",57087,10.82109,10.77428,10.25626,10.21461,"NAN",20.52595
"2022-01-11 08:33:00",57088,11.08218,11.10985,10.39213,10.32577,"NAN",20.55491
"2022-01-11 08:34:00",57089,10.97948,11.24247,10.50854,10.4681,"NAN",20.54218
"2022-01-11 08:35:00",57090,11.0839,11.32581,11.4515,11.00734,"NAN",20.57068
"2022-01-11 08:36:00",57091,11.23827,11.40028,11.91408,11.29032,"NAN",20.59642
"2022-01-11 08:37:00",57092,11.18972,11.35646,12.3669,11.70225,"NAN",20.58122
"2022-01-11 08:38:00",57093,11.13316,11.28647,12.44307,11.69781,"NAN",20.53719
"2022-01-11 08:39:00",57094,11.59653,11.50283,12.20661,11.68039,"NAN",20.55607
"2022-01-11 08:40:00",57095,12.19196,12.06587,12.00492,11.59971,"NAN",20.55209
"2022-01-11 08:41:00",57096,12.41522,12.56634,11.99062,11.51276,"NAN",20.56425
"2022-01-11 08:42:00",57097,12.46754,12.76569,11.97393,11.48569,"NAN",20.53691
"2022-01-11 08:43:00",57098,12.262,12.66331,12.21779,11.91695,"NAN",20.56515
"2022-01-11 08:44:00",57099,12.31547,12.41044,12.21396,12.01393,"NAN",20.55363
"2022-01-11 08:45:00",57100,12.25768,12.29071,12.12039,11.8571,"NAN",20.56284
"2022-01-11 08:46:00",57101,12.33019,12.33579,12.40703,12.18191,"NAN",20.56461
"2022-01-11 08:47:00",57102,12.18719,12.26007,12.22492,12.01107,"NAN",20.56868
"2022-01-11 08:48:00",57103,12.36516,12.36517,12.35479,12.14745,"NAN",20.58413
"2022-01-11 08:49:00",57104,12.40577,12.44076,12.31375,12.07743,"NAN",20.59532
"2022-01-11 08:50:00",57105,12.39264,12.42486,12.30438,11.99007,"NAN",20.61814
"2022-01-11 08:51:00",57106,12.34697,12.39447,12.34999,12.04585,"NAN",20.61923
"2022-01-11 08:52:00",57107,12.46033,12.51772,12.30761,11.95283,"NAN",20.61673
"2022-01-11 08:53:00",57108,12.58335,12.791,12.28014,11.96562,"NAN",20.59562
"2022-01-11 08:54:00",57109,12.93866,13.24678,12.30202,12.04013,"NAN",20.6135
"2022-01-11 08:55:00",57110,13.45028,13.92702,12.49884,12.26359,"NAN",20.61721
"2022-01-11 08:56:00",57111,13.48514,14.15831,12.42167,12.20993,"NAN",20.62714
"2022-01-11 08:57:00",57112,13.43261,14.10622,12.37674,12.04881,"NAN",20.6515
"2022-01-11 08:58:00",57113,13.3308,14.29102,12.33409,11.97525,"NAN",20.63296
"2022-01-11 08:59:00",57114,13.19075,14.03598,12.30145,11.94758,"NAN",20.64816
"2022-01-11 09:00:00",57115,13.10794,13.84855,12.32834,11.95682,"NAN",20.66183
