"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-14 02:01:00",61016,8.550704,8.436403,8.597051,8.595862,"NAN",20.74322
"2022-01-14 02:02:00",61017,8.506948,8.443822,8.43929,8.585373,"NAN",20.7187
"2022-01-14 02:03:00",61018,8.451811,8.373115,8.385171,8.510571,"NAN",20.73045
"2022-01-14 02:04:00",61019,8.400201,8.464902,8.543012,8.363697,"NAN",20.75484
"2022-01-14 02:05:00",61020,8.350798,8.4138,8.568065,8.399433,"NAN",20.75193
"2022-01-14 02:06:00",61021,8.38176,8.334721,8.200212,8.02016,"NAN",20.71429
"2022-01-14 02:07:00",61022,8.715124,8.647345,8.310514,8.287496,"NAN",20.72965
"2022-01-14 02:08:00",61023,8.74325,8.697471,8.277162,8.379668,"NAN",20.72784
"2022-01-14 02:09:00",61024,8.807089,8.649861,8.24682,8.511735,"NAN",20.73722
"2022-01-14 02:10:00",61025,8.760612,8.646139,8.442241,8.402175,"NAN",20.75386
"2022-01-14 02:11:00",61026,8.791938,8.498483,8.240856,8.483079,"NAN",20.75076
"2022-01-14 02:12:00",61027,8.821237,8.51777,8.043849,8.748385,"NAN",20.72959
"2022-01-14 02:13:00",61028,8.79985,8.688368,8.177581,8.325197,"NAN",20.72801
"2022-01-14 02:14:00",61029,8.787294,8.60613,8.211893,8.627956,"NAN",20.74678
"2022-01-14 02:15:00",61030,8.502776,8.596038,8.497915,8.200806,"NAN",20.7451
"2022-01-14 02:16:00",61031,8.475505,8.470763,8.321252,8.317774,"NAN",20.73643
"2022-01-14 02:17:00",61032,8.481353,8.373145,8.547252,8.588876,"NAN",20.76862
"2022-01-14 02:18:00",61033,8.483775,8.527701,8.574709,8.600955,"NAN",20.74734
"2022-01-14 02:19:00",61034,8.45987,8.669086,8.643274,8.237844,"NAN",20.74819
"2022-01-14 02:20:00",61035,8.496544,8.507925,8.614526,8.591813,"NAN",20.75787
"2022-01-14 02:21:00",61036,8.537809,8.403704,8.385399,8.668028,"NAN",20.74844
"2022-01-14 02:22:00",61037,8.516642,8.410451,8.571171,8.743597,"NAN",20.76445
"2022-01-14 02:23:00",61038,8.517058,8.473502,8.564724,8.618062,"NAN",20.73971
"2022-01-14 02:24:00",61039,8.529725,8.5253,8.452848,8.582339,"NAN",20.72211
"2022-01-14 02:25:00",61040,8.499717,8.477843,8.447459,8.532473,"NAN",20.74018
"2022-01-14 02:26:00",61041,8.490619,8.323871,8.309819,8.698521,"NAN",20.75853
"2022-01-14 02:27:00",61042,8.479799,8.443723,8.639808,8.801593,"NAN",20.74179
"2022-01-14 02:28:00",61043,8.348011,8.383947,8.956712,8.672565,"NAN",20.73781
"2022-01-14 02:29:00",61044,8.114774,8.145967,8.957803,8.707446,"NAN",20.73552
"2022-01-14 02:30:00",61045,8.060072,8.050591,8.621408,8.711446,"NAN",20.71609
"2022-01-14 02:31:00",61046,7.972872,7.947636,8.752304,8.790094,"NAN",20.73681
"2022-01-14 02:32:00",61047,7.881723,7.843306,8.604023,8.835292,"NAN",20.72974
"2022-01-14 02:33:00",61048,7.782748,7.773483,8.61062,8.681799,"NAN",20.72179
"2022-01-14 02:34:00",61049,7.716089,7.685038,8.607332,8.63422,"NAN",20.74743
"2022-01-14 02:35:00",61050,7.687746,7.578506,7.838972,7.703232,"NAN",20.75112
"2022-01-14 02:36:00",61051,7.689812,7.663358,7.621825,7.76225,"NAN",20.72557
"2022-01-14 02:37:00",61052,7.631319,7.731507,7.734357,7.50578,"NAN",20.73384
"2022-01-14 02:38:00",61053,7.648801,7.73561,7.757598,7.536346,"NAN",20.7174
"2022-01-14 02:39:00",61054,7.613515,7.661226,7.799596,7.7049,"NAN",20.76355
"2022-01-14 02:40:00",61055,7.608248,7.72417,7.865349,7.676666,"NAN",20.7498
"2022-01-14 02:41:00",61056,7.603718,7.641244,7.754471,7.560651,"NAN",20.74422
"2022-01-14 02:42:00",61057,7.626744,7.487304,7.557783,7.804588,"NAN",20.74447
"2022-01-14 02:43:00",61058,7.595407,7.64807,7.77648,7.627208,"NAN",20.74444
"2022-01-14 02:44:00",61059,7.56257,7.7123,7.946134,7.727248,"NAN",20.77707
"2022-01-14 02:45:00",61060,7.610071,7.566122,7.575853,7.668805,"NAN",20.73409
"2022-01-14 02:46:00",61061,7.594913,7.473274,7.533143,7.82003,"NAN",20.7668
"2022-01-14 02:47:00",61062,7.563835,7.596853,7.731818,7.5561,"NAN",20.73936
"2022-01-14 02:48:00",61063,7.548378,7.522655,7.775434,7.817683,"NAN",20.76805
"2022-01-14 02:49:00",61064,7.573127,7.542215,7.633149,7.87792,"NAN",20.77228
"2022-01-14 02:50:00",61065,7.618287,7.470046,7.54717,8.031771,"NAN",20.72981
"2022-01-14 02:51:00",61066,7.626895,7.474118,7.459246,7.823088,"NAN",20.72785
"2022-01-14 02:52:00",61067,7.600088,7.610698,7.508924,7.498726,"NAN",20.6874
"2022-01-14 02:53:00",61068,7.569764,7.709463,7.672515,7.256004,"NAN",20.68069
"2022-01-14 02:54:00",61069,7.592294,7.509311,7.49985,7.828901,"NAN",20.73752
"2022-01-14 02:55:00",61070,7.565227,7.555724,7.733212,7.686491,"NAN",20.74253
"2022-01-14 02:56:00",61071,7.569468,7.523213,7.697276,7.676116,"NAN",20.75912
"2022-01-14 02:57:00",61072,7.614551,7.564432,7.51518,7.537195,"NAN",20.70242
"2022-01-14 02:58:00",61073,7.587732,7.43452,7.633594,7.724999,"NAN",20.74961
"2022-01-14 02:59:00",61074,7.611602,7.496711,7.431397,7.725487,"NAN",20.69358
"2022-01-14 03:00:00",61075,7.550319,7.569811,7.619308,7.438195,"NAN",20.70295
