"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 07:01:00",55556,2.712524,2.558792,2.687616,2.359477,"NAN",20.4237
"2022-01-10 07:02:00",55557,3.120133,2.835157,2.810706,2.571866,"NAN",20.43534
"2022-01-10 07:03:00",55558,3.277478,2.96944,2.911087,2.639779,"NAN",20.44739
"2022-01-10 07:04:00",55559,3.426556,3.194268,2.93592,2.617805,"NAN",20.43832
"2022-01-10 07:05:00",55560,3.667984,3.269167,2.898897,2.560978,"NAN",20.4323
"2022-01-10 07:06:00",55561,3.499758,3.182706,3.23569,2.823717,"NAN",20.44182
"2022-01-10 07:07:00",55562,3.0405,2.839848,3.27385,2.930985,"NAN",20.43015
"2022-01-10 07:08:00",55563,2.966247,2.849823,3.333458,3.267383,"NAN",20.4268
"2022-01-10 07:09:00",55564,3.020058,2.920493,3.342678,3.169932,"NAN",20.42128
"2022-01-10 07:10:00",55565,3.092503,2.986703,3.282719,3.118534,"NAN",20.42687
"2022-01-10 07:11:00",55566,3.175692,3.052798,3.217893,2.997686,"NAN",20.43499
"2022-01-10 07:12:00",55567,3.252828,3.128933,3.327335,3.177466,"NAN",20.4215
"2022-01-10 07:13:00",55568,3.312668,3.170775,3.310054,3.061841,"NAN",20.43601
"2022-01-10 07:14:00",55569,3.386071,3.262239,3.466524,3.173156,"NAN",20.42169
"2022-01-10 07:15:00",55570,4.898889,4.355996,3.859705,3.566266,"NAN",20.40787
"2022-01-10 07:16:00",55571,4.775747,4.313616,3.948575,3.843213,"NAN",20.38151
"2022-01-10 07:17:00",55572,4.277159,4.002366,3.802942,3.632329,"NAN",20.42168
"2022-01-10 07:18:00",55573,4.161408,3.859221,4.122635,4.022388,"NAN",20.40783
"2022-01-10 07:19:00",55574,4.623006,4.167655,4.236177,4.003061,"NAN",20.41498
"2022-01-10 07:20:00",55575,4.989921,4.535463,4.078123,3.810393,"NAN",20.40297
"2022-01-10 07:21:00",55576,5.193537,4.843547,4.136883,3.93171,"NAN",20.41508
"2022-01-10 07:22:00",55577,5.307001,4.965758,4.305452,4.046453,"NAN",20.4109
"2022-01-10 07:23:00",55578,5.026824,4.773458,4.30409,4.003755,"NAN",20.39299
"2022-01-10 07:24:00",55579,5.230477,4.878379,4.438037,4.117085,"NAN",20.38735
"2022-01-10 07:25:00",55580,5.13511,4.867249,4.65951,4.365814,"NAN",20.39771
"2022-01-10 07:26:00",55581,5.485516,4.989722,4.76307,4.525397,"NAN",20.40833
"2022-01-10 07:27:00",55582,5.627554,5.164149,4.023799,4.05979,"NAN",20.38375
"2022-01-10 07:28:00",55583,5.90214,5.439401,4.005622,3.991263,"NAN",20.36906
"2022-01-10 07:29:00",55584,5.870239,5.454086,4.09379,3.988019,"NAN",20.38124
"2022-01-10 07:30:00",55585,5.911555,5.538483,4.14553,4.085043,"NAN",20.38695
"2022-01-10 07:31:00",55586,6.265074,5.826807,4.225392,4.179679,"NAN",20.41415
"2022-01-10 07:32:00",55587,6.067527,5.7806,4.261936,4.200449,"NAN",20.38513
"2022-01-10 07:33:00",55588,5.80646,5.611467,4.315495,4.251966,"NAN",20.36439
"2022-01-10 07:34:00",55589,5.904042,5.653564,4.360991,4.318857,"NAN",20.35731
"2022-01-10 07:35:00",55590,5.58853,5.315558,4.901631,4.638672,"NAN",20.41223
"2022-01-10 07:36:00",55591,5.908072,5.533189,5.195899,4.798795,"NAN",20.38175
"2022-01-10 07:37:00",55592,6.149608,5.771302,5.629736,5.158629,"NAN",20.38453
"2022-01-10 07:38:00",55593,6.354408,5.974344,6.15076,5.756746,"NAN",20.39927
"2022-01-10 07:39:00",55594,6.597161,6.204671,6.524031,6.042757,"NAN",20.39492
"2022-01-10 07:40:00",55595,6.469582,6.170853,6.972208,6.18939,"NAN",20.3674
"2022-01-10 07:41:00",55596,6.520515,6.196829,7.120036,6.236191,"NAN",20.37339
"2022-01-10 07:42:00",55597,6.442338,6.148011,6.68679,5.995511,"NAN",20.37094
"2022-01-10 07:43:00",55598,6.187143,6.014524,6.705254,6.15671,"NAN",20.35022
"2022-01-10 07:44:00",55599,6.669213,6.368021,6.599257,6.086504,"NAN",20.3656
"2022-01-10 07:45:00",55600,6.719133,6.462616,6.754716,6.199876,"NAN",20.40368
"2022-01-10 07:46:00",55601,6.831639,6.661867,6.849116,6.292092,"NAN",20.36204
"2022-01-10 07:47:00",55602,6.979116,6.805664,6.889094,6.383985,"NAN",20.3814
"2022-01-10 07:48:00",55603,6.948906,6.868796,6.897501,6.405979,"NAN",20.36588
"2022-01-10 07:49:00",55604,7.036485,6.945899,7.020081,6.478513,"NAN",20.40341
"2022-01-10 07:50:00",55605,7.277557,7.173652,7.091497,6.57821,"NAN",20.36443
"2022-01-10 07:51:00",55606,6.93823,6.932992,7.417466,6.860118,"NAN",20.38704
"2022-01-10 07:52:00",55607,6.769018,6.817588,7.653728,7.222871,"NAN",20.38894
"2022-01-10 07:53:00",55608,6.696072,6.845892,7.497054,6.996025,"NAN",20.35654
"2022-01-10 07:54:00",55609,6.745429,6.819103,7.472937,7.068456,"NAN",20.37055
"2022-01-10 07:55:00",55610,7.002778,6.862706,7.593717,7.243317,"NAN",20.37888
"2022-01-10 07:56:00",55611,7.263366,7.138984,7.647041,7.231835,"NAN",20.36464
"2022-01-10 07:57:00",55612,7.134532,7.194285,7.803047,7.255919,"NAN",20.37205
"2022-01-10 07:58:00",55613,7.255457,7.285233,8.183249,7.561978,"NAN",20.3807
"2022-01-10 07:59:00",55614,7.20618,7.293705,8.173094,7.656524,"NAN",20.36637
"2022-01-10 08:00:00",55615,7.127927,7.345735,8.138518,7.725794,"NAN",20.35322
