"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-11 06:01:00",56936,2.416965,2.288207,1.598883,1.372483,"NAN",20.41064
"2022-01-11 06:02:00",56937,2.635084,2.408196,1.833763,1.617829,"NAN",20.4188
"2022-01-11 06:03:00",56938,2.929078,2.648842,2.28064,2.103118,"NAN",20.44194
"2022-01-11 06:04:00",56939,3.464032,3.088618,2.794765,2.709732,"NAN",20.43978
"2022-01-11 06:05:00",56940,3.804444,3.417027,3.121705,3.148323,"NAN",20.43616
"2022-01-11 06:06:00",56941,3.842292,3.553142,3.147664,3.101705,"NAN",20.44156
"2022-01-11 06:07:00",56942,3.031175,2.837944,3.457387,3.475955,"NAN",20.44926
"2022-01-11 06:08:00",56943,2.904741,2.840049,3.839102,3.847361,"NAN",20.44645
"2022-01-11 06:09:00",56944,2.923004,2.871817,4.052816,4.125382,"NAN",20.44084
"2022-01-11 06:10:00",56945,2.960439,2.907948,4.221013,4.271029,"NAN",20.44564
"2022-01-11 06:11:00",56946,3.021316,2.985391,4.306283,4.439271,"NAN",20.44598
"2022-01-11 06:12:00",56947,3.07713,3.027139,4.410589,4.485845,"NAN",20.43909
"2022-01-11 06:13:00",56948,3.126196,3.081735,4.461903,4.485507,"NAN",20.44098
"2022-01-11 06:14:00",56949,3.222722,3.151155,4.3592,4.346582,"NAN",20.44899
"2022-01-11 06:15:00",56950,4.172243,3.681361,4.410995,4.462182,"NAN",20.43318
"2022-01-11 06:16:00",56951,4.324989,3.933489,4.333718,4.363479,"NAN",20.43206
"2022-01-11 06:17:00",56952,4.14172,3.847161,4.414049,4.394979,"NAN",20.43574
"2022-01-11 06:18:00",56953,4.045117,3.758661,4.491227,4.516919,"NAN",20.42316
"2022-01-11 06:19:00",56954,4.230556,3.829735,4.355683,4.35048,"NAN",20.42905
"2022-01-11 06:20:00",56955,4.29607,3.951699,4.242721,4.205722,"NAN",20.43018
"2022-01-11 06:21:00",56956,4.344226,4.039204,4.248368,4.214081,"NAN",20.41389
"2022-01-11 06:22:00",56957,4.44906,4.147495,4.35595,4.284891,"NAN",20.41241
"2022-01-11 06:23:00",56958,4.507041,4.165979,4.443339,4.382307,"NAN",20.42904
"2022-01-11 06:24:00",56959,4.766563,4.389147,4.530925,4.47409,"NAN",20.4169
"2022-01-11 06:25:00",56960,4.955975,4.599794,4.453475,4.401532,"NAN",20.41865
"2022-01-11 06:26:00",56961,4.988216,4.6623,4.337752,4.272112,"NAN",20.42263
"2022-01-11 06:27:00",56962,4.951394,4.642221,3.807899,3.8287,"NAN",20.42716
"2022-01-11 06:28:00",56963,4.951779,4.634231,3.740662,3.704654,"NAN",20.41783
"2022-01-11 06:29:00",56964,4.932864,4.59522,3.731714,3.649464,"NAN",20.40916
"2022-01-11 06:30:00",56965,4.698651,4.385801,3.744285,3.692559,"NAN",20.42362
"2022-01-11 06:31:00",56966,4.850868,4.470914,3.766686,3.695662,"NAN",20.42624
"2022-01-11 06:32:00",56967,4.895198,4.559787,3.812288,3.73751,"NAN",20.43937
"2022-01-11 06:33:00",56968,4.90076,4.533061,3.83117,3.801025,"NAN",20.42332
"2022-01-11 06:34:00",56969,4.923396,4.595195,3.854375,3.785355,"NAN",20.40923
"2022-01-11 06:35:00",56970,4.933899,4.598407,4.087786,3.90405,"NAN",20.43884
"2022-01-11 06:36:00",56971,4.677644,4.423797,3.980248,3.775559,"NAN",20.41362
"2022-01-11 06:37:00",56972,4.488099,4.214746,3.811316,3.598872,"NAN",20.41272
"2022-01-11 06:38:00",56973,4.376748,4.150301,3.611277,3.367481,"NAN",20.4072
"2022-01-11 06:39:00",56974,4.389125,4.137819,3.55819,3.282457,"NAN",20.41028
"2022-01-11 06:40:00",56975,4.519502,4.13092,3.494738,3.256305,"NAN",20.4453
"2022-01-11 06:41:00",56976,4.221535,3.914752,3.517155,3.225632,"NAN",20.42771
"2022-01-11 06:42:00",56977,4.301291,4.045614,3.522846,3.231016,"NAN",20.39992
"2022-01-11 06:43:00",56978,4.123898,3.926703,3.540686,3.262431,"NAN",20.42173
"2022-01-11 06:44:00",56979,4.16764,3.88557,3.532958,3.293614,"NAN",20.43034
"2022-01-11 06:45:00",56980,4.391051,3.948116,3.575821,3.294261,"NAN",20.4219
"2022-01-11 06:46:00",56981,4.276407,3.971195,3.439811,3.233846,"NAN",20.41743
"2022-01-11 06:47:00",56982,4.361734,4.056883,3.435845,3.225943,"NAN",20.41986
"2022-01-11 06:48:00",56983,4.241356,3.975295,3.334921,3.109504,"NAN",20.43336
"2022-01-11 06:49:00",56984,4.22608,3.951185,3.241607,3.02194,"NAN",20.42296
"2022-01-11 06:50:00",56985,4.134153,3.944688,3.096183,2.891913,"NAN",20.41348
"2022-01-11 06:51:00",56986,4.03211,3.764568,2.971732,2.786043,"NAN",20.42863
"2022-01-11 06:52:00",56987,3.871276,3.724678,2.748573,2.529174,"NAN",20.42267
"2022-01-11 06:53:00",56988,3.722909,3.556608,2.600484,2.330481,"NAN",20.43417
"2022-01-11 06:54:00",56989,3.798305,3.63219,2.567734,2.275829,"NAN",20.42955
"2022-01-11 06:55:00",56990,3.816179,3.479047,2.576085,2.320446,"NAN",20.44626
"2022-01-11 06:56:00",56991,3.823924,3.463485,2.720261,2.388517,"NAN",20.4587
"2022-01-11 06:57:00",56992,3.832706,3.465847,2.877867,2.590615,"NAN",20.43917
"2022-01-11 06:58:00",56993,4.017019,3.741948,3.036129,2.750111,"NAN",20.42175
"2022-01-11 06:59:00",56994,4.08641,3.806835,3.225962,2.958458,"NAN",20.43132
"2022-01-11 07:00:00",56995,4.173335,3.855047,3.355975,3.159243,"NAN",20.41459
