"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 16:01:00",56096,11.83498,12.00555,12.02171,11.85784,"NAN",21.03311
"2022-01-10 16:02:00",56097,11.97041,12.13288,12.36822,12.19183,"NAN",21.04089
"2022-01-10 16:03:00",56098,11.66262,11.91483,12.37377,12.23545,"NAN",21.04079
"2022-01-10 16:04:00",56099,11.5035,11.73592,12.32398,12.18467,"NAN",21.03251
"2022-01-10 16:05:00",56100,11.81631,12.02266,12.22901,12.1249,"NAN",21.03024
"2022-01-10 16:06:00",56101,11.98833,12.14571,12.29734,12.20228,"NAN",21.04272
"2022-01-10 16:07:00",56102,11.9903,12.11635,12.13085,11.96968,"NAN",21.04906
"2022-01-10 16:08:00",56103,12.01706,12.0991,11.8611,11.70984,"NAN",21.04094
"2022-01-10 16:09:00",56104,12.00883,12.09599,11.90805,11.70139,"NAN",21.03775
"2022-01-10 16:10:00",56105,12.00951,12.09804,11.9845,11.82813,"NAN",21.03272
"2022-01-10 16:11:00",56106,11.98815,12.07219,12.00045,11.76284,"NAN",21.02587
"2022-01-10 16:12:00",56107,11.95859,12.03132,12.07404,11.90105,"NAN",21.04329
"2022-01-10 16:13:00",56108,11.95109,12.04054,12.20197,12.03627,"NAN",21.03659
"2022-01-10 16:14:00",56109,11.93735,12.05567,12.20725,12.1773,"NAN",21.01925
"2022-01-10 16:15:00",56110,11.82728,12.0132,12.10492,12.00398,"NAN",21.0236
"2022-01-10 16:16:00",56111,11.51721,11.74701,11.78181,11.58131,"NAN",21.03488
"2022-01-10 16:17:00",56112,11.52148,11.73497,11.81752,11.53574,"NAN",21.03296
"2022-01-10 16:18:00",56113,11.21635,11.44743,11.7285,11.47623,"NAN",21.03084
"2022-01-10 16:19:00",56114,11.03452,11.27786,11.57649,11.37691,"NAN",21.02549
"2022-01-10 16:20:00",56115,10.89186,11.099,11.53408,11.0985,"NAN",21.04785
"2022-01-10 16:21:00",56116,11.17854,11.29921,11.50851,11.07321,"NAN",21.04526
"2022-01-10 16:22:00",56117,11.17422,11.26819,11.59282,11.23693,"NAN",21.02039
"2022-01-10 16:23:00",56118,11.03694,11.26181,11.68897,11.37358,"NAN",21.00557
"2022-01-10 16:24:00",56119,10.75996,11.01186,11.74606,11.65274,"NAN",21.01733
"2022-01-10 16:25:00",56120,10.68411,10.8514,11.56364,11.30498,"NAN",21.02311
"2022-01-10 16:26:00",56121,10.47378,10.71926,11.50577,11.26472,"NAN",21.01603
"2022-01-10 16:27:00",56122,10.73812,10.99198,11.33852,11.32931,"NAN",21.01826
"2022-01-10 16:28:00",56123,10.60676,10.85445,11.27649,11.25772,"NAN",21.01623
"2022-01-10 16:29:00",56124,10.45697,10.61859,11.22724,11.21871,"NAN",21.01567
"2022-01-10 16:30:00",56125,10.28851,10.54497,11.19708,11.18356,"NAN",21.00626
"2022-01-10 16:31:00",56126,10.24718,10.42813,11.15277,11.12113,"NAN",21.00601
"2022-01-10 16:32:00",56127,10.36592,10.58436,11.10038,11.07397,"NAN",21.00568
"2022-01-10 16:33:00",56128,10.57534,10.82336,11.06569,11.0353,"NAN",20.99718
"2022-01-10 16:34:00",56129,10.29661,10.44476,11.0145,11.00178,"NAN",20.99812
"2022-01-10 16:35:00",56130,10.59075,10.88933,11.08073,10.98937,"NAN",20.99155
"2022-01-10 16:36:00",56131,10.43779,10.64874,11.07544,10.8173,"NAN",21.01027
"2022-01-10 16:37:00",56132,10.18717,10.40708,10.93833,10.77952,"NAN",20.99512
"2022-01-10 16:38:00",56133,10.31263,10.56326,10.85063,10.60444,"NAN",20.99577
"2022-01-10 16:39:00",56134,10.17929,10.46469,10.73332,10.2845,"NAN",21.00854
"2022-01-10 16:40:00",56135,10.1907,10.32503,10.31784,9.8053,"NAN",20.99846
"2022-01-10 16:41:00",56136,9.875183,10.11441,10.34276,9.938309,"NAN",20.98281
"2022-01-10 16:42:00",56137,10.07335,10.30587,10.15917,9.736157,"NAN",20.97445
"2022-01-10 16:43:00",56138,10.07722,10.20471,9.896287,9.379498,"NAN",20.9603
"2022-01-10 16:44:00",56139,9.846308,9.701566,10.3014,9.835634,"NAN",20.98097
"2022-01-10 16:45:00",56140,10.17215,10.28707,9.971543,9.568368,"NAN",20.95438
"2022-01-10 16:46:00",56141,9.805067,9.91482,9.97204,9.564207,"NAN",20.97272
"2022-01-10 16:47:00",56142,10.17575,10.32484,9.852721,9.353862,"NAN",20.95146
"2022-01-10 16:48:00",56143,9.517596,9.64672,9.709865,9.161131,"NAN",20.95485
"2022-01-10 16:49:00",56144,9.172957,9.243464,9.542971,9.036671,"NAN",20.94735
"2022-01-10 16:50:00",56145,8.999434,9.037741,9.413084,8.85788,"NAN",20.93747
"2022-01-10 16:51:00",56146,8.843836,8.884168,9.234104,8.790976,"NAN",20.92149
"2022-01-10 16:52:00",56147,8.965945,8.936047,9.194796,8.610935,"NAN",20.94047
"2022-01-10 16:53:00",56148,8.735626,8.890349,9.120636,8.591708,"NAN",20.93222
"2022-01-10 16:54:00",56149,8.632017,8.768621,9.170484,8.651929,"NAN",20.92024
"2022-01-10 16:55:00",56150,8.486314,8.620014,8.999294,8.443634,"NAN",20.91239
"2022-01-10 16:56:00",56151,8.391294,8.503314,8.821462,8.349963,"NAN",20.91004
"2022-01-10 16:57:00",56152,8.417922,8.380322,8.855504,8.390669,"NAN",20.9421
"2022-01-10 16:58:00",56153,8.452617,8.436408,8.522072,8.09701,"NAN",20.9102
"2022-01-10 16:59:00",56154,8.288769,8.424438,8.587617,8.037418,"NAN",20.90975
"2022-01-10 17:00:00",56155,8.124187,8.171758,8.667777,8.17957,"NAN",20.91195
