"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-14 03:01:00",61076,7.551398,7.531455,7.509093,7.509809,"NAN",20.69194
"2022-01-14 03:02:00",61077,7.540985,7.467606,7.57389,7.559655,"NAN",20.71606
"2022-01-14 03:03:00",61078,7.497366,7.451615,7.397659,7.595967,"NAN",20.68217
"2022-01-14 03:04:00",61079,7.378012,7.433422,7.577986,7.52473,"NAN",20.72628
"2022-01-14 03:05:00",61080,7.317549,7.298839,7.34542,7.308159,"NAN",20.69708
"2022-01-14 03:06:00",61081,7.321767,7.391518,7.421704,7.297565,"NAN",20.70321
"2022-01-14 03:07:00",61082,7.57426,7.597144,7.424972,7.33198,"NAN",20.69382
"2022-01-14 03:08:00",61083,7.646216,7.576211,7.25453,7.444804,"NAN",20.63006
"2022-01-14 03:09:00",61084,7.678708,7.562195,7.285889,7.433434,"NAN",20.69082
"2022-01-14 03:10:00",61085,7.627541,7.523854,7.429222,7.530643,"NAN",20.74681
"2022-01-14 03:11:00",61086,7.662668,7.61288,7.263413,7.280636,"NAN",20.69637
"2022-01-14 03:12:00",61087,7.623264,7.593629,7.429759,7.194208,"NAN",20.68246
"2022-01-14 03:13:00",61088,7.671586,7.560912,7.396295,7.203086,"NAN",20.73707
"2022-01-14 03:14:00",61089,7.654712,7.616148,7.503845,7.414251,"NAN",20.76667
"2022-01-14 03:15:00",61090,7.445683,7.340021,7.417411,7.327553,"NAN",20.74865
"2022-01-14 03:16:00",61091,7.32232,7.457624,7.633016,7.295763,"NAN",20.77501
"2022-01-14 03:17:00",61092,7.340229,7.49241,7.512095,7.082512,"NAN",20.73326
"2022-01-14 03:18:00",61093,7.363271,7.454269,7.573267,7.242347,"NAN",20.74723
"2022-01-14 03:19:00",61094,7.374774,7.441794,7.412113,7.388926,"NAN",20.72242
"2022-01-14 03:20:00",61095,7.39756,7.384158,7.215958,7.624525,"NAN",20.70617
"2022-01-14 03:21:00",61096,7.350791,7.27119,7.471333,7.577208,"NAN",20.75743
"2022-01-14 03:22:00",61097,7.348083,7.305792,7.460208,7.355593,"NAN",20.7347
"2022-01-14 03:23:00",61098,7.365971,7.334064,7.523434,7.559461,"NAN",20.76009
"2022-01-14 03:24:00",61099,7.346803,7.38691,7.332502,7.215864,"NAN",20.68013
"2022-01-14 03:25:00",61100,7.384071,7.285501,7.442675,7.49351,"NAN",20.7244
"2022-01-14 03:26:00",61101,7.389468,7.330614,7.248411,7.523102,"NAN",20.69034
"2022-01-14 03:27:00",61102,7.431968,7.385046,7.456409,7.644634,"NAN",20.66983
"2022-01-14 03:28:00",61103,7.470552,7.451576,7.599312,7.760565,"NAN",20.69076
"2022-01-14 03:29:00",61104,7.475488,7.435464,7.56098,7.720325,"NAN",20.67126
"2022-01-14 03:30:00",61105,7.478566,7.572402,7.894586,7.72041,"NAN",20.7442
"2022-01-14 03:31:00",61106,7.471938,7.579156,8.109156,7.629911,"NAN",20.75977
"2022-01-14 03:32:00",61107,7.561139,7.364045,7.56912,8.044109,"NAN",20.71415
"2022-01-14 03:33:00",61108,7.595259,7.362991,7.764245,8.114446,"NAN",20.77583
"2022-01-14 03:34:00",61109,7.563341,7.625579,7.853339,7.650038,"NAN",20.71103
"2022-01-14 03:35:00",61110,7.577873,7.582848,7.750258,7.805602,"NAN",20.76499
"2022-01-14 03:36:00",61111,7.573003,7.592327,7.599173,7.650233,"NAN",20.72908
"2022-01-14 03:37:00",61112,7.610227,7.616577,7.4733,7.545364,"NAN",20.68913
"2022-01-14 03:38:00",61113,7.595207,7.693012,7.753167,7.589754,"NAN",20.74567
"2022-01-14 03:39:00",61114,7.603989,7.711991,7.866487,7.489779,"NAN",20.7908
"2022-01-14 03:40:00",61115,7.619803,7.569827,7.662949,7.674461,"NAN",20.72647
"2022-01-14 03:41:00",61116,7.663249,7.563349,7.531894,7.832419,"NAN",20.70671
"2022-01-14 03:42:00",61117,7.637185,7.530401,7.589042,7.716541,"NAN",20.71665
"2022-01-14 03:43:00",61118,7.609096,7.587155,7.768051,7.846105,"NAN",20.73944
"2022-01-14 03:44:00",61119,7.624898,7.593382,7.627177,7.772167,"NAN",20.72364
"2022-01-14 03:45:00",61120,7.612167,7.763585,7.755753,7.374833,"NAN",20.71309
"2022-01-14 03:46:00",61121,7.644855,7.536371,7.672647,7.854162,"NAN",20.72605
"2022-01-14 03:47:00",61122,7.624197,7.652496,7.824341,7.6197,"NAN",20.75599
"2022-01-14 03:48:00",61123,7.659525,7.583065,7.612578,7.820719,"NAN",20.72477
"2022-01-14 03:49:00",61124,7.633021,7.662038,7.662024,7.689185,"NAN",20.72878
"2022-01-14 03:50:00",61125,7.61988,7.572752,7.377921,7.776535,"NAN",20.67814
"2022-01-14 03:51:00",61126,7.591989,7.778033,7.635742,7.185133,"NAN",20.75439
"2022-01-14 03:52:00",61127,7.625331,7.663648,7.770815,7.708007,"NAN",20.75164
"2022-01-14 03:53:00",61128,7.602766,7.683593,7.613848,7.485065,"NAN",20.73309
"2022-01-14 03:54:00",61129,7.708746,7.63403,7.935997,7.581635,"NAN",20.74385
"2022-01-14 03:55:00",61130,7.695266,7.557538,7.782677,7.898806,"NAN",20.70386
"2022-01-14 03:56:00",61131,7.651988,7.811121,7.816282,7.658455,"NAN",20.74906
"2022-01-14 03:57:00",61132,7.637346,7.62198,7.657571,7.636807,"NAN",20.70912
"2022-01-14 03:58:00",61133,7.655124,7.701779,7.982021,7.616375,"NAN",20.70818
"2022-01-14 03:59:00",61134,7.675563,7.621978,7.727516,7.785503,"NAN",20.70871
"2022-01-14 04:00:00",61135,7.647174,7.638498,7.532458,7.760926,"NAN",20.69572
