"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-11 23:01:00",57956,8.967607,8.63193,8.183691,8.238345,"NAN",20.62213
"2022-01-11 23:02:00",57957,8.825021,8.498868,8.169522,8.176653,"NAN",20.63245
"2022-01-11 23:03:00",57958,8.575344,8.28535,8.076051,7.97325,"NAN",20.6294
"2022-01-11 23:04:00",57959,8.428843,8.132007,7.941055,7.847318,"NAN",20.60262
"2022-01-11 23:05:00",57960,8.400793,8.066955,7.965945,7.90498,"NAN",20.62222
"2022-01-11 23:06:00",57961,8.510168,8.173049,7.924772,7.916426,"NAN",20.61822
"2022-01-11 23:07:00",57962,7.808419,7.510727,7.94565,7.904981,"NAN",20.63563
"2022-01-11 23:08:00",57963,7.633713,7.473953,8.075782,8.041019,"NAN",20.63853
"2022-01-11 23:09:00",57964,7.620547,7.443466,8.061452,8.074166,"NAN",20.62922
"2022-01-11 23:10:00",57965,7.640675,7.465291,7.957037,7.927047,"NAN",20.63147
"2022-01-11 23:11:00",57966,7.664795,7.505943,7.947833,7.85132,"NAN",20.61697
"2022-01-11 23:12:00",57967,7.675387,7.572412,8.036558,7.843331,"NAN",20.61791
"2022-01-11 23:13:00",57968,7.693217,7.622741,8.019357,7.843328,"NAN",20.61975
"2022-01-11 23:14:00",57969,7.721267,7.645051,8.234541,8.080417,"NAN",20.62638
"2022-01-11 23:15:00",57970,8.542955,8.212587,8.152218,7.964767,"NAN",20.60493
"2022-01-11 23:16:00",57971,8.704175,8.416823,8.089362,7.911111,"NAN",20.59237
"2022-01-11 23:17:00",57972,8.71951,8.428023,8.074237,7.977745,"NAN",20.60771
"2022-01-11 23:18:00",57973,8.686255,8.396098,8.093066,8.038075,"NAN",20.60989
"2022-01-11 23:19:00",57974,8.813307,8.477856,8.125332,8.043957,"NAN",20.63369
"2022-01-11 23:20:00",57975,8.8276,8.508033,8.362242,8.335682,"NAN",20.60917
"2022-01-11 23:21:00",57976,8.915427,8.60757,8.30463,8.249976,"NAN",20.6108
"2022-01-11 23:22:00",57977,8.557352,8.304555,8.142546,7.995018,"NAN",20.62561
"2022-01-11 23:23:00",57978,8.324067,8.06251,7.981043,7.759582,"NAN",20.62311
"2022-01-11 23:24:00",57979,8.47768,8.123458,7.993242,7.732415,"NAN",20.60238
"2022-01-11 23:25:00",57980,8.354789,8.059627,7.941311,7.658073,"NAN",20.62269
"2022-01-11 23:26:00",57981,8.377987,8.12675,7.828616,7.506995,"NAN",20.61498
"2022-01-11 23:27:00",57982,8.556883,8.342619,7.557722,7.502459,"NAN",20.60499
"2022-01-11 23:28:00",57983,8.504051,8.343729,7.516004,7.507999,"NAN",20.6098
"2022-01-11 23:29:00",57984,8.237778,8.026492,7.512138,7.494722,"NAN",20.61483
"2022-01-11 23:30:00",57985,8.04561,7.928749,7.507392,7.466723,"NAN",20.60193
"2022-01-11 23:31:00",57986,8.246518,8.071927,7.505448,7.465833,"NAN",20.61181
"2022-01-11 23:32:00",57987,8.352231,8.106021,7.524681,7.493862,"NAN",20.62344
"2022-01-11 23:33:00",57988,8.495955,8.177525,7.524574,7.49689,"NAN",20.6345
"2022-01-11 23:34:00",57989,8.664112,8.382856,7.531725,7.49999,"NAN",20.62173
"2022-01-11 23:35:00",57990,9.024462,8.75062,8.084661,7.877874,"NAN",20.6277
"2022-01-11 23:36:00",57991,8.852363,8.606733,8.37483,8.021075,"NAN",20.65294
"2022-01-11 23:37:00",57992,8.70603,8.471867,8.273245,7.861788,"NAN",20.6511
"2022-01-11 23:38:00",57993,8.491267,8.264284,8.001507,7.719523,"NAN",20.66485
"2022-01-11 23:39:00",57994,8.794565,8.495009,8.089133,7.799852,"NAN",20.6467
"2022-01-11 23:40:00",57995,9.055418,8.760437,8.179345,7.948664,"NAN",20.62212
"2022-01-11 23:41:00",57996,9.100372,8.855944,8.375576,8.246023,"NAN",20.63867
"2022-01-11 23:42:00",57997,9.128538,8.90079,8.427164,8.232036,"NAN",20.62874
"2022-01-11 23:43:00",57998,9.087195,8.875574,8.429446,8.231,"NAN",20.62605
"2022-01-11 23:44:00",57999,8.980058,8.752138,8.420509,8.090953,"NAN",20.62582
"2022-01-11 23:45:00",58000,9.214922,8.990296,8.556245,8.393936,"NAN",20.62429
"2022-01-11 23:46:00",58001,9.388499,9.165133,8.603868,8.569051,"NAN",20.62958
"2022-01-11 23:47:00",58002,9.054504,8.889498,8.802205,8.657069,"NAN",20.64622
"2022-01-11 23:48:00",58003,9.311449,9.078054,8.825606,8.762929,"NAN",20.62898
"2022-01-11 23:49:00",58004,9.234549,9.0113,8.593022,8.435629,"NAN",20.63499
"2022-01-11 23:50:00",58005,8.969129,8.809974,8.548509,8.378681,"NAN",20.63881
"2022-01-11 23:51:00",58006,8.796884,8.66225,8.512182,8.346772,"NAN",20.62657
"2022-01-11 23:52:00",58007,8.970748,8.731484,8.565593,8.249599,"NAN",20.62436
"2022-01-11 23:53:00",58008,9.448688,9.179838,8.668967,8.472277,"NAN",20.60526
"2022-01-11 23:54:00",58009,9.371759,9.223053,8.809177,8.661453,"NAN",20.64246
"2022-01-11 23:55:00",58010,9.165776,9.003096,8.745269,8.669498,"NAN",20.62916
"2022-01-11 23:56:00",58011,9.032785,8.872028,8.696299,8.613198,"NAN",20.62716
"2022-01-11 23:57:00",58012,8.99079,8.82411,8.726938,8.691716,"NAN",20.63396
"2022-01-11 23:58:00",58013,9.002463,8.824816,8.644265,8.600474,"NAN",20.63774
"2022-01-11 23:59:00",58014,8.736167,8.540277,8.529041,8.406675,"NAN",20.65218
"2022-01-12 00:00:00",58015,8.482431,8.301294,8.403898,8.13639,"NAN",20.65325
