"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 03:01:00",55316,2.631269,2.514604,2.046976,1.706229,"NAN",20.64912
"2022-01-10 03:02:00",55317,2.837447,2.732316,2.063368,1.814339,"NAN",20.6646
"2022-01-10 03:03:00",55318,2.936453,2.837256,2.067305,1.836109,"NAN",20.66663
"2022-01-10 03:04:00",55319,2.899351,2.785795,2.046806,1.757867,"NAN",20.65746
"2022-01-10 03:05:00",55320,2.685634,2.650876,1.940371,1.714537,"NAN",20.66154
"2022-01-10 03:06:00",55321,2.911284,2.849647,2.052088,1.876092,"NAN",20.64033
"2022-01-10 03:07:00",55322,2.697415,2.71893,2.175272,1.9899,"NAN",20.64077
"2022-01-10 03:08:00",55323,2.710446,2.741104,2.240872,2.120009,"NAN",20.63479
"2022-01-10 03:09:00",55324,2.729611,2.783988,2.056792,1.838484,"NAN",20.64211
"2022-01-10 03:10:00",55325,2.750901,2.800864,2.311486,2.014145,"NAN",20.63575
"2022-01-10 03:11:00",55326,2.769676,2.807482,2.397651,1.948072,"NAN",20.63134
"2022-01-10 03:12:00",55327,2.771628,2.821584,2.455431,2.046661,"NAN",20.61779
"2022-01-10 03:13:00",55328,2.780749,2.836794,2.501101,2.175323,"NAN",20.63082
"2022-01-10 03:14:00",55329,2.770554,2.847388,2.352761,2.200606,"NAN",20.63425
"2022-01-10 03:15:00",55330,2.916373,2.808966,2.392059,2.11636,"NAN",20.61517
"2022-01-10 03:16:00",55331,3.072323,2.737612,2.604074,2.248307,"NAN",20.63049
"2022-01-10 03:17:00",55332,2.860061,2.692042,2.560595,2.148539,"NAN",20.60795
"2022-01-10 03:18:00",55333,3.158088,2.96561,2.511448,2.291712,"NAN",20.59091
"2022-01-10 03:19:00",55334,3.106206,2.901243,2.577428,2.27513,"NAN",20.62843
"2022-01-10 03:20:00",55335,2.731652,2.748142,2.775729,2.384694,"NAN",20.60909
"2022-01-10 03:21:00",55336,2.871632,2.589092,2.718319,2.433526,"NAN",20.61906
"2022-01-10 03:22:00",55337,2.876245,2.624163,2.725233,2.401418,"NAN",20.6077
"2022-01-10 03:23:00",55338,2.908077,2.689071,2.767334,2.473564,"NAN",20.58404
"2022-01-10 03:24:00",55339,3.25299,3.002366,2.674407,2.547168,"NAN",20.57841
"2022-01-10 03:25:00",55340,3.297615,3.082038,2.741022,2.565809,"NAN",20.60726
"2022-01-10 03:26:00",55341,3.148489,2.974192,2.783541,2.610909,"NAN",20.60176
"2022-01-10 03:27:00",55342,2.762078,2.661941,2.570366,2.514806,"NAN",20.60437
"2022-01-10 03:28:00",55343,2.932836,2.700326,2.530999,2.490144,"NAN",20.59191
"2022-01-10 03:29:00",55344,3.250225,3.115534,2.515082,2.485295,"NAN",20.5708
"2022-01-10 03:30:00",55345,3.208126,3.14177,2.533568,2.487509,"NAN",20.57587
"2022-01-10 03:31:00",55346,3.037883,2.993469,2.539719,2.464129,"NAN",20.59426
"2022-01-10 03:32:00",55347,3.012267,2.934765,2.538365,2.472016,"NAN",20.61398
"2022-01-10 03:33:00",55348,2.746099,2.70424,2.528271,2.449974,"NAN",20.60589
"2022-01-10 03:34:00",55349,2.741103,2.54842,2.537569,2.447872,"NAN",20.59577
"2022-01-10 03:35:00",55350,3.04366,2.632797,2.614374,2.444009,"NAN",20.57696
"2022-01-10 03:36:00",55351,3.05426,2.7882,2.621391,2.43732,"NAN",20.58463
"2022-01-10 03:37:00",55352,2.880785,2.719236,2.706089,2.28591,"NAN",20.61602
"2022-01-10 03:38:00",55353,2.888349,2.697786,2.662003,2.334923,"NAN",20.57441
"2022-01-10 03:39:00",55354,3.198224,3.098571,2.660546,2.494643,"NAN",20.60748
"2022-01-10 03:40:00",55355,3.142873,2.987224,2.527329,2.336582,"NAN",20.58436
"2022-01-10 03:41:00",55356,3.133017,2.968313,2.497968,2.295308,"NAN",20.60251
"2022-01-10 03:42:00",55357,2.911651,2.793194,2.58517,2.36119,"NAN",20.58985
"2022-01-10 03:43:00",55358,2.918239,2.730176,2.634819,2.35908,"NAN",20.58729
"2022-01-10 03:44:00",55359,2.92537,2.692841,2.73793,2.380735,"NAN",20.59982
"2022-01-10 03:45:00",55360,2.941342,2.679513,2.767586,2.396168,"NAN",20.57645
"2022-01-10 03:46:00",55361,3.047474,2.80849,2.797708,2.481464,"NAN",20.60149
"2022-01-10 03:47:00",55362,3.051855,2.912933,2.763013,2.476322,"NAN",20.55643
"2022-01-10 03:48:00",55363,3.082122,2.832109,2.825421,2.617464,"NAN",20.55091
"2022-01-10 03:49:00",55364,2.848379,2.676427,2.819267,2.56034,"NAN",20.5929
"2022-01-10 03:50:00",55365,2.796813,2.648193,2.795997,2.567447,"NAN",20.57222
"2022-01-10 03:51:00",55366,2.729436,2.62979,2.808142,2.630617,"NAN",20.5778
"2022-01-10 03:52:00",55367,2.923358,2.710077,2.65496,2.495292,"NAN",20.58495
"2022-01-10 03:53:00",55368,3.079738,2.93959,2.499056,2.373722,"NAN",20.59043
"2022-01-10 03:54:00",55369,3.061642,2.978551,2.331643,2.216873,"NAN",20.58279
"2022-01-10 03:55:00",55370,2.951551,2.890473,2.109376,1.960098,"NAN",20.56955
"2022-01-10 03:56:00",55371,2.898872,2.869814,1.907957,1.69885,"NAN",20.56649
"2022-01-10 03:57:00",55372,2.570685,2.545385,2.014581,1.784698,"NAN",20.57644
"2022-01-10 03:58:00",55373,2.752541,2.591352,2.10192,1.877005,"NAN",20.57237
"2022-01-10 03:59:00",55374,2.752656,2.633612,2.150249,1.960001,"NAN",20.60648
"2022-01-10 04:00:00",55375,2.642092,2.504148,2.083851,1.865863,"NAN",20.61614
