"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-12 15:01:00",58916,16.98452,16.86603,16.92406,16.99216,"NAN",21.09427
"2022-01-12 15:02:00",58917,17.21585,16.99305,17.21833,17.42924,"NAN",21.11166
"2022-01-12 15:03:00",58918,17.10287,16.96899,17.06656,17.23252,"NAN",21.09103
"2022-01-12 15:04:00",58919,17.33459,17.11495,17.18661,17.30108,"NAN",21.09086
"2022-01-12 15:05:00",58920,17.362,17.1427,17.1135,17.22107,"NAN",21.09733
"2022-01-12 15:06:00",58921,17.2666,17.17274,17.0511,17.17553,"NAN",21.0934
"2022-01-12 15:07:00",58922,17.80592,17.68542,17.01376,17.12499,"NAN",21.10086
"2022-01-12 15:08:00",58923,18.04599,17.83989,16.96214,17.00762,"NAN",21.10931
"2022-01-12 15:09:00",58924,18.11255,17.88778,17.02108,17.13524,"NAN",21.12259
"2022-01-12 15:10:00",58925,18.1255,17.85558,16.9456,17.04688,"NAN",21.08988
"2022-01-12 15:11:00",58926,18.18884,17.87794,17.0283,17.10513,"NAN",21.09155
"2022-01-12 15:12:00",58927,18.23745,17.95744,17.04056,17.19604,"NAN",21.09216
"2022-01-12 15:13:00",58928,18.25604,17.99046,17.10409,17.26433,"NAN",21.11353
"2022-01-12 15:14:00",58929,18.26887,17.97798,17.0132,17.08428,"NAN",21.11516
"2022-01-12 15:15:00",58930,17.5607,17.24994,16.82691,16.87989,"NAN",21.1039
"2022-01-12 15:16:00",58931,17.15652,16.81891,16.61414,16.69294,"NAN",21.09069
"2022-01-12 15:17:00",58932,17.00859,16.65,16.59226,16.55052,"NAN",21.14116
"2022-01-12 15:18:00",58933,16.71404,16.51104,16.46201,16.36741,"NAN",21.1291
"2022-01-12 15:19:00",58934,16.49459,16.39929,16.37103,16.19808,"NAN",21.15392
"2022-01-12 15:20:00",58935,16.37669,16.37329,16.42196,16.33296,"NAN",21.15506
"2022-01-12 15:21:00",58936,16.24878,16.23133,16.31883,16.25149,"NAN",21.1453
"2022-01-12 15:22:00",58937,16.21024,16.20726,16.27476,16.17337,"NAN",21.11749
"2022-01-12 15:23:00",58938,16.17244,16.19898,16.24352,16.21258,"NAN",21.0969
"2022-01-12 15:24:00",58939,16.21356,16.22497,16.29608,16.24755,"NAN",21.11637
"2022-01-12 15:25:00",58940,16.18944,16.18298,16.29113,16.23465,"NAN",21.13824
"2022-01-12 15:26:00",58941,16.11825,16.14754,16.18052,16.07931,"NAN",21.12676
"2022-01-12 15:27:00",58942,16.04324,16.14099,16.93876,16.82585,"NAN",21.13121
"2022-01-12 15:28:00",58943,15.93826,16.06733,17.08086,17.09984,"NAN",21.15154
"2022-01-12 15:29:00",58944,15.77565,15.93473,17.06722,17.09201,"NAN",21.14057
"2022-01-12 15:30:00",58945,15.65842,15.83007,17.03024,17.07888,"NAN",21.14607
"2022-01-12 15:31:00",58946,15.53244,15.74999,16.96189,17.01664,"NAN",21.11921
"2022-01-12 15:32:00",58947,15.46539,15.67887,16.93203,16.96896,"NAN",21.1387
"2022-01-12 15:33:00",58948,15.37633,15.61691,16.85616,16.89048,"NAN",21.15426
"2022-01-12 15:34:00",58949,15.21928,15.50019,16.75279,16.79112,"NAN",21.15404
"2022-01-12 15:35:00",58950,15.21541,15.504,15.98642,15.97716,"NAN",21.1634
"2022-01-12 15:36:00",58951,15.10647,15.42068,15.70548,15.52061,"NAN",21.15819
"2022-01-12 15:37:00",58952,15.00533,15.31421,15.61603,15.40282,"NAN",21.15339
"2022-01-12 15:38:00",58953,14.89603,15.24469,15.61337,15.45782,"NAN",21.15177
"2022-01-12 15:39:00",58954,14.90919,15.28288,15.66656,15.54872,"NAN",21.15171
"2022-01-12 15:40:00",58955,15.01468,15.348,15.71104,15.6434,"NAN",21.16029
"2022-01-12 15:41:00",58956,15.17717,15.41524,15.7151,15.66417,"NAN",21.18597
"2022-01-12 15:42:00",58957,15.26156,15.52084,15.69347,15.68925,"NAN",21.1378
"2022-01-12 15:43:00",58958,15.33534,15.55902,15.70548,15.69351,"NAN",21.14474
"2022-01-12 15:44:00",58959,15.35776,15.56112,15.69307,15.6517,"NAN",21.1178
"2022-01-12 15:45:00",58960,15.3051,15.53196,15.64049,15.52685,"NAN",21.13316
"2022-01-12 15:46:00",58961,15.29935,15.48925,15.64108,15.54257,"NAN",21.14718
"2022-01-12 15:47:00",58962,15.32175,15.45489,15.65114,15.58241,"NAN",21.14476
"2022-01-12 15:48:00",58963,15.37662,15.51872,15.68729,15.65596,"NAN",21.11337
"2022-01-12 15:49:00",58964,15.48907,15.62154,15.68188,15.70229,"NAN",21.08489
"2022-01-12 15:50:00",58965,15.48037,15.6211,15.69814,15.65596,"NAN",21.09137
"2022-01-12 15:51:00",58966,15.47167,15.61965,15.73646,15.72963,"NAN",21.09372
"2022-01-12 15:52:00",58967,15.44117,15.58793,15.68583,15.65518,"NAN",21.1056
"2022-01-12 15:53:00",58968,15.43391,15.55559,15.63311,15.55842,"NAN",21.10954
"2022-01-12 15:54:00",58969,15.28037,15.46092,15.53731,15.45279,"NAN",21.09759
"2022-01-12 15:55:00",58970,15.32165,15.43938,15.4914,15.4125,"NAN",21.11424
"2022-01-12 15:56:00",58971,15.20992,15.34127,15.47034,15.41005,"NAN",21.0878
"2022-01-12 15:57:00",58972,15.05894,15.27529,15.46179,15.29384,"NAN",21.09672
"2022-01-12 15:58:00",58973,14.93106,15.18756,15.48168,15.38416,"NAN",21.10351
"2022-01-12 15:59:00",58974,14.84814,15.17439,15.38572,15.21251,"NAN",21.08436
"2022-01-12 16:00:00",58975,14.9837,15.26712,15.44009,15.22571,"NAN",21.09581
