"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 23:01:00",56516,3.336802,3.278509,2.618652,2.364016,"NAN",20.59297
"2022-01-10 23:02:00",56517,3.307586,3.230868,2.533234,2.218911,"NAN",20.59651
"2022-01-10 23:03:00",56518,3.381904,3.196048,2.588284,2.236918,"NAN",20.60136
"2022-01-10 23:04:00",56519,3.221717,2.957498,2.710013,2.363693,"NAN",20.58954
"2022-01-10 23:05:00",56520,3.362236,3.068169,2.78668,2.414231,"NAN",20.57367
"2022-01-10 23:06:00",56521,3.245509,3.067864,3.006818,2.739962,"NAN",20.57748
"2022-01-10 23:07:00",56522,3.50006,3.52803,2.99545,2.921425,"NAN",20.57858
"2022-01-10 23:08:00",56523,3.554168,3.573323,2.942969,2.891919,"NAN",20.5918
"2022-01-10 23:09:00",56524,3.563998,3.590574,2.842022,2.764185,"NAN",20.60376
"2022-01-10 23:10:00",56525,3.556042,3.583225,2.640261,2.489324,"NAN",20.61539
"2022-01-10 23:11:00",56526,3.543803,3.584168,2.439836,2.225795,"NAN",20.593
"2022-01-10 23:12:00",56527,3.514882,3.484624,2.440198,2.246128,"NAN",20.54795
"2022-01-10 23:13:00",56528,3.471611,3.468882,2.523876,2.372259,"NAN",20.55477
"2022-01-10 23:14:00",56529,3.452479,3.43417,2.492029,2.294594,"NAN",20.56079
"2022-01-10 23:15:00",56530,3.157211,3.138657,2.46914,2.266982,"NAN",20.6008
"2022-01-10 23:16:00",56531,3.108964,3.082154,2.385278,2.239033,"NAN",20.59517
"2022-01-10 23:17:00",56532,3.094999,3.046115,2.354732,2.159534,"NAN",20.61168
"2022-01-10 23:18:00",56533,3.164295,3.127881,2.358924,2.147099,"NAN",20.62575
"2022-01-10 23:19:00",56534,3.220306,3.180312,2.332926,2.159528,"NAN",20.6202
"2022-01-10 23:20:00",56535,3.276198,3.231842,2.401003,2.279372,"NAN",20.5985
"2022-01-10 23:21:00",56536,3.171058,3.133811,2.33361,2.227024,"NAN",20.53365
"2022-01-10 23:22:00",56537,3.107546,3.045826,2.248745,2.003472,"NAN",20.57486
"2022-01-10 23:23:00",56538,3.064252,2.992594,2.197402,1.934876,"NAN",20.56434
"2022-01-10 23:24:00",56539,3.19123,3.119745,2.285976,2.056379,"NAN",20.58718
"2022-01-10 23:25:00",56540,3.292851,3.224561,2.300552,2.154839,"NAN",20.58806
"2022-01-10 23:26:00",56541,3.240338,3.217831,2.339543,2.145398,"NAN",20.59304
"2022-01-10 23:27:00",56542,3.277192,3.208203,2.461047,2.350349,"NAN",20.59677
"2022-01-10 23:28:00",56543,3.514497,3.384277,2.474876,2.410577,"NAN",20.55914
"2022-01-10 23:29:00",56544,3.360741,3.253171,2.467396,2.3738,"NAN",20.5689
"2022-01-10 23:30:00",56545,3.315907,3.182269,2.476774,2.413242,"NAN",20.57835
"2022-01-10 23:31:00",56546,3.158023,3.072507,2.486725,2.425648,"NAN",20.57449
"2022-01-10 23:32:00",56547,3.276863,3.233534,2.492897,2.390476,"NAN",20.60424
"2022-01-10 23:33:00",56548,3.046587,3.012097,2.488524,2.406811,"NAN",20.60135
"2022-01-10 23:34:00",56549,2.809697,2.782532,2.479432,2.375514,"NAN",20.60351
"2022-01-10 23:35:00",56550,2.871742,2.796314,2.48488,2.266919,"NAN",20.61947
"2022-01-10 23:36:00",56551,3.052788,2.988803,2.65672,2.47616,"NAN",20.59545
"2022-01-10 23:37:00",56552,3.014646,2.954256,2.794621,2.578364,"NAN",20.6061
"2022-01-10 23:38:00",56553,3.185893,3.123233,2.779685,2.63989,"NAN",20.60821
"2022-01-10 23:39:00",56554,3.200493,3.110011,2.735052,2.516482,"NAN",20.60718
"2022-01-10 23:40:00",56555,3.154616,3.023624,2.740253,2.526916,"NAN",20.59649
"2022-01-10 23:41:00",56556,3.289018,3.140092,2.675918,2.504837,"NAN",20.60087
"2022-01-10 23:42:00",56557,3.306761,3.136828,2.685004,2.492981,"NAN",20.60573
"2022-01-10 23:43:00",56558,3.323727,3.163039,2.70809,2.547839,"NAN",20.56825
"2022-01-10 23:44:00",56559,3.267822,3.235388,2.608102,2.450588,"NAN",20.56776
"2022-01-10 23:45:00",56560,3.159471,3.145237,2.438923,2.327093,"NAN",20.55314
"2022-01-10 23:46:00",56561,2.984353,2.970336,2.30827,2.194101,"NAN",20.55515
"2022-01-10 23:47:00",56562,2.966623,2.942274,2.234887,2.079209,"NAN",20.54776
"2022-01-10 23:48:00",56563,2.899034,2.84293,2.166824,2.016358,"NAN",20.60439
"2022-01-10 23:49:00",56564,2.797627,2.805545,2.093874,1.916435,"NAN",20.5949
"2022-01-10 23:50:00",56565,2.755533,2.738919,2.063418,1.965297,"NAN",20.56716
"2022-01-10 23:51:00",56566,2.701202,2.701362,2.070116,1.958476,"NAN",20.54276
"2022-01-10 23:52:00",56567,2.770267,2.752452,2.069221,2.016779,"NAN",20.54136
"2022-01-10 23:53:00",56568,2.776255,2.738628,2.266574,2.110344,"NAN",20.52217
"2022-01-10 23:54:00",56569,2.735186,2.698112,2.400214,2.234406,"NAN",20.54914
"2022-01-10 23:55:00",56570,2.752381,2.637735,2.384156,2.223795,"NAN",20.56286
"2022-01-10 23:56:00",56571,3.088027,2.938057,2.338759,2.098989,"NAN",20.55913
"2022-01-10 23:57:00",56572,3.356222,3.145318,2.383272,2.06239,"NAN",20.56116
"2022-01-10 23:58:00",56573,3.652124,3.399423,2.355272,2.023878,"NAN",20.58262
"2022-01-10 23:59:00",56574,3.665063,3.385116,2.371992,1.9867,"NAN",20.59045
"2022-01-11 00:00:00",56575,3.494107,3.324136,2.528206,2.236606,"NAN",20.58834
