"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-14 19:01:00",62036,5.880202,5.887286,6.273932,6.142564,"NAN",20.66677
"2022-01-14 19:02:00",62037,5.698751,5.833761,6.073389,6.544533,"NAN",20.6562
"2022-01-14 19:03:00",62038,5.76967,5.801424,6.160133,6.035623,"NAN",20.676
"2022-01-14 19:04:00",62039,5.920461,5.95289,6.046036,6.012012,"NAN",20.63834
"2022-01-14 19:05:00",62040,5.828504,5.877095,5.991227,5.955339,"NAN",20.66517
"2022-01-14 19:06:00",62041,5.788634,5.954352,6.06313,5.838027,"NAN",20.66724
"2022-01-14 19:07:00",62042,5.902689,5.970992,6.082506,5.883977,"NAN",20.65857
"2022-01-14 19:08:00",62043,5.866564,6.060254,6.234195,5.992361,"NAN",20.65684
"2022-01-14 19:09:00",62044,5.891366,5.968527,6.252214,6.214618,"NAN",20.66243
"2022-01-14 19:10:00",62045,5.887985,5.995093,6.43164,6.332953,"NAN",20.67544
"2022-01-14 19:11:00",62046,5.940588,6.088556,6.202668,6.012512,"NAN",20.62716
"2022-01-14 19:12:00",62047,5.981587,5.967353,6.075881,6.15184,"NAN",20.62229
"2022-01-14 19:13:00",62048,5.909006,6.123947,6.317998,5.739891,"NAN",20.65705
"2022-01-14 19:14:00",62049,5.928455,6.049848,6.089567,5.824883,"NAN",20.62784
"2022-01-14 19:15:00",62050,5.808898,5.846099,5.717675,5.908187,"NAN",20.60045
"2022-01-14 19:16:00",62051,5.846252,5.92496,6.118436,5.85625,"NAN",20.64006
"2022-01-14 19:17:00",62052,5.969227,5.921216,5.989466,6.142118,"NAN",20.64203
"2022-01-14 19:18:00",62053,6.246132,6.2992,6.250225,6.031668,"NAN",20.62155
"2022-01-14 19:19:00",62054,6.222666,6.316309,6.404365,6.20738,"NAN",20.62671
"2022-01-14 19:20:00",62055,6.128919,6.143192,6.274056,6.349046,"NAN",20.62617
"2022-01-14 19:21:00",62056,6.102218,6.229396,6.341229,6.03866,"NAN",20.62331
"2022-01-14 19:22:00",62057,5.986024,6.130607,6.26699,5.930041,"NAN",20.60846
"2022-01-14 19:23:00",62058,5.919097,6.22582,6.328447,5.574161,"NAN",20.59458
"2022-01-14 19:24:00",62059,5.937103,6.012029,6.150182,6.119724,"NAN",20.61317
"2022-01-14 19:25:00",62060,5.966431,6.016016,6.217777,6.188529,"NAN",20.62983
"2022-01-14 19:26:00",62061,6.006095,6.140309,6.240781,6.037982,"NAN",20.59943
"2022-01-14 19:27:00",62062,6.029078,5.993324,6.067939,6.106554,"NAN",20.61355
"2022-01-14 19:28:00",62063,5.990891,6.057406,5.966434,6.000937,"NAN",20.60045
"2022-01-14 19:29:00",62064,6.2291,6.274556,6.014403,5.991168,"NAN",20.59844
"2022-01-14 19:30:00",62065,6.143476,6.395786,6.08328,5.798543,"NAN",20.58178
"2022-01-14 19:31:00",62066,6.144523,6.290849,6.135895,5.94058,"NAN",20.60409
"2022-01-14 19:32:00",62067,6.220415,6.345824,6.120079,6.062663,"NAN",20.57332
"2022-01-14 19:33:00",62068,6.318833,6.384522,6.251195,6.165953,"NAN",20.60906
"2022-01-14 19:34:00",62069,6.371149,6.510138,6.363108,5.929741,"NAN",20.57787
"2022-01-14 19:35:00",62070,6.421805,6.498548,6.597332,6.376436,"NAN",20.58618
"2022-01-14 19:36:00",62071,6.47936,6.528989,6.578968,6.591498,"NAN",20.5813
"2022-01-14 19:37:00",62072,6.537551,6.597657,6.707519,6.607387,"NAN",20.57296
"2022-01-14 19:38:00",62073,6.516458,6.621938,6.842551,6.54722,"NAN",20.5871
"2022-01-14 19:39:00",62074,6.589498,6.656105,6.687554,6.366218,"NAN",20.54999
"2022-01-14 19:40:00",62075,6.609696,6.685307,6.895395,6.640048,"NAN",20.5727
"2022-01-14 19:41:00",62076,6.615029,6.649539,6.885472,6.650287,"NAN",20.56839
"2022-01-14 19:42:00",62077,6.574438,6.639359,6.872591,6.612518,"NAN",20.56884
"2022-01-14 19:43:00",62078,6.554744,6.630979,6.682268,6.410424,"NAN",20.55005
"2022-01-14 19:44:00",62079,6.55087,6.527984,6.685443,6.78395,"NAN",20.58034
"2022-01-14 19:45:00",62080,6.482909,6.546542,6.699536,6.479223,"NAN",20.5786
"2022-01-14 19:46:00",62081,6.419867,6.506835,6.672346,6.498344,"NAN",20.57399
"2022-01-14 19:47:00",62082,6.366507,6.373554,6.593251,6.49829,"NAN",20.58684
"2022-01-14 19:48:00",62083,6.22648,6.284399,6.515426,6.284014,"NAN",20.58906
"2022-01-14 19:49:00",62084,6.091555,6.202856,6.34314,6.194418,"NAN",20.57748
"2022-01-14 19:50:00",62085,6.014386,6.232859,6.659162,5.734748,"NAN",20.58899
"2022-01-14 19:51:00",62086,6.043816,6.061955,6.373055,6.066367,"NAN",20.58375
"2022-01-14 19:52:00",62087,5.975789,5.953328,6.210549,6.436051,"NAN",20.60784
"2022-01-14 19:53:00",62088,5.933481,6.060382,6.332613,5.967031,"NAN",20.59343
"2022-01-14 19:54:00",62089,5.994922,6.048073,6.224555,"NAN","NAN",20.59405
"2022-01-14 19:55:00",62090,5.897204,5.966342,6.088085,5.881843,"NAN",20.61446
"2022-01-14 19:56:00",62091,5.783981,5.927782,6.043139,5.594946,"NAN",20.6139
"2022-01-14 19:57:00",62092,5.590713,5.822188,6.076567,5.350905,"NAN",20.59091
"2022-01-14 19:58:00",62093,5.476736,5.559718,5.853086,5.700192,"NAN",20.60666
"2022-01-14 19:59:00",62094,5.398143,5.469509,5.911988,5.780417,"NAN",20.64185
"2022-01-14 20:00:00",62095,5.587248,5.589394,5.785642,5.602028,"NAN",20.63659
