"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-12 04:01:00",58256,8.710023,8.545531,8.298666,8.278502,"NAN",20.73181
"2022-01-12 04:02:00",58257,8.764849,8.685696,8.331586,8.210998,"NAN",20.73163
"2022-01-12 04:03:00",58258,8.737295,8.659863,8.499881,8.360919,"NAN",20.72779
"2022-01-12 04:04:00",58259,8.813895,8.746636,8.572849,8.455064,"NAN",20.71589
"2022-01-12 04:05:00",58260,8.723269,8.683594,8.334631,8.202595,"NAN",20.70806
"2022-01-12 04:06:00",58261,8.671324,8.683938,8.277365,8.136122,"NAN",20.70426
"2022-01-12 04:07:00",58262,8.161228,8.197833,8.106906,7.938395,"NAN",20.6998
"2022-01-12 04:08:00",58263,8.079668,8.068423,8.080371,7.661662,"NAN",20.71409
"2022-01-12 04:09:00",58264,8.060833,8.09273,8.09637,7.83568,"NAN",20.69932
"2022-01-12 04:10:00",58265,8.046453,8.062281,8.086343,7.976121,"NAN",20.70608
"2022-01-12 04:11:00",58266,8.018209,7.997597,7.871709,7.782117,"NAN",20.70544
"2022-01-12 04:12:00",58267,8.012574,7.908538,7.649849,7.457543,"NAN",20.71986
"2022-01-12 04:13:00",58268,7.982404,7.895154,7.575346,7.357624,"NAN",20.67007
"2022-01-12 04:14:00",58269,7.918177,7.843888,7.508982,7.298607,"NAN",20.67892
"2022-01-12 04:15:00",58270,7.517461,7.525557,7.492426,7.357453,"NAN",20.68291
"2022-01-12 04:16:00",58271,7.521018,7.409996,7.610672,7.422856,"NAN",20.69934
"2022-01-12 04:17:00",58272,7.533618,7.318787,7.605915,7.411168,"NAN",20.7226
"2022-01-12 04:18:00",58273,8.032306,7.855571,8.148676,7.930757,"NAN",20.68394
"2022-01-12 04:19:00",58274,8.246615,8.102216,8.131571,8.102183,"NAN",20.68132
"2022-01-12 04:20:00",58275,8.008402,7.945813,8.171468,8.090417,"NAN",20.68027
"2022-01-12 04:21:00",58276,7.677675,7.58339,8.343572,8.337546,"NAN",20.6694
"2022-01-12 04:22:00",58277,7.929153,7.779542,8.236135,8.143088,"NAN",20.66889
"2022-01-12 04:23:00",58278,8.117296,7.921493,8.191373,8.094802,"NAN",20.71266
"2022-01-12 04:24:00",58279,7.718635,7.568597,8.016196,7.914879,"NAN",20.66738
"2022-01-12 04:25:00",58280,7.829846,7.625719,7.939788,7.787873,"NAN",20.68789
"2022-01-12 04:26:00",58281,8.087915,7.841413,7.944859,7.820093,"NAN",20.69442
"2022-01-12 04:27:00",58282,8.469122,8.244114,7.723996,7.720429,"NAN",20.6847
"2022-01-12 04:28:00",58283,8.499691,8.229459,7.678973,7.652125,"NAN",20.69171
"2022-01-12 04:29:00",58284,8.692731,8.40344,7.683428,7.662674,"NAN",20.69674
"2022-01-12 04:30:00",58285,8.492308,8.283462,7.650626,7.629782,"NAN",20.67048
"2022-01-12 04:31:00",58286,8.665318,8.384815,7.68245,7.642706,"NAN",20.69677
"2022-01-12 04:32:00",58287,8.601416,8.399581,7.658204,7.591846,"NAN",20.68901
"2022-01-12 04:33:00",58288,8.40692,8.227543,7.652559,7.592292,"NAN",20.68694
"2022-01-12 04:34:00",58289,8.570384,8.341538,7.667654,7.623871,"NAN",20.67303
"2022-01-12 04:35:00",58290,8.573168,8.379033,7.881948,7.744802,"NAN",20.67252
"2022-01-12 04:36:00",58291,8.476727,8.290185,8.045273,7.752928,"NAN",20.69178
"2022-01-12 04:37:00",58292,8.181736,8.11887,7.946512,7.65006,"NAN",20.68202
"2022-01-12 04:38:00",58293,8.150005,8.014218,7.846946,7.506358,"NAN",20.67515
"2022-01-12 04:39:00",58294,8.231742,7.998746,8.04587,7.801043,"NAN",20.66855
"2022-01-12 04:40:00",58295,8.582782,8.333426,8.282141,8.149982,"NAN",20.68088
"2022-01-12 04:41:00",58296,8.531521,8.31433,8.173757,7.971382,"NAN",20.67869
"2022-01-12 04:42:00",58297,8.163228,8.028224,7.887749,7.528951,"NAN",20.67173
"2022-01-12 04:43:00",58298,7.977017,7.758699,7.942122,7.538812,"NAN",20.68507
"2022-01-12 04:44:00",58299,8.332367,8.060034,7.98803,7.630321,"NAN",20.68745
"2022-01-12 04:45:00",58300,8.27004,8.028367,7.990058,7.595027,"NAN",20.67953
"2022-01-12 04:46:00",58301,8.258869,8.051198,7.99742,7.606264,"NAN",20.68255
"2022-01-12 04:47:00",58302,8.32075,8.091785,8.190966,7.901657,"NAN",20.68177
"2022-01-12 04:48:00",58303,8.449409,8.325268,8.138331,7.882527,"NAN",20.68419
"2022-01-12 04:49:00",58304,8.246865,8.070702,7.855894,7.551447,"NAN",20.68662
"2022-01-12 04:50:00",58305,8.355035,8.117865,7.851254,7.570457,"NAN",20.67826
"2022-01-12 04:51:00",58306,8.163798,7.94372,8.023741,7.660522,"NAN",20.68369
"2022-01-12 04:52:00",58307,8.037279,7.91339,7.920198,7.50564,"NAN",20.67897
"2022-01-12 04:53:00",58308,8.335536,8.157152,8.09785,7.750387,"NAN",20.67941
"2022-01-12 04:54:00",58309,8.493425,8.30623,8.301224,7.983368,"NAN",20.68857
"2022-01-12 04:55:00",58310,8.690619,8.479888,8.325952,8.112892,"NAN",20.68284
"2022-01-12 04:56:00",58311,8.922514,8.721469,8.421737,8.145887,"NAN",20.68322
"2022-01-12 04:57:00",58312,8.799357,8.617764,8.531784,8.462388,"NAN",20.67801
"2022-01-12 04:58:00",58313,8.441211,8.271018,8.366311,8.2484,"NAN",20.68043
"2022-01-12 04:59:00",58314,8.389836,8.155622,8.393666,8.258799,"NAN",20.68842
"2022-01-12 05:00:00",58315,8.508264,8.216563,8.310463,8.147153,"NAN",20.68841
