timestamp,RECORD,par_Avg(1),par_Avg(2),par_Avg(3),par_Avg(4),par_Avg(5),par_Avg(6),par_Avg(7),par_Avg(8),par_Avg(9),par_Avg(10),par_Avg(11),par_Avg(12),par_Avg(13),par_Avg(14),par_Avg(15),par_Avg(16),par_Avg(17),par_Avg(18),par_Avg(19),par_Avg(20),par_Avg(21),par_Avg(22),par_Avg(23),par_Avg(24),par_Avg(25),par_Avg(26),par_Avg(27),par_Avg(28),par_Avg(29),par_Avg(30),par_Avg(31),par_Avg(32)
2022-01-14 00:00:00,60950,190.736,-0.137023,-0.06851149,-6.782637,0.7536263,-0.5480919,1.575764,-0.2055345,,-278.9102,-253.9721,-0.2740459,-0.6166034,6.097522,20.34791,-2.945994,10.20821,21.58112,184.3644,189.8453,192.2432,202.52,206.3566,214.4409,218.7572,224.9917,227.0471,234.9259,235.6795,239.1051,238.557,244.1064
2022-01-14 00:03:00,60953,172.379,-0.4110787,-0.5481049,-43.09475,-0.4795918,-0.4110787,0.1370262,30.69388,,,,-0.8221574,1.507289,3.151603,17.81341,-1.575802,10.55102,23.56851,153.4009,132.2303,136.6837,150.2493,156.2099,167.2405,173.4067,182.3134,186.6297,196.3586,198.7566,204.7857,205.6764,212.9388
2022-01-14 00:04:00,60954,187.5204,-0.1370262,0.6851312,-24.39067,0.4110787,-0.2055393,-0.2055393,22.33528,,,-266.9271,-0.2055393,2.534985,8.427114,21.37609,-2.19242,13.49708,27.06268,131.6137,116.3353,119.898,133.6691,138.7391,149.6326,155.3878,164.5685,168.7478,179.0248,182.4504,189.7128,192.1793,200.1953
2022-01-14 00:05:00,60955,174.4385,0.2055442,-0.1370295,62.69099,0.4110885,0.4110885,2.055442,4.316429,,,-271.1813,0.5481179,-0.4796032,10.96236,22.33581,-0.4110885,11.57899,26.17263,92.83748,102.087,108.4588,120.9285,131.1372,138.8109,150.1843,154.5693,164.9835,169.6425,178.8235,179.7827,188.1415,190.0599
2022-01-14 00:06:00,60956,168.2722,0.2055442,0.4110885,-106.5404,0.8221769,0.2055442,-0.274059,15.27879,,,,0.06851474,-2.809104,2.946134,13.42889,0.6851474,0.4110885,16.7176,109.2125,93.72816,98.04459,112.9808,119.8323,131.1372,139.7016,147.3752,155.2544,163.4762,170.8758,174.1645,180.9474,184.5787
2022-01-14 00:07:00,60957,161.3497,0.06851369,-1.233246,47.82256,-1.164733,-0.6166232,-0.7536506,8.35867,,,,-1.575815,1.507301,0.4110821,16.44329,-0.2740548,5.412581,16.44329,113.9383,139.3568,144.7009,155.0465,161.8293,171.0102,177.9986,185.8776,190.057,199.0323,201.4988,207.3224,208.3501,215.9552
2022-01-14 00:08:00,60958,187.8645,0.4110821,-1.164733,59.19583,0.4110821,-1.027705,0.890678,6.988397,,,,-0.5481095,3.15163,-1.438787,15.41558,-1.027705,13.56571,23.0206,83.86076,121.2692,129.5594,138.8087,148.7432,155.5261,166.1457,171.8323,179.3689,185.9462,191.0162,195.1955,198.9638,205.4726
2022-01-14 00:09:00,60959,179.5037,-0.2740514,0.06851285,44.60186,0.7536414,-0.4110771,-0.1370257,10.55098,,,-266.8575,0.0,1.301744,2.260924,17.74483,-0.9591799,15.82647,27.13109,98.1104,110.1002,115.7867,128.0505,134.8333,145.1787,152.3726,160.9367,165.6641,175.3244,178.2704,185.4643,187.3141,195.8097
2022-01-14 00:10:00,60960,168.8157,-0.2740514,1.781334,-89.75183,-0.6166157,-0.6851285,0.4110771,12.40083,,,,0.7536414,-0.5481028,6.371695,17.47078,-0.1370257,12.94893,28.02176,90.23142,79.88599,86.05214,100.8509,109.8946,120.4456,131.0651,137.8479,147.7822,154.702,163.9512,166.6232,174.9133,177.9279
2022-01-14 00:11:00,60961,154.6373,0.8906888,0.0,-39.05328,-0.8906888,-0.3425726,-1.027718,2.603552,,,,-0.6166307,-3.973843,3.905328,17.06012,0.2055436,10.89381,23.70603,71.18659,101.1274,109.8973,120.5171,131.6849,138.4678,151.6912,155.802,167.3125,171.5604,181.358,182.5912,191.3611,193.8961
2022-01-14 00:12:00,60962,168.6828,-0.2740581,0.06851453,-16.30646,-0.9592034,-0.2055436,-2.12395,7.87917,,,,0.7536598,1.575834,13.97696,26.85769,0.06851453,-1.849892,11.71598,75.09192,101.8126,110.2399,121.2707,132.7812,140.1122,152.7874,157.0353,168.4772,173.2047,183.0023,184.0985,192.8684,194.9923
2022-01-14 00:13:00,60963,170.3304,0.4796111,-0.1370317,-31.17472,-1.027738,-0.9592221,0.6851587,-2.192508,,,,-0.06851587,1.301801,8.632999,21.23992,0.9592221,20.62328,33.16168,80.57466,107.2958,115.4492,126.0007,137.3058,143.6778,156.3532,159.779,170.673,174.7155,183.7596,183.8966,191.9129,193.8999
2022-01-14 00:14:00,60964,168.8916,0.2740635,-0.2055476,-41.4521,-0.06851587,0.0,0.4110952,20.41773,,,,0.8221904,1.644381,2.123992,16.30678,0.9592221,10.61996,22.26766,117.8473,147.3776,154.9829,162.8622,173.3451,178.1413,190.2,192.5296,202.5329,205.4106,213.0158,212.1251,218.6341,220.4155
2022-01-14 00:15:00,60965,193.0741,0.7536605,0.0,-42.34202,0.342573,-0.2740584,0.1370292,22.67833,,,,0.0,-2.123952,0.06851459,14.38806,-0.4110876,12.26411,26.03555,127.9167,156.3503,163.8869,173.8215,184.5783,191.0187,203.0087,205.9549,216.4376,219.9318,228.7017,227.8795,235.8272,237.8827
2022-01-14 00:16:00,60966,212.6693,0.1370292,1.027719,-89.75412,-0.342573,0.06851459,-3.288701,10.96233,,,,0.2740584,-3.699788,10.20867,20.55438,-1.438806,17.40271,33.43512,163.8869,143.6066,146.6212,160.4612,166.4905,176.5621,184.1672,191.0187,198.2127,205.2697,211.6416,212.6008,218.082,220.6855
2022-01-14 00:17:00,60967,196.3599,-0.7536493,0.2740543,-107.6348,-0.6166221,-0.95919,-0.5481086,15.62109,,,,-0.06851357,0.5481086,13.01758,23.63718,1.301758,7.879061,23.56867,145.8654,144.8377,149.9762,161.692,170.3247,177.7242,188.0698,191.3584,200.8818,204.5815,213.3513,212.3236,220.4767,222.1895
2022-01-14 00:18:00,60968,196.0858,0.6851357,-0.3425679,-35.90111,-0.2055407,-0.479595,-0.3425679,22.54097,,,,-0.479595,0.3425679,2.192434,16.23772,0.7536493,11.57879,24.52786,128.8055,154.8407,161.8291,170.4618,180.3277,185.6718,197.5246,200.2652,210.5422,213.9679,222.4636,221.2988,228.6983,230.3426
2022-01-14 00:19:00,60969,203.6954,0.4110906,-0.06851511,-58.10081,0.06851511,0.06851511,0.4110906,17.33432,,,,0.9592115,2.535059,9.043994,23.15811,-0.3425756,12.67529,24.87098,111.8852,142.6485,150.2536,158.818,169.6434,174.645,186.9092,189.5128,199.4475,203.6269,211.7117,212.6709,219.5909,223.3593
2022-01-14 00:20:00,60970,199.4475,0.2740604,0.4110906,23.84326,0.5481209,-0.6851511,1.507332,8.221813,,,-271.9365,-0.4110906,-0.1370302,10.34578,25.14504,-3.836846,2.877635,14.59372,166.9713,182.4557,186.2926,196.3643,202.3936,210.4784,216.9188,223.6333,226.785,234.4587,235.829,239.9399,240.5565,247.4081
2022-01-14 00:21:00,60971,217.0523,0.4110839,-0.2055419,-18.90986,-0.3425699,-0.4795979,-0.4110839,1.644336,,,,0.8906817,-3.425699,5.275577,18.01918,-0.137028,14.73051,27.81668,138.2612,161.7615,167.5167,176.5605,185.6729,190.9485,201.1571,203.281,213.0785,216.2301,224.7944,223.4241,230.8236,231.8513
2022-01-14 00:22:00,60972,206.7067,0.2055419,-0.4795979,0.4110839,0.0,0.0,-0.2055419,12.05846,,,,-0.06851398,-0.4795979,9.660472,25.07612,-2.603531,3.220157,13.77131,146.1403,174.2996,181.9046,188.5505,198.211,201.8422,212.5304,214.1747,222.739,225.9591,232.3994,231.8513,236.5788,239.1138
2022-01-14 00:23:00,60973,213.0757,0.6851309,-1.712827,56.31776,-1.644314,0.06851309,-1.233236,11.16763,,,,-0.5481047,0.9591832,11.92128,28.56996,0.0,-0.3425654,9.934398,162.7871,190.0553,196.9066,203.1413,211.7054,215.7477,225.5451,228.4911,235.7535,239.7958,244.3862,245.4139,248.1544,252.4707
2022-01-14 00:24:00,60974,224.5859,0.3425654,-1.096209,36.31194,-1.438775,0.06851309,1.096209,11.23615,,,,0.2740524,2.67201,11.71574,28.22739,0.6166178,19.04664,27.7478,164.2259,194.5087,200.6063,206.978,215.4737,219.3789,228.4911,230.8206,237.1238,240.6865,244.3862,244.6602,247.1952,251.169
2022-01-14 00:25:00,60975,224.4542,0.9592061,-1.027721,60.36147,-0.06851472,-0.1370294,1.027721,21.8562,,,,-0.6166325,-1.370294,14.59364,24.73381,-1.30178,8.769884,24.45975,198.9668,182.5917,184.0305,195.7466,199.8574,207.9422,213.6289,219.3156,223.5635,229.5243,232.8815,234.3203,237.335,240.2811
2022-01-14 00:26:00,60976,213.9715,0.2055442,-0.7536619,-59.33375,-0.06851472,0.6166325,0.6166325,3.76831,,,,0.0,-4.659001,1.370294,12.46968,0.0,0.4110883,15.75839,169.9165,158.3375,160.7355,172.6571,178.0698,186.7026,193.6226,198.6242,204.6535,211.1624,216.9861,217.7398,221.8507,224.5912
2022-01-14 00:27:00,60977,202.1084,0.6851133,-0.06851133,57.96059,-0.06851133,-0.6851133,0.1370227,11.5099,,,-272.5381,-0.7536246,-2.192363,11.64693,26.92495,-2.260874,5.549417,17.12783,198.5458,211.837,214.3034,223.621,227.8687,235.5419,239.7897,245.4076,247.1204,254.4511,254.7936,257.3286,255.7528,261.2337
