timestamp,RECORD,TcRafat_Avg(1),TcRafat_Avg(2),TcRafat_Avg(3),TcRafat_Avg(4),TcRafat_Avg(5),TcRafat_Avg(6)
2021-03-03 02:12:00,32293,3.889514,4.177695,3.772334,3.428899,,19.09148
2021-03-03 02:13:00,32294,3.767964,4.012324,3.229875,3.39185,,19.14812
2021-03-03 02:14:00,32295,3.675391,3.955644,3.151412,3.36298,,19.07006
2021-03-03 02:15:00,32296,3.53952,3.864959,3.142243,3.343714,,19.03858
2021-03-03 02:16:00,32297,3.734371,3.998733,3.121115,3.338323,,19.1979
2021-03-03 02:17:00,32298,3.590912,3.866707,3.114438,3.317666,,19.09384
2021-03-03 02:18:00,32299,3.546703,3.808594,3.117858,3.307019,,19.13879
2021-03-03 02:19:00,32300,3.49833,3.748695,3.081131,3.284575,,19.08264
2021-03-03 02:20:00,32301,3.407135,3.667031,3.11215,3.241081,,19.07463
2021-03-03 02:21:00,32302,3.234406,3.674568,3.35051,2.989694,,19.03282
2021-03-03 02:22:00,32303,3.465847,3.729316,3.35078,2.983607,,19.05412
2021-03-03 02:23:00,32304,3.446984,3.746894,3.453497,3.121777,,19.12604
2021-03-03 02:24:00,32305,3.503819,3.821852,3.409881,2.990222,,19.10131
2021-03-03 02:25:00,32306,3.308206,3.810202,3.350921,2.849314,,19.03701
2021-03-03 02:26:00,32307,3.436572,3.910021,3.527011,3.148244,,19.08845
2021-03-03 02:27:00,32308,3.333869,3.887858,3.456966,3.051145,,19.11418
2021-03-03 02:28:00,32309,3.520358,3.805045,3.41648,2.971809,,18.89387
2021-03-03 02:29:00,32310,3.566138,3.838196,3.276477,2.984877,,19.00754
2021-03-03 02:30:00,32311,3.464639,3.717448,3.199048,2.924526,,19.07504
2021-03-03 02:31:00,32312,3.30462,3.68855,3.364058,2.938767,,19.14372
2021-03-03 02:32:00,32313,3.372258,3.747446,3.364721,2.996716,,19.13036
2021-03-03 02:33:00,32314,3.258011,3.63667,3.291834,3.001135,,19.08109
2021-03-03 02:34:00,32315,3.248695,3.834606,3.263489,2.822284,,19.05267
2021-03-03 02:35:00,32316,3.388811,3.992923,3.243455,2.805501,,19.08615
2021-03-03 02:36:00,32317,3.106802,3.971271,3.342052,2.754274,,19.11086
2021-03-03 02:37:00,32318,3.359559,3.893838,3.402261,2.813534,,19.04762
