timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-16 00:00:00,9.622427,-0.3647038,8.018274,419.7099
2021-03-16 00:00:02,9.605264,0.0,8.004638,420.0372
2021-03-16 00:00:04,9.62355,-0.7294075,8.018274,420.1463
2021-03-16 00:00:06,9.622427,-0.3647038,8.018274,420.8281
2021-03-16 00:00:08,9.632133,0.0,8.018274,420.2553
2021-03-16 00:00:10,9.614968,0.0,8.004638,420.6917
2021-03-16 00:00:12,9.641834,0.0,8.018274,420.419
2021-03-16 00:00:14,9.632133,-0.3647038,8.018274,420.5281
2021-03-16 00:00:16,9.586948,-0.7294075,8.004638,420.5008
2021-03-16 00:00:18,9.596682,-0.7294075,8.004638,419.1644
2021-03-16 00:00:24,9.624672,-0.7294075,8.045547,419.6553
2021-03-16 00:00:26,9.604112,-0.3647038,8.045547,419.9281
2021-03-16 00:00:28,9.612694,-1.094111,8.031911,419.819
2021-03-16 00:00:30,9.588099,-0.3647038,8.031911,420.9099
2021-03-16 00:00:32,9.666457,0.0,8.018274,420.5281
2021-03-16 00:00:34,9.648171,0.0,8.018274,419.6553
2021-03-16 00:00:36,9.650416,0.0,8.004638,420.8008
2021-03-16 00:00:38,9.639591,-0.3647038,8.018274,419.8463
2021-03-16 00:00:40,9.631009,-0.3647038,7.991,419.7644
2021-03-16 00:00:42,9.639591,-0.7294075,7.991,419.7644
2021-03-16 00:00:44,9.621276,0.0,7.977364,420.5008
2021-03-16 00:00:46,9.631009,0.0,7.963727,419.6553
2021-03-16 00:00:48,9.650384,0.0,7.977364,420.0372
2021-03-16 00:00:50,9.611601,-0.3647038,7.991,420.1463
2021-03-16 00:00:52,9.622427,-0.7294075,7.977364,418.9462
2021-03-16 00:00:54,9.629858,-1.094111,7.977364,420.8281
2021-03-16 00:00:56,9.628765,-0.7294075,7.991,418.8644
2021-03-16 00:00:58,9.682496,-0.3647038,7.977364,418.5099
2021-03-16 00:01:00,9.603019,-0.7294075,7.977364,419.4372
2021-03-16 00:01:02,9.611601,-0.3647038,7.963727,418.7826
2021-03-16 00:01:04,9.655602,-0.3647038,7.963727,419.7099
2021-03-16 00:01:06,9.676127,0.0,7.963727,418.5644
2021-03-16 00:01:08,9.627581,-0.3647038,7.963727,420.419
2021-03-16 00:01:10,9.628765,0.0,7.95009,419.0281
2021-03-16 00:01:12,9.601835,-0.3647038,7.936455,419.7372
2021-03-16 00:01:14,9.577273,-1.094111,7.977364,420.419
2021-03-16 00:01:16,9.569784,-0.7294075,7.95009,419.0826
2021-03-16 00:01:18,9.574998,-1.094111,7.963727,419.7917
2021-03-16 00:01:20,9.604112,-1.094111,7.936455,419.1917
2021-03-16 00:01:22,9.574998,-0.7294075,7.963727,420.1463
2021-03-16 00:01:24,9.624639,-1.094111,7.963727,420.0372
2021-03-16 00:01:26,9.620184,-0.3647038,7.977364,421.0735
2021-03-16 00:01:28,9.645928,-0.3647038,7.991,419.819
2021-03-16 00:01:30,9.637346,-0.3647038,7.991,419.219
2021-03-16 00:01:32,9.638439,-0.3647038,7.963727,420.3099
2021-03-16 00:01:34,9.628765,-1.458815,7.991,419.7099
2021-03-16 00:01:36,9.621276,-1.094111,7.991,419.4917
2021-03-16 00:01:38,9.64702,-1.094111,7.991,419.2735
2021-03-16 00:01:40,9.636164,-1.094111,7.977364,419.1644
2021-03-16 00:01:42,9.636164,0.3647038,7.963727,418.2372
2021-03-16 00:01:44,9.661906,0.0,7.95009,418.1826
2021-03-16 00:01:46,9.643686,0.0,7.92298,418.0749
2021-03-16 00:01:48,9.645926,-0.3647062,7.92298,418.1295
2021-03-16 00:01:50,9.628829,-0.7294124,7.909343,418.2385
2021-03-16 00:01:52,9.626523,-0.3647062,7.895707,417.9658
2021-03-16 00:01:54,9.636226,-1.094119,7.854796,417.4749
2021-03-16 00:01:56,9.645991,-0.3647062,7.868433,417.2567
2021-03-16 00:01:58,9.66197,0.0,7.854796,418.1022
2021-03-16 00:02:00,9.679132,0.0,7.854796,417.1476
2021-03-16 00:02:02,9.688895,-0.3647062,7.800249,417.8022
2021-03-16 00:02:04,9.723216,-0.3647062,7.813886,417.093
2021-03-16 00:02:06,9.722034,-0.7294124,7.813886,416.7112
2021-03-16 00:02:08,9.696293,-0.3647062,7.772975,417.8022
2021-03-16 00:02:10,9.730614,-0.7294124,7.772975,416.4385
2021-03-16 00:02:12,9.71979,-1.094119,7.759338,416.8203
2021-03-16 00:02:14,9.746651,-0.7294124,7.772975,417.3112
2021-03-16 00:02:16,9.773511,0.3647062,7.718428,416.8749
2021-03-16 00:02:18,9.768326,0.0,7.732065,416.2203
2021-03-16 00:02:20,9.738072,0.0,7.704792,416.3839
2021-03-16 00:02:22,9.758593,0.0,7.704792,417.2021
2021-03-16 00:02:24,9.755232,-0.3647062,7.677518,416.8203
2021-03-16 00:02:26,9.738072,0.0,7.663881,415.5657
2021-03-16 00:02:28,9.71979,-1.458825,7.650244,416.7112
2021-03-16 00:02:30,9.722034,-1.094119,7.636608,416.6567
2021-03-16 00:02:32,9.701508,-1.094119,7.609334,416.0566
2021-03-16 00:02:34,9.704901,-1.094119,7.609334,416.6567
2021-03-16 00:02:36,9.687739,-0.7294124,7.58206,415.0748
2021-03-16 00:02:38,9.694049,-0.7294124,7.595697,416.193
2021-03-16 00:02:40,9.724275,-1.094119,7.58206,415.5112
2021-03-16 00:02:42,9.729492,0.0,7.568423,415.7839
2021-03-16 00:02:44,9.74553,-0.3647062,7.568423,416.3839
2021-03-16 00:02:46,9.76269,0.0,7.568423,416.7385
2021-03-16 00:02:48,9.763811,0.3647062,7.568423,416.0021
2021-03-16 00:02:50,9.787304,0.0,7.554787,415.1293
2021-03-16 00:02:52,9.789548,0.0,7.58206,416.0021
2021-03-16 00:02:54,9.76269,0.3647062,7.527513,415.3475
2021-03-16 00:02:56,9.763811,0.0,7.527513,416.4385
2021-03-16 00:02:58,9.75411,0.0,7.54115,415.3475
2021-03-16 00:03:00,9.763811,-0.3647062,7.527513,415.5657
2021-03-16 00:03:02,9.746651,-0.3647062,7.500239,415.5657
2021-03-16 00:03:04,9.76269,0.0,7.459329,414.2566
2021-03-16 00:03:06,9.76269,0.0,7.472966,415.5657
2021-03-16 00:03:08,9.735828,0.0,7.472966,415.9203
2021-03-16 00:03:10,9.761566,0.0,7.459329,415.6748
2021-03-16 00:03:12,9.799274,0.0,7.472966,415.5385
2021-03-16 00:03:14,9.743286,0.0,7.459329,415.5657
2021-03-16 00:03:16,9.76605,0.0,7.472966,415.2385
2021-03-16 00:03:18,9.743286,0.0,7.445692,415.7839
2021-03-16 00:03:20,9.759325,0.0,7.445692,415.7567
2021-03-16 00:03:22,9.771268,0.3647062,7.418419,416.0566
2021-03-16 00:03:24,9.762657,0.0,7.418419,415.4021
2021-03-16 00:03:26,9.743286,0.3647062,7.404781,415.1021
2021-03-16 00:03:28,9.81525,0.3647062,7.391145,415.1021
2021-03-16 00:03:30,9.779816,0.7294124,7.391145,414.8293
2021-03-16 00:03:32,9.750747,-0.3647062,7.391145,415.1839
2021-03-16 00:03:34,9.805584,-0.7294124,7.363872,415.2385
2021-03-16 00:03:36,9.758175,-1.094119,7.377508,415.0475
2021-03-16 00:03:38,9.787336,-1.094123,7.363991,414.8577
2021-03-16 00:03:40,9.771297,-0.3647076,7.336718,414.5577
2021-03-16 00:03:42,9.788486,-1.094123,7.32308,414.694
2021-03-16 00:03:44,9.751898,-0.7294153,7.336718,415.1304
2021-03-16 00:03:46,9.684378,-0.7294153,7.32308,415.2395
2021-03-16 00:03:48,9.764959,-1.094123,7.32308,414.7486
2021-03-16 00:03:50,9.759357,-0.3647076,7.363991,414.9668
2021-03-16 00:03:52,9.750777,-1.094123,7.336718,415.6759
2021-03-16 00:03:54,9.75417,-0.7294153,7.363991,415.8395
2021-03-16 00:03:56,9.75638,-0.7294153,7.363991,414.8577
2021-03-16 00:03:58,9.777636,-0.7294153,7.336718,414.9668
2021-03-16 00:04:00,9.750777,-1.094123,7.350355,415.6759
2021-03-16 00:04:02,9.767938,-0.7294153,7.363991,415.1304
2021-03-16 00:04:04,9.822802,-0.7294153,7.377629,415.7304
2021-03-16 00:04:06,9.777636,0.0,7.391266,415.485
2021-03-16 00:04:08,9.819409,0.0,7.391266,415.1304
2021-03-16 00:04:10,9.810832,0.0,7.391266,415.4304
2021-03-16 00:04:12,9.802252,-0.3647076,7.41854,415.2395
2021-03-16 00:04:14,9.804492,-0.7294153,7.391266,416.1668
2021-03-16 00:04:16,9.786184,-1.094123,7.404903,415.5395
2021-03-16 00:04:18,9.837687,0.0,7.391266,416.6578
2021-03-16 00:04:20,9.829108,-0.3647076,7.41854,415.5668
2021-03-16 00:04:22,9.810832,-0.7294153,7.363991,414.9668
2021-03-16 00:04:24,9.802252,-0.7294153,7.32308,416.0032
2021-03-16 00:04:26,9.819409,-1.094123,7.363991,414.8849
2021-03-16 00:04:28,9.819409,0.0,7.350355,416.1941
2021-03-16 00:04:30,9.803343,-0.3647076,7.336718,416.0577
2021-03-16 00:04:32,9.819409,-0.7294153,7.336718,415.1304
2021-03-16 00:04:34,9.854841,-0.7294153,7.336718,415.6213
2021-03-16 00:04:36,9.845144,-1.094123,7.350355,415.1304
2021-03-16 00:04:38,9.853722,-0.3647076,7.363991,415.1577
2021-03-16 00:04:40,9.843992,-0.3647076,7.350355,415.6759
2021-03-16 00:04:42,9.85257,0.0,7.363991,415.6213
2021-03-16 00:04:44,9.854841,-0.7294153,7.350355,416.1123
2021-03-16 00:04:46,9.842902,-0.7294153,7.363991,416.0305
2021-03-16 00:04:48,9.837656,0.0,7.363991,414.9668
2021-03-16 00:04:50,9.882814,0.0,7.391266,415.7304
2021-03-16 00:04:52,9.895457,0.0,7.363991,415.8941
2021-03-16 00:04:54,9.877213,0.0,7.377629,414.9395
2021-03-16 00:04:56,9.906276,0.0,7.377629,417.3669
2021-03-16 00:04:58,9.879456,-0.7294153,7.363991,416.1668
2021-03-16 00:05:00,9.879456,-0.7294153,7.363991,416.7123
2021-03-16 00:05:02,9.878303,0.0,7.377629,416.7668
2021-03-16 00:05:04,9.869726,-0.3647076,7.363991,415.785
2021-03-16 00:05:06,9.84921,-1.094123,7.363991,415.1304
2021-03-16 00:05:08,9.877213,-0.7294153,7.336718,415.7304
2021-03-16 00:05:10,9.860058,-1.094123,7.350355,415.1304
2021-03-16 00:05:12,9.879456,-1.094123,7.363991,415.1577
2021-03-16 00:05:14,9.861148,-0.3647076,7.350355,416.1123
2021-03-16 00:05:16,9.879455,0.0,7.377629,415.1304
2021-03-16 00:05:18,9.842902,0.0,7.363991,416.1123
2021-03-16 00:05:20,9.858938,0.3647076,7.377629,415.8395
2021-03-16 00:05:22,9.904034,0.3647076,7.377629,416.3032
2021-03-16 00:05:24,9.85148,-0.3647076,7.350355,415.6213
2021-03-16 00:05:26,9.853722,-1.094123,7.363991,416.2214
2021-03-16 00:05:28,9.841783,-0.7294153,7.336718,416.9305
2021-03-16 00:05:30,9.852692,-0.7294168,7.377725,415.7313
2021-03-16 00:05:32,9.860149,-0.7294168,7.364088,415.2404
2021-03-16 00:05:34,9.85897,-1.094125,7.350451,414.3403
2021-03-16 00:05:36,9.915004,-0.7294168,7.364088,415.6495
2021-03-16 00:05:38,9.876124,-0.3647084,7.323177,414.8585
2021-03-16 00:05:40,9.904156,-0.3647084,7.336814,415.7859
2021-03-16 00:05:42,9.928766,0.0,7.336814,415.104
2021-03-16 00:05:44,9.928766,-0.3647084,7.30954,415.6222
2021-03-16 00:05:46,9.922369,0.3647084,7.323177,415.1858
2021-03-16 00:05:48,9.945919,-0.3647084,7.282265,414.613
2021-03-16 00:05:50,9.901855,0.0,7.282265,415.5677
2021-03-16 00:05:52,9.929886,0.0,7.268628,414.0948
2021-03-16 00:05:54,9.875034,-0.7294168,7.268628,415.1313
2021-03-16 00:05:56,9.875034,-1.094125,7.268628,415.5131
2021-03-16 00:05:58,9.868727,-1.458834,7.254991,416.2222
2021-03-16 00:06:00,9.841814,-1.094125,7.268628,415.0494
2021-03-16 00:06:02,9.860149,-0.7294168,7.254991,415.5677
2021-03-16 00:06:04,9.877304,-0.7294168,7.282265,416.3859
