timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-15 00:00:00,10.18581,-1.458793,11.85141,411.6982
2021-03-15 00:00:02,10.18701,-1.094095,11.85141,411.3436
2021-03-15 00:00:04,10.19325,-1.823491,11.86504,412.1892
2021-03-15 00:00:06,10.20182,-1.823491,11.87868,411.9983
2021-03-15 00:00:08,10.17724,-1.094095,11.86504,412.7893
2021-03-15 00:00:10,10.08153,-1.458793,11.89232,412.5983
2021-03-15 00:00:12,10.13438,-1.458793,11.89232,412.7347
2021-03-15 00:00:14,10.17957,-2.552887,11.89232,413.2802
2021-03-15 00:00:16,10.17843,-1.094095,11.89232,412.7893
2021-03-15 00:00:18,10.17724,-1.094095,11.89232,412.6256
2021-03-15 00:00:24,10.25438,-1.823491,12.00142,413.9348
2021-03-15 00:00:26,10.24468,-1.458793,11.98779,413.4439
2021-03-15 00:00:28,10.25325,-1.458793,12.00142,412.9257
2021-03-15 00:00:30,10.27153,-1.458793,12.01506,412.4892
2021-03-15 00:00:32,10.22727,-2.188189,12.04234,412.5165
2021-03-15 00:00:34,10.31325,-2.188189,12.0287,411.5346
2021-03-15 00:00:36,10.33152,-2.188189,12.01506,412.5438
2021-03-15 00:00:38,10.32295,-1.094095,12.00142,411.4255
2021-03-15 00:00:40,10.27039,-1.823491,11.97415,412.7074
2021-03-15 00:00:42,10.25222,-1.094096,11.9605,411.7254
2021-03-15 00:00:44,10.21909,-1.094096,11.9605,410.8253
2021-03-15 00:00:46,10.22019,-1.094096,11.9605,411.5891
2021-03-15 00:00:48,10.18481,-1.458794,11.94686,411.6709
2021-03-15 00:00:50,10.23734,-1.094096,11.94686,411.8073
2021-03-15 00:00:52,10.19221,-1.823493,11.9605,412.3801
2021-03-15 00:00:54,10.17733,-1.823493,11.9605,412.6801
2021-03-15 00:00:56,10.15793,-2.188191,11.93322,412.1073
2021-03-15 00:00:58,10.20079,-2.188191,11.9605,412.5437
2021-03-15 00:01:00,10.21052,-2.188191,11.94686,412.8983
2021-03-15 00:01:02,10.20823,-2.188191,11.97414,413.1983
2021-03-15 00:01:04,10.25222,-2.188191,11.97414,412.5164
2021-03-15 00:01:06,10.29733,-1.458794,11.97414,413.1438
2021-03-15 00:01:08,10.23734,-1.823493,11.98777,412.7892
2021-03-15 00:01:10,10.26195,-1.823493,11.97414,412.8983
2021-03-15 00:01:12,10.25654,-1.458794,12.00141,413.4166
2021-03-15 00:01:14,10.26195,-1.458794,11.98777,413.3893
2021-03-15 00:01:16,10.28225,-1.094096,11.98777,411.9982
2021-03-15 00:01:18,10.28876,-1.823493,12.00141,412.6255
2021-03-15 00:01:20,10.24995,-1.823493,11.98777,411.9709
2021-03-15 00:01:22,10.26936,-1.458794,11.97414,412.8983
2021-03-15 00:01:24,10.26823,-1.458794,11.94686,412.8983
2021-03-15 00:01:26,10.25736,-1.094096,11.94686,412.8165
2021-03-15 00:01:28,10.25222,-1.823493,11.97414,412.4073
2021-03-15 00:01:30,10.26936,-1.458794,11.97414,411.8073
