timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-19 00:00:00,7.092593,-1.458792,9.480375,408.2736
2021-03-19 00:00:02,7.012861,-1.458792,9.494016,407.7552
2021-03-19 00:00:04,7.0581,-1.458792,9.494016,407.346
2021-03-19 00:00:06,7.075346,-1.823491,9.480375,407.6188
2021-03-19 00:00:08,7.135706,-1.094094,9.480375,407.5643
2021-03-19 00:00:10,7.135706,-0.7293962,9.425812,407.2915
2021-03-19 00:00:12,7.152951,-1.094094,9.480375,407.4006
2021-03-19 00:00:14,7.134633,-1.458792,9.466734,407.1278
2021-03-19 00:00:16,7.118461,-1.094094,9.466734,406.6913
2021-03-19 00:00:18,7.082896,-1.458792,9.494016,406.7458
2021-03-19 00:00:20,7.092593,-1.458792,9.494016,407.5097
2021-03-19 00:00:26,7.152951,-1.458792,9.575861,408.1099
2021-03-19 00:00:28,7.162616,-1.458792,9.603142,407.346
2021-03-19 00:00:30,7.206768,-1.458792,9.603142,407.728
2021-03-19 00:00:32,7.178817,-0.7293962,9.603142,408.0008
2021-03-19 00:00:34,7.116344,-1.094094,9.575861,406.9641
2021-03-19 00:00:36,7.161573,-1.094094,9.575861,407.1278
2021-03-19 00:00:38,7.145372,-1.458792,9.575861,407.8917
2021-03-19 00:00:40,7.127084,-1.094094,9.575861,406.855
2021-03-19 00:00:42,7.127084,-1.094094,9.575861,407.5643
2021-03-19 00:00:44,7.118461,-1.094094,9.548579,407.0186
2021-03-19 00:00:46,7.153995,-1.094094,9.548579,408.0554
2021-03-19 00:00:48,7.108765,-1.823491,9.534938,407.2915
2021-03-19 00:00:50,7.069822,-1.094094,9.534938,407.1823
2021-03-19 00:00:52,7.08397,-1.823491,9.521297,408.2191
2021-03-19 00:00:54,7.108765,-1.458792,9.521297,408.4373
2021-03-19 00:00:56,7.117388,-1.094094,9.521297,407.2915
2021-03-19 00:00:58,7.133589,-1.458792,9.521297,408.0554
2021-03-19 00:01:00,7.119504,-1.823491,9.521297,407.0732
2021-03-19 00:01:02,7.10324,-1.458792,9.521297,407.2369
2021-03-19 00:01:04,7.039777,-1.823491,9.521297,406.4457
2021-03-19 00:01:06,7.042939,-1.458792,9.534938,407.5643
2021-03-19 00:01:08,7.027748,-1.094094,9.534938,406.9914
2021-03-19 00:01:10,7.032228,-1.823491,9.56222,407.346
2021-03-19 00:01:12,7.049476,-1.458792,9.548579,406.5003
2021-03-19 00:01:14,7.047389,-1.823489,9.548171,406.5797
2021-03-19 00:01:16,7.059144,-1.823489,9.56181,406.8253
2021-03-19 00:01:18,7.101217,-2.188187,9.589091,407.0435
2021-03-19 00:01:20,7.152953,-1.458791,9.56181,406.4706
2021-03-19 00:01:22,7.18744,-1.458791,9.56181,407.8346
2021-03-19 00:01:24,7.135708,-1.458791,9.534531,406.1432
