timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-26 00:00:00,6.199795,0.0,7.993478,413.0748
2021-03-26 00:00:02,6.191157,-0.3647006,7.993478,412.9657
2021-03-26 00:00:04,6.165243,-1.094102,7.979837,413.6205
2021-03-26 00:00:06,6.147966,-0.7294012,7.979837,412.4473
2021-03-26 00:00:08,6.149007,0.3647006,7.979837,412.5837
2021-03-26 00:00:10,6.139328,0.3647006,7.966197,412.0927
2021-03-26 00:00:12,6.182519,0.0,7.993478,412.9111
2021-03-26 00:00:14,6.172839,0.3647006,7.993478,413.5659
2021-03-26 00:00:16,6.207391,0.3647006,7.993478,413.5113
2021-03-26 00:00:18,6.207391,0.7294012,7.966197,413.1839
2021-03-26 00:00:20,6.205307,0.7294012,8.02076,414.1115
2021-03-26 00:00:26,6.189073,0.0,8.007119,413.6205
2021-03-26 00:00:28,6.250576,-0.3647006,8.0344,412.6929
2021-03-26 00:00:30,6.250576,0.0,8.061682,413.3476
2021-03-26 00:00:32,6.223623,0.3647006,8.075322,413.675
2021-03-26 00:00:34,6.205307,0.0,8.075322,412.8566
2021-03-26 00:00:36,6.146924,0.0,8.116244,411.929
2021-03-26 00:00:38,6.172839,0.0,8.061682,412.611
2021-03-26 00:00:40,6.130689,0.0,8.075322,413.1839
2021-03-26 00:00:42,6.101646,-0.3647006,8.061682,412.2018
2021-03-26 00:00:44,6.085409,-0.3647006,8.04804,413.1294
2021-03-26 00:00:46,6.085409,-0.3647006,8.061682,412.6929
2021-03-26 00:00:48,6.060532,-0.7294012,8.061682,413.2658
2021-03-26 00:00:50,6.059489,-0.3647006,8.0344,412.802
2021-03-26 00:00:52,6.059489,-0.3647006,8.007119,413.0748
2021-03-26 00:00:54,6.085409,-1.458802,8.0344,413.4295
2021-03-26 00:00:56,6.10373,-0.3647006,8.02076,412.802
2021-03-26 00:00:58,6.098225,-0.3647006,8.0344,413.0748
2021-03-26 00:01:00,6.137243,-0.7294012,8.007119,412.5565
2021-03-26 00:01:02,6.164181,-0.7294012,8.02076,413.4568
2021-03-26 00:01:04,6.24194,-0.3647006,8.02076,413.3203
2021-03-26 00:01:06,6.300313,-0.3647006,8.02076,412.8566
2021-03-26 00:01:08,6.361802,-0.7294012,8.04804,413.5113
2021-03-26 00:01:10,6.395301,0.0,8.02076,412.3655
2021-03-26 00:01:12,6.430878,-1.094102,8.0344,412.7747
2021-03-26 00:01:14,6.345237,0.0,7.993691,413.2402
2021-03-26 00:01:16,6.292351,0.0,8.007333,411.7943
2021-03-26 00:01:18,6.300988,0.3646997,8.007333,412.1762
2021-03-26 00:01:20,6.256826,-0.7293994,7.980051,412.3126
2021-03-26 00:01:22,6.28586,0.0,7.980051,411.9307
2021-03-26 00:01:24,6.300988,0.0,7.980051,412.0398
