timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-29 00:00:00,4.79516,-0.3646781,7.775782,413.434
2021-03-29 00:00:02,4.847115,0.0,7.775782,412.1517
2021-03-29 00:00:04,4.847115,0.0,7.789423,412.6428
2021-03-29 00:00:06,4.812479,0.0,7.775782,411.8243
2021-03-29 00:00:08,4.810439,-0.3646781,7.775782,413.625
2021-03-29 00:00:10,4.838456,0.0,7.775782,412.8883
2021-03-29 00:00:12,4.822181,0.0,7.789423,413.0793
2021-03-29 00:00:14,4.839499,0.0,7.803065,413.5704
2021-03-29 00:00:16,4.800752,0.3646781,7.803065,413.6796
2021-03-29 00:00:18,4.846087,-0.7293561,7.803065,413.4067
2021-03-29 00:00:20,4.865475,0.0,7.789423,413.4067
2021-03-29 00:00:22,4.907722,-0.3646781,7.803065,413.7341
2021-03-29 00:00:28,4.819098,-0.3646781,7.843991,413.625
2021-03-29 00:00:30,4.849516,0.0,7.843991,413.0793
2021-03-29 00:00:32,4.906696,-0.7293561,7.843991,413.0793
2021-03-29 00:00:34,4.880722,-0.7293561,7.843991,412.5882
2021-03-29 00:00:36,4.838456,-0.3646781,7.857632,412.7519
2021-03-29 00:00:38,4.76714,-0.7293561,7.843991,414.007
2021-03-29 00:00:40,4.768153,-0.7293561,7.830348,413.625
2021-03-29 00:00:42,4.811508,-0.3646764,7.816803,412.7527
2021-03-29 00:00:44,4.792149,-1.094029,7.803162,413.0801
2021-03-29 00:00:46,4.865861,-0.7293528,7.803162,413.5712
2021-03-29 00:00:48,4.863461,-0.3646764,7.803162,413.5712
2021-03-29 00:00:50,4.85379,-1.094029,7.762236,413.7349
2021-03-29 00:00:52,4.883178,0.0,7.775878,413.1347
2021-03-29 00:00:54,4.90574,-0.7293528,7.775878,414.0623
2021-03-29 00:00:56,4.888424,-0.3646764,7.748594,412.9164
2021-03-29 00:00:58,4.90574,-0.3646764,7.748594,412.6163
2021-03-29 00:01:00,4.880778,-1.458706,7.748594,412.9437
2021-03-29 00:01:02,4.896055,-1.094029,7.748594,413.9805
2021-03-29 00:01:04,4.993323,-1.458706,7.748594,412.8073
2021-03-29 00:01:06,4.957685,-1.094029,7.762236,413.3802
2021-03-29 00:01:08,5.010636,-1.458706,7.748594,413.4621
2021-03-29 00:01:10,5.079881,-0.7293528,7.748594,412.9164
2021-03-29 00:01:12,5.088536,-1.094029,7.748594,412.4253
2021-03-29 00:01:14,5.043221,-1.094029,7.762236,411.7705
2021-03-29 00:01:16,5.035592,-0.3646764,7.748594,413.4894
2021-03-29 00:01:18,5.026936,-0.7293528,7.78952,412.2889
2021-03-29 00:01:20,4.956658,-0.7293528,7.775878,412.2616
2021-03-29 00:01:22,4.946959,-1.094029,7.775878,412.6436
2021-03-29 00:01:24,4.999941,-0.7293528,7.803162,412.8618
