timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2021-03-08 00:00:00,6.787668,-2.552878,9.862152,406.0083
2021-03-08 00:00:02,6.784476,-1.823485,9.848511,405.981
2021-03-08 00:00:04,6.837357,-1.823485,9.862152,405.7082
2021-03-08 00:00:06,6.83841,-1.823485,9.82123,405.3808
2021-03-08 00:00:08,6.802847,-1.823485,9.82123,406.7449
2021-03-08 00:00:10,6.847037,-2.188181,9.793948,406.4994
2021-03-08 00:00:12,6.837357,-2.188181,9.793948,405.9265
2021-03-08 00:00:14,6.811474,-1.458788,9.83487,404.6715
2021-03-08 00:00:16,6.794219,-1.823485,9.83487,405.8173
2021-03-08 00:00:22,6.849926,-2.552878,9.875793,405.9265
2021-03-08 00:00:24,6.836242,-2.188181,9.916714,405.9265
2021-03-08 00:00:26,6.836242,-2.552878,9.916714,405.981
2021-03-08 00:00:28,6.845984,-2.188181,9.903073,406.9086
2021-03-08 00:00:30,6.837357,-2.188181,9.903073,406.3629
2021-03-08 00:00:32,6.827614,-2.188181,9.875793,406.1447
2021-03-08 00:00:34,6.810359,-2.552878,9.83487,406.1447
2021-03-08 00:00:36,6.827614,-2.188181,9.82123,406.3902
2021-03-08 00:00:38,6.872918,-2.188181,9.82123,406.663
2021-03-08 00:00:40,6.863237,-2.552878,9.793948,405.3263
2021-03-08 00:00:42,6.89411,-1.823489,9.766283,405.2422
2021-03-08 00:00:44,6.863985,-2.188186,9.793563,404.9422
2021-03-08 00:00:46,6.847785,-1.823489,9.779923,406.1698
2021-03-08 00:00:48,6.870745,-2.188186,9.739003,405.0786
2021-03-08 00:00:50,6.812222,-1.823489,9.752644,406.3607
2021-03-08 00:00:52,6.830531,-2.188186,9.766283,405.9788
2021-03-08 00:00:54,6.836238,-2.917582,9.752644,406.6335
2021-03-08 00:00:56,6.836238,-2.552884,9.752644,406.4153
2021-03-08 00:00:58,6.835588,-2.552884,9.752644,406.3334
2021-03-08 00:01:00,6.818984,-2.552884,9.739003,406.2516
2021-03-08 00:01:02,6.810356,-2.552884,9.766283,405.8697
2021-03-08 00:01:04,6.7931,-2.917582,9.739003,406.2789
2021-03-08 00:01:06,6.79959,-2.552884,9.739003,406.2789
2021-03-08 00:01:08,6.810356,-1.823489,9.766283,406.3607
2021-03-08 00:01:10,6.802814,-2.188186,9.766283,404.8876
2021-03-08 00:01:12,6.775844,-1.823489,9.766283,406.3062
2021-03-08 00:01:14,6.862118,-2.552884,9.766283,406.1971
2021-03-08 00:01:16,6.89771,-2.188186,9.766283,405.8151
2021-03-08 00:01:18,6.906336,-2.552884,9.752644,406.6608
2021-03-08 00:01:20,6.974254,-2.188186,9.766283,405.024
2021-03-08 00:01:22,7.024948,-2.552884,9.766283,406.4153
2021-03-08 00:01:24,7.029973,-2.188186,9.766283,404.9967
2021-03-08 00:01:26,7.024948,-2.552884,9.739003,405.897
2021-03-08 00:01:28,7.020296,-1.823489,9.779923,405.3241
2021-03-08 00:01:30,7.018462,-2.552884,9.739003,406.4153
2021-03-08 00:01:32,6.955951,-2.552884,9.752644,405.3241
2021-03-08 00:01:34,6.876152,-2.188186,9.766283,405.706
2021-03-08 00:01:36,6.873665,-2.552884,9.766283,405.515
2021-03-08 00:01:38,6.853491,-1.823489,9.766283,405.7606
