timestamp,RECORD,batt_volt,PTemp,TcRafat(1),TcRafat(2),TcRafat(3),TcRafat(4),TcRafat(5),TcRafat(6)
2020-08-15 05:34:10,64819,12.52578,26.43527,19.41415,19.82534,20.00214,19.87584,22.82138,26.70604
2020-08-15 05:34:12,64820,12.51467,26.43527,19.41415,19.88426,20.04151,19.96989,22.9385,26.70317
2020-08-15 05:34:14,64821,12.53689,26.43527,19.40283,19.84915,20.01341,19.89415,22.96648,26.66595
2020-08-15 05:34:16,64822,12.52023,26.43527,19.47456,19.92084,19.98525,19.98816,22.94686,26.65484
2020-08-15 05:34:18,64823,12.49801,26.43527,19.46328,19.84075,19.99367,19.91793,23.01523,26.64648
2020-08-15 05:34:20,64824,12.53689,26.43527,19.47456,19.79725,19.95165,19.9194,22.9985,26.67826
2020-08-15 05:34:22,64825,12.548,26.43527,19.47456,19.82946,19.98384,19.96001,22.95669,26.66308
2020-08-15 05:34:24,64826,12.54245,26.4669,19.44638,19.77341,19.90809,19.90256,22.93013,26.60643
2020-08-15 05:34:26,64827,12.53134,26.4669,19.48997,19.80155,19.86599,19.9545,22.93013,26.60643
2020-08-15 05:34:28,64828,12.53134,26.4669,19.53067,19.77341,19.96001,19.93481,22.86327,26.53716
2020-08-15 05:34:30,64829,12.51467,26.43527,19.4885,19.8759,19.88284,19.91651,22.8912,26.62303
2020-08-15 05:34:32,64830,12.51467,26.4669,19.47456,19.88426,19.95859,19.94464,22.90509,26.60498
2020-08-15 05:34:34,64831,12.51467,26.43527,19.41268,19.78325,19.96698,19.83787,22.88977,26.59812
2020-08-15 05:34:36,64832,12.52578,26.43527,19.44929,19.80997,20.00067,19.93193,22.87994,26.64508
2020-08-15 05:34:38,64833,12.49801,26.43527,19.43801,19.75946,20.12279,19.96148,22.8353,26.72263
2020-08-15 05:34:40,64834,12.50356,26.43527,19.40717,19.88426,19.98672,19.96989,22.91199,26.7101
2020-08-15 05:34:42,64835,12.53689,26.43527,19.40015,19.90109,20.005,19.98381,22.91629,26.67284
2020-08-15 05:34:44,64836,12.53689,26.43527,19.40572,19.90109,20.0105,19.93623,22.83811,26.59954
2020-08-15 05:34:46,64837,12.53689,26.43527,19.36068,19.95159,20.00208,19.97542,22.87994,26.58152
2020-08-15 05:34:48,64838,12.55911,26.43527,19.36911,19.92634,20.06104,19.8689,22.93013,26.62303
2020-08-15 05:34:50,64839,12.548,26.43527,19.37202,19.94465,20.11294,19.93334,22.87994,26.62445
2020-08-15 06:00:08,65598,12.51446,26.43527,19.8278,20.01295,20.10404,19.99756,22.82379,26.7264
2020-08-15 06:00:10,65599,12.52557,26.4669,19.8603,20.20236,20.14206,19.93865,22.85725,26.70835
2020-08-15 06:00:12,65600,12.51446,26.43527,19.88815,20.24154,20.14768,20.03963,22.85736,26.7015
2020-08-15 06:00:14,65601,12.52001,26.4669,19.8783,20.0705,20.10562,19.99756,22.84195,26.62535
2020-08-15 06:00:16,65602,12.51446,26.43527,19.86841,20.08868,20.13074,20.02137,22.8239,26.63373
2020-08-15 06:00:18,65603,12.50891,26.4669,19.84327,20.09427,20.07891,19.92329,22.80848,26.70005
2020-08-15 06:00:20,65604,12.52001,26.4669,19.88261,20.09012,20.13218,20.00745,22.8741,26.74985
2020-08-15 06:00:22,65605,12.54779,26.4669,19.87841,20.14622,20.09422,19.94854,22.75539,26.53958
2020-08-15 06:00:24,65606,12.49224,26.4669,19.92337,20.22192,20.0858,19.99756,22.85868,26.54788
2020-08-15 06:00:26,65607,12.52557,26.43527,19.89226,20.29897,20.13218,20.06355,23.00374,26.69864
2020-08-15 06:00:28,65608,12.53112,26.4669,19.91756,20.29762,20.11392,20.00597,22.85725,26.69034
2020-08-15 06:00:30,65609,12.52557,26.43527,19.92191,20.34661,20.10694,20.04805,22.82522,26.65714
2020-08-15 06:00:32,65610,12.54779,26.4669,19.89513,20.31864,20.11683,20.0817,22.8755,26.64065
2020-08-15 06:00:34,65611,12.52001,26.4669,19.9247,20.35086,20.1561,19.99756,22.93397,26.66555
2020-08-15 06:00:36,65612,12.54223,26.4669,19.90499,20.34943,20.19815,20.0228,23.04963,26.66544
2020-08-15 06:00:38,65613,12.53668,26.4669,19.9288,20.36636,20.22339,20.01586,23.00782,26.6102
2020-08-15 06:00:40,65614,12.52001,26.4669,19.94563,20.39999,20.20498,20.02137,23.01907,26.59903
2020-08-15 06:00:42,65615,12.51446,26.4669,19.92038,20.33551,20.11392,20.05503,23.05106,26.65025
2020-08-15 06:00:44,65616,12.53668,26.4669,19.90922,20.19384,20.10415,20.06496,22.99252,26.65855
2020-08-15 06:00:46,65617,12.51446,26.4669,19.93023,20.26544,20.16451,20.03131,22.96889,26.60044
2020-08-15 06:00:48,65618,12.53112,26.4669,19.92891,20.33405,20.10263,20.07476,22.94379,26.64884
2020-08-15 06:00:50,65619,12.54223,26.4669,19.94563,20.29762,20.06487,20.06355,22.90051,26.6932
2020-08-15 06:00:52,65620,12.54223,26.43527,19.9822,20.26533,20.22339,20.05503,22.87399,26.64884
2020-08-15 06:00:54,65621,12.53668,26.4669,19.98771,20.24563,20.10694,20.04241,22.87541,26.64738
2020-08-15 06:00:56,65622,12.53668,26.4669,19.98771,20.28909,20.14068,20.08317,22.90197,26.65725
2020-08-15 06:00:58,65623,12.54223,26.4669,19.98361,20.20646,20.13227,20.11536,22.95356,26.60044
2020-08-15 06:01:00,65624,12.52557,26.4669,19.94574,20.11951,20.0817,20.03673,22.95763,26.70014
2020-08-15 06:01:02,65625,12.53112,26.4669,19.92049,20.10268,20.08868,20.06062,22.95763,26.67373
2020-08-15 06:01:04,65626,12.52557,26.49852,19.88389,20.14622,20.03963,20.05793,22.98284,26.6932
2020-08-15 06:01:06,65627,12.53112,26.4669,19.91197,20.17975,20.19948,20.00044,22.87541,26.70415
2020-08-15 06:04:00,65714,12.53104,26.4669,20.00047,20.32288,20.299,20.27386,23.08168,26.72214
2020-08-15 06:04:02,65715,12.52549,26.43527,19.94284,20.33121,20.28218,20.36777,23.04694,26.70418
2020-08-15 06:04:04,65716,12.5366,26.43527,19.96258,20.29618,20.28916,20.36628,22.9799,26.55755
2020-08-15 06:04:06,65717,12.54215,26.43527,19.91347,20.34252,20.28075,20.32854,23.03293,26.70844
2020-08-15 06:04:08,65718,12.51993,26.43527,19.89242,20.35643,20.24013,20.26393,23.0344,26.66546
2020-08-15 06:04:10,65719,12.51993,26.4669,19.88124,20.33961,20.32572,20.36484,23.05802,26.67376
2020-08-15 06:04:12,65720,12.52549,26.4669,19.92883,20.37041,20.32432,20.32279,23.07475,26.69184
2020-08-15 06:04:14,65721,12.53104,26.4669,19.92739,20.38318,20.29206,20.30888,22.9912,26.69724
2020-08-15 06:04:16,65722,12.54215,26.4669,19.97099,20.43072,20.24021,20.31582,23.06495,26.73186
2020-08-15 06:04:18,65723,12.5366,26.4669,19.97933,20.41391,20.29757,20.34664,23.03293,26.69036
2020-08-15 06:04:20,65724,12.53104,26.43527,20.03131,20.41537,20.31438,20.37759,23.00361,26.68064
2020-08-15 06:04:22,65725,12.5366,26.43527,20.00457,20.45594,20.27378,20.32279,23.06353,26.70563
2020-08-15 06:04:24,65726,12.55881,26.43527,20.07053,20.42231,20.34252,20.32288,23.05659,26.75534
2020-08-15 06:04:26,65727,12.55326,26.4669,20.06203,20.4237,20.33121,20.35787,23.06504,26.69181
2020-08-15 06:04:28,65728,12.55881,26.43527,20.0762,20.51352,20.28083,20.36077,23.09293,26.65861
2020-08-15 06:04:30,65729,12.51993,26.43527,20.0397,20.38022,20.28075,20.33823,23.06504,26.68632
2020-08-15 06:04:32,65730,12.5366,26.43527,20.0214,20.33817,20.32714,20.4084,23.03293,26.60602
2020-08-15 06:04:34,65731,12.5477,26.43527,20.01299,20.39159,20.27931,20.40422,23.10539,26.58934
2020-08-15 06:04:36,65732,12.53104,26.43527,20.05096,20.38309,20.33679,20.39145,23.0734,26.55613
2020-08-15 06:04:38,65733,12.55326,26.43527,20.0803,20.44195,20.32982,20.36484,23.11664,26.62262
2020-08-15 06:04:40,65734,12.51438,26.4669,20.09859,20.39709,20.33411,20.35795,23.12206,26.68064
2020-08-15 06:04:42,65735,12.54215,26.43527,20.09713,20.41385,20.26254,20.37469,23.09991,26.68214
2020-08-15 06:04:44,65736,12.51993,26.43527,20.10272,20.40688,20.27378,20.42088,23.02176,26.73331
2020-08-15 06:04:46,65737,12.53104,26.43527,20.12383,20.36345,20.33264,20.3452,22.98969,26.73874
2020-08-15 06:04:48,65738,12.55326,26.43527,20.13637,20.43211,20.30598,20.38888,22.93808,26.80655
2020-08-15 06:04:50,65739,12.52549,26.43527,20.16161,20.35643,20.32288,20.39991,22.9493,26.72072
2020-08-15 06:04:52,65740,12.53104,26.4669,20.09569,20.38309,20.33969,20.47558,22.96468,26.70554
2020-08-15 06:04:54,65741,12.53656,26.4669,20.08737,20.45595,20.33279,20.33971,22.92292,26.65444
2020-08-15 06:04:56,65742,12.52546,26.4669,20.09578,20.44061,20.29074,20.3046,22.93965,26.69734
2020-08-15 06:04:58,65743,12.51435,26.4669,20.11261,20.43919,20.34961,20.32142,22.96469,26.69452
2020-08-15 06:07:24,65816,12.51988,26.4669,19.74376,20.17858,20.33686,20.45338,23.08183,26.60205
2020-08-15 06:07:26,65817,12.51432,26.4669,19.71008,20.15323,20.37633,20.3734,23.05386,26.6338
2020-08-15 06:07:28,65818,12.53654,26.43527,19.73534,20.13652,20.34117,20.45753,23.03306,26.67943
2020-08-15 06:07:30,65819,12.53654,26.4669,19.72692,20.12949,20.25567,20.45748,23.09168,26.714
2020-08-15 06:07:32,65820,12.51432,26.4669,19.7185,20.05383,20.41829,20.43662,23.132,26.57152
2020-08-15 06:07:34,65821,12.4921,26.43527,19.70026,20.12949,20.37202,20.43797,23.26716,26.7223
2020-08-15 06:07:36,65822,12.53099,26.43527,19.74241,20.2444,20.33827,20.48001,23.16407,26.7764
2020-08-15 06:07:38,65823,12.5421,26.43527,19.75362,20.25707,20.37481,20.43781,23.18785,26.64068
2020-08-15 06:07:40,65824,12.52543,26.4669,19.7606,20.26549,20.36504,20.48137,23.10139,26.62408
2020-08-15 06:07:42,65825,12.52543,26.43527,19.74376,20.37207,20.40703,20.501,23.11676,26.62408
2020-08-15 06:07:44,65826,12.5421,26.43527,19.77603,20.20525,20.32004,20.45192,23.1334,26.60609
2020-08-15 06:07:46,65827,12.51988,26.43527,19.82939,20.27957,20.38465,20.45753,23.13348,26.66701
2020-08-15 06:07:48,65828,12.53099,26.43527,19.8112,20.27099,20.3734,20.42235,23.13205,26.65728
2020-08-15 06:07:50,65829,12.5421,26.43527,19.80134,20.32435,20.37625,20.45192,23.08034,26.57832
2020-08-15 06:07:52,65830,12.52543,26.43527,19.81674,20.26692,20.41829,20.41693,23.07347,26.63935
2020-08-15 06:07:54,65831,12.52543,26.4669,19.86713,20.28931,20.30754,20.40844,23.11811,26.70433
2020-08-15 06:07:56,65832,12.52543,26.43527,19.90235,20.30897,20.40147,20.43366,23.09996,26.5631
2020-08-15 06:07:58,65833,12.53099,26.43527,19.89529,20.23746,20.40844,20.40003,23.12647,26.65595
2020-08-15 06:08:00,65834,12.52543,26.4669,19.86026,20.17997,20.41829,20.44207,23.10831,26.55767
2020-08-15 06:08:02,65835,12.52543,26.43527,19.84343,20.22351,20.37202,20.44907,23.06794,26.59918
2020-08-15 06:08:04,65836,12.53654,26.43527,19.84478,20.30897,20.40988,20.43366,23.06511,26.6089
2020-08-15 06:08:06,65837,12.56431,26.4669,19.81953,20.29772,20.3833,20.45048,23.05957,26.64898
2020-08-15 06:08:08,65838,12.54765,26.43527,19.82795,20.38043,20.3342,20.41544,23.09019,26.74719
2020-08-15 06:08:10,65839,12.53099,26.4669,19.82654,20.36504,20.33567,20.42526,23.09996,26.70709
2020-08-15 06:08:12,65840,12.51432,26.4669,19.81255,20.3664,20.41837,20.40554,23.09159,26.74858
2020-08-15 06:08:14,65841,12.52543,26.4669,19.81961,20.2739,20.38043,20.42385,23.02335,26.73065
2020-08-15 06:08:16,65842,12.52543,26.43527,19.85329,20.27249,20.48132,20.51917,23.05815,26.7251
2020-08-15 06:08:18,65843,12.54765,26.43527,19.79292,20.41693,20.39868,20.49111,23.03171,26.66701
2020-08-15 06:08:20,65844,12.51432,26.43527,19.84343,20.3552,20.37202,20.46032,22.99672,26.59642
2020-08-15 06:08:22,65845,12.52543,26.43527,19.84478,20.39027,20.39724,20.43366,23.05121,26.65737
2020-08-15 06:11:06,65927,12.52582,26.43527,20.03824,20.53453,20.55125,20.40834,23.01484,26.65865
2020-08-15 06:11:08,65928,12.51472,26.43527,20.02001,20.55134,20.44902,20.50782,22.98278,26.5894
2020-08-15 06:11:10,65929,12.54804,26.4669,20.03684,20.59336,20.42515,20.42524,23.00787,26.57419
2020-08-15 06:11:12,65930,12.52027,26.43527,20.07744,20.56671,20.3832,20.39152,23.03296,26.62121
2020-08-15 06:11:14,65931,12.51472,26.4669,20.10556,20.53309,20.45046,20.42524,22.99261,26.76518
2020-08-15 06:11:16,65932,12.5536,26.4669,20.1575,20.60168,20.44197,20.44902,22.95489,26.6779
2020-08-15 06:11:18,65933,12.52027,26.4669,20.14762,20.6606,20.43356,20.41962,23.16675,26.6447
2020-08-15 06:11:20,65934,12.53693,26.4669,20.17145,20.61009,20.39993,20.38458,23.13886,26.64756
2020-08-15 06:11:22,65935,12.54249,26.43527,20.16309,20.61296,20.35648,20.43503,23.1333,26.68071
2020-08-15 06:11:24,65936,12.55915,26.43527,20.15177,20.61567,20.32425,20.39993,23.07338,26.7402
2020-08-15 06:11:26,65937,12.53138,26.43527,20.18833,20.66344,20.33966,20.4014,23.05115,26.67525
2020-08-15 06:11:28,65938,12.51472,26.4669,20.15462,20.61562,20.43643,20.43503,23.06641,26.59776
2020-08-15 06:11:30,65939,12.54249,26.43527,20.19809,20.59737,20.36629,20.42515,23.0846,26.73335
2020-08-15 06:11:32,65940,12.5036,26.43527,20.19809,20.66751,20.39993,20.39012,23.04969,26.6738
2020-08-15 06:11:34,65941,12.53138,26.43527,20.1715,20.61567,20.37617,20.31018,23.18075,26.63091
2020-08-15 06:11:36,65942,12.53138,26.4669,20.19669,20.65211,20.34948,20.40693,23.14027,26.6738
2020-08-15 06:11:38,65943,12.53138,26.4669,20.1575,20.63538,20.32284,20.44061,23.21977,26.75679
2020-08-15 06:11:40,65944,12.5536,26.43527,20.18274,20.62264,20.36776,20.40698,23.10132,26.68219
2020-08-15 06:11:42,65945,12.51472,26.43527,20.18414,20.582,20.36494,20.35648,23.12926,26.67525
2020-08-15 06:11:44,65946,12.54804,26.4669,20.18968,20.57794,20.40693,20.35648,23.11524,26.7485
2020-08-15 06:11:46,65947,12.5536,26.4669,20.16304,20.61283,20.40834,20.36348,23.1264,26.68901
2020-08-15 06:11:48,65948,12.54804,26.4669,20.1715,20.68572,20.45176,20.37479,23.15002,26.64619
2020-08-15 06:11:50,65949,12.54249,26.4669,20.1715,20.63395,20.46719,20.40001,23.08314,26.74448
2020-08-15 06:11:52,65950,12.53693,26.43527,20.16309,20.65358,20.48815,20.34107,23.08179,26.58249
2020-08-15 06:11:54,65951,12.53138,26.43527,20.17986,20.64923,20.48127,20.39017,23.10399,26.6655
2020-08-15 06:11:56,65952,12.5536,26.43527,20.17986,20.69412,20.46166,20.41683,23.16821,26.65174
2020-08-15 06:11:58,65953,12.66469,26.43527,20.2065,20.7054,20.48265,20.41821,23.10132,26.624
2020-08-15 06:12:00,65954,12.53138,26.4669,20.17286,20.69131,20.53444,20.43365,23.08314,26.62545
2020-08-15 06:12:02,65955,12.51472,26.43527,20.20802,20.69277,20.50228,20.5009,23.13881,26.58115
2020-08-15 06:12:04,65956,12.53138,26.43527,20.18127,20.70545,20.45887,20.38171,23.12503,26.59909
2020-08-15 06:19:58,66193,12.70385,26.4669,20.81596,21.13509,20.83276,20.76554,23.53176,26.74988
2020-08-15 06:20:00,66194,12.49277,26.43527,20.77395,21.13371,20.89299,20.77395,23.47877,26.69468
2020-08-15 06:20:02,66195,12.16503,26.4669,20.78096,21.14766,20.84116,20.79075,23.44678,26.6102
2020-08-15 06:20:04,66196,12.52054,26.4669,20.79628,21.09728,20.82008,20.72911,23.51219,26.71123
2020-08-15 06:20:06,66197,12.52054,26.4669,20.77251,21.09311,20.85657,20.81739,23.50669,26.57841
2020-08-15 06:20:08,66198,12.52054,26.4669,20.80617,21.15045,20.85246,20.77538,23.44535,26.66143
2020-08-15 06:20:10,66199,12.5261,26.43527,20.76132,21.16033,20.85513,20.76005,23.48718,26.70981
2020-08-15 06:20:12,66200,12.53165,26.4669,20.76272,21.11543,20.87628,20.78235,23.45514,26.60883
2020-08-15 06:20:14,66201,12.52054,26.4669,20.78931,21.16318,20.82297,20.80899,23.49553,26.67524
2020-08-15 06:20:16,66202,12.53165,26.4669,20.77395,21.13661,20.84956,20.78378,23.57072,26.71262
2020-08-15 06:20:18,66203,12.54832,26.4669,20.79915,21.11686,20.90001,20.78931,23.58188,26.67524
2020-08-15 06:20:20,66204,12.53721,26.4669,20.80755,21.06227,20.80755,20.71091,23.47042,26.69605
2020-08-15 06:20:22,66205,12.54832,26.4669,20.78534,21.10568,20.8846,20.76272,23.43556,26.66973
2020-08-15 06:20:24,66206,12.53165,26.4669,20.77132,21.06648,20.89299,20.75427,23.48575,26.77904
2020-08-15 06:20:26,66207,12.53165,26.4669,20.76554,21.09863,20.83972,20.76132,23.4802,26.6726
2020-08-15 06:20:28,66208,12.53165,26.4669,20.74874,21.16605,20.82436,20.80899,23.38691,26.64483
2020-08-15 06:20:30,66209,12.54832,26.43527,20.76151,21.04969,20.87332,20.72215,23.40357,26.65313
2020-08-15 06:20:32,66210,12.50943,26.4669,20.75714,21.01188,20.79771,20.73611,23.38136,26.74585
2020-08-15 06:20:34,66211,12.53721,26.4669,20.72911,21.08184,20.85099,20.75427,23.28799,26.76932
2020-08-15 06:20:36,66212,12.53165,26.4669,20.72911,21.0651,20.81457,20.69694,23.41335,26.64341
2020-08-15 06:20:38,66213,12.54276,26.4669,20.74178,21.11548,20.82436,20.67312,23.53588,26.77074
2020-08-15 06:20:40,66214,12.53165,26.4669,20.75018,21.04547,20.85099,20.72906,23.48713,26.66143
2020-08-15 06:20:42,66215,12.53721,26.4669,20.70391,21.13783,20.86497,20.69838,23.44678,26.61856
2020-08-15 06:20:44,66216,12.50943,26.4669,20.71513,21.1267,20.88034,20.75858,23.42869,26.57011
2020-08-15 06:20:46,66217,12.53721,26.4669,20.71513,21.09029,20.82436,20.76267,23.39664,26.58814
2020-08-15 06:20:48,66218,12.54832,26.4669,20.71513,21.19676,20.87188,20.76698,23.32835,26.66973
2020-08-15 06:20:50,66219,12.5261,26.4669,20.75018,21.08889,20.85663,20.79921,23.37572,26.70293
2020-08-15 06:20:52,66220,12.50943,26.4669,20.70817,21.14766,21.01058,20.68564,23.37993,26.65463
2020-08-15 06:20:54,66221,12.53165,26.4669,20.70534,21.12526,20.93908,20.76272,23.42028,26.66001
2020-08-15 06:20:56,66222,12.54832,26.4669,20.71657,21.11686,20.8762,20.78653,23.41198,26.66973
2020-08-15 06:21:26,66237,12.55387,26.4669,20.68442,21.10847,20.97555,20.84406,23.46349,26.72095
2020-08-15 06:21:28,66238,12.53165,26.43527,20.68992,21.16318,20.96293,20.7572,23.43007,26.79564
2020-08-15 06:21:30,66239,12.53165,26.4669,20.69136,21.13807,20.94195,20.77395,23.40357,26.82741
2020-08-15 06:21:32,66240,12.50943,26.4669,20.69283,21.22749,20.94339,20.78378,23.4246,26.61167
2020-08-15 06:21:34,66241,12.53721,26.4669,20.68304,21.20369,20.97555,20.80059,23.33814,26.64625
2020-08-15 06:21:36,66242,12.54832,26.4669,20.65492,21.24422,20.97845,20.81601,23.31722,26.70293
2020-08-15 06:21:38,66243,12.5261,26.4669,20.69136,21.17997,20.94052,20.83972,23.30328,26.65029
2020-08-15 06:21:40,66244,12.51499,26.4669,20.67455,21.18836,20.95179,20.85796,23.25456,26.70435
2020-08-15 06:21:42,66245,12.54261,26.4669,20.67316,21.21207,21.00074,20.94488,23.30471,26.78459
2020-08-15 06:21:44,66246,12.54816,26.4669,20.66327,21.14348,21.05112,20.83275,23.32285,26.69468
2020-08-15 06:21:46,66247,12.53706,26.4669,20.67167,21.15052,20.97419,20.86779,23.28799,26.6933
2020-08-15 06:21:48,66248,12.54816,26.4669,20.68445,21.15481,20.98259,20.88315,23.28799,26.57154
2020-08-15 06:21:50,66249,12.53706,26.4669,20.6647,21.16867,21.02598,20.91968,23.33957,26.57012
2020-08-15 06:21:52,66250,12.51484,26.4669,20.69976,21.15044,20.97554,20.85099,23.39956,26.66285
2020-08-15 06:21:54,66251,12.55372,26.4669,20.72093,21.21207,21.01057,20.91971,23.39807,26.59502
2020-08-15 06:21:56,66252,12.54261,26.43527,20.71512,21.261,21.02046,20.89161,23.26291,26.65455
2020-08-15 06:21:58,66253,12.54261,26.4669,20.70672,21.19529,21.02888,20.86779,23.30614,26.63795
2020-08-15 06:22:00,66254,12.52039,26.4669,20.72353,21.25405,21.01897,20.86635,23.29091,26.66143
2020-08-15 06:22:02,66255,12.5315,26.4669,20.71656,21.22743,20.98259,20.84259,23.24763,26.70446
2020-08-15 06:22:04,66256,12.5315,26.4669,20.74177,21.16027,21.00367,20.85939,23.29231,26.71276
2020-08-15 06:22:06,66257,12.54816,26.49852,20.76847,21.19385,20.96858,20.8328,23.22948,26.75415
2020-08-15 06:22:08,66258,12.53706,26.43527,20.73337,21.24143,21.02598,20.88459,23.26583,26.74042
2020-08-15 06:22:10,66259,12.53706,26.4669,20.71518,21.20089,21.01758,20.85099,23.32434,26.73903
2020-08-15 06:22:12,66260,12.52595,26.4669,20.74188,21.24715,20.94747,20.90429,23.35342,26.74585
2020-08-15 06:22:14,66261,12.51484,26.4669,20.7531,21.22196,21.07352,20.8748,23.33957,26.64912
2020-08-15 06:22:16,66262,12.55372,26.4669,20.74879,21.23582,20.98135,20.90289,23.30067,26.70293
2020-08-15 06:22:18,66263,12.52039,26.4669,20.76698,21.28359,21.04278,20.88459,23.44134,26.73212
2020-08-15 06:22:20,66264,12.55927,26.4669,20.77549,21.23587,20.96858,20.83275,23.37157,26.70435
2020-08-15 06:22:22,66265,12.54261,26.4669,20.77975,21.26244,21.06532,20.87619,23.37998,26.68775
2020-08-15 06:22:24,66266,12.52595,26.4669,20.75857,21.25965,21.07085,20.89589,23.32984,26.69207
2020-08-15 06:24:42,66335,12.5536,26.49852,20.98687,21.27934,21.06529,20.92112,23.41489,26.75014
2020-08-15 06:24:44,66336,12.53138,26.4669,20.98687,21.32958,21.07228,20.97991,23.42606,26.72669
2020-08-15 06:24:46,66337,12.51471,26.4669,21.01209,21.31718,21.04565,20.94632,23.31601,26.79853
2020-08-15 06:24:48,66338,12.53693,26.49852,20.9799,21.33947,21.04568,20.94488,23.29789,26.78765
2020-08-15 06:24:50,66339,12.52582,26.4669,20.97849,21.39553,21.08614,20.91968,23.24914,26.75563
2020-08-15 06:24:52,66340,12.52027,26.49852,20.96311,21.3325,21.07228,20.99408,23.22546,26.75844
2020-08-15 06:24:54,66341,12.54804,26.49852,20.9617,21.35625,21.07084,20.96018,23.37311,26.72385
2020-08-15 06:24:56,66342,12.53693,26.49852,20.96311,21.35625,21.14784,20.97847,23.42463,26.74184
2020-08-15 06:24:58,66343,12.50916,26.4669,20.95471,21.38714,21.04565,20.94919,23.33968,26.74874
2020-08-15 06:25:00,66344,12.53693,26.49852,20.9701,21.35909,20.99377,20.96168,23.42056,26.68639
2020-08-15 06:25:02,66345,12.53693,26.49852,20.95471,21.32969,20.97292,20.98831,23.42463,26.72384
2020-08-15 06:25:04,66346,12.52027,26.49852,20.93092,21.35475,20.9183,20.91968,23.37591,26.72385
2020-08-15 06:25:06,66347,12.52582,26.49852,20.93092,21.25554,20.88752,20.95471,23.40238,26.67263
2020-08-15 06:25:08,66348,12.54804,26.49852,20.93932,21.22047,20.91412,20.93648,23.37591,26.70034
2020-08-15 06:25:10,66349,12.53693,26.49852,20.9367,21.21357,20.97849,20.9281,23.3592,26.65603
2020-08-15 06:25:12,66350,12.52582,26.49852,20.91418,21.27804,21.04427,20.9309,23.43441,26.69065
2020-08-15 06:25:14,66351,12.52027,26.49852,20.91272,21.24714,21.03726,20.86088,23.42605,26.70864
2020-08-15 06:25:16,66352,12.52027,26.49852,20.91272,21.20368,20.9281,20.94488,23.39262,26.66712
2020-08-15 06:25:18,66353,12.50916,26.49852,20.90288,21.22047,20.99669,20.88608,23.486,26.67691
2020-08-15 06:25:20,66354,12.52027,26.49852,20.89591,21.16464,20.97991,20.95612,23.48312,26.64085
2020-08-15 06:25:22,66355,12.53138,26.49852,20.88892,21.25556,20.90288,20.9197,23.43441,26.74616
2020-08-15 06:25:24,66356,12.51471,26.49852,20.89178,21.24576,20.90432,20.94632,23.50126,26.74596
2020-08-15 06:25:26,66357,12.52017,26.49852,20.88199,21.26398,20.87072,20.92542,23.46091,26.61603
2020-08-15 06:25:28,66358,12.53128,26.49852,20.8708,21.28224,21.0219,20.9212,23.50126,26.67831
2020-08-15 06:25:30,66359,12.52017,26.49852,20.87359,21.31434,20.98692,20.90581,23.52494,26.60765
2020-08-15 06:25:32,66360,12.54239,26.49852,20.85392,21.23038,21.04717,20.92112,23.50269,26.52869
2020-08-15 06:25:34,66361,12.51462,26.49852,20.83712,21.25559,21.07777,20.96742,23.50269,26.71839
2020-08-15 06:25:36,66362,12.53684,26.49852,20.83432,21.31573,21.04568,20.91272,23.55146,26.66718
2020-08-15 06:25:38,66363,12.50906,26.49852,20.84552,21.31573,21.05549,20.93651,23.57507,26.61049
2020-08-15 06:25:40,66364,12.53684,26.49852,20.84552,21.32273,21.16323,21.00228,23.54303,26.61879
2020-08-15 06:26:36,66392,12.54795,26.49852,20.91973,21.3242,21.09051,21.04853,23.66426,26.69213
2020-08-15 06:26:38,66393,12.51462,26.49852,20.92813,21.36895,21.14232,21.01781,23.68646,26.61595
2020-08-15 06:26:40,66394,12.54795,26.49852,20.92255,21.34937,21.13945,20.99957,23.60293,26.73362
2020-08-15 06:26:42,66395,12.53684,26.49852,20.94079,21.40251,21.09051,21.04996,23.61964,26.68377
2020-08-15 06:26:44,66396,12.52017,26.49852,20.91559,21.28215,21.18573,21.00797,23.61271,26.71151
2020-08-15 06:26:46,66397,12.52573,26.5279,20.93101,21.37038,21.15071,21.03173,23.61969,26.65887
2020-08-15 06:26:48,66398,12.54239,26.49852,20.90575,21.36328,21.09056,21.01494,23.5793,26.67548
2020-08-15 06:26:50,66399,12.55905,26.49852,20.90719,21.37734,21.13392,20.99118,23.61134,26.69207
2020-08-15 06:26:52,66400,12.53128,26.49852,20.91564,21.36616,21.1073,21.04996,23.66283,26.65062
2020-08-15 06:26:54,66401,12.5535,26.49852,20.89885,21.38429,21.19269,21.05836,23.66975,26.61879
2020-08-15 06:26:56,66402,12.53128,26.49852,20.91559,21.30742,21.14232,20.99679,23.57787,26.60912
2020-08-15 06:26:58,66403,12.52017,26.49852,20.90313,21.37739,21.21931,21.08355,23.56809,26.62851
2020-08-15 06:27:00,66404,12.55905,26.5279,20.89879,21.32555,21.1759,21.01494,23.56817,26.5787
2020-08-15 06:27:02,66405,12.53684,26.49852,20.89879,21.40108,21.1759,20.99963,23.6001,26.57728
2020-08-15 06:27:04,66406,12.54239,26.5279,20.87365,21.3759,21.16055,21.0514,23.69624,26.58416
2020-08-15 06:27:06,66407,12.54795,26.5279,20.88343,21.37734,21.19269,21.02477,23.67261,26.55783
2020-08-15 06:27:08,66408,12.54795,26.5279,20.89183,21.30742,21.21092,21.00659,23.63783,26.62169
