"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-14 16:00:02",1855692,12.40525,11.93314,11.86901,410.5729,11.80762,410.832,0,26.02996,93.67528,-0.006484088,0.02736504,1800.815,8.393573,8.07502,0,-40,8.88589,7.699048,7.690438,7.79375,8.499172,8.034732,12.31926,7.819575,8.051942,7.974497,8.137977,8.567943,8.284204,7.948679,8.576538,7.664607,9.479944,300.1359,4,2,-0.2847644,-0.2795521,"NAN",0,242.1551,0,1
"2022-01-14 16:00:04",1855693,12.40525,11.95573,11.82808,410.1636,11.78715,409.686,0,26.02996,93.68074,-0.004317709,-0.05038145,1647.337,8.383341,8.227816,0,-40,8.41427,8.483052,7.622628,7.725954,8.29388,8.225074,12.24352,7.829258,8.139051,8.070225,8.190666,8.637778,7.966967,8.018599,8.697938,7.674293,8.386105,293.3146,4,4,-0.2794738,-0.281795,"NAN",0,248.2942,0.682127,1
"2022-01-14 16:00:06",1855694,12.39414,11.93314,11.81444,410.9549,11.76669,410.5591,0,26.04361,93.6862,-0.005025026,-0.04164545,1637.105,8.362877,8.051827,0,-40,9.893138,8.14111,7.478277,7.564407,8.742961,8.270138,12.36503,7.831319,8.063681,8.106699,8.201327,8.614052,8.132508,8.201327,8.536692,7.684965,8.386105,305.5929,4,6,-0.2777892,-0.2902666,"NAN",0,266.7117,0.682127,1
"2022-01-14 16:00:08",1855695,12.43303,11.95573,11.81444,409.7543,11.76669,409.3586,0,26.02996,93.67528,-0.005047212,-0.04182932,1616.641,8.400394,8.143232,0,-40,9.308742,7.709749,7.726968,7.571972,8.939517,8.19168,12.38106,7.864704,8.028217,8.011007,8.200282,8.647387,8.12286,8.57003,8.767695,7.701138,8.386105,287.8576,4,8,-0.2755311,-0.2897639,"NAN",0,249.6585,0.682127,1
"2022-01-14 16:00:10",1855696,12.42747,11.93314,11.84172,409.2086,11.78715,408.7856,0,26.02996,93.6862,-0.005768958,-0.04471842,1647.337,8.400394,8.211445,0,-40,8.835418,8.20787,7.372841,7.614016,8.706532,7.932543,12.24352,7.846473,8.156258,7.984178,8.259478,8.483052,8.190666,8.147655,8.534633,7.691514,8.750718,300.1359,4,10,-0.2798557,-0.289282,"NAN",0,254.4334,0,1
"2022-01-14 16:00:12",1855697,12.42747,11.93314,11.84172,409.8635,11.78715,409.5223,0,26.02996,93.67528,-0.00579873,-0.03625187,1811.047,8.444732,8.557965,0,-40,9.067333,8.027204,7.725954,7.777607,8.826826,8.035807,12.35446,7.846473,8.009994,8.009994,8.121846,8.620589,8.225074,8.199268,8.569016,7.674293,9.115331,306.9572,4,12,-0.2798557,-0.2783221,"NAN",0,263.301,0.682127,1
"2022-01-14 16:00:14",1855698,12.42747,11.93314,11.84172,410.0818,11.79398,409.686,0,26.02996,93.67528,-0.00510254,-0.04228785,1637.105,8.492481,8.141868,0,-40,8.595817,8.234689,7.511684,7.701138,8.509856,7.873311,12.27013,7.847488,8.208884,8.011007,8.165874,8.673169,8.114257,8.337893,8.621603,7.683918,8.021491,291.9503,4,14,-0.2797872,-0.2842319,"NAN",0,266.7117,0.682127,1
"2022-01-14 16:00:16",1855699,12.43858,11.93314,11.85537,410.9549,11.79398,410.641,0,26.02996,93.67528,-0.006571035,-0.03359522,1616.641,8.506124,8.492482,0,-40,8.964272,8.053016,7.725954,7.605405,8.672155,8.242275,12.32032,7.794825,8.156258,7.966967,8.130449,8.715125,8.113243,8.354078,8.611994,7.657072,8.386105,287.8576,4,16,-0.2848885,-0.2906278,"NAN",0,257.1619,0.682127,1
