"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-13 03:00:00",1789091,12.42747,9.391483,4.528891,415.1505,4.535711,415.514,0,27.03693,93.8595,0.0007008998,0.03734683,-5412.161,8.177921,8.287052,-0.06820618,-40,7.206473,7.352945,7.197856,6.482133,7.628547,7.223708,7.172004,6.723691,6.792686,6.671937,6.715065,6.723691,6.646059,6.999619,6.568416,6.930651,0.364576,-581.1167,1,0,0.4720696,0.503561,"NAN",0,279.6454,0.6820619,1
"2022-01-13 03:00:02",1789092,12.41081,9.391483,4.501608,417.6605,4.52207,418.1058,0,27.03693,93.87041,0.00208711,0.04542255,-5248.466,8.116536,8.299329,0,-40,7.275406,7.025481,7.275406,6.464876,7.619937,7.3271,7.240941,6.680563,6.749564,6.671937,6.671937,6.611552,6.663311,7.06858,6.525276,6.922029,0,-559.2907,1,2,0.4723125,0.5097892,"NAN",0,281.6916,0.6820619,1
"2022-01-13 03:00:04",1789093,12.37192,9.391483,4.528891,416.0236,4.542532,416.3597,0,27.03693,93.87041,0.001389685,0.0342447,-5268.928,8.106305,7.866902,0,-40,7.506084,7.454408,7.307963,6.437078,7.652473,7.178715,7.221801,6.635524,6.721782,6.635524,6.652777,6.488853,6.566507,6.997713,6.531996,6.877011,0,-553.8342,1,4,0.4662819,0.5233024,"NAN",0,285.1019,0.6820619,1
"2022-01-13 03:00:06",1789094,12.3997,9.391483,4.528891,415.3415,4.535711,415.5958,0,27.03693,93.87041,0.0006895809,0.02571041,-5330.313,8.044919,7.855989,0,-40,6.999619,7.232324,7.275406,6.482133,7.464927,7.154768,7.197856,6.654685,6.818557,6.715065,6.671937,6.456246,6.594299,6.999619,6.55116,6.878918,0.364576,-559.2907,1,6,0.467537,0.4896196,"NAN",0,291.2404,0.6820619,1
"2022-01-13 03:00:08",1789095,12.41081,9.391483,4.528891,415.969,4.508429,416.0051,0,27.03693,93.87041,-0.002063433,0.003634558,-5320.083,8.024457,7.853261,0,-40,7.697426,7.154768,7.309869,6.421727,7.542438,7.189239,7.232324,6.654685,6.74094,6.62018,6.654685,6.55116,6.602925,6.999619,6.585671,6.878918,0.364576,-559.2907,1,8,0.467537,0.5404645,"NAN",0,289.1942,0.6820619,1
"2022-01-13 03:00:10",1789096,12.42747,9.391483,4.528891,415.9145,4.508429,415.4594,0,27.03693,93.87041,-0.00206431,-0.04590849,-5350.775,8.027868,8.053786,0,-40,7.722254,7.050341,7.274407,6.437986,7.446701,7.351946,7.196856,6.619179,6.705439,6.645058,6.653685,6.567415,6.558788,6.921029,6.558788,6.834804,0.364576,-562.019,1,10,0.4652124,0.5422022,"NAN",0,281.6916,0.6820619,1
"2022-01-13 03:00:12",1789097,12.41636,9.391483,4.528891,415.8053,4.481146,415.7322,0,27.03693,93.86495,-0.004794,-0.007338922,-5320.083,7.990355,7.872358,0,-40,7.454408,7.092531,7.221801,6.402558,7.600811,7.316579,7.204567,6.609644,6.661403,6.64415,6.626898,6.695906,6.575135,6.997713,6.514739,6.799402,0,-560.6548,1,12,0.464589,0.526682,"NAN",0,289.8763,0.6820619,1
"2022-01-13 03:00:14",1789098,12.40525,9.391483,4.556173,416.8966,4.481146,415.4321,0,27.03693,93.87041,-0.007488878,-0.146178,-5340.544,7.94261,7.951478,0,-40,7.282116,7.023574,7.213184,6.393928,7.678302,7.256268,7.19595,6.59239,6.68728,6.661403,6.601017,6.635524,6.540624,6.980471,6.575135,6.790778,0,-560.6548,1,14,0.4603848,0.5148734,"NAN",0,278.2813,0.6820619,1
