timestamp,temp.air.ambient.c,par.ambient.umol_m2_s1,conc.h2o.irga.ambient.mmol_mol,conc.co2.irga.ambient.umol_mol,P.irga.kPa
2022-01-12 03:05:08,9.131015,0.0,7.012273,413.1923,93.99181
2022-01-12 03:05:10,9.111863,0.0,6.998631,412.8649,94.00272
2022-01-12 03:05:12,9.103277,0.0,7.012273,413.5197,93.99181
2022-01-12 03:05:14,9.111863,0.0,6.998631,413.0832,93.99181
2022-01-12 03:05:16,9.154792,0.7291632,6.998631,412.7557,93.99181
2022-01-12 03:05:18,9.224461,0.7291632,6.998631,413.6289,93.99181
2022-01-12 03:05:20,9.222435,0.7291632,7.012273,413.7926,93.99181
2022-01-12 03:05:22,9.275963,0.3645816,7.012273,413.929,93.99181
2022-01-12 03:05:24,9.308271,0.7291632,6.998631,412.974,93.99181
2022-01-12 03:05:26,9.41229,0.7291632,6.984988,412.1282,93.99181
2022-01-12 03:05:28,9.429452,0.0,6.984988,413.2469,93.99181
2022-01-12 03:05:30,9.436998,-0.3645816,7.012273,413.7653,93.99181
2022-01-12 03:05:32,9.516243,0.0,6.998631,412.974,93.99181
2022-01-12 03:05:34,9.532412,-0.3645816,6.998631,413.9563,93.99181
2022-01-12 03:05:36,9.514218,0.0,7.012273,414.2837,93.99181
2022-01-12 03:05:38,9.566728,0.3645816,7.025915,411.8826,93.99181
2022-01-12 03:05:40,9.514218,-0.3645816,7.012273,412.4829,93.99181
2022-01-12 03:05:42,9.506674,-0.3645816,7.012273,414.2018,93.99181
2022-01-12 03:05:44,9.506674,0.7291632,7.012273,412.7557,93.99181
2022-01-12 03:05:46,9.497061,0.0,7.012273,412.974,93.99181
2022-01-12 03:05:48,9.498095,0.0,7.012273,412.4556,93.99181
2022-01-12 03:05:50,9.429452,0.3645816,6.984988,413.0559,93.99181
2022-01-12 03:05:52,9.394093,0.0,7.012273,413.5197,93.99181
2022-01-12 03:05:54,9.41229,0.7291632,6.998631,413.4106,93.99181
2022-01-12 03:05:56,9.377964,0.7291632,7.012273,414.12,93.99181
2022-01-12 03:05:58,9.341643,-0.3645816,6.998631,413.6289,93.99181
2022-01-12 03:06:00,9.33402,0.0,6.998631,412.6466,93.99181
2022-01-12 03:06:02,9.326471,1.093745,7.012273,413.356,93.99181
2022-01-12 03:06:04,9.343637,-0.3645816,7.012273,414.0654,93.99181
2022-01-12 03:06:06,9.309306,0.3645816,6.984988,413.2196,93.99181
2022-01-12 03:06:08,9.315895,0.7291632,6.998631,413.6834,93.99181
2022-01-12 03:06:10,9.341643,0.0,6.984988,413.1923,93.99181
2022-01-12 03:06:12,9.342602,0.7291632,7.025915,413.1378,93.99181
2022-01-12 03:06:14,9.359765,0.7291632,7.025915,413.4651,93.99181
2022-01-12 03:06:16,9.385511,0.0,6.998631,413.6834,93.99181
2022-01-12 03:06:18,9.427458,0.7291632,7.012273,413.9563,93.99181
2022-01-12 03:06:20,9.495111,0.3645816,7.012273,414.0381,93.99181
2022-01-12 03:06:22,9.497149,-0.3645801,6.984989,413.7926,93.99181
2022-01-12 03:06:24,9.472414,-0.7291601,7.012274,412.974,93.99181
2022-01-12 03:06:26,9.455254,-0.3645801,7.012274,413.7926,93.99181
2022-01-12 03:06:28,9.401774,0.0,7.012274,414.0654,93.99181
2022-01-12 03:06:30,9.394182,-0.3645801,6.998631,413.4106,93.99181
2022-01-12 03:06:32,9.401774,-0.3645801,6.998631,413.356,93.99181
2022-01-12 03:06:34,9.437088,0.0,6.998631,413.0286,93.99181
2022-01-12 03:06:36,9.437088,-0.3645801,6.998631,413.6289,93.99181
2022-01-12 03:06:38,9.461841,0.0,6.998631,412.0464,93.99181
2022-01-12 03:06:40,9.50474,0.3645801,6.998631,413.5743,93.99181
2022-01-12 03:06:42,9.496161,-0.3645801,6.984989,413.2469,93.99181
2022-01-12 03:06:44,9.479,-0.3645801,6.998631,412.7558,93.9809
2022-01-12 03:06:46,9.471409,0.3645801,6.998631,412.9195,93.99181
2022-01-12 03:06:48,9.488569,0.0,6.971346,413.0832,93.99181
2022-01-12 03:06:50,9.470421,-0.3645801,7.025917,413.5743,93.99181
2022-01-12 03:06:52,9.461841,0.0,6.998631,412.4829,93.99181
2022-01-12 03:06:54,9.454248,-0.3645801,6.998631,412.7012,93.99181
2022-01-12 03:06:56,9.417918,-0.3645801,7.012274,413.5743,93.99181
2022-01-12 03:06:58,9.411345,0.0,6.984989,413.9836,93.99181
2022-01-12 03:07:00,9.37501,-0.7291601,6.998631,413.6834,93.99181
2022-01-12 03:07:02,9.333119,0.0,6.998631,413.738,93.99181
2022-01-12 03:07:04,9.315954,0.0,6.984989,413.6834,93.99181
2022-01-12 03:07:06,9.334109,0.0,6.998631,413.3015,93.99181
2022-01-12 03:07:08,9.298789,0.0,7.012274,413.5197,93.99181
2022-01-12 03:07:10,9.281623,-0.7291601,6.998631,412.974,93.99181
2022-01-12 03:07:12,9.298789,0.3645801,6.998631,414.0654,93.99181
2022-01-12 03:07:14,9.255872,0.0,6.957704,414.2019,93.99181
2022-01-12 03:07:16,9.281623,-0.3645801,7.012274,413.9836,93.99181
2022-01-12 03:07:18,9.264456,-0.3645801,6.971346,413.3015,93.99181
2022-01-12 03:07:20,9.246268,0.7291601,6.984989,413.1923,93.99181
2022-01-12 03:07:22,9.281623,0.0,7.012274,412.3465,93.99181
2022-01-12 03:07:24,9.247288,-0.3645801,6.998631,414.0927,93.99181
2022-01-12 03:07:26,9.248278,-0.3645801,7.012274,413.5743,93.99181
2022-01-12 03:07:28,9.254852,-0.3645801,6.998631,413.0286,93.99181
2022-01-12 03:07:30,9.314935,-0.3645801,6.984989,412.8103,93.99181
2022-01-12 03:07:32,9.313975,-0.3645801,6.984989,413.4652,93.99181
2022-01-12 03:07:34,9.316944,-0.3645801,6.971346,413.3015,93.99181
2022-01-12 03:07:36,9.298789,0.0,6.998631,412.7285,93.99181
2022-01-12 03:07:38,9.305392,0.7291601,7.012274,413.0832,93.99181
2022-01-12 03:07:40,9.271061,0.3645801,6.984989,412.5375,93.99181
2022-01-12 03:07:42,9.255872,0.7291601,6.998631,413.5197,93.99181
2022-01-12 03:07:44,9.272019,0.0,6.984989,412.7558,93.99181
2022-01-12 03:07:46,9.255872,0.3645801,6.984989,413.5743,93.99181
2022-01-12 03:07:48,9.2291,-0.7291601,6.984989,412.6466,93.99181
2022-01-12 03:07:50,9.227153,0.3645801,6.984989,413.3287,93.99181
2022-01-12 03:07:52,9.2291,0.3645801,6.984989,414.5566,93.99181
2022-01-12 03:07:54,9.212952,-0.3645801,6.998631,412.2646,93.99181
2022-01-12 03:07:56,9.194762,0.7291601,6.998631,413.5197,93.99181
2022-01-12 03:07:58,9.149889,0.3645801,6.998631,413.4652,93.99181
2022-01-12 03:08:00,9.159464,0.0,6.998631,413.1378,93.99181
2022-01-12 03:08:02,9.169007,0.0,6.971346,413.5197,93.99181
2022-01-12 03:08:04,9.107948,-0.7291601,6.998631,413.1923,93.99181
2022-01-12 03:08:06,9.125121,0.3645801,6.984989,413.8745,93.99181
2022-01-12 03:08:08,9.152857,0.3645801,6.984989,413.3015,93.99181
2022-01-12 03:08:10,9.142293,0.0,6.984989,414.9931,93.99181
2022-01-12 03:08:12,9.099362,0.7291601,6.984989,413.6289,93.99181
2022-01-12 03:08:14,9.142321,0.3645786,6.98499,412.9741,93.99181
2022-01-12 03:08:16,9.125149,0.3645786,7.012276,413.2196,93.99181
2022-01-12 03:08:18,9.098402,0.3645786,6.98499,414.0655,93.99181
2022-01-12 03:08:20,9.150906,1.093736,6.957705,413.6835,93.9809
2022-01-12 03:08:22,9.168077,0.7291571,6.957705,412.7012,93.99181
2022-01-12 03:08:24,9.168077,0.0,6.98499,413.356,93.99181
2022-01-12 03:08:26,9.169082,0.7291571,6.98499,414.0655,93.99181
2022-01-12 03:08:28,9.177667,0.7291571,6.98499,413.0832,93.99181
2022-01-12 03:08:30,9.150906,0.7291571,6.998633,413.6562,93.99181
2022-01-12 03:08:32,9.132746,0.3645786,6.98499,413.8472,93.99181
2022-01-12 03:08:34,9.150906,0.3645786,6.998633,413.8472,93.99181
2022-01-12 03:08:36,9.142321,0.3645786,6.98499,413.356,93.99181
2022-01-12 03:08:38,9.193831,0.7291571,6.98499,413.356,93.99181
2022-01-12 03:08:40,9.202416,1.093736,6.98499,414.0382,93.99181
2022-01-12 03:08:42,9.193831,1.093736,6.957705,413.5197,93.99181
2022-01-12 03:08:44,9.201427,0.0,6.98499,412.5375,93.99181
2022-01-12 03:08:46,9.228168,0.0,6.971347,413.0832,93.99181
2022-01-12 03:08:48,9.228168,0.7291571,6.957705,412.8103,93.99181
2022-01-12 03:08:50,9.253922,0.7291571,6.971347,412.6466,93.99181
2022-01-12 03:08:52,9.271089,0.0,6.971347,412.4556,93.99181
2022-01-12 03:08:54,9.219584,0.3645786,6.998633,412.4011,93.99181
2022-01-12 03:08:56,9.235765,0.7291571,6.971347,412.3192,93.99181
2022-01-12 03:08:58,9.22718,0.0,6.98499,413.6016,93.99181
2022-01-12 03:09:00,9.261517,0.7291571,6.971347,412.9741,93.99181
2022-01-12 03:09:02,9.252933,-0.3645786,6.98499,414.2838,93.99181
2022-01-12 03:09:04,9.252933,-0.3645786,6.98499,413.0286,93.99181
2022-01-12 03:09:06,9.228168,0.3645786,6.98499,414.884,93.99181
2022-01-12 03:09:08,9.246342,0.3645786,6.998633,413.3015,93.99181
2022-01-12 03:09:10,9.235765,0.0,6.971347,413.7108,93.99181
2022-01-12 03:09:12,9.236753,-0.3645786,6.998633,413.738,93.99181
2022-01-12 03:09:14,9.22718,-0.3645786,6.98499,413.2196,93.99181
2022-01-12 03:09:16,9.262505,0.0,6.98499,412.5375,93.99181
2022-01-12 03:09:18,9.261517,-0.3645786,6.98499,413.8472,93.99181
2022-01-12 03:09:20,9.261517,0.3645786,6.998633,413.5197,93.99181
2022-01-12 03:09:22,9.253922,0.3645786,6.98499,413.8472,93.99181
2022-01-12 03:09:24,9.2701,0.0,6.98499,412.5921,93.99181
2022-01-12 03:09:26,9.287267,0.0,6.998633,414.1746,93.99181
2022-01-12 03:09:28,9.261517,0.7291571,6.998633,413.3015,93.99181
2022-01-12 03:09:30,9.304432,0.3645786,6.998633,413.0286,93.99181
2022-01-12 03:09:32,9.322587,0.7291571,6.998633,413.4106,93.99181
2022-01-12 03:09:34,9.355927,0.3645786,6.998633,414.2292,93.99181
2022-01-12 03:09:36,9.373091,0.7291571,6.98499,413.4652,93.99181
2022-01-12 03:09:38,9.373091,0.7291571,6.998633,414.0109,93.99181
2022-01-12 03:09:40,9.355927,1.093736,7.012276,412.7558,93.99181
2022-01-12 03:09:42,9.33018,1.093736,6.98499,413.6016,93.99181
2022-01-12 03:09:44,9.303444,0.7291571,6.998633,413.4106,93.9809
2022-01-12 03:09:46,9.29585,0.7291571,6.998633,413.2469,93.99181
2022-01-12 03:09:48,9.286278,0.7291571,6.98499,414.5566,93.99181
2022-01-12 03:09:50,9.244349,0.3645786,6.98499,413.4652,93.99181
2022-01-12 03:09:52,9.235765,0.0,6.998633,412.9195,93.99181
2022-01-12 03:09:54,9.2701,0.3645786,6.98499,412.1009,93.99181
2022-01-12 03:09:56,9.200438,0.0,6.971347,413.356,93.99181
2022-01-12 03:09:58,9.22718,-0.3645786,6.98499,413.5197,93.99181
2022-01-12 03:10:00,9.252933,-0.3645786,6.98499,413.7926,93.99181
2022-01-12 03:10:02,9.218596,-0.3645786,6.98499,413.3833,93.99181
2022-01-12 03:10:04,9.235765,0.0,6.998633,413.165,93.99181
2022-01-12 03:10:06,9.261575,0.0,6.984992,413.356,93.99181
2022-01-12 03:10:08,9.268166,0.0,6.984992,412.9741,93.99181
2022-01-12 03:10:10,9.338821,0.7291543,6.984992,413.1924,93.99181
2022-01-12 03:10:12,9.382719,0.7291543,6.984992,412.4283,93.99181
2022-01-12 03:10:14,9.345411,0.3645771,6.998634,412.2646,93.99181
2022-01-12 03:10:16,9.354982,0.3645771,6.984992,412.3465,93.99181
2022-01-12 03:10:18,9.355986,-0.3645771,6.971349,413.4106,93.99181
2022-01-12 03:10:20,9.286321,-0.3645771,6.998634,413.9018,93.99181
2022-01-12 03:10:22,9.251987,-0.3645771,7.012276,412.9741,93.99181
2022-01-12 03:10:24,9.304491,0.0,6.984992,412.4283,93.99181
2022-01-12 03:10:26,9.304491,0.3645771,6.984992,414.1746,93.99181
2022-01-12 03:10:28,9.313074,0.3645771,6.984992,413.9836,93.99181
2022-01-12 03:10:30,9.337818,0.7291543,6.998634,413.0013,93.99181
2022-01-12 03:10:32,9.363564,1.093731,6.984992,414.0109,93.99181
2022-01-12 03:10:34,9.329235,0.7291543,6.984992,412.8104,93.99181
2022-01-12 03:10:36,9.330238,0.7291543,6.984992,413.1378,93.99181
2022-01-12 03:10:38,9.295908,0.0,6.984992,413.6835,93.99181
2022-01-12 03:10:40,9.303487,0.3645771,6.984992,413.9836,93.99181
2022-01-12 03:10:42,9.260571,-0.3645771,6.984992,414.2838,93.99181
2022-01-12 03:10:44,9.243403,-0.3645771,6.998634,414.3929,93.99181
2022-01-12 03:10:46,9.294904,-0.3645771,6.984992,413.356,93.99181
2022-01-12 03:10:48,9.313074,-0.3645771,6.984992,413.0286,93.99181
2022-01-12 03:10:50,9.277739,0.0,6.998634,413.9563,93.99181
2022-01-12 03:10:52,9.23383,0.0,7.012276,412.7558,93.99181
2022-01-12 03:10:54,9.243403,0.0,6.984992,414.6657,93.99181
2022-01-12 03:10:56,9.217651,0.0,6.998634,413.738,93.99181
2022-01-12 03:10:58,9.209066,0.0,7.012276,413.7926,93.99181
2022-01-12 03:11:00,9.200481,0.7291543,6.998634,412.8649,93.99181
2022-01-12 03:11:02,9.225247,0.7291543,6.984992,413.5743,93.99181
2022-01-12 03:11:04,9.209066,0.0,6.998634,412.5921,93.99181
2022-01-12 03:11:06,9.200481,0.3645771,7.012276,413.356,93.99181
2022-01-12 03:11:08,9.217651,0.3645771,6.984992,413.2469,93.99181
2022-01-12 03:11:10,9.173739,0.0,6.984992,413.0832,93.99181
2022-01-12 03:11:12,9.217651,0.3645771,7.012276,414.3383,93.99181
2022-01-12 03:11:14,9.217651,0.3645771,7.012276,413.738,93.99181
2022-01-12 03:11:16,9.216662,0.3645771,6.984992,413.9836,93.99181
2022-01-12 03:11:18,9.217651,0.7291543,6.998634,413.5198,93.99181
2022-01-12 03:11:20,9.250998,1.093731,6.998634,414.12,93.99181
2022-01-12 03:11:22,9.225247,1.093731,6.971349,414.0655,93.99181
2022-01-12 03:11:24,9.208078,0.7291543,7.012276,412.7012,93.99181
2022-01-12 03:11:26,9.251987,0.7291543,6.971349,414.0382,93.99181
2022-01-12 03:11:28,9.251987,0.3645771,6.998634,412.4556,93.99181
2022-01-12 03:11:30,9.242414,0.3645771,6.998634,413.8472,93.99181
2022-01-12 03:11:32,9.277739,0.3645771,6.984992,413.4106,93.99181
2022-01-12 03:11:34,9.242414,0.0,6.998634,414.0655,93.99181
2022-01-12 03:11:36,9.23383,0.0,6.984992,412.4283,93.99181
2022-01-12 03:11:38,9.25001,0.3645771,7.012276,413.5743,93.99181
2022-01-12 03:11:40,9.250998,-0.3645771,6.998634,413.356,93.99181
2022-01-12 03:11:42,9.250998,0.3645771,6.957706,413.0286,93.99181
2022-01-12 03:11:44,9.242414,-0.3645771,6.984992,412.5375,93.99181
2022-01-12 03:11:46,9.250998,0.0,6.998634,413.1378,93.99181
2022-01-12 03:11:48,9.225247,-0.3645771,6.984992,414.1746,93.99181
2022-01-12 03:11:50,9.216662,0.0,7.012276,413.5743,93.99181
2022-01-12 03:11:52,9.23383,-0.3645771,6.984992,413.0559,93.99181
2022-01-12 03:11:54,9.251987,0.3645771,6.998634,413.7926,93.99181
2022-01-12 03:11:56,9.293916,0.3645771,6.998634,413.7926,93.99181
2022-01-12 03:11:58,9.328274,0.7291516,6.984992,413.2742,93.99181
2022-01-12 03:12:00,9.312098,0.3645758,6.984992,412.4283,93.99181
2022-01-12 03:12:02,9.319691,0.3645758,6.984992,413.6835,93.99181
2022-01-12 03:12:04,9.312098,0.7291516,6.998634,413.2196,93.99181
2022-01-12 03:12:06,9.302526,0.0,7.012276,413.1378,93.99181
2022-01-12 03:12:08,9.258666,0.0,6.998634,412.9195,93.99181
2022-01-12 03:12:10,9.303514,0.0,6.971349,414.2838,93.99181
2022-01-12 03:12:12,9.285359,-0.3645758,6.998634,412.1555,93.99181
2022-01-12 03:12:14,9.275833,-0.3645758,6.998634,413.0832,93.99181
2022-01-12 03:12:16,9.285359,-0.7291516,6.998634,413.5743,93.99181
2022-01-12 03:12:18,9.276776,-0.3645758,6.998634,413.9563,93.99181
2022-01-12 03:12:20,9.328274,0.0,7.012276,414.6112,93.99181
2022-01-12 03:12:22,9.328274,0.3645758,6.998634,412.8104,93.99181
2022-01-12 03:12:24,9.309162,-0.3645758,6.984992,414.0382,93.99181
2022-01-12 03:12:26,9.310164,0.0,6.984992,413.9018,93.99181
2022-01-12 03:12:28,9.293943,0.0,7.012276,414.0382,93.99181
2022-01-12 03:12:30,9.284416,0.0,6.984992,413.9018,93.99181
2022-01-12 03:12:32,9.258666,-0.7291516,6.984992,413.1378,93.99181
2022-01-12 03:12:34,9.276776,-0.3645758,6.998634,413.7926,93.99181
2022-01-12 03:12:36,9.276776,-0.3645758,6.984992,413.5198,93.99181
2022-01-12 03:12:38,9.258666,-0.3645758,6.984992,413.3288,93.99181
2022-01-12 03:12:40,9.251025,-0.3645758,6.971349,414.4747,93.99181
2022-01-12 03:12:42,9.259609,-0.3645758,6.998634,413.8472,93.99181
2022-01-12 03:12:44,9.240496,-0.3645758,6.984992,412.6466,93.99181
2022-01-12 03:12:46,9.268193,-0.3645758,6.984992,413.738,93.99181
2022-01-12 03:12:48,9.241499,-0.3645758,6.984992,414.4474,93.99181
2022-01-12 03:12:50,9.251025,0.0,6.984992,412.7558,93.99181
2022-01-12 03:12:52,9.232914,0.3645758,6.998634,413.6835,93.99181
2022-01-12 03:12:54,9.214744,0.0,6.998634,412.8649,93.99181
2022-01-12 03:12:56,9.250083,0.3645758,6.998634,413.0286,93.99181
2022-01-12 03:12:58,9.258666,0.3645758,6.998634,413.2469,93.99181
2022-01-12 03:13:00,9.242441,0.7291516,7.012276,412.3192,93.99181
2022-01-12 03:13:02,9.267249,0.7291516,7.012276,413.7926,93.99181
2022-01-12 03:13:04,9.215746,0.3645758,7.012276,413.4106,93.99181
2022-01-12 03:13:06,9.214744,0.7291516,6.998634,414.6112,93.99181
2022-01-12 03:13:08,9.232914,0.7291516,6.998634,413.5198,93.99181
2022-01-12 03:13:10,9.22433,0.7291516,6.984992,414.2838,93.98635
2022-01-12 03:13:12,9.207162,1.093727,6.998634,413.4652,93.99181
2022-01-12 03:13:14,9.189992,0.7291516,6.998634,412.6739,93.99181
2022-01-12 03:13:16,9.232914,0.7291516,6.984992,413.9563,93.99181
2022-01-12 03:13:18,9.216689,0.7291516,6.998634,413.1924,93.99181
2022-01-12 03:13:20,9.189992,0.7291516,6.971349,412.3465,93.99181
2022-01-12 03:13:22,9.232914,0.7291516,6.984992,413.4379,93.99181
2022-01-12 03:13:24,9.215746,0.3645758,6.984992,414.2838,93.9809
2022-01-12 03:13:26,9.22433,0.3645758,6.984992,413.6835,93.99181
2022-01-12 03:13:28,9.250083,0.3645758,6.984992,412.9195,93.99181
2022-01-12 03:13:30,9.292999,0.3645758,6.984992,413.7926,93.99181
2022-01-12 03:13:32,9.250083,0.3645758,6.984992,413.6289,93.99181
2022-01-12 03:13:34,9.250083,1.093727,6.984992,414.4474,93.98635
2022-01-12 03:13:36,9.189992,0.7291516,6.984992,413.7926,93.99181
2022-01-12 03:13:38,9.216689,0.3645758,6.998634,413.7653,93.99181
2022-01-12 03:13:40,9.189992,0.0,6.984992,413.5743,93.99181
2022-01-12 03:13:42,9.189992,-0.3645758,6.998634,413.2469,93.99181
2022-01-12 03:13:44,9.207162,-0.3645758,7.012276,414.3383,93.99181
2022-01-12 03:13:46,9.207162,-0.3645758,6.984992,413.356,93.99181
2022-01-12 03:13:48,9.209094,0.0,6.998634,414.2838,93.99181
2022-01-12 03:13:50,9.206187,0.7291491,6.984992,413.1378,93.99181
2022-01-12 03:13:52,9.20719,1.093724,6.984992,412.8104,93.9809
2022-01-12 03:13:54,9.190021,0.7291491,6.984992,413.2469,93.99181
2022-01-12 03:13:56,9.164266,0.0,6.984992,413.738,93.99181
2022-01-12 03:13:58,9.155681,0.0,6.984992,413.738,93.99181
2022-01-12 03:14:00,9.155681,-0.3645746,6.971349,414.3929,93.99181
2022-01-12 03:14:02,9.128921,-0.3645746,6.984992,413.5198,93.99181
2022-01-12 03:14:04,9.119348,0.0,6.984992,413.0286,93.99181
2022-01-12 03:14:06,9.103163,0.0,6.984992,413.7926,93.99181
2022-01-12 03:14:08,9.120335,0.3645746,6.957706,414.12,93.99181
2022-01-12 03:14:10,9.112752,0.3645746,6.984992,412.5921,93.99181
2022-01-12 03:14:12,9.13851,0.7291491,6.971349,413.0286,93.99181
2022-01-12 03:14:14,9.122327,0.7291491,6.971349,413.1924,93.99181
2022-01-12 03:14:16,9.137506,0.7291491,6.998634,413.738,93.99181
2022-01-12 03:14:18,9.121338,0.3645746,6.944064,413.5743,93.9809
2022-01-12 03:14:20,9.120335,0.7291491,6.957706,413.1924,93.99181
2022-01-12 03:14:22,9.129924,0.7291491,6.984992,413.4652,93.99181
2022-01-12 03:14:24,9.103163,0.3645746,6.984992,412.9741,93.99181
2022-01-12 03:14:26,9.111749,0.0,6.971349,413.4652,93.99181
2022-01-12 03:14:28,9.09558,0.7291491,6.984992,412.6466,93.99181
2022-01-12 03:14:30,9.051643,0.0,6.984992,413.738,93.99181
2022-01-12 03:14:32,9.068816,0.0,6.971349,413.4652,93.99181
2022-01-12 03:14:34,9.111749,0.0,6.984992,414.502,93.99181
2022-01-12 03:14:36,9.136518,-0.3645746,6.998634,412.7558,93.99181
2022-01-12 03:14:38,9.241527,0.0,6.984992,413.4652,93.9809
2022-01-12 03:14:40,9.37885,0.0,6.971349,414.1746,93.98635
2022-01-12 03:14:42,9.437915,-0.3645746,6.984992,413.1378,93.99181
2022-01-12 03:14:44,9.523715,-0.7291491,6.984992,413.356,93.9809
2022-01-12 03:14:46,9.489396,-0.3645746,6.984992,412.6739,93.99181
2022-01-12 03:14:48,9.514148,-0.3645746,6.984992,413.4106,93.99181
2022-01-12 03:14:50,9.55803,-0.3645746,6.971349,414.2292,93.9809
2022-01-12 03:14:52,9.497976,-0.3645746,6.998634,414.0109,93.9809
2022-01-12 03:14:54,9.464659,-0.3645746,6.984992,413.2469,93.99181
2022-01-12 03:14:56,9.430338,-0.3645746,6.971349,415.4843,93.99181
2022-01-12 03:14:58,9.438918,-0.3645746,6.984992,413.6289,93.99181
2022-01-12 03:15:00,9.428348,-0.3645746,6.984992,413.8199,93.99181
2022-01-12 03:15:02,9.437915,0.0,6.998634,413.0832,93.9809
2022-01-12 03:15:04,9.403591,-0.3645746,6.971349,412.7558,93.99181
2022-01-12 03:15:06,9.377848,-0.3645746,6.984992,413.5198,93.99181
2022-01-12 03:15:08,9.395011,-0.3645746,6.984992,413.738,93.99181
2022-01-12 03:15:10,9.446496,-0.3645746,6.984992,414.3383,93.99181
2022-01-12 03:15:12,9.463657,-0.3645746,6.998634,412.1828,93.99181
2022-01-12 03:15:14,9.455076,-0.3645746,6.984992,412.7831,93.99181
2022-01-12 03:15:16,9.420754,0.0,7.012276,414.9932,93.9809
2022-01-12 03:15:18,9.455076,0.0,6.971349,414.12,93.99181
2022-01-12 03:15:20,9.464659,-0.3645746,7.012276,412.9195,93.99181
2022-01-12 03:15:22,9.436928,-0.3645746,6.984992,413.0286,93.99181
2022-01-12 03:15:24,9.489396,-0.3645746,6.998634,413.5198,93.99181
2022-01-12 03:15:26,9.480817,-0.3645746,6.998634,413.7926,93.99181
2022-01-12 03:15:28,9.489396,-0.3645746,6.971349,412.9741,93.9809
2022-01-12 03:15:30,9.540873,-0.3645746,7.012276,414.0655,93.99181
2022-01-12 03:15:32,9.550454,-0.3645746,6.984992,413.9563,93.99181
2022-01-12 03:15:34,9.524717,0.0,6.998634,413.1924,93.99181
2022-01-12 03:15:36,9.506557,0.0,6.984992,414.0109,93.99181
2022-01-12 03:15:38,9.489396,-0.3645746,6.998634,414.0109,93.99181
2022-01-12 03:15:40,9.472238,-0.3645746,6.984992,413.7926,93.99181
2022-01-12 03:15:42,9.454115,-0.3645734,6.998634,413.356,93.99181
2022-01-12 03:15:44,9.463683,0.0,6.998634,413.4652,93.99181
2022-01-12 03:15:46,9.419792,0.3645734,7.025919,413.9563,93.99181
2022-01-12 03:15:48,9.437942,0.3645734,6.998634,414.2565,93.99181
2022-01-12 03:15:50,9.403618,0.3645734,7.012276,413.4652,93.99181
2022-01-12 03:15:52,9.403618,0.0,7.012276,413.5743,93.99181
2022-01-12 03:15:54,9.386455,0.0,6.998634,414.2292,93.99181
2022-01-12 03:15:56,9.368304,-0.3645734,7.012276,413.7926,93.99181
2022-01-12 03:15:58,9.343547,-0.3645734,6.998634,413.2469,93.99181
2022-01-12 03:16:00,9.342559,-0.3645734,6.998634,414.1746,93.99181
2022-01-12 03:16:02,9.343547,0.0,6.984992,414.502,93.99181
2022-01-12 03:16:04,9.334964,-0.7291469,6.998634,413.9563,93.99181
2022-01-12 03:16:06,9.309216,-0.3645734,6.984992,414.7203,93.98635
2022-01-12 03:16:08,9.283467,-0.3645734,6.971349,413.0832,93.99181
2022-01-12 03:16:10,9.29205,-0.7291469,6.998634,413.8745,93.99181
2022-01-12 03:16:12,9.248145,-0.3645734,7.012276,413.0286,93.9809
2022-01-12 03:16:14,9.249134,-0.3645734,6.971349,413.2196,93.99181
2022-01-12 03:16:16,9.249134,-0.3645734,6.998634,414.4474,93.99181
2022-01-12 03:16:18,9.239562,-0.3645734,6.998634,413.738,93.99181
2022-01-12 03:16:20,9.223382,-0.3645734,6.984992,413.4106,93.99181
2022-01-12 03:16:22,9.24055,-0.3645734,6.984992,413.5198,93.99181
2022-01-12 03:16:24,9.273896,-0.7291469,6.971349,413.6016,93.99181
2022-01-12 03:16:26,9.282479,0.0,6.971349,414.1746,93.99181
2022-01-12 03:16:28,9.273896,-0.3645734,6.984992,413.4379,93.9809
2022-01-12 03:16:30,9.300633,-0.3645734,7.012276,413.3015,93.99181
2022-01-12 03:16:32,9.283467,0.3645734,6.984992,414.3656,93.99181
2022-01-12 03:16:34,9.266301,0.0,6.998634,412.7558,93.99181
2022-01-12 03:16:36,9.223382,0.7291469,6.984992,413.7926,93.99181
2022-01-12 03:16:38,9.24055,0.0,6.984992,413.5198,93.99181
2022-01-12 03:16:40,9.222394,0.0,6.998634,413.6289,93.9809
2022-01-12 03:16:42,9.239562,0.3645734,7.012276,413.7108,93.99181
2022-01-12 03:16:44,9.248145,0.0,7.012276,414.3383,93.99181
2022-01-12 03:16:46,9.239562,0.3645734,6.984992,413.4652,93.99181
2022-01-12 03:16:48,9.248145,0.7291469,6.984992,414.5293,93.99181
2022-01-12 03:16:50,9.231966,0.7291469,6.998634,412.7012,93.99181
2022-01-12 03:16:52,9.256729,0.3645734,7.012276,414.0655,93.99181
2022-01-12 03:16:54,9.274885,0.0,6.998634,413.6835,93.99181
2022-01-12 03:16:56,9.273896,0.3645734,6.971349,413.2469,93.99181
2022-01-12 03:16:58,9.266301,0.0,6.984992,412.7558,93.99181
2022-01-12 03:17:00,9.239562,0.0,6.984992,413.9563,93.99181
2022-01-12 03:17:02,9.274885,0.0,6.984992,412.5648,93.99181
2022-01-12 03:17:04,9.239562,0.0,6.971349,413.3015,93.99181
2022-01-12 03:17:06,9.238589,-0.3645734,6.984992,412.5921,93.99181
