timestamp,temp.air.ambient.c,par.ambient.umol_m2_s1,conc.h2o.irga.ambient.mmol_mol,conc.co2.irga.ambient.umol_mol,P.irga.kPa
2022-01-11 00:05:04,3.067851,-0.7291021,5.757161,414.2838,93.86084
2022-01-11 00:05:06,3.103487,-0.7291021,5.757161,414.8295,93.86084
2022-01-11 00:05:08,3.076533,0.7291021,5.743518,416.1391,93.86084
2022-01-11 00:05:10,3.058261,0.3645511,5.757161,414.1746,93.86084
2022-01-11 00:05:12,3.067851,-0.3645511,5.729876,414.9932,93.86084
2022-01-11 00:05:14,3.084309,0.3645511,5.757161,416.1664,93.86084
2022-01-11 00:05:16,3.067851,0.0,5.770803,415.8663,93.86084
2022-01-11 00:05:18,3.068758,0.0,5.743518,414.6657,93.86084
2022-01-11 00:05:20,3.07744,0.3645511,5.770803,414.6112,93.86084
2022-01-11 00:05:22,3.103487,0.3645511,5.743518,416.2483,93.86084
2022-01-11 00:05:24,3.032212,0.3645511,5.743518,415.7571,93.86084
2022-01-11 00:05:26,3.041802,-0.3645511,5.757161,414.884,93.86084
2022-01-11 00:05:28,3.050485,-0.3645511,5.729876,414.502,93.86084
2022-01-11 00:05:30,3.041802,0.0,5.743518,415.1569,93.86084
2022-01-11 00:05:32,3.059168,-0.7291021,5.743518,415.2115,93.86084
2022-01-11 00:05:34,3.059168,-0.3645511,5.743518,415.2115,93.85538
2022-01-11 00:05:36,3.039988,-0.7291021,5.743518,415.1569,93.86084
2022-01-11 00:05:38,3.111263,0.0,5.743518,414.7203,93.86084
2022-01-11 00:05:40,3.093898,-0.3645511,5.757161,413.9563,93.85538
2022-01-11 00:05:42,3.111263,-0.3645511,5.729876,415.2115,93.86084
2022-01-11 00:05:44,3.126813,0.7291021,5.743518,414.4202,93.86084
2022-01-11 00:05:46,3.109449,0.7291021,5.743518,415.075,93.86084
2022-01-11 00:05:48,3.075626,0.7291021,5.729876,414.9386,93.85538
2022-01-11 00:05:50,3.092085,0.7291021,5.743518,415.1569,93.86084
2022-01-11 00:05:52,3.083402,-0.3645511,5.729876,416.3574,93.86084
2022-01-11 00:05:54,3.093898,0.3645511,5.729876,414.8295,93.86084
2022-01-11 00:05:56,3.092085,0.3645511,5.743518,415.7571,93.86084
2022-01-11 00:05:58,3.101673,0.7291021,5.729876,414.2292,93.85538
2022-01-11 00:06:00,3.083402,-0.3645511,5.716234,415.3206,93.86084
2022-01-11 00:06:02,3.07472,0.0,5.716234,415.1569,93.86084
2022-01-11 00:06:04,3.110356,0.3645511,5.702591,415.2933,93.85538
2022-01-11 00:06:06,3.108388,0.7291051,5.716234,414.1746,93.86084
2022-01-11 00:06:08,3.136231,-0.3645525,5.716234,415.5389,93.86084
2022-01-11 00:06:10,3.118867,0.3645525,5.702591,415.4843,93.86084
2022-01-11 00:06:12,3.07458,0.0,5.716234,415.2115,93.86084
2022-01-11 00:06:14,3.040724,0.7291051,5.716234,415.4843,93.86084
2022-01-11 00:06:16,3.032041,-0.3645525,5.729876,414.884,93.86084
2022-01-11 00:06:18,3.05809,0.3645525,5.716234,415.3206,93.86084
2022-01-11 00:06:20,3.022481,0.3645525,5.702591,415.0477,93.86084
2022-01-11 00:06:22,3.023358,0.7291051,5.702591,415.4297,93.86084
2022-01-11 00:06:24,3.07458,0.7291051,5.702591,415.648,93.86084
2022-01-11 00:06:26,3.083262,0.7291051,5.702591,414.2838,93.86084
2022-01-11 00:06:28,3.057214,0.0,5.702591,415.4843,93.86084
2022-01-11 00:06:30,3.065897,-0.3645525,5.702591,415.7026,93.86084
2022-01-11 00:06:32,3.083262,-0.3645525,5.702591,413.9018,93.86084
2022-01-11 00:06:34,3.057214,0.3645525,5.702591,415.3752,93.86084
2022-01-11 00:06:36,3.057214,0.7291051,5.688948,416.412,93.86084
2022-01-11 00:06:38,3.012876,-0.3645525,5.702591,415.8663,93.86084
2022-01-11 00:06:40,3.030243,-0.3645525,5.716234,415.0477,93.86084
2022-01-11 00:06:42,3.031165,-0.3645525,5.702591,415.0477,93.86084
2022-01-11 00:06:44,3.031165,0.0,5.688948,416.0573,93.86084
2022-01-11 00:06:46,3.07458,0.3645525,5.702591,415.5389,93.86084
2022-01-11 00:06:48,3.091023,0.7291051,5.688948,415.7571,93.86084
2022-01-11 00:06:50,3.073658,0.3645525,5.702591,415.5934,93.86084
2022-01-11 00:06:52,3.117991,0.0,5.675306,415.266,93.8663
2022-01-11 00:06:54,3.082341,0.0,5.688948,415.7026,93.86084
2022-01-11 00:06:56,3.099706,0.7291051,5.702591,414.6112,93.86084
2022-01-11 00:06:58,3.108388,0.3645525,5.702591,414.884,93.86084
2022-01-11 00:07:00,3.07458,-0.7291051,5.661663,415.839,93.86084
2022-01-11 00:07:02,3.126673,0.3645525,5.688948,414.6385,93.86084
2022-01-11 00:07:04,3.117991,0.3645525,5.675306,414.9932,93.86084
2022-01-11 00:07:06,3.17008,0.7291051,5.675306,414.884,93.86084
2022-01-11 00:07:08,3.142224,0.3645525,5.688948,414.2838,93.86084
2022-01-11 00:07:10,3.203883,0.3645525,5.688948,414.0655,93.86084
2022-01-11 00:07:12,3.231721,-0.3645525,5.688948,415.4843,93.86084
2022-01-11 00:07:14,3.202992,-0.7291051,5.688948,415.2933,93.86084
2022-01-11 00:07:16,3.265565,-0.3645525,5.702591,415.4843,93.86084
2022-01-11 00:07:18,3.272433,0.7291051,5.688948,415.3752,93.86084
2022-01-11 00:07:20,3.282003,-0.3645525,5.688948,414.8568,93.86084
2022-01-11 00:07:22,3.324507,0.0,5.675306,415.3206,93.86084
2022-01-11 00:07:24,3.360112,0.7291051,5.702591,415.4843,93.86084
2022-01-11 00:07:26,3.351434,-0.3645525,5.675306,415.3752,93.86084
2022-01-11 00:07:28,3.360112,0.7291051,5.661663,415.4024,93.86084
2022-01-11 00:07:30,3.255073,0.7291051,5.675306,415.8117,93.86084
2022-01-11 00:07:32,3.264644,0.3645525,5.688948,414.9386,93.86084
2022-01-11 00:07:34,3.230845,-0.3645525,5.688948,415.1023,93.86084
2022-01-11 00:07:36,3.211672,-0.7291051,5.688948,415.2115,93.86084
2022-01-11 00:07:38,3.238604,0.3645525,5.688948,415.075,93.86084
2022-01-11 00:07:40,3.220353,0.3645525,5.675306,414.1746,93.86084
2022-01-11 00:07:42,3.255964,-0.3645525,5.702591,415.0477,93.86084
2022-01-11 00:07:44,3.263753,0.7291051,5.675306,415.1841,93.86084
2022-01-11 00:07:46,3.36879,0.7291051,5.688948,414.7203,93.86084
2022-01-11 00:07:48,3.385255,1.093658,5.675306,415.3752,93.86084
2022-01-11 00:07:50,3.419965,0.0,5.702591,414.2019,93.86084
2022-01-11 00:07:52,3.40261,0.3645525,5.661663,415.8117,93.86084
2022-01-11 00:07:54,3.456484,0.7291051,5.675306,414.3929,93.86084
2022-01-11 00:07:56,3.429533,0.0,5.688948,415.3206,93.86084
2022-01-11 00:07:58,3.447373,0.7291031,5.648021,414.9386,93.86084
2022-01-11 00:08:00,3.437791,0.0,5.675306,414.9659,93.86084
2022-01-11 00:08:02,3.499432,0.3645515,5.675306,414.502,93.86084
2022-01-11 00:08:04,3.48208,0.3645515,5.675306,415.4843,93.86084
2022-01-11 00:08:06,3.489851,0.3645515,5.675306,415.7026,93.86084
2022-01-11 00:08:08,3.525459,-0.3645515,5.661663,415.1569,93.86084
2022-01-11 00:08:10,3.455145,0.3645515,5.661663,414.5566,93.86084
2022-01-11 00:08:12,3.489851,-0.3645515,5.675306,414.2838,93.86084
2022-01-11 00:08:14,3.446468,0.7291031,5.688948,415.4843,93.86084
2022-01-11 00:08:16,3.472498,0.3645515,5.702591,414.9113,93.86084
2022-01-11 00:08:18,3.463821,-0.3645515,5.688948,415.3206,93.86084
2022-01-11 00:08:20,3.48208,0.0,5.661663,415.0477,93.86084
2022-01-11 00:08:22,3.445578,0.0,5.675306,414.9386,93.86084
2022-01-11 00:08:24,3.455145,0.0,5.661663,414.8022,93.86084
2022-01-11 00:08:26,3.464727,-0.3645515,5.675306,414.0928,93.86084
2022-01-11 00:08:28,3.464727,0.7291031,5.675306,414.884,93.86084
2022-01-11 00:08:30,3.463821,0.7291031,5.675306,415.3752,93.86084
2022-01-11 00:08:32,3.471608,-0.3645515,5.688948,413.8745,93.86084
2022-01-11 00:08:34,3.436901,0.0,5.675306,414.7203,93.86084
2022-01-11 00:08:36,3.507202,0.0,5.675306,415.1569,93.86084
2022-01-11 00:08:38,3.507202,-0.3645515,5.675306,415.1569,93.86084
2022-01-11 00:08:40,3.54969,0.3645515,5.675306,414.502,93.86084
2022-01-11 00:08:42,3.55058,0.0,5.661663,414.4747,93.86084
2022-01-11 00:08:44,3.541015,0.0,5.675306,414.3383,93.86084
2022-01-11 00:08:46,3.574809,0.0,5.688948,413.8472,93.86084
2022-01-11 00:08:48,3.636435,-0.3645515,5.661663,415.0477,93.86084
2022-01-11 00:08:50,3.66425,0.3645515,5.675306,415.7571,93.86084
2022-01-11 00:08:52,3.688475,0.3645515,5.702591,415.4843,93.86084
2022-01-11 00:08:54,3.706711,0.3645515,5.688948,413.7926,93.86084
2022-01-11 00:08:56,3.670224,0.7291031,5.688948,415.648,93.86084
2022-01-11 00:08:58,3.680692,-0.3645515,5.702591,414.6112,93.86084
2022-01-11 00:09:00,3.68757,0.7291031,5.716234,415.9208,93.86084
2022-01-11 00:09:02,3.716288,0.7291031,5.702591,414.6657,93.86084
2022-01-11 00:09:04,3.739605,-0.3645515,5.702591,415.1841,93.86084
2022-01-11 00:09:06,3.713588,0.3645515,5.702591,414.884,93.86084
2022-01-11 00:09:08,3.758744,0.0,5.702591,414.6112,93.86084
2022-01-11 00:09:10,3.721341,-0.3645515,5.688948,414.311,93.86084
2022-01-11 00:09:12,3.713588,-0.3645515,5.716234,414.4747,93.86084
2022-01-11 00:09:14,3.756949,-0.3645515,5.688948,415.1023,93.86084
2022-01-11 00:09:16,3.756949,0.0,5.688948,414.12,93.86084
2022-01-11 00:09:18,3.801212,0.7291031,5.688948,414.9113,93.86084
2022-01-11 00:09:20,3.756949,-0.3645515,5.702591,415.3752,93.86084
2022-01-11 00:09:22,3.74051,0.3645515,5.675306,416.0027,93.86084
2022-01-11 00:09:24,3.801212,0.3645515,5.716234,414.7203,93.86084
2022-01-11 00:09:26,3.82632,0.3645515,5.688948,414.311,93.86084
2022-01-11 00:09:28,3.791636,0.7291031,5.702591,415.5934,93.86084
2022-01-11 00:09:30,3.808978,0.3645515,5.702591,415.9482,93.86084
2022-01-11 00:09:32,3.782964,0.3645515,5.716234,414.5566,93.86084
2022-01-11 00:09:34,3.801212,0.0,5.702591,414.5566,93.86084
2022-01-11 00:09:36,3.782964,0.3645515,5.702591,414.5566,93.86084
2022-01-11 00:09:38,3.800307,0.0,5.702591,414.4474,93.86084
2022-01-11 00:09:40,3.852332,0.0,5.702591,415.0477,93.86084
2022-01-11 00:09:42,3.93036,0.0,5.702591,415.3752,93.86084
2022-01-11 00:09:44,3.877423,0.0,5.702591,414.8022,93.86084
2022-01-11 00:09:46,3.817649,0.0,5.716234,414.2292,93.86084
2022-01-11 00:09:48,3.791636,0.0,5.702591,414.2838,93.86084
2022-01-11 00:09:50,3.781891,-0.3645515,5.702591,413.8472,93.86084
2022-01-11 00:09:52,3.738532,-0.3645515,5.716234,414.0655,93.86084
2022-01-11 00:09:54,3.808825,-0.3645515,5.702591,414.6112,93.86084
2022-01-11 00:09:56,3.835743,-0.3645515,5.688948,415.7026,93.86084
2022-01-11 00:09:58,3.816576,-0.3645515,5.702591,414.2838,93.86084
2022-01-11 00:10:00,3.843508,-0.3645515,5.688948,415.1023,93.86084
2022-01-11 00:10:02,3.825247,0.0,5.702591,414.311,93.86084
2022-01-11 00:10:04,3.843508,0.0,5.688948,415.4843,93.86084
2022-01-11 00:10:06,3.851259,0.0,5.716234,414.9386,93.86084
2022-01-11 00:10:08,3.851259,0.0,5.702591,413.9563,93.86084
2022-01-11 00:10:10,3.87819,0.0,5.702591,414.6112,93.86084
2022-01-11 00:10:12,3.911948,0.0,5.702591,414.502,93.86084
2022-01-11 00:10:14,3.920618,0.0,5.702591,415.1569,93.86084
2022-01-11 00:10:16,3.929287,0.0,5.702591,414.5566,93.86084
2022-01-11 00:10:18,3.919729,0.0,5.716234,415.1023,93.86084
2022-01-11 00:10:20,3.929287,0.729103,5.702591,413.8199,93.86084
2022-01-11 00:10:22,3.956213,0.729103,5.702591,415.5934,93.86084
2022-01-11 00:10:24,3.937956,0.729103,5.716234,414.1746,93.86084
2022-01-11 00:10:26,3.918856,0.3645515,5.688948,415.4297,93.86084
2022-01-11 00:10:28,3.955294,0.3645515,5.702591,414.1746,93.86084
2022-01-11 00:10:30,3.989968,0.0,5.702591,414.1746,93.86084
2022-01-11 00:10:32,3.937956,-0.3645515,5.702591,415.0477,93.86084
2022-01-11 00:10:34,3.911059,-0.3645515,5.675306,415.0477,93.86084
2022-01-11 00:10:36,3.88505,-0.3645515,5.716234,414.502,93.86084
2022-01-11 00:10:38,3.972631,-0.3645515,5.702591,414.12,93.86084
2022-01-11 00:10:40,3.9813,0.0,5.675306,414.3383,93.86084
2022-01-11 00:10:42,4.041975,0.729103,5.716234,414.2838,93.86084
2022-01-11 00:10:44,4.084422,0.729103,5.688948,414.0109,93.86084
2022-01-11 00:10:46,4.136419,0.729103,5.702591,415.3479,93.86084
2022-01-11 00:10:48,4.179747,0.729103,5.716234,413.9018,93.86084
2022-01-11 00:10:50,4.2404,0.729103,5.716234,415.1569,93.86084
2022-01-11 00:10:52,4.214407,0.3645515,5.702591,414.4474,93.86084
2022-01-11 00:10:54,4.180635,0.3645515,5.729876,414.2565,93.86084
2022-01-11 00:10:56,4.215295,0.3645515,5.716234,414.0109,93.86084
2022-01-11 00:10:58,4.223071,0.0,5.688948,414.3383,93.86084
2022-01-11 00:11:00,4.214407,-0.3645515,5.702591,414.2019,93.86084
2022-01-11 00:11:02,4.267281,-0.3645515,5.688948,414.6112,93.86084
2022-01-11 00:11:04,4.266392,-0.3645515,5.702591,414.7203,93.86084
2022-01-11 00:11:06,4.239528,-0.3645515,5.702591,414.0655,93.86084
2022-01-11 00:11:08,4.274184,-0.3645515,5.702591,414.3383,93.86084
2022-01-11 00:11:10,4.300174,0.0,5.702591,414.0382,93.86084
2022-01-11 00:11:12,4.369476,0.0,5.675306,414.6112,93.86084
2022-01-11 00:11:14,4.456091,0.0,5.702591,413.5743,93.86084
2022-01-11 00:11:16,4.543564,0.729103,5.688948,413.6835,93.86084
2022-01-11 00:11:18,4.595518,0.729103,5.702591,414.2292,93.86084
2022-01-11 00:11:20,4.568669,0.729103,5.688948,414.4474,93.86084
2022-01-11 00:11:22,4.498459,0.729103,5.716234,415.2115,93.86084
2022-01-11 00:11:24,4.456091,0.3645515,5.702591,414.3383,93.8663
2022-01-11 00:11:26,4.412785,0.0,5.702591,413.8472,93.86084
2022-01-11 00:11:28,4.37901,0.0,5.702591,413.8472,93.86084
2022-01-11 00:11:30,4.370348,0.0,5.702591,415.1569,93.86084
2022-01-11 00:11:32,4.343489,0.0,5.716234,414.9932,93.86084
2022-01-11 00:11:34,4.369476,-0.729103,5.716234,414.6112,93.86084
2022-01-11 00:11:36,4.343489,-0.3645515,5.716234,414.12,93.86084
2022-01-11 00:11:38,4.343489,-0.3645515,5.688948,413.9563,93.86084
2022-01-11 00:11:40,4.395462,0.0,5.716234,414.1746,93.86084
2022-01-11 00:11:42,4.430904,0.3645496,5.702591,413.9563,93.86084
2022-01-11 00:11:44,4.429113,0.7290993,5.702591,413.8472,93.86084
2022-01-11 00:11:46,4.473321,0.3645496,5.702591,414.5293,93.86084
2022-01-11 00:11:48,4.516622,0.7290993,5.702591,413.9563,93.86084
2022-01-11 00:11:50,4.507962,0.7290993,5.702591,414.2292,93.86084
2022-01-11 00:11:52,4.515718,0.7290993,5.729876,412.8104,93.86084
2022-01-11 00:11:54,4.533038,0.7290993,5.716234,414.7749,93.86084
2022-01-11 00:11:56,4.611872,0.3645496,5.729876,414.2838,93.86084
2022-01-11 00:11:58,4.630075,1.093649,5.716234,414.1746,93.86084
