timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa
2021-04-02 00:00:00,8.848225,0.3647069,7.256717,409.0359,94.07694
2021-04-02 00:00:02,8.855746,0.0,7.243077,409.5815,94.0824
2021-04-02 00:00:04,8.838557,0.3647069,7.256717,409.7179,94.0824
2021-04-02 00:00:06,8.811638,0.7294139,7.256717,408.6266,94.07694
2021-04-02 00:00:08,8.803043,0.0,7.256717,410.6181,94.07694
2021-04-02 00:00:10,8.682695,0.0,7.256717,410.0725,94.08785
2021-04-02 00:00:12,8.682695,0.7294139,7.243077,408.6812,94.07694
2021-04-02 00:00:14,8.648305,1.094121,7.256717,409.2541,94.07694
2021-04-02 00:00:16,8.598925,0.3647069,7.270359,409.2541,94.07694
2021-04-02 00:00:18,8.553721,0.3647069,7.229437,409.3359,94.0824
2021-04-02 00:00:20,8.504671,0.3647069,7.256717,409.145,94.0824
2021-04-02 00:00:22,8.520458,0.3647069,7.256717,409.6906,94.0824
2021-04-02 00:00:24,8.475029,0.0,7.229437,409.2541,94.07694
2021-04-02 00:00:30,8.484922,-0.3647069,7.243077,408.3811,94.07694
2021-04-02 00:00:32,8.45912,-0.7294139,7.229437,409.5815,94.0824
2021-04-02 00:00:34,8.518219,0.0,7.243077,409.5815,94.07694
2021-04-02 00:00:36,8.572055,1.094121,7.229437,409.5815,94.0824
2021-04-02 00:00:38,8.63111,0.0,7.215796,409.9088,94.08785
2021-04-02 00:00:40,8.786986,0.7294139,7.215796,410.1816,94.07694
2021-04-02 00:00:42,8.784748,0.0,7.202156,410.2362,94.0824
2021-04-02 00:00:44,8.803043,0.0,7.202156,410.8091,94.07694
2021-04-02 00:00:46,8.804178,0.3647069,7.202156,410.8364,94.07694
2021-04-02 00:00:48,8.777256,0.0,7.188515,411.1365,94.07694
2021-04-02 00:00:50,8.777256,0.3647069,7.188515,410.2362,94.07694
2021-04-02 00:00:52,8.768661,0.3647069,7.188515,410.0725,94.07694
2021-04-02 00:00:54,8.724576,0.3647069,7.202156,410.5909,94.08785
2021-04-02 00:00:56,8.750365,1.094121,7.188515,409.6906,94.08785
2021-04-02 00:00:58,8.853508,0.7294139,7.215796,409.8816,94.07694
2021-04-02 00:01:00,8.931955,0.3647069,7.188515,408.954,94.07694
2021-04-02 00:01:02,9.010422,1.094121,7.202156,409.8543,94.0824
2021-04-02 00:01:04,8.982408,0.3647069,7.229437,409.145,94.0824
2021-04-02 00:01:06,8.95663,0.7294139,7.229437,409.636,94.0824
2021-04-02 00:01:08,8.968873,0.7294139,7.229437,409.3359,94.07694
2021-04-02 00:01:10,8.880795,0.0,7.243077,409.5815,94.07694
2021-04-02 00:01:12,8.818056,0.7294139,7.243077,409.4178,94.07694
2021-04-02 00:01:14,8.84617,0.729413,7.256448,410.1794,94.08733
2021-04-02 00:01:16,8.820386,0.0,7.242808,408.5972,94.08187
2021-04-02 00:01:18,8.863358,1.094119,7.229168,409.361,94.07642
2021-04-02 00:01:20,8.85363,0.729413,7.256448,409.9612,94.08187
2021-04-02 00:01:22,8.85363,0.0,7.256448,409.552,94.08187
2021-04-02 00:01:24,8.836442,0.3647065,7.256448,408.2971,94.08733
2021-04-02 00:01:26,8.683922,0.729413,7.242808,409.4701,94.08187
2021-04-02 00:01:28,8.624078,0.729413,7.283728,409.7157,94.08733
2021-04-02 00:01:30,8.561338,0.729413,7.270088,409.5793,94.07642
2021-04-02 00:01:32,8.516163,0.3647065,7.270088,410.0157,94.08187
2021-04-02 00:01:34,8.533362,0.0,7.256448,410.6432,94.07642
2021-04-02 00:01:36,8.54414,0.0,7.256448,408.9246,94.07642
2021-04-02 00:01:38,8.498963,0.0,7.256448,410.0157,94.07642
2021-04-02 00:01:40,8.560234,-0.3647065,7.256448,408.87,94.08187
2021-04-02 00:01:42,8.547793,-0.3647065,7.242808,409.6338,94.07642
2021-04-02 00:01:44,8.53809,-0.3647065,7.242808,410.4522,94.07642
2021-04-02 00:01:46,8.543036,0.0,7.242808,409.9066,94.08187
2021-04-02 00:01:48,8.552739,0.0,7.242808,410.5068,94.07642
2021-04-02 00:01:50,8.586032,0.3647065,7.229168,409.7975,94.07642
2021-04-02 00:01:52,8.627951,1.094119,7.229168,409.5247,94.08733
2021-04-02 00:01:54,8.697803,1.094119,7.229168,411.598,94.08733
2021-04-02 00:01:56,8.697803,0.0,7.215529,410.4522,94.08733
2021-04-02 00:01:58,8.706401,-0.3647065,7.215529,410.3976,94.08733
2021-04-02 00:02:00,8.74831,0.3647065,7.229168,409.2792,94.08733
2021-04-02 00:02:02,8.750487,0.0,7.242808,410.5613,94.08733
2021-04-02 00:02:04,8.77517,0.0,7.229168,410.6704,94.08733
2021-04-02 00:02:06,8.782693,-0.729413,7.201889,409.9339,94.08733
2021-04-02 00:02:08,8.771894,-0.3647065,7.201889,409.8521,94.08187
2021-04-02 00:02:10,8.755774,-0.3647065,7.229168,409.5793,94.08187
2021-04-02 00:02:12,8.782693,0.3647065,7.215529,410.4795,94.08187
2021-04-02 00:02:14,8.765502,0.3647065,7.201889,409.1701,94.08187
2021-04-02 00:02:16,8.782693,0.3647065,7.215529,410.3704,94.08187
2021-04-02 00:02:18,8.869715,0.729413,7.201889,408.5426,94.07642
2021-04-02 00:02:20,8.842859,0.3647065,7.215529,409.6884,94.08187
2021-04-02 00:02:22,8.833132,-0.3647065,7.229168,409.743,94.07642
2021-04-02 00:02:24,8.834265,0.3647065,7.229168,410.0157,94.08187
2021-04-02 00:02:26,8.797679,1.458826,7.242808,409.0882,94.07642
2021-04-02 00:02:28,8.791289,1.094119,7.256448,410.1248,94.07642
2021-04-02 00:02:30,8.786315,0.729413,7.256448,409.5793,94.08187
2021-04-02 00:02:32,8.82567,0.729413,7.242808,409.743,94.07642
2021-04-02 00:02:34,8.793807,0.729413,7.229168,409.5793,94.07642
2021-04-02 00:02:36,8.774097,0.729413,7.256448,410.3976,94.07642
2021-04-02 00:02:38,8.728913,0.3647065,7.256448,410.2067,94.07642
2021-04-02 00:02:40,8.661209,0.0,7.229168,409.5247,94.08187
2021-04-02 00:02:42,8.601023,-0.3647065,7.256448,410.3976,94.08733
2021-04-02 00:02:44,8.618219,0.729413,7.242808,409.6338,94.07642
2021-04-02 00:02:46,8.575226,-0.729413,7.256448,410.3704,94.07642
2021-04-02 00:02:48,8.582752,-0.3647065,7.256448,410.1794,94.08187
2021-04-02 00:02:50,8.583824,0.3647065,7.242808,410.0703,94.08733
2021-04-02 00:02:52,8.539756,-0.3647065,7.242808,410.6704,94.08733
2021-04-02 00:02:54,8.548355,-0.3647065,7.229168,410.6432,94.08187
2021-04-02 00:02:56,8.592423,0.0,7.229168,410.3704,94.08733
2021-04-02 00:02:58,8.598816,0.3647065,7.242808,410.0157,94.08187
2021-04-02 00:03:00,8.644012,-0.3647065,7.229168,409.7975,94.08733
2021-04-02 00:03:02,8.653745,0.3647065,7.215529,410.0157,94.07642
2021-04-02 00:03:04,8.662342,1.094119,7.229168,410.8887,94.08733
2021-04-02 00:03:06,8.652765,0.7294072,7.201674,410.4504,94.08691
2021-04-02 00:03:08,8.697959,0.7294072,7.215313,410.6141,94.08691
2021-04-02 00:03:10,8.704349,0.7294072,7.201674,410.1231,94.08145
2021-04-02 00:03:12,8.687155,0.3647036,7.188035,410.6686,94.08145
2021-04-02 00:03:14,8.712946,0.7294072,7.201674,410.0139,94.08145
2021-04-02 00:03:16,8.668888,0.3647036,7.201674,410.4504,94.08691
2021-04-02 00:03:18,8.678557,0.7294072,7.228953,410.8596,94.08691
2021-04-02 00:03:20,8.668888,0.7294072,7.215313,409.5775,94.076
2021-04-02 00:03:22,8.677485,0.7294072,7.215313,410.0958,94.08145
2021-04-02 00:03:24,8.704349,0.7294072,7.215313,410.0139,94.08691
2021-04-02 00:03:26,8.659187,0.7294072,7.215313,410.2322,94.076
2021-04-02 00:03:28,8.696825,0.7294072,7.215313,410.2867,94.08691
2021-04-02 00:03:30,8.66029,0.7294072,7.215313,409.9594,94.076
2021-04-02 00:03:32,8.66029,0.3647036,7.215313,410.6141,94.08691
2021-04-02 00:03:34,8.667785,0.0,7.242592,409.4684,94.08691
2021-04-02 00:03:36,8.702173,0.7294072,7.228953,410.6141,94.076
2021-04-02 00:03:38,8.694679,-0.3647036,7.242592,410.5595,94.076
2021-04-02 00:03:40,8.684979,-0.3647036,7.215313,410.6414,94.08691
2021-04-02 00:03:42,8.667785,-0.3647036,7.256232,410.5595,94.08145
2021-04-02 00:03:44,8.649487,-0.3647036,7.228953,410.9414,94.08145
