timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa
2021-04-01 03:24:30,8.581351,-2.188156,11.3618,409.9598,93.9015
2021-04-01 03:24:32,8.571645,-2.552848,11.34817,410.2326,93.9015
2021-04-01 03:24:34,8.555555,-2.188156,11.33453,411.1601,93.89605
2021-04-01 03:24:36,8.574164,-2.188156,11.34817,411.0509,93.9015
2021-04-01 03:24:38,8.527575,-2.188156,11.33453,411.0782,93.89605
2021-04-01 03:24:40,8.575239,-1.823463,11.29361,411.8148,93.89605
2021-04-01 03:24:42,8.548368,-1.823463,11.32089,411.3237,93.89605
2021-04-01 03:24:44,8.564155,-2.188156,11.26633,410.8873,93.9015
2021-04-01 03:24:46,8.538357,-1.823463,11.27997,412.1967,93.9015
2021-04-01 03:24:48,8.571645,-2.917541,11.32089,411.2146,93.9015
2021-04-01 03:24:50,8.650136,-2.552848,11.27997,411.8148,93.9015
2021-04-01 03:24:52,8.615745,-1.823463,11.29361,410.9964,93.9015
2021-04-01 03:24:54,8.64043,-1.458771,11.26633,412.2512,93.9015
2021-04-01 03:24:56,8.624342,-1.823463,11.29361,411.1601,93.9015
2021-04-01 03:24:58,8.668436,-1.823463,11.29361,411.3237,93.9015
2021-04-01 03:25:00,8.649029,-1.823463,11.29361,410.8327,93.89605
2021-04-01 03:25:02,8.631833,-1.823463,11.27997,412.033,93.9015
2021-04-01 03:25:04,8.64043,-1.094078,11.32089,412.1421,93.9015
2021-04-01 03:25:06,8.588843,-1.823463,11.32089,411.0509,93.9015
2021-04-01 03:25:08,8.629654,-2.188156,11.30725,411.5965,93.9015
2021-04-01 03:25:10,8.607147,-2.188156,11.33453,409.9598,93.9015
2021-04-01 03:25:12,8.607147,-2.552848,11.34817,411.7875,93.9015
2021-04-01 03:25:14,8.588843,-2.188156,11.33453,411.4056,93.9015
2021-04-01 03:25:16,8.575239,-2.188156,11.32089,412.3604,93.9015
2021-04-01 03:25:18,8.581351,-2.188156,11.32089,410.9146,93.89605
2021-04-01 03:25:20,8.548368,-2.188156,11.30725,411.7602,93.9015
2021-04-01 03:25:22,8.589951,-2.188156,11.33453,410.8873,93.9015
2021-04-01 03:25:24,8.556967,-2.188156,11.29361,411.8693,93.9015
2021-04-01 03:25:26,8.609633,-1.823463,11.32089,411.6511,93.9015
2021-04-01 03:25:28,8.528649,-2.188156,11.29361,412.033,93.89605
2021-04-01 03:25:30,8.538484,-1.823457,11.26681,412.8268,93.9021
2021-04-01 03:25:32,8.537345,-1.823457,11.32137,411.7902,93.89664
2021-04-01 03:25:34,8.533447,-1.823457,11.28045,410.6989,93.9021
2021-04-01 03:25:36,8.528747,-2.188149,11.29409,411.6537,93.89664
2021-04-01 03:25:38,8.529884,-2.188149,11.30773,411.3264,93.89664
2021-04-01 03:25:40,8.506573,-2.188149,11.32137,412.1448,93.89664
2021-04-01 03:25:42,8.511547,-2.188149,11.34865,411.1627,93.9021
2021-04-01 03:25:44,8.511547,-2.55284,11.33501,412.7995,93.9021
2021-04-01 03:25:46,8.607273,-2.188149,11.33501,412.5267,93.9021
2021-04-01 03:25:48,8.58034,-2.188149,11.34865,412.6359,93.9021
2021-04-01 03:25:50,8.659966,-1.823457,11.33501,412.6359,93.89664
2021-04-01 03:25:52,8.640528,-1.823457,11.33501,412.1448,93.89664
2021-04-01 03:25:54,8.625575,-1.823457,11.33501,412.8814,93.89119
2021-04-01 03:25:56,8.661042,-1.458766,11.30773,412.363,93.9021
2021-04-01 03:25:58,8.555681,-2.55284,11.32137,412.9087,93.9021
2021-04-01 03:26:00,8.554544,-2.188149,11.29409,411.9811,93.89664
2021-04-01 03:26:02,8.563144,-1.823457,11.32137,411.872,93.9021
2021-04-01 03:26:04,8.57288,-1.823457,11.30773,411.872,93.89664
2021-04-01 03:26:06,8.633068,-1.823457,11.34865,411.5719,93.9021
2021-04-01 03:26:08,8.597537,-1.823457,11.32137,410.999,93.9021
2021-04-01 03:26:10,8.640528,-1.823457,11.30773,411.2173,93.9021
2021-04-01 03:26:12,8.63193,-2.188149,11.29409,411.9811,93.9021
2021-04-01 03:26:14,8.657723,-1.823457,11.28045,412.0902,93.9021
2021-04-01 03:26:16,8.676055,-2.188149,11.29409,411.9538,93.89664
2021-04-01 03:26:18,8.62447,-1.823457,11.26681,411.4355,93.9021
2021-04-01 03:26:20,8.63663,-1.823457,11.26681,411.0536,93.89664
2021-04-01 03:26:22,8.633068,-2.188149,11.26681,411.872,93.9021
2021-04-01 03:26:24,8.597537,-1.823457,11.29409,412.6359,93.89119
2021-04-01 03:26:26,8.59978,-2.188149,11.29409,410.8899,93.89119
2021-04-01 03:26:28,8.565386,-2.188149,11.28045,411.6537,93.9021
2021-04-01 03:26:30,8.537345,-2.188149,11.30773,411.8174,93.9021
2021-04-01 03:26:32,8.510717,-1.823457,11.32137,411.2173,93.9021
2021-04-01 03:26:34,8.539588,-2.188149,11.30773,411.7356,93.9021
2021-04-01 03:26:36,8.520147,-2.188149,11.29409,411.9538,93.9021
2021-04-01 03:26:38,8.522635,-2.188149,11.30773,410.3989,93.9021
2021-04-01 03:26:40,8.528747,-1.823457,11.29409,410.999,93.9021
2021-04-01 03:26:42,8.554544,-2.917531,11.32137,410.508,93.89664
2021-04-01 03:26:44,8.545945,-2.55284,11.32137,410.8353,93.9021
2021-04-01 03:26:46,8.616978,-1.823457,11.32137,411.6265,93.89664
2021-04-01 03:26:48,8.582583,-2.188149,11.29409,410.7262,93.9021
2021-04-01 03:26:50,8.587865,-1.823457,11.30773,409.9897,93.9021
2021-04-01 03:26:52,8.520147,-2.188149,11.32137,410.7262,93.9021
2021-04-01 03:26:54,8.564281,-1.823457,11.29409,410.7262,93.9021
2021-04-01 03:26:56,8.58034,-1.823457,11.32137,410.7808,93.9021
2021-04-01 03:26:58,8.562068,-2.188149,11.33501,409.9624,93.9021
2021-04-01 03:27:00,8.616978,-2.55284,11.30773,410.8353,93.89664
2021-04-01 03:27:02,8.629139,-2.55284,11.32137,411.3264,93.89664
2021-04-01 03:27:04,8.662423,-1.823457,11.29409,410.4534,93.9021
2021-04-01 03:27:06,8.633068,-1.823457,11.29409,410.4261,93.9021
2021-04-01 03:27:08,8.636997,-1.823457,11.29409,410.6171,93.9021
2021-04-01 03:27:10,8.679617,-1.458766,11.29409,410.3443,93.89664
2021-04-01 03:27:12,8.641665,-1.823457,11.32137,411.5719,93.9021
2021-04-01 03:27:14,8.588939,-2.55284,11.28045,410.6717,93.9021
2021-04-01 03:27:16,8.588939,-2.55284,11.28045,410.6717,93.9021
2021-04-01 03:27:18,8.545945,-1.823457,11.29409,409.7441,93.9021
2021-04-01 03:27:20,8.57288,-2.188149,11.29409,410.9445,93.89119
2021-04-01 03:27:22,8.564317,-2.552838,11.28008,410.506,93.89618
2021-04-01 03:27:24,8.555717,-2.188147,11.30735,410.4514,93.89618
2021-04-01 03:27:26,8.537381,-2.188147,11.30735,410.5605,93.90163
2021-04-01 03:27:28,8.52992,-2.188147,11.30735,410.4241,93.90163
2021-04-01 03:27:30,8.528782,-2.188147,11.29371,411.3789,93.90163
2021-04-01 03:27:32,8.514132,-1.823456,11.26643,409.9058,93.89618
2021-04-01 03:27:34,8.522426,-2.188147,11.26643,411.0243,93.90163
2021-04-01 03:27:36,8.537381,-2.188147,11.2528,410.7787,93.90163
2021-04-01 03:27:38,8.528782,-1.823456,11.26643,410.4241,93.90163
2021-04-01 03:27:40,8.502982,-2.188147,11.26643,409.4693,93.90163
2021-04-01 03:27:42,8.549605,-2.188147,11.30735,409.9058,93.90163
2021-04-01 03:27:44,8.511581,-1.823456,11.2528,410.6151,93.89618
2021-04-01 03:27:46,8.532407,-2.188147,11.26643,410.124,93.90163
2021-04-01 03:27:48,8.520183,-2.552838,11.29371,409.7421,93.90163
2021-04-01 03:27:50,8.533545,-2.188147,11.29371,410.6969,93.89072
2021-04-01 03:27:52,8.57402,-2.188147,11.30735,409.7148,93.90163
2021-04-01 03:27:54,8.515208,-2.188147,11.28008,409.8239,93.89618
2021-04-01 03:27:56,8.468581,-2.188147,11.30735,410.0967,93.89618
2021-04-01 03:27:58,8.563178,-1.823456,11.28008,410.0695,93.90163
2021-04-01 03:28:00,8.45138,-1.823456,11.30735,410.0149,93.90163
2021-04-01 03:28:02,8.450306,-2.552838,11.29371,408.7055,93.90163
2021-04-01 03:28:04,8.494382,-1.458765,11.29371,409.442,93.89618
2021-04-01 03:28:06,8.478319,-2.552838,11.30735,408.8146,93.90163
2021-04-01 03:28:08,8.44278,-2.552838,11.28008,409.9058,93.90163
2021-04-01 03:28:10,8.49552,-2.188147,11.29371,409.9058,93.89618
2021-04-01 03:28:12,8.470826,-1.823456,11.29371,409.8239,93.89618
2021-04-01 03:28:14,8.489408,-2.188147,11.28008,409.8512,93.90163
2021-04-01 03:28:16,8.486919,-1.823456,11.30735,409.4693,93.90163
2021-04-01 03:28:18,8.510508,-1.823456,11.29371,409.142,93.90163
2021-04-01 03:28:20,8.532407,-1.823456,11.30735,410.3695,93.89072
2021-04-01 03:28:22,8.418115,-2.188147,11.28008,411.3243,93.90163
2021-04-01 03:28:24,8.511581,-2.552838,11.26643,410.0695,93.90163
2021-04-01 03:28:26,8.523808,-1.823456,11.28008,408.9783,93.89618
2021-04-01 03:28:28,8.54598,-2.188147,11.26643,410.7787,93.89072
2021-04-01 03:28:30,8.486919,-2.188147,11.28008,409.8785,93.89072
2021-04-01 03:28:32,8.49552,-1.823456,11.26643,410.8333,93.90163
2021-04-01 03:28:34,8.485782,-2.188147,11.29371,410.124,93.90163
2021-04-01 03:28:36,8.50412,-2.188147,11.29371,409.9604,93.90163
2021-04-01 03:28:38,8.459981,-2.188147,11.30735,410.8878,93.89072
2021-04-01 03:28:40,8.515208,-2.188147,11.30735,410.8333,93.89072
2021-04-01 03:28:42,8.469719,-2.188147,11.29371,409.4966,93.90163
2021-04-01 03:28:44,8.475001,-1.823456,11.29371,409.9604,93.90163
2021-04-01 03:28:46,8.565422,-1.458765,11.28008,409.6603,93.90163
2021-04-01 03:28:48,8.478319,-2.188147,11.2528,411.0243,93.90163
2021-04-01 03:28:50,8.485782,-2.188147,11.23916,409.9058,93.89072
2021-04-01 03:28:52,8.443917,-2.188147,11.2528,409.9604,93.90163
2021-04-01 03:28:54,8.436423,-1.823456,11.23916,409.4966,93.89618
2021-04-01 03:28:56,8.420297,-2.188147,11.21188,409.7694,93.89618
2021-04-01 03:28:58,8.373967,-2.188147,11.23916,410.7242,93.89618
2021-04-01 03:29:00,8.400911,-2.188147,11.23916,409.7967,93.89618
2021-04-01 03:29:02,8.408375,-2.188147,11.22551,410.2332,93.90163
2021-04-01 03:29:04,8.418115,-2.188147,11.2528,410.3695,93.89072
2021-04-01 03:29:06,8.478319,-1.823456,11.23916,409.1965,93.90163
2021-04-01 03:29:08,8.452824,-2.552838,11.23916,410.3968,93.89618
2021-04-01 03:29:10,8.468581,-1.823456,11.2528,409.7421,93.89618
2021-04-01 03:29:12,8.469719,-1.823456,11.26643,409.7967,93.89072
2021-04-01 03:29:14,8.48671,-2.188149,11.26613,410.177,93.89581
2021-04-01 03:29:16,8.481673,-1.823458,11.26613,409.6859,93.90126
2021-04-01 03:29:18,8.485573,-1.823458,11.25249,410.2043,93.89581
2021-04-01 03:29:20,8.485573,-2.188149,11.23885,411.4318,93.90126
2021-04-01 03:29:22,8.459771,-2.188149,11.25249,410.5043,93.90126
2021-04-01 03:29:24,8.479186,-2.188149,11.21157,410.0678,93.89035
2021-04-01 03:29:26,8.416766,-2.188149,11.23885,410.3134,93.89581
2021-04-01 03:29:28,8.459771,-1.823458,11.23885,409.2495,93.90126
2021-04-01 03:29:30,8.38236,-2.188149,11.23885,409.7951,93.90126
2021-04-01 03:29:32,8.398458,-2.552841,11.23885,410.3679,93.89035
2021-04-01 03:29:34,8.46951,-2.188149,11.23885,410.2861,93.89581
2021-04-01 03:29:36,8.417904,-2.917532,11.26613,410.6134,93.90126
2021-04-01 03:29:38,8.410684,-1.823458,11.23885,410.4497,93.90126
2021-04-01 03:29:40,8.408165,-1.823458,11.22521,409.5768,93.89035
2021-04-01 03:29:42,8.408165,-2.188149,11.22521,410.2315,93.90126
2021-04-01 03:29:44,8.390963,-1.823458,11.23885,409.7405,93.90126
2021-04-01 03:29:46,8.398458,-2.552841,11.21157,410.4497,93.90126
2021-04-01 03:29:48,8.401776,-1.823458,11.22521,411.159,93.89035
2021-04-01 03:29:50,8.433969,-1.823458,11.26613,410.668,93.90126
2021-04-01 03:29:52,8.400701,-1.823458,11.21157,411.8683,93.90126
2021-04-01 03:29:54,8.458666,-2.188149,11.1843,411.5136,93.90126
2021-04-01 03:29:56,8.458666,-1.458766,11.1843,411.7591,93.89581
2021-04-01 03:29:58,8.436488,-1.458766,11.17066,411.7591,93.90126
2021-04-01 03:30:00,8.503909,-1.823458,11.19793,411.3227,93.90126
2021-04-01 03:30:02,8.451171,-1.823458,11.21157,411.1044,93.90126
2021-04-01 03:30:04,8.436182,-1.823458,11.21157,411.1044,93.90126
2021-04-01 03:30:06,8.529709,-2.188149,11.23885,412.1956,93.89581
2021-04-01 03:30:08,8.476234,-1.823458,11.25249,412.4957,93.89035
2021-04-01 03:30:10,8.416766,-2.188149,11.25249,412.7139,93.89581
2021-04-01 03:30:12,8.500286,-1.823458,11.26613,412.0319,93.90126
2021-04-01 03:30:14,8.49531,-1.823458,11.25249,411.7864,93.90126
2021-04-01 03:30:16,8.476973,-1.823458,11.23885,411.5409,93.89581
2021-04-01 03:30:18,8.494173,-1.823458,11.1843,413.1231,93.90126
2021-04-01 03:30:20,8.425705,-2.188149,11.15702,412.5229,93.90126
2021-04-01 03:30:22,8.402082,-2.188149,11.14338,412.0865,93.90126
2021-04-01 03:30:24,8.453383,-1.823458,11.15702,412.1956,93.89581
2021-04-01 03:30:26,8.400701,-1.823458,11.17066,412.3047,93.90126
2021-04-01 03:30:28,8.444783,-2.188149,11.15702,412.1956,93.90126
2021-04-01 03:30:30,8.463397,-1.823458,11.14338,412.3047,93.90126
2021-04-01 03:30:32,8.392098,-2.188149,11.1843,412.6593,93.89035
2021-04-01 03:30:34,8.390963,-2.917532,11.1843,412.5229,93.89581
2021-04-01 03:30:36,8.383497,-1.823458,11.22521,411.2408,93.90126
2021-04-01 03:30:38,8.374896,-1.458766,11.19793,412.5229,93.90126
2021-04-01 03:30:40,8.374896,-1.094074,11.19793,411.5682,93.90126
2021-04-01 03:30:42,8.409302,-1.823458,11.17066,411.5682,93.90126
2021-04-01 03:30:44,8.398458,-2.188149,11.15702,411.1044,93.89581
2021-04-01 03:30:46,8.365156,-1.823458,11.1843,412.2774,93.90126
2021-04-01 03:30:48,8.383497,-2.188149,11.17066,411.8683,93.89581
2021-04-01 03:30:50,8.356554,-2.188149,11.19793,411.3772,93.89035
2021-04-01 03:30:52,8.365156,-2.552841,11.17066,411.4864,93.90126
2021-04-01 03:30:54,8.392098,-2.188149,11.15702,411.4318,93.89035
2021-04-01 03:30:56,8.399564,-2.188149,11.15702,411.2136,93.90126
2021-04-01 03:30:58,8.435106,-2.188149,11.15702,410.4497,93.89581
2021-04-01 03:31:00,8.452309,-1.823458,11.12974,411.159,93.89581
2021-04-01 03:31:02,8.452309,-1.823458,11.17066,411.8137,93.90126
2021-04-01 03:31:04,8.468371,-1.823458,11.17066,411.65,93.89581
2021-04-01 03:31:06,8.459868,-1.823461,11.18482,410.7799,93.89645
2021-04-01 03:31:08,8.425465,-1.458769,11.19846,410.398,93.90191
2021-04-01 03:31:10,8.469544,-2.188153,11.19846,411.1073,93.891
2021-04-01 03:31:12,8.416862,-1.823461,11.2121,409.907,93.90191
2021-04-01 03:31:14,8.434065,-1.823461,11.22574,410.8345,93.90191
2021-04-01 03:31:16,8.443742,-1.823461,11.22574,410.5617,93.89645
2021-04-01 03:31:18,8.409337,-1.823461,11.22574,410.5071,93.90191
2021-04-01 03:31:20,8.373855,-1.823461,11.25302,409.907,93.89645
2021-04-01 03:31:22,8.410476,-1.823461,11.25302,410.6162,93.89645
2021-04-01 03:31:24,8.333057,-2.552845,11.25302,411.2982,93.89645
2021-04-01 03:31:26,8.333364,-2.552845,11.23938,410.2889,93.90191
2021-04-01 03:31:28,8.339446,-1.823461,11.19846,409.9342,93.90191
2021-04-01 03:31:30,8.373855,-1.823461,11.2121,410.7254,93.89645
2021-04-01 03:31:32,8.330843,-2.188153,11.19846,411.4892,93.90191
2021-04-01 03:31:34,8.373855,-1.823461,11.2121,410.1797,93.90191
2021-04-01 03:31:36,8.357727,-2.188153,11.19846,409.8524,93.89645
2021-04-01 03:31:38,8.35665,-2.188153,11.19846,411.6802,93.891
2021-04-01 03:31:40,8.346972,-2.188153,11.2121,410.7799,93.89645
2021-04-01 03:31:42,8.383533,-2.188153,11.2121,410.5071,93.90191
2021-04-01 03:31:44,8.348048,-2.552845,11.18482,410.2343,93.90191
2021-04-01 03:31:46,8.340522,-1.823461,11.19846,410.4526,93.90191
2021-04-01 03:31:48,8.365252,-2.188153,11.2121,410.6162,93.90191
2021-04-01 03:31:50,8.351643,-2.188153,11.19846,411.762,93.90191
2021-04-01 03:31:52,8.339446,-1.458769,11.18482,410.9436,93.90191
2021-04-01 03:31:54,8.447399,-1.458769,11.18482,411.762,93.89645
2021-04-01 03:31:56,8.350568,-1.458769,11.18482,411.1073,93.89645
2021-04-01 03:31:58,8.443742,-1.823461,11.18482,410.0979,93.89645
2021-04-01 03:32:00,8.365252,-2.188153,11.15754,412.635,93.89645
2021-04-01 03:32:02,8.348048,-1.823461,11.19846,410.5617,93.90191
2021-04-01 03:32:04,8.35665,-1.823461,11.19846,410.889,93.90191
2021-04-01 03:32:06,8.382457,-1.823461,11.2121,411.3801,93.90191
2021-04-01 03:32:08,8.365252,-2.188153,11.2121,411.6529,93.90191
2021-04-01 03:32:10,8.366329,-2.188153,11.19846,411.7075,93.90191
2021-04-01 03:32:12,8.349124,-2.188153,11.19846,411.571,93.90191
2021-04-01 03:32:14,8.339446,-2.188153,11.17118,411.8711,93.90191
2021-04-01 03:32:16,8.408261,-1.458769,11.17118,410.8345,93.90191
2021-04-01 03:32:18,8.408261,-2.188153,11.13026,412.5258,93.90191
2021-04-01 03:32:20,8.452343,-1.823461,11.18482,412.4713,93.89645
2021-04-01 03:32:22,8.451267,-1.823461,11.17118,411.4892,93.90191
2021-04-01 03:32:24,8.434065,-1.823461,11.17118,411.3255,93.90191
2021-04-01 03:32:26,8.416862,-1.823461,11.18482,411.6529,93.90191
2021-04-01 03:32:28,8.412994,-2.188153,11.19846,411.7347,93.90191
2021-04-01 03:32:30,8.364178,-2.188153,11.18482,411.7347,93.89645
2021-04-01 03:32:32,8.355576,-2.188153,11.18482,411.8984,93.89645
2021-04-01 03:32:34,8.393272,-2.188153,11.18482,411.8984,93.89645
2021-04-01 03:32:36,8.435142,-1.823461,11.19846,412.0348,93.90191
2021-04-01 03:32:38,8.359171,-2.188153,11.17118,412.7986,93.89645
2021-04-01 03:32:40,8.459868,-1.823461,11.18482,412.2531,93.89645
2021-04-01 03:32:42,8.452343,-1.458769,11.19846,411.953,93.90191
2021-04-01 03:32:44,8.434065,-2.552845,11.18482,411.6529,93.90191
2021-04-01 03:32:46,8.408261,-1.823461,11.17118,413.0987,93.891
2021-04-01 03:32:48,8.443742,-1.823461,11.19846,412.8532,93.90191
2021-04-01 03:32:50,8.441591,-2.188153,11.18482,412.3076,93.89645
2021-04-01 03:32:52,8.434065,-1.823461,11.15754,411.953,93.90191
2021-04-01 03:32:54,8.393579,-1.823461,11.1439,411.9257,93.90191
2021-04-01 03:32:56,8.417938,-1.823461,11.17118,412.2531,93.891
2021-04-01 03:32:58,8.409434,-2.188159,11.17083,411.7601,93.90148
2021-04-01 03:33:00,8.426637,-1.823465,11.18447,410.6962,93.89603
2021-04-01 03:33:02,8.367807,-1.823465,11.19811,412.0875,93.90148
2021-04-01 03:33:04,8.322276,-2.188159,11.18447,411.4873,93.90148
2021-04-01 03:33:06,8.357822,-2.188159,11.18447,411.4055,93.90148
2021-04-01 03:33:08,8.313673,-2.188159,11.17083,412.7967,93.90148
2021-04-01 03:33:10,8.330879,-2.188159,11.17083,412.3057,93.90148
2021-04-01 03:33:12,8.383629,-1.823465,11.17083,411.7601,93.89603
2021-04-01 03:33:14,8.349221,-2.552852,11.12991,411.9238,93.90148
2021-04-01 03:33:16,8.330879,-2.188159,11.12991,412.4966,93.89603
2021-04-01 03:33:18,8.30507,-1.823465,11.14355,413.015,93.90148
2021-04-01 03:33:20,8.348083,-2.188159,11.15719,411.8692,93.90148
2021-04-01 03:33:22,8.323413,-1.823465,11.14355,412.0329,93.90148
2021-04-01 03:33:24,8.356687,-1.823465,11.15719,411.4055,93.89603
2021-04-01 03:33:26,8.339482,-2.188159,11.15719,412.7149,93.89603
2021-04-01 03:33:28,8.382492,-1.823465,11.12991,411.651,93.89056
2021-04-01 03:33:30,8.409434,-2.188159,11.12991,412.1966,93.90148
2021-04-01 03:33:32,8.416899,-2.188159,11.11627,410.5598,93.89603
2021-04-01 03:33:34,8.418036,-2.188159,11.12991,411.6237,93.90148
2021-04-01 03:33:36,8.425501,-2.188159,11.11627,411.16,93.90148
2021-04-01 03:33:38,8.356687,-1.823465,11.12991,411.4327,93.90148
2021-04-01 03:33:40,8.391094,-2.188159,11.11627,411.651,93.89603
2021-04-01 03:33:42,8.321198,-2.188159,11.14355,412.5785,93.90148
2021-04-01 03:33:44,8.350603,-2.188159,11.14355,411.7601,93.89603
2021-04-01 03:33:46,8.339787,-1.823465,11.15719,410.8599,93.90148
2021-04-01 03:33:48,8.419142,-1.823465,11.17083,410.8872,93.90148
2021-04-01 03:33:50,8.296467,-1.823465,11.14355,411.9783,93.90148
2021-04-01 03:33:52,8.333398,-2.188159,11.18447,412.6876,93.89056
2021-04-01 03:33:54,8.330879,-1.823465,11.15719,411.9238,93.89056
2021-04-01 03:33:56,8.339482,-2.188159,11.15719,410.7235,93.90148
2021-04-01 03:33:58,8.348083,-1.823465,11.15719,412.4148,93.90148
2021-04-01 03:34:00,8.472129,-1.823465,11.12991,411.8692,93.90148
2021-04-01 03:34:02,8.419418,-1.823465,11.17083,412.5785,93.90148
2021-04-01 03:34:04,8.399696,-2.188159,11.15719,412.2784,93.89603
2021-04-01 03:34:06,8.367807,-2.188159,11.19811,411.4327,93.90148
2021-04-01 03:34:08,8.415822,-1.458772,11.17083,411.651,93.90148
2021-04-01 03:34:10,8.416899,-1.823465,11.17083,411.4327,93.89603
2021-04-01 03:34:12,8.434102,-1.823465,11.18447,412.2784,93.89056
2021-04-01 03:34:14,8.46104,-2.188159,11.19811,411.16,93.90148
2021-04-01 03:34:16,8.434102,-1.823465,11.17083,411.5964,93.89603
2021-04-01 03:34:18,8.37389,-2.552852,11.17083,412.2238,93.89603
2021-04-01 03:34:20,8.366426,-1.823465,11.15719,411.0508,93.89603
2021-04-01 03:34:22,8.340924,-1.823465,11.14355,411.2691,93.90148
2021-04-01 03:34:24,8.423318,-1.823465,11.17083,412.4694,93.90148
2021-04-01 03:34:26,8.30507,-2.188159,11.15719,411.7601,93.89603
2021-04-01 03:34:28,8.339482,-2.188159,11.15719,410.8872,93.90148
2021-04-01 03:34:30,8.330879,-1.823465,11.14355,412.0329,93.89603
2021-04-01 03:34:32,8.382492,-2.188159,11.12991,411.7601,93.90148
2021-04-01 03:34:34,8.37389,-1.823465,11.15719,412.1147,93.90148
2021-04-01 03:34:36,8.40194,-2.188159,11.12991,411.7601,93.90148
2021-04-01 03:34:38,8.416899,-1.823465,11.12991,412.142,93.90148
2021-04-01 03:34:40,8.399696,-1.458772,11.14355,412.3603,93.89603
2021-04-01 03:34:42,8.426637,-2.188159,11.11627,411.651,93.90148
2021-04-01 03:34:44,8.459904,-1.823465,11.12991,412.0875,93.90148
2021-04-01 03:34:46,8.452439,-2.188159,11.14355,412.1966,93.89603
2021-04-01 03:34:48,8.451303,-1.823465,11.17083,411.9783,93.90148
2021-04-01 03:34:50,8.366428,-2.188164,11.1304,412.3357,93.90208
2021-04-01 03:34:52,8.339545,-1.82347,11.1304,412.1993,93.89663
2021-04-01 03:34:54,8.345934,-2.552858,11.11676,413.2905,93.89663
2021-04-01 03:34:56,8.365352,-1.82347,11.14404,412.4721,93.90208
2021-04-01 03:34:58,8.478243,-1.82347,11.15768,412.5266,93.90208
2021-04-01 03:35:00,8.444147,-1.82347,11.17132,413.1814,93.89663
2021-04-01 03:35:02,8.454961,-1.82347,11.17132,413.3996,93.89663
2021-04-01 03:35:04,8.433089,-1.82347,11.17132,412.854,93.89663
2021-04-01 03:35:06,8.347073,-2.552858,11.17132,411.8446,93.90208
2021-04-01 03:35:08,8.355675,-1.82347,11.18496,412.3084,93.89117
2021-04-01 03:35:10,8.402248,-2.552858,11.15768,412.5812,93.89663
2021-04-01 03:35:12,8.391158,-1.82347,11.17132,411.6537,93.89663
2021-04-01 03:35:14,8.442765,-1.82347,11.17132,411.7628,93.90208
2021-04-01 03:35:16,8.451366,-2.552858,11.18496,411.981,93.90208
2021-04-01 03:35:18,8.479657,-1.82347,11.15768,412.3084,93.90208
2021-04-01 03:35:20,8.451366,-2.188164,11.18496,413.2905,93.90208
2021-04-01 03:35:22,8.408361,-1.82347,11.17132,412.4175,93.90208
2021-04-01 03:35:24,8.399759,-2.188164,11.14404,413.4542,93.90208
2021-04-01 03:35:26,8.35675,-1.82347,11.14404,412.5266,93.89663
2021-04-01 03:35:28,8.349529,-2.552858,11.1304,413.2905,93.90208
2021-04-01 03:35:30,8.390082,-1.82347,11.14404,412.5266,93.90208
2021-04-01 03:35:32,8.416963,-1.094082,11.1304,411.8174,93.90208
2021-04-01 03:35:34,8.472162,-1.82347,11.17132,412.1993,93.89663
2021-04-01 03:35:36,8.32873,-2.188164,11.14404,412.3629,93.90208
2021-04-01 03:35:38,8.461043,-1.82347,11.15768,412.3629,93.89663
2021-04-01 03:35:40,8.469643,-2.552858,11.18496,412.5812,93.90208
2021-04-01 03:35:42,8.409437,-2.188164,11.15768,411.9265,93.90208
2021-04-01 03:35:44,8.37503,-2.188164,11.15768,412.6903,93.89663
2021-04-01 03:35:46,8.339545,-2.188164,11.15768,412.3084,93.90208
2021-04-01 03:35:48,8.357825,-2.188164,11.15768,411.5991,93.90208
2021-04-01 03:35:50,8.339545,-2.552858,11.18496,411.981,93.90208
2021-04-01 03:35:52,8.305134,-1.82347,11.17132,411.1081,93.90208
2021-04-01 03:35:54,8.368947,-1.82347,11.18496,411.6537,93.89663
2021-04-01 03:35:56,8.347073,-1.82347,11.21224,412.2811,93.90208
2021-04-01 03:35:58,8.317332,-2.188164,11.17132,412.0356,93.90208
2021-04-01 03:36:00,8.408361,-2.188164,11.15768,412.6085,93.90208
2021-04-01 03:36:02,8.393372,-1.82347,11.15768,411.7355,93.90208
2021-04-01 03:36:04,8.348147,-1.82347,11.15768,411.8719,93.90208
2021-04-01 03:36:06,8.392234,-1.82347,11.17132,412.0901,93.90208
2021-04-01 03:36:08,8.37503,-1.82347,11.15768,412.5266,93.90208
2021-04-01 03:36:10,8.321264,-2.188164,11.17132,412.5539,93.90208
2021-04-01 03:36:12,8.261041,-1.82347,11.1986,412.6903,93.89663
2021-04-01 03:36:14,8.290141,-2.188164,11.17132,412.172,93.90208
2021-04-01 03:36:16,8.280705,-1.82347,11.15768,412.2538,93.89663
2021-04-01 03:36:18,8.281813,-2.188164,11.17132,412.2538,93.90208
2021-04-01 03:36:20,8.226624,-2.552858,11.18496,412.4994,93.90208
2021-04-01 03:36:22,8.297606,-2.188164,11.14404,412.4721,93.90208
2021-04-01 03:36:24,8.323722,-2.188164,11.17132,412.3902,93.90208
