"TOA5","CR1000_SF","CR1000","23362","CR1000.Std.16","CPU:SF_CR1000_sep2021.CR1","14049","PARdata"
"TIMESTAMP","RECORD","par_Avg(1)","par_Avg(2)","par_Avg(3)","par_Avg(4)","par_Avg(5)","par_Avg(6)","par_Avg(7)","par_Avg(8)","par_Avg(9)","par_Avg(10)","par_Avg(11)","par_Avg(12)","par_Avg(13)","par_Avg(14)","par_Avg(15)","par_Avg(16)","par_Avg(17)","par_Avg(18)","par_Avg(19)","par_Avg(20)","par_Avg(21)","par_Avg(22)","par_Avg(23)","par_Avg(24)","par_Avg(25)","par_Avg(26)","par_Avg(27)","par_Avg(28)","par_Avg(29)","par_Avg(30)","par_Avg(31)","par_Avg(32)"
"2022-01-13 00:12:00",59522,148.8281,0.06852122,0.06852122,-21.3101,0,0.4796485,0.2055636,13.63572,7.948461,-11.92269,-0.9592971,0.3426061,-1.164861,14.11537,24.66764,0.06852122,13.70424,28.84743,40.15343,53.10394,58.92825,75.09925,83.04771,96.27231,105.3856,116.0749,123.5438,134.7127,140.4685,152.9394,160.3396,170.4123
"2022-01-13 00:13:00",59523,151.1578,-0.1370424,0.1370424,-14.18389,0.2055636,0.2740849,-0.2740849,8.222546,-3.151976,31.58828,46.79999,-0.2740849,-0.4796485,12.67642,29.053,-0.6166909,16.85622,28.84743,44.47027,57.28374,66.87671,80.71799,91.20174,102.7133,115.1156,124.0234,133.4108,143.4149,151.0208,161.7101,169.7271,179.4571
"2022-01-13 00:14:00",59524,159.723,-0.2055636,-0.1370424,-19.0489,-0.1370424,0.06852122,0.2055636,14.66354,3.426061,49.33528,64.40994,-0.06852122,-0.9592971,11.37452,28.0937,0.4111273,18.63777,29.25856,48.10189,56.11888,67.97305,79.69018,93.46294,102.2337,117.3083,123.5438,135.9461,143.552,154.3783,162.6694,173.6328,180.2108
"2022-01-13 00:15:00",59525,159.5174,-0.2055636,-0.06852122,-17.06178,-0.3426061,-0.1370424,-0.1370424,19.73411,3.837188,-3.426061,7.811419,0.06852122,1.233382,11.44304,23.22869,0.06852122,12.74495,29.12152,39.46822,55.15958,61.12093,78.04566,85.78857,99.69837,108.8117,120.2547,127.2439,139.5777,145.402,157.8729,164.2454,174.7291
"2022-01-13 00:16:00",59526,155.132,-0.2055636,0.06852122,-16.58213,0.06852122,0.06852122,0.3426061,14.5265,23.70834,23.98243,38.37188,-0.2740849,2.398242,11.85417,26.51771,0,14.59502,27.1344,44.60731,53.17246,63.10804,76.67524,87.50159,97.8483,110.0451,119.0899,129.6421,138.6184,146.7039,156.9821,166.7806,175.2773
"2022-01-13 00:17:00",59527,156.0228,0.06852122,0.2740849,-17.88404,0.06852122,0,0.4796485,7.537334,7.674376,39.87935,55.50219,0.4796485,0.6166909,15.34875,32.27349,-0.06852122,14.59502,25.48989,45.63513,56.11888,68.24713,79.7587,93.39442,102.3022,116.8972,122.653,134.9868,142.4556,152.9394,160.7508,171.7142,178.2922
"2022-01-13 00:18:00",59528,159.86,0.2055636,0.2740849,-6.509516,0.2740849,0.2055636,0.2740849,2.2612,-22.06383,10.68931,24.39355,-0.1370424,-0.8907758,3.35754,18.29516,0,8.633674,22.40644,35.08286,50.22605,58.65416,74.07143,84.07553,97.16309,108.8802,119.2269,128.3402,139.9888,147.5262,159.6544,167.3973,177.9496
"2022-01-13 00:19:00",59529,156.708,-0.3426061,-0.2055636,-9.455928,0,-0.1370424,-0.3426061,9.387406,-14.5265,-2.124158,10.07262,-0.2055636,-1.918594,16.30805,27.95666,0.4111273,4.5224,20.96749,30.42342,46.11478,52.62429,70.09721,78.31975,92.91477,102.5077,114.2934,122.1733,134.6442,140.6055,153.4875,160.4767,171.5771
"2022-01-13 00:20:00",59530,151.843,-0.3426061,0.1370424,-10.89487,-0.06852122,0.06852122,-0.5481697,12.88199,-3.151976,47.1426,61.39501,-0.2740849,1.987115,11.10044,27.33997,0.5481697,13.97833,26.86032,41.86646,56.53,67.01375,80.44391,92.70921,103.0559,116.8972,124.229,135.9461,144.3057,154.995,162.8749,174.2495,180.4849
"2022-01-13 00:21:00",59531,162.6008,0,0.1370424,-10.82635,0,-0.4111273,0.4111273,11.78565,-8.359589,15.34875,30.69751,-0.06852122,1.233382,9.455928,25.62693,-0.06852122,12.74495,23.29721,40.7016,50.02049,61.66909,73.11214,86.33673,94.76484,109.4969,115.3897,128.4773,135.3979,146.6354,153.7616,165.6843,170.6864
"2022-01-13 00:22:00",59532,153.2134,0,-0.1370424,-21.37862,-0.06852122,0.2740849,0.4111273,6.7836,18.02108,21.17306,34.53469,0.3426061,1.233382,18.63777,31.51976,-0.2740849,10.48375,24.73616,37.27554,49.12971,57.14669,73.86587,83.11623,96.82048,107.1672,118.5417,126.9698,139.0981,144.9909,158.0784,164.862,175.894
"2022-01-13 00:23:00",59533,153.7616,-0.06852122,-0.4111273,-26.38067,0.1370424,0.2055636,-0.2055636,22.06383,18.91186,12.05973,22.74904,0.06852122,-0.8907758,3.35754,14.73206,-0.1370424,15.07467,31.38272,40.08491,56.39296,62.0117,78.7994,86.81638,101.2744,110.5932,121.9678,129.3681,141.4963,147.5947,159.2433,165.8899,175.4143
"2022-01-13 00:24:00",59534,156.2969,0.2055636,0.06852122,-14.04685,-0.06852122,-0.1370424,-0.3426061,13.36164,16.7877,31.6568,46.45739,-0.2055636,-1.987115,14.66354,29.94377,-0.06852122,12.81347,26.72327,43.30541,53.72063,63.51917,79.48461,89.76279,102.4392,114.1563,124.5716,134.0275,145.1965,152.0486,164.7935,172.6049,183.5683
"2022-01-13 00:25:00",59535,160.4767,0.06852122,-0.06852122,-19.87115,-0.2055636,-0.06852122,-0.5481697,20.07672,-0.2740849,-4.248315,7.33177,-0.1370424,0.1370424,16.10249,28.71039,0,10.75783,26.03806,38.92005,53.72063,62.08022,77.42898,88.04977,100.5206,112.6489,122.3789,132.9312,143.0038,153.1449,162.2582,172.6735,179.7997
"2022-01-13 00:26:00",59536,160.4767,-0.06852122,-0.1370424,-30.76603,0,-0.3426061,-0.2055636,18.22664,7.605855,12.81347,23.16017,0.4111273,0.2055636,8.428109,19.32298,0.6166909,9.935576,26.31215,35.69955,51.59648,57.90043,75.16778,83.45884,97.57421,107.1672,118.8158,126.6957,138.3443,145.6761,157.1877,165.2732,175.0032
"2022-01-13 00:27:00",59537,155.9543,-0.1370424,0.2740849,-11.16896,0.06852122,0.3426061,0.4111273,14.18389,3.289018,62.42283,76.19559,0.2740849,1.301903,10.48375,27.1344,-0.3426061,20.21376,32.06793,46.45739,59.20233,70.30276,82.63659,95.79266,105.9338,120.5288,127.7235,140.6741,148.417,159.7915,167.4659,179.5256,185.4184
"2022-01-13 00:28:00",59538,164.9991,0,0.06852122,-20.3508,0.06852122,0.1370424,0,20.96749,11.10044,13.97833,24.39355,-0.06852122,-1.71303,17.95256,29.053,0,19.59707,35.21991,41.11273,57.21522,63.72473,79.96426,88.18681,101.8225,111.347,122.2419,130.1218,141.8389,148.8281,160.1341,167.2603,177.0588
"2022-01-13 00:29:00",59539,155.0635,0.2740849,0.06852122,-19.11742,-0.4111273,0.06852122,-0.5481697,15.28023,7.537334,17.60995,27.47701,0.1370424,-1.781552,16.65066,27.27144,-0.4111273,8.154025,23.63982,38.02927,51.80204,58.4486,74.75665,82.56807,95.03893,105.043,115.0471,123.1326,133.3423,139.5777,151.0208,159.1748,168.4937
"2022-01-13 00:30:00",59540,149.2392,0.1370424,0.1370424,-15.07467,0,-0.2055636,0.06852122,15.62284,9.318886,47.1426,61.87466,-0.2740849,-0.6166909,8.154025,24.59912,0.1370424,14.8691,24.80468,45.56661,51.04831,62.28579,73.18066,86.19969,94.01111,108.4691,113.8823,126.3531,132.1089,142.4556,149.2392,161.2304,166.438
"2022-01-13 00:31:00",59541,147.9373,-0.2055636,-0.2055636,-9.730013,-0.4111273,-0.06852122,-0.06852122,8.085504,-17.1303,16.23953,30.97159,0.3426061,0.4111273,19.3915,35.21991,0.6852121,17.47291,29.3956,47.1426,59.40789,70.85094,83.11623,96.27231,105.5227,119.638,125.942,138.2758,145.1279,156.0913,163.2861,175.0717,180.3478
"2022-01-13 00:32:00",59542,161.573,0.2740849,-0.1370424,-28.98447,0.06852122,0.4111273,0.4111273,19.73411,12.74495,37.1385,47.89633,0.2740849,1.575988,10.55227,23.09165,0.2740849,17.54143,34.46617,44.81287,60.16163,67.15079,84.96631,93.46294,108.4006,118.4732,130.807,138.5499,151.0893,157.3247,170.3438,176.9218,188.1593
"2022-01-13 00:33:00",59543,168.1511,0.1370424,0,-13.15607,0.1370424,0.2055636,0.8222546,9.113322,9.387406,29.94377,45.90921,-0.06852122,-1.575988,11.71713,28.57335,-0.4111273,18.56925,31.10863,48.51302,62.69691,72.70101,86.33673,98.25942,110.1821,122.653,132.383,142.6612,153.2134,161.9842,171.8512,180.2108,189.1186
"2022-01-13 00:34:00",59544,167.3973,-0.2055636,0.06852122,-20.0082,-0.2055636,0.1370424,0.1370424,15.14319,15.28023,1.096339,12.40234,-0.2740849,-0.4111273,19.11742,30.28638,-0.06852122,15.28023,30.76603,42.82576,54.81697,61.66909,78.04566,86.61082,99.62985,109.908,120.4603,129.3681,139.9888,146.6354,158.6266,167.3288,177.2644
"2022-01-13 00:35:00",59545,154.7894,-0.1370424,0,-22.68052,-0.3426061,-0.1370424,0.2740849,8.633674,-1.507467,7.263249,18.70629,-0.4796485,-0.6166909,7.468812,20.69341,0.6852121,8.702194,22.54348,38.37188,53.78915,62.971,76.33263,88.11829,98.60203,111.7581,118.7473,130.5329,138.0017,149.0336,156.5025,168.6992,174.1809
"2022-01-13 00:36:00",59546,154.2413,-0.1370424,0,-23.22869,0,-0.1370424,-0.4111273,8.839237,-15.34875,4.111273,16.85622,0,1.027818,10.20966,24.66764,0.4796485,14.93762,27.40849,42.27759,54.81697,65.71185,77.8401,90.85913,99.69837,114.0878,119.9121,132.4515,138.824,149.8559,156.9136,168.6992,173.5642
"2022-01-13 00:37:00",59547,155.0635,-0.3426061,0.1370424,-10.27818,0.3426061,-0.3426061,0.1370424,10.14114,9.113322,37.96075,53.03542,-0.1370424,1.987115,3.289018,19.52855,0,12.05973,22.68052,38.23484,46.59443,57.28374,70.57685,81.74581,92.22956,104.5634,113.06,122.653,132.1089,138.6869,150.13,157.8729,168.2196
"2022-01-13 00:38:00",59548,145.6761,0,0,-23.63982,0,0.2055636,0.4796485,19.25446,24.11947,23.5713,36.38477,-0.2740849,-0.8222546,8.633674,23.50278,-0.2055636,10.96339,23.50278,40.01639,49.81493,61.46353,74.34552,88.18681,97.77978,113.3341,119.7751,133.5479,140.4685,152.1856,159.5859,171.7142,176.9903
"2022-01-13 00:39:00",59549,159.9285,-0.06852122,0.3426061,-12.2653,0,-0.3426061,0.2055636,13.15607,16.37657,33.64392,48.92415,-0.2740849,-0.7537334,2.055636,19.46003,-0.1370424,13.63572,24.5306,42.75724,50.97979,63.45065,74.75665,88.52941,97.02604,112.3748,119.0899,133.2052,140.4685,151.9801,159.6544,172.2623,178.3607
"2022-01-13 00:40:00",59550,158.9692,-0.2055636,-0.1370424,-7.263249,0.06852122,-0.2055636,0.1370424,14.32093,1.987115,3.083455,17.81552,-0.2740849,-1.096339,11.64861,27.88814,0,19.11742,29.46412,46.11478,55.02254,66.73966,78.11419,91.4073,99.35577,113.8823,119.0214,131.5607,137.4536,147.5947,154.7894,166.2325,171.5086
"2022-01-13 00:41:00",59551,151.4319,-0.2055636,-0.2055636,-8.359589,0.06852122,-0.2055636,-0.4796485,15.21171,-7.742898,26.24363,40.15343,-0.06852122,1.164861,13.01903,29.60117,-0.1370424,14.5265,24.8732,41.93499,50.50014,62.42283,73.79735,87.43307,95.9297,110.7988,116.8972,129.3681,136.0831,145.5391,154.1727,165.1361,172.4679
"2022-01-13 00:42:00",59552,151.0893,0,-0.06852122,-23.09165,0,0.1370424,0.6852121,19.3915,10.48375,-2.946412,8.154025,-0.06852122,1.301903,15.14319,26.1751,0.4111273,7.605855,24.18799,33.71244,47.41668,54.40585,71.67319,80.16982,94.01111,104.3578,115.4583,124.4345,135.3979,142.25,154.2413,163.6287,173.6328
"2022-01-13 00:43:00",59553,151.6375,-0.06852122,-0.06852122,-23.63982,-0.1370424,-0.2055636,-0.2055636,13.08755,18.0896,25.42137,35.49399,0.4796485,0.6852121,14.66354,25.96954,0,13.36164,29.73821,39.53674,54.74845,61.53205,79.21053,87.63863,102.5763,112.1007,124.229,131.8348,144.6483,151.0208,164.3139,171.4401,182.8146
"2022-01-13 00:44:00",59554,159.997,0.2055636,-0.2740849,-13.29312,-0.2055636,0.3426061,-0.06852122,23.22869,18.29516,10.27818,21.44714,-0.2055636,-1.233382,12.6079,23.9139,-0.2740849,11.58009,27.88814,38.30336,53.78915,60.23015,77.70306,85.65152,100.2465,109.4284,121.1455,128.6143,141.0167,146.7039,159.3804,166.5751,177.607
"2022-01-13 00:45:00",59555,155.6802,0.06852122,-0.06852122,-8.085504,-0.06852122,0.3426061,-0.1370424,13.84129,2.2612,12.40234,26.99736,0.4111273,-2.055636,11.23748,27.95666,-0.4796485,16.58213,27.75109,47.69077,55.63923,68.4527,80.85503,95.17597,104.0837,119.4325,126.1476,139.3036,147.1151,156.8451,165.8214,176.6477,184.5276
"2022-01-13 00:46:00",59556,162.5323,-0.2055636,-0.1370424,-16.10249,-0.1370424,-0.06852122,-0.8222546,11.78565,0.8907758,26.38067,37.27554,-0.4796485,0.8222546,12.88199,26.38067,0.4111273,11.10044,25.28433,40.08491,54.67993,64.68403,77.8401,90.31097,100.4521,114.5675,121.5566,134.1645,141.1537,152.1856,159.5859,171.7827,177.1273
"2022-01-13 00:47:00",59557,159.1063,0.06852122,0.06852122,-8.702194,0.06852122,0.06852122,0.3426061,8.770716,-0.9592971,36.38477,51.665,0.1370424,0.5481697,11.92269,29.19004,0.06852122,17.33587,28.0937,46.86851,54.2688,67.08227,79.48461,93.46294,102.6448,117.9935,125.1197,138.2758,145.9502,156.6395,166.3695,178.2922,186.1721
"2022-01-13 00:48:00",59558,167.7399,-0.2055636,0.1370424,-11.64861,0.2740849,0,0.2055636,15.28023,16.85622,46.52591,61.66909,-0.4111273,1.027818,12.05973,27.88814,-0.6852121,13.84129,26.65475,43.57949,52.0076,62.76543,78.11419,89.76279,101.617,114.499,124.5031,135.2609,146.1558,154.1042,166.6436,175.1402,185.4184
"2022-01-13 00:49:00",59559,162.9435,0.2740849,-0.2055636,-6.235431,-0.2055636,-0.06852122,0.1370424,16.65066,0,19.3915,33.09575,0.1370424,-1.370424,8.976279,24.94172,-0.4111273,13.2246,24.80468,44.47027,56.39296,67.90453,80.03278,93.46294,102.6448,117.6509,123.7493,136.8369,143.552,154.995,162.3953,175.2088,180.9645
"2022-01-13 00:50:00",59560,161.299,0.2740849,0,-22.88609,-0.4796485,-0.06852122,-0.8222546,12.6079,3.905709,1.233382,12.05973,0,-1.301903,19.59707,31.17715,-0.06852122,16.71918,31.79384,43.16837,57.35226,65.2322,80.03278,90.72209,102.0966,113.7452,121.4196,131.6293,138.824,148.3484,155.7487,167.1918,172.5364
"2022-01-13 00:51:00",59561,152.5968,-0.2055636,-0.1370424,-12.40234,-0.1370424,-0.06852122,0.06852122,15.14319,-8.428109,18.02108,30.14934,-0.4111273,-0.4111273,14.5265,29.3956,0.4111273,21.17306,31.51976,50.36309,58.65416,69.61755,80.30687,93.05181,100.4521,114.5675,119.8436,132.2459,138.8925,148.4855,157.2562,168.0826,175.2088
"2022-01-13 00:52:00",59562,156.0228,-0.06852122,0.1370424,-13.15607,-0.1370424,-0.2740849,-0.1370424,10.68931,3.014934,41.6609,55.84479,-0.06852122,0.7537334,21.44714,36.04216,0.1370424,11.99121,24.66764,41.6609,51.32239,59.47642,75.03073,83.66441,97.02604,107.0301,118.3361,125.6679,137.7962,143.4834,155.8858,162.3953,172.879
"2022-01-13 00:53:00",59563,153.6931,-0.2055636,0,-15.07467,0.1370424,0,0.1370424,5.344655,16.23953,50.50014,62.83395,0.4111273,2.2612,15.4858,28.02518,-0.4111273,9.250364,24.73616,35.90512,49.26675,55.91331,73.18066,80.92355,95.51858,104.8375,116.6231,124.2975,136.2887,143.4149,154.858,162.9435,171.9883
"2022-01-13 00:54:00",59564,150.8152,-0.06852122,0,-18.15812,-0.06852122,0.1370424,0.8222546,14.11537,13.5672,2.80937,15.07467,-0.1370424,-0.4796485,17.95256,32.20497,0.06852122,9.798534,20.96749,41.04421,48.51302,60.77832,72.35841,85.99413,96.20379,109.4969,118.6787,128.7514,139.6462,147.3206,159.2433,166.6436,177.8811
"2022-01-13 00:55:00",59565,155.6802,0.2055636,0,-26.58623,0.1370424,-0.2740849,-0.4796485,13.2246,30.90307,20.0082,33.98652,-0.6166909,-0.3426061,16.10249,31.38272,-0.4111273,12.33382,24.66764,42.68872,51.39091,63.24508,76.19559,89.62575,98.73907,113.6082,119.9807,133.6849,140.8796,152.3912,160.3396,173.2902,179.183
"2022-01-13 00:56:00",59566,162.0527,0.1370424,-0.1370424,-12.47086,-0.2055636,-0.06852122,0.2740849,12.74495,8.154025,9.867055,26.1751,-0.2055636,-0.8907758,15.00615,32.27349,0.2055636,11.306,22.68052,41.6609,51.73352,63.72473,76.19559,89.83131,99.56133,113.4711,120.2547,132.383,140.4685,151.2263,159.6544,170.4123,177.1959
"2022-01-13 00:57:00",59567,158.9692,-0.1370424,-0.06852122,-20.69341,-0.06852122,-0.06852122,-0.2055636,10.41523,16.17101,27.75109,41.52386,-0.6166909,1.027818,21.78975,35.49399,-0.06852122,8.633674,20.96749,37.00146,45.42957,54.81697,68.93234,79.82722,90.79061,103.6041,112.1007,123.4067,133.0682,141.3593,152.2542,162.3953,171.303
"2022-01-13 00:58:00",59568,152.5282,-0.2055636,0.1370424,-10.20966,0.1370424,0.1370424,0.4111273,20.3508,13.15607,29.80673,45.97774,-0.06852122,2.124158,5.276134,22.40644,-0.06852122,11.85417,23.16017,43.23689,51.73352,64.06734,76.19559,90.03688,99.08168,114.5675,121.1455,134.6442,141.7704,153.0079,161.2304,173.7698,180.2108
"2022-01-13 00:59:00",59569,161.3675,-0.2055636,0.2055636,-6.235431,0.1370424,0.2740849,-0.1370424,9.387406,-2.398242,15.34875,29.32708,0.4111273,0.2740849,13.15607,28.64187,-0.4111273,13.01903,25.8325,39.87935,53.99472,63.93029,77.08637,89.1461,100.041,112.9915,121.5566,132.6571,141.4278,151.4319,159.9285,170.3438,177.607
"2022-01-13 01:00:00",59570,157.1877,-0.1370424,0.1370424,-12.33382,-0.2740849,0.2055636,-0.2740849,6.440994,7.468812,17.1303,28.71039,-0.06852122,-0.7537334,9.798534,22.40644,-0.4111273,9.524449,26.31215,35.69955,53.10394,60.50423,78.11419,87.50159,102.2337,112.3063,124.7771,133.0682,146.0872,153.282,165.9584,173.5642,184.8017
"2022-01-13 01:01:00",59571,164.1768,0,-0.06852122,-25.76398,-0.06852122,0.1370424,-0.4111273,12.47086,18.56925,-6.440994,6.440994,0.06852122,-1.370424,18.36369,30.21786,0.06852122,11.58009,27.75109,38.85153,53.10394,59.81902,76.88081,84.89779,99.62985,109.2228,121.4196,129.231,141.7704,147.7317,160.5452,167.1232,178.2237
"2022-01-13 01:02:00",59572,157.3932,-0.2055636,0,-21.58418,-0.06852122,-0.3426061,-0.3426061,12.19678,20.41932,26.38067,40.56456,-0.4796485,1.918594,8.770716,24.25651,0.06852122,18.0896,29.3956,47.62225,54.13176,64.95811,77.4975,89.76279,98.94463,112.8544,119.2269,131.4237,138.4129,148.2799,156.708,168.2881,174.8661
"2022-01-13 01:03:00",59573,155.8172,0,-0.2055636,-22.2694,0.2055636,0.06852122,1.096339,12.19678,21.58418,24.39355,37.96075,0.06852122,0.8907758,8.770716,22.74904,-0.2055636,14.59502,28.98447,45.56661,56.53,65.36924,81.67729,91.13322,104.4949,115.8009,127.3124,136.2202,148.8281,155.132,168.4252,175.7569,187.474
"2022-01-13 01:04:00",59574,164.3824,-0.2740849,0,-11.85417,-0.1370424,0,-0.3426061,14.38946,4.796485,23.36573,33.98652,0.5481697,0.8222546,13.84129,25.90102,-0.4111273,7.468812,23.98243,36.79589,53.37803,60.43571,77.8401,87.15899,101.5484,112.2378,123.7493,132.2459,144.3057,151.6375,162.1897,169.3844,178.2922
"2022-01-13 01:05:00",59575,158.8322,-0.06852122,0.1370424,-4.796485,-0.2055636,-0.2055636,-0.1370424,7.948461,2.329721,10.89487,24.32503,0.3426061,-1.027818,-4.385358,10.3467,-0.4111273,13.90981,26.92884,40.77012,55.98183,64.68403,78.93644,89.42019,101.2744,112.8544,122.1048,131.3552,141.2907,149.7874,159.4489,168.2881,176.6477
"2022-01-13 01:06:00",59576,157.4618,0.2055636,0.1370424,-5.61874,0.2740849,0.06852122,0,14.66354,7.263249,25.55841,40.63308,0,-2.329721,11.16896,27.95666,-0.1370424,13.77276,25.35285,43.09985,52.69281,64.82107,76.81229,90.79061,99.83541,114.9101,120.9399,134.3701,141.2907,152.8708,160.0656,172.5364,178.0866
"2022-01-13 01:07:00",59577,160.4082,-0.1370424,0.2055636,-19.3915,-0.1370424,0.1370424,-1.027818,9.181843,19.87115,21.37862,35.63103,0.06852122,0.2740849,18.36369,33.23279,-0.3426061,10.0041,23.22869,39.19414,49.60936,59.81902,75.30482,86.5423,98.94463,111.4155,121.6252,131.6978,142.7297,150.0615,162.8749,171.166,181.8553
"2022-01-13 01:08:00",59578,160.6823,-0.2055636,-0.2740849,-25.62693,0.4111273,-0.06852122,-0.3426061,11.10044,11.03192,10.27818,22.54348,0.2055636,0.06852122,16.03396,27.81961,0.7537334,8.359589,24.18799,35.01434,48.92415,55.84479,73.52326,81.88285,96.61491,106.3449,118.5417,126.4902,139.2351,145.402,158.4896,165.6843,177.4014
"2022-01-13 01:09:00",59579,154.9265,0,0.06852122,-17.40439,0.06852122,-0.06852122,-0.06852122,10.48375,4.659443,22.40644,32.95871,0.1370424,1.233382,16.30805,27.61405,-0.06852122,12.88199,29.60117,40.77012,57.00965,63.86177,81.81433,90.03688,104.906,114.5675,126.4902,134.1645,146.841,152.8023,165.6158,172.4679,183.0887
"2022-01-13 01:10:00",59580,160.2026,0,-0.06852122,-21.24158,-0.1370424,0.2740849,0.2740849,28.16222,22.612,10.48375,21.03601,0.2740849,-1.918594,9.455928,20.76193,0.06852122,17.1303,33.5754,43.09985,59.47642,66.39706,83.86997,92.3666,106.7561,116.6231,128.0661,136.1517,148.2114,154.995,166.5066,173.6328,183.0887
