"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 20:00:16",1000856,9.494316,4.333264
"2021-03-03 20:00:18",1000857,9.503861,4.329855
"2021-03-03 20:00:20",1000858,9.495679,4.319627
"2021-03-03 20:00:22",1000859,9.513408,4.019606
"2021-03-03 20:00:24",1000860,9.522955,4.336674
"2021-03-03 20:00:26",1000861,9.520227,4.217347
"2021-03-03 20:00:28",1000862,9.514771,4.295762
"2021-03-03 20:00:30",1000863,9.5175,4.012787
"2021-03-03 20:00:32",1000864,9.528409,4.425316
"2021-03-03 20:00:34",1000865,9.550229,4.333264
"2021-03-03 20:00:36",1000866,9.537955,4.176435
"2021-03-03 20:00:38",1000867,9.540683,4.333264
"2021-03-03 20:00:40",1000868,9.563867,4.316217
"2021-03-03 20:00:42",1000869,9.542047,4.340083
"2021-03-03 20:00:44",1000870,9.547502,4.094611
"2021-03-03 20:00:46",1000871,9.554319,4.173026
"2021-03-03 20:00:48",1000872,9.578868,4.333264
"2021-03-03 20:00:50",1000873,9.554319,4.333264
"2021-03-03 20:00:52",1000874,9.539319,4.248031
"2021-03-03 20:00:54",1000875,9.528409,4.319627
"2021-03-03 20:00:56",1000876,9.554319,4.35713
"2021-03-03 20:00:58",1000877,9.569321,4.30258
"2021-03-03 20:01:00",1000878,9.572048,4.186663
"2021-03-03 20:01:02",1000879,9.582958,4.329855
"2021-03-03 20:01:04",1000880,9.577503,4.292352
"2021-03-03 20:01:06",1000881,9.56523,4.329855
"2021-03-03 20:01:08",1000882,9.566593,4.299171
"2021-03-03 20:01:10",1000883,9.569321,4.336674
"2021-03-03 20:01:12",1000884,9.558412,4.09802
"2021-03-03 20:01:14",1000885,9.589858,4.101464
"2021-03-03 20:01:16",1000886,9.56531,4.299207
"2021-03-03 20:01:18",1000887,9.550309,4.343529
"2021-03-03 20:01:20",1000888,9.572129,4.316254
"2021-03-03 20:01:22",1000889,9.544854,4.203745
"2021-03-03 20:01:24",1000890,9.562582,4.094646
"2021-03-03 20:01:26",1000891,9.576221,4.213973
"2021-03-03 20:01:28",1000892,9.574857,4.367394
"2021-03-03 20:01:30",1000893,9.536672,4.306026
"2021-03-03 20:01:32",1000894,9.566674,4.326482
"2021-03-03 20:01:34",1000895,9.562582,4.265113
"2021-03-03 20:01:36",1000896,9.570765,4.374213
"2021-03-03 20:01:38",1000897,9.551672,4.166242
"2021-03-03 20:01:40",1000898,9.557127,4.357166
"2021-03-03 20:01:42",1000899,9.551672,4.323073
