"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 06:00:16",975656,8.838571,3.904986
"2021-03-03 06:00:18",975657,8.786732,4.235802
"2021-03-03 06:00:20",975658,8.822201,4.194876
"2021-03-03 06:00:22",975659,8.835843,4.133488
"2021-03-03 06:00:24",975660,8.852213,4.201697
"2021-03-03 06:00:26",975661,8.850849,4.041405
"2021-03-03 06:00:28",975662,8.863127,4.188056
"2021-03-03 06:00:30",975663,8.860398,4.263086
"2021-03-03 06:00:32",975664,8.842664,4.116436
"2021-03-03 06:00:34",975665,8.860398,4.174414
"2021-03-03 06:00:36",975666,8.844028,4.177824
"2021-03-03 06:00:38",975667,8.872676,3.901576
"2021-03-03 06:00:40",975668,8.824929,4.068689
"2021-03-03 06:00:42",975669,8.863127,4.017532
"2021-03-03 06:00:44",975670,8.854941,3.952733
"2021-03-03 06:00:46",975671,8.884953,4.246034
"2021-03-03 06:00:48",975672,8.854941,4.188056
"2021-03-03 06:00:50",975673,8.884953,4.160772
"2021-03-03 06:00:52",975674,8.89996,3.956144
"2021-03-03 06:00:54",975675,8.936792,3.973196
"2021-03-03 06:00:56",975676,8.901323,4.143719
"2021-03-03 06:00:58",975677,8.905416,4.205108
"2021-03-03 06:01:00",975678,8.90678,4.017532
"2021-03-03 06:01:02",975679,8.90951,4.211929
"2021-03-03 06:01:04",975680,8.917694,4.256265
"2021-03-03 06:01:06",975681,8.898595,4.232391
"2021-03-03 06:01:08",975682,8.88086,3.898165
"2021-03-03 06:01:10",975683,8.868584,4.188056
"2021-03-03 06:01:12",975684,8.90678,4.211929
"2021-03-03 06:01:14",975685,8.895957,4.034625
"2021-03-03 06:01:16",975686,8.909599,4.089193
"2021-03-03 06:01:18",975687,8.909599,4.20515
"2021-03-03 06:01:20",975688,8.895957,4.164225
"2021-03-03 06:01:22",975689,8.915056,4.191508
"2021-03-03 06:01:24",975690,8.94234,4.020983
"2021-03-03 06:01:26",975691,8.904142,4.055089
"2021-03-03 06:01:28",975692,8.909599,4.263129
"2021-03-03 06:01:30",975693,8.919148,4.20515
"2021-03-03 06:01:32",975694,8.893229,4.181277
"2021-03-03 06:01:34",975695,8.913692,4.109656
"2021-03-03 06:01:36",975696,8.898686,4.024394
"2021-03-03 06:01:38",975697,8.927334,4.014162
"2021-03-03 06:01:40",975698,8.920513,4.174456
"2021-03-03 06:01:42",975699,8.915056,4.20515
"2021-03-03 06:01:44",975700,8.912328,4.191508
"2021-03-03 06:01:46",975701,8.898686,4.211971
