"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 01:00:16",966656,8.857378,4.078786
"2021-03-03 01:00:18",966657,8.8642,4.235663
"2021-03-03 01:00:20",966658,8.896939,4.337974
"2021-03-03 01:00:22",966659,8.884662,4.334563
"2021-03-03 01:00:24",966660,8.892846,4.297049
"2021-03-03 01:00:26",966661,8.891481,4.279997
"2021-03-03 01:00:28",966662,8.899668,4.341384
"2021-03-03 01:00:30",966663,8.896939,4.153814
"2021-03-03 01:00:32",966664,8.922858,4.075376
"2021-03-03 01:00:34",966665,8.899668,4.327743
"2021-03-03 01:00:36",966666,8.906487,4.327743
"2021-03-03 01:00:38",966667,8.895575,4.239073
"2021-03-03 01:00:40",966668,8.92013,4.341384
"2021-03-03 01:00:42",966669,8.902544,4.256196
"2021-03-03 01:00:44",966670,8.898453,4.000415
"2021-03-03 01:00:46",966671,8.909366,4.007236
"2021-03-03 01:00:48",966672,8.913459,4.191399
"2021-03-03 01:00:50",966673,8.91073,4.307353
"2021-03-03 01:00:52",966674,8.932556,4.389203
"2021-03-03 01:00:54",966675,8.920279,4.331225
"2021-03-03 01:00:56",966676,8.909366,4.317584
"2021-03-03 01:00:58",966677,8.920279,4.273249
"2021-03-03 01:01:00",966678,8.953019,4.361919
"2021-03-03 01:01:02",966679,8.985759,4.184578
"2021-03-03 01:01:04",966680,8.946198,4.331225
"2021-03-03 01:01:06",966681,8.906637,4.300532
"2021-03-03 01:01:08",966682,8.914823,4.280069
"2021-03-03 01:01:10",966683,8.914823,4.256196
"2021-03-03 01:01:12",966684,8.928464,4.297122
"2021-03-03 01:01:14",966685,8.909366,4.215271
"2021-03-03 01:01:16",966686,8.914823,4.402844
"2021-03-03 01:01:18",966687,8.909366,4.355098
"2021-03-03 01:01:20",966688,8.939378,4.413075
"2021-03-03 01:01:22",966689,8.928464,4.416486
"2021-03-03 01:01:24",966690,8.923007,4.423307
"2021-03-03 01:01:26",966691,8.899817,4.365329
"2021-03-03 01:01:28",966692,8.925735,4.430128
"2021-03-03 01:01:30",966693,8.942106,4.399434
"2021-03-03 01:01:32",966694,8.914823,4.36874
"2021-03-03 01:01:34",966695,8.898453,4.378971
"2021-03-03 01:01:36",966696,8.914823,4.355098
"2021-03-03 01:01:38",966697,8.920279,4.36874
"2021-03-03 01:01:40",966698,8.909366,4.348278
"2021-03-03 01:01:42",966699,8.898453,4.140242
"2021-03-03 01:01:44",966700,8.939378,4.334636
"2021-03-03 01:01:46",966701,8.91073,4.348278
