"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 05:00:16",973856,8.625621,4.170937
"2021-03-03 05:00:18",973857,8.633806,4.181168
"2021-03-03 05:00:20",973858,8.620165,4.133422
"2021-03-03 05:00:22",973859,8.714292,3.935618
"2021-03-03 05:00:24",973860,8.65836,4.170937
"2021-03-03 05:00:26",973861,8.639262,4.140243
"2021-03-03 05:00:28",973862,8.680187,4.211862
"2021-03-03 05:00:30",973863,8.706107,4.205041
"2021-03-03 05:00:32",973864,8.688373,3.833306
"2021-03-03 05:00:34",973865,8.699286,4.170937
"2021-03-03 05:00:36",973866,8.722476,3.945849
"2021-03-03 05:00:38",973867,8.672003,4.078856
"2021-03-03 05:00:40",973868,8.672003,4.106139
"2021-03-03 05:00:42",973869,8.747031,4.000416
"2021-03-03 05:00:44",973870,8.693829,4.191399
"2021-03-03 05:00:46",973871,8.665181,4.024289
"2021-03-03 05:00:48",973872,8.719748,4.157295
"2021-03-03 05:00:50",973873,8.727933,3.939029
"2021-03-03 05:00:52",973874,8.656997,3.887872
"2021-03-03 05:00:54",973875,8.673367,3.874231
"2021-03-03 05:00:56",973876,8.71702,4.068624
"2021-03-03 05:00:58",973877,8.703379,4.140243
"2021-03-03 05:01:00",973878,8.70065,3.833306
"2021-03-03 05:01:02",973879,8.650175,3.932208
"2021-03-03 05:01:04",973880,8.648812,4.075445
"2021-03-03 05:01:06",973881,8.729298,4.119781
"2021-03-03 05:01:08",973882,8.723841,4.147064
"2021-03-03 05:01:10",973883,8.753852,4.092497
"2021-03-03 05:01:12",973884,8.670638,4.133422
"2021-03-03 05:01:14",973885,8.674731,3.877641
"2021-03-03 05:01:16",973886,8.730661,4.19822
"2021-03-03 05:01:18",973887,8.661089,4.136833
"2021-03-03 05:01:20",973888,8.726569,4.075445
"2021-03-03 05:01:22",973889,8.723841,3.979954
"2021-03-03 05:01:24",973890,8.759309,4.11296
"2021-03-03 05:01:26",973891,8.740211,3.95608
"2021-03-03 05:01:28",973892,8.681551,4.065214
"2021-03-03 05:01:30",973893,8.68576,4.140298
"2021-03-03 05:01:32",973894,8.770338,3.904976
"2021-03-03 05:01:34",973895,8.752604,4.133477
"2021-03-03 05:01:36",973896,8.680303,4.099372
"2021-03-03 05:01:38",973897,8.73487,3.887924
"2021-03-03 05:01:40",973898,8.698036,4.15394
"2021-03-03 05:01:42",973899,8.764882,4.102783
"2021-03-03 05:01:44",973900,8.789437,4.170992
"2021-03-03 05:01:46",973901,8.69258,4.113014
