"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 04:00:16",972056,8.343755,4.010895
"2021-03-03 04:00:18",972057,8.361489,4.051823
"2021-03-03 04:00:20",972058,8.336933,4.120035
"2021-03-03 04:00:22",972059,8.364218,3.720992
"2021-03-03 04:00:24",972060,8.361489,4.113214
"2021-03-03 04:00:26",972061,8.402417,4.082519
"2021-03-03 04:00:28",972062,8.327383,3.87447
"2021-03-03 04:00:30",972063,8.42561,4.120035
"2021-03-03 04:00:32",972064,8.375133,4.123446
"2021-03-03 04:00:34",972065,8.350575,4.075697
"2021-03-03 04:00:36",972066,8.373768,3.70735
"2021-03-03 04:00:38",972067,8.353304,3.76192
"2021-03-03 04:00:40",972068,8.366946,3.778973
"2021-03-03 04:00:42",972069,8.376496,4.045002
"2021-03-03 04:00:44",972070,8.410603,4.102983
"2021-03-03 04:00:46",972071,8.358761,4.099572
"2021-03-03 04:00:48",972072,8.364218,4.007485
"2021-03-03 04:00:50",972073,8.39696,3.76533
"2021-03-03 04:00:52",972074,8.35194,4.123446
"2021-03-03 04:00:54",972075,8.394232,4.03818
"2021-03-03 04:00:56",972076,8.383318,4.079108
"2021-03-03 04:00:58",972077,8.343755,4.027948
"2021-03-03 04:01:00",972078,8.417424,3.758509
"2021-03-03 04:01:02",972079,8.429703,4.041591
"2021-03-03 04:01:04",972080,8.407874,4.010895
"2021-03-03 04:01:06",972081,8.403782,4.116625
"2021-03-03 04:01:08",972082,8.395597,3.819901
"2021-03-03 04:01:10",972083,8.418789,4.014306
"2021-03-03 04:01:12",972084,8.426974,4.027948
"2021-03-03 04:01:14",972085,8.447438,4.051823
"2021-03-03 04:01:16",972086,8.456987,4.157552
"2021-03-03 04:01:18",972087,8.407874,4.024538
"2021-03-03 04:01:20",972088,8.456987,4.126857
"2021-03-03 04:01:22",972089,8.45153,3.860828
"2021-03-03 04:01:24",972090,8.421517,4.123446
"2021-03-03 04:01:26",972091,8.43516,4.075697
"2021-03-03 04:01:28",972092,8.431067,3.840364
"2021-03-03 04:01:30",972093,8.446074,3.789205
"2021-03-03 04:01:32",972094,8.432431,4.154142
"2021-03-03 04:01:34",972095,8.40651,4.065465
"2021-03-03 04:01:36",972096,8.356032,4.079108
"2021-03-03 04:01:38",972097,8.39696,4.03818
"2021-03-03 04:01:40",972098,8.361489,4.058644
"2021-03-03 04:01:42",972099,8.386046,4.000664
"2021-03-03 04:01:44",972100,8.39696,4.126857
"2021-03-03 04:01:46",972101,8.413339,3.871063
