"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 13:00:16",988256,9.986389,4.478538
"2021-03-03 13:00:18",988257,10.01638,4.359246
"2021-03-03 13:00:20",988258,10.00002,4.396738
"2021-03-03 13:00:22",988259,10.00411,4.488762
"2021-03-03 13:00:24",988260,10.01093,4.10703
"2021-03-03 13:00:26",988261,10.02456,4.400146
"2021-03-03 13:00:28",988262,10.0232,4.444454
"2021-03-03 13:00:30",988263,10.02865,4.137705
"2021-03-03 13:00:32",988264,10.0382,4.403554
"2021-03-03 13:00:34",988265,10.03138,4.383104
"2021-03-03 13:00:36",988266,10.06137,4.287672
"2021-03-03 13:00:38",988267,10.05728,4.294488
"2021-03-03 13:00:40",988268,10.05865,4.389921
"2021-03-03 13:00:42",988269,10.05592,4.335388
"2021-03-03 13:00:44",988270,10.03956,4.349021
"2021-03-03 13:00:46",988271,10.04774,4.04568
"2021-03-03 13:00:48",988272,10.07501,4.338796
"2021-03-03 13:00:50",988273,10.08319,4.185421
"2021-03-03 13:00:52",988274,10.0641,4.386513
"2021-03-03 13:00:54",988275,10.07092,4.304713
"2021-03-03 13:00:56",988276,10.07092,3.997964
"2021-03-03 13:00:58",988277,10.08182,4.321754
"2021-03-03 13:01:00",988278,10.08182,4.219505
"2021-03-03 13:01:02",988279,10.06683,4.253588
"2021-03-03 13:01:04",988280,10.07637,4.314938
"2021-03-03 13:01:06",988281,10.09137,4.321754
"2021-03-03 13:01:08",988282,10.09273,4.294488
"2021-03-03 13:01:10",988283,10.09682,4.059314
"2021-03-03 13:01:12",988284,10.08864,4.366063
"2021-03-03 13:01:14",988285,10.08863,4.018412
"2021-03-03 13:01:16",988286,10.06273,4.015004
"2021-03-03 13:01:18",988287,10.07364,4.372878
"2021-03-03 13:01:20",988288,10.05455,4.233136
"2021-03-03 13:01:22",988289,10.08182,4.052495
"2021-03-03 13:01:24",988290,10.075,4.359244
"2021-03-03 13:01:26",988291,10.08182,4.352427
"2021-03-03 13:01:28",988292,10.08727,4.250178
"2021-03-03 13:01:30",988293,10.04774,4.318344
"2021-03-03 13:01:32",988294,10.05455,4.291078
"2021-03-03 13:01:34",988295,10.04092,4.035453
"2021-03-03 13:01:36",988296,10.06546,4.250178
"2021-03-03 13:01:38",988297,10.03683,4.137703
"2021-03-03 13:01:40",988298,10.07228,4.256995
"2021-03-03 13:01:42",988299,10.06273,4.301303
"2021-03-03 13:01:44",988300,10.06682,4.284261
"2021-03-03 13:01:46",988301,10.06818,4.161561
