"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 15:00:16",991856,9.766149,4.226589
"2021-03-03 15:00:18",991857,9.772966,4.195912
"2021-03-03 15:00:20",991858,9.777056,4.29476
"2021-03-03 15:00:22",991859,9.800235,4.291351
"2021-03-03 15:00:24",991860,9.789327,4.240223
"2021-03-03 15:00:26",991861,9.778419,4.189095
"2021-03-03 15:00:28",991862,9.789327,4.339071
"2021-03-03 15:00:30",991863,9.789327,4.236815
"2021-03-03 15:00:32",991864,9.816595,4.284534
"2021-03-03 15:00:34",991865,9.812506,4.229998
"2021-03-03 15:00:36",991866,9.832956,4.13115
"2021-03-03 15:00:38",991867,9.823413,4.172053
"2021-03-03 15:00:40",991868,9.800235,4.240223
"2021-03-03 15:00:42",991869,9.815103,4.308338
"2021-03-03 15:00:44",991870,9.856006,4.226534
"2021-03-03 15:00:46",991871,9.836918,4.086785
"2021-03-03 15:00:48",991872,9.87782,4.246985
"2021-03-03 15:00:50",991873,9.861459,4.229942
"2021-03-03 15:00:52",991874,9.861459,4.141322
"2021-03-03 15:00:54",991875,9.847825,4.206083
"2021-03-03 15:00:56",991876,9.831465,4.250393
"2021-03-03 15:00:58",991877,9.839644,4.240168
"2021-03-03 15:01:00",991878,9.832828,4.097011
"2021-03-03 15:01:02",991879,9.838281,4.011798
"2021-03-03 15:01:04",991880,9.827374,4.028841
"2021-03-03 15:01:06",991881,9.843735,4.240168
"2021-03-03 15:01:08",991882,9.856006,4.219717
"2021-03-03 15:01:10",991883,9.832828,4.34924
"2021-03-03 15:01:12",991884,9.817829,4.28107
"2021-03-03 15:01:14",991885,9.796016,4.103828
"2021-03-03 15:01:16",991886,9.809649,4.107236
"2021-03-03 15:01:18",991887,9.853279,4.264027
"2021-03-03 15:01:20",991888,9.836918,4.277661
"2021-03-03 15:01:22",991889,9.817829,4.243577
"2021-03-03 15:01:24",991890,9.861459,4.216309
"2021-03-03 15:01:26",991891,9.830101,4.233351
"2021-03-03 15:01:28",991892,9.827374,4.253802
"2021-03-03 15:01:30",991893,9.817829,4.246985
"2021-03-03 15:01:32",991894,9.842372,4.274253
"2021-03-03 15:01:34",991895,9.838281,4.291296
"2021-03-03 15:01:36",991896,9.871002,4.253802
"2021-03-03 15:01:38",991897,9.820557,4.264027
"2021-03-03 15:01:40",991898,9.817829,4.28107
"2021-03-03 15:01:42",991899,9.820557,4.277661
"2021-03-03 15:01:44",991900,9.800106,4.277661
"2021-03-03 15:01:46",991901,9.820557,4.107236
