"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 22:00:16",1004456,9.497088,4.306628
"2021-03-03 22:00:18",1004457,9.525731,4.211153
"2021-03-03 22:00:20",1004458,9.525731,4.354366
"2021-03-03 22:00:22",1004459,9.505272,4.156595
"2021-03-03 22:00:24",1004460,9.51891,4.361186
"2021-03-03 22:00:26",1004461,9.50118,4.217973
"2021-03-03 22:00:28",1004462,9.510727,4.316858
"2021-03-03 22:00:30",1004463,9.539371,4.327087
"2021-03-03 22:00:32",1004464,9.531187,4.173645
"2021-03-03 22:00:34",1004465,9.529822,4.333907
"2021-03-03 22:00:36",1004466,9.55983,4.385055
"2021-03-03 22:00:38",1004467,9.533915,4.316858
"2021-03-03 22:00:40",1004468,9.54619,4.344137
"2021-03-03 22:00:42",1004469,9.538455,4.293191
"2021-03-03 22:00:44",1004470,9.526179,4.381851
"2021-03-03 22:00:46",1004471,9.552095,4.429591
"2021-03-03 22:00:48",1004472,9.535727,4.323881
"2021-03-03 22:00:50",1004473,9.534363,4.115871
"2021-03-03 22:00:52",1004474,9.542546,4.306831
"2021-03-03 22:00:54",1004475,9.519359,4.351161
"2021-03-03 22:00:56",1004476,9.565735,4.310241
"2021-03-03 22:00:58",1004477,9.53709,4.265911
"2021-03-03 22:01:00",1004478,9.553458,4.357981
"2021-03-03 22:01:02",1004479,9.543911,4.126101
"2021-03-03 22:01:04",1004480,9.539819,4.071541
"2021-03-03 22:01:06",1004481,9.556187,4.405721
"2021-03-03 22:01:08",1004482,9.532998,4.303421
"2021-03-03 22:01:10",1004483,9.538455,4.146561
"2021-03-03 22:01:12",1004484,9.526179,4.044261
"2021-03-03 22:01:14",1004485,9.531634,4.310241
"2021-03-03 22:01:16",1004486,9.543911,4.388671
"2021-03-03 22:01:18",1004487,9.541183,4.300011
"2021-03-03 22:01:20",1004488,9.545275,4.313651
"2021-03-03 22:01:22",1004489,9.515267,4.327291
"2021-03-03 22:01:24",1004490,9.542546,4.044261
"2021-03-03 22:01:26",1004491,9.534363,4.122691
"2021-03-03 22:01:28",1004492,9.519359,4.381851
"2021-03-03 22:01:30",1004493,9.538455,4.051081
"2021-03-03 22:01:32",1004494,9.552095,4.279551
"2021-03-03 22:01:34",1004495,9.502991,4.081771
"2021-03-03 22:01:36",1004496,9.509811,4.109051
"2021-03-03 22:01:38",1004497,9.527542,4.388671
"2021-03-03 22:01:40",1004498,9.538455,4.395491
"2021-03-03 22:01:42",1004499,9.541183,4.364801
