"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 12:00:16",986456,9.832721,4.281024
"2021-03-03 12:00:18",986457,9.82863,4.37646
"2021-03-03 12:00:20",986458,9.836811,4.33215
"2021-03-03 12:00:22",986459,9.836811,4.079925
"2021-03-03 12:00:24",986460,9.831357,4.212854
"2021-03-03 12:00:26",986461,9.842264,4.083333
"2021-03-03 12:00:28",986462,9.854535,4.202629
"2021-03-03 12:00:30",986463,9.858625,4.338967
"2021-03-03 12:00:32",986464,9.902253,4.263981
"2021-03-03 12:00:34",986465,9.947245,4.144685
"2021-03-03 12:00:36",986466,9.936338,4.100375
"2021-03-03 12:00:38",986467,9.90089,4.304883
"2021-03-03 12:00:40",986468,9.910434,4.274207
"2021-03-03 12:00:42",986469,9.903617,4.274207
"2021-03-03 12:00:44",986470,9.955425,4.253756
"2021-03-03 12:00:46",986471,9.985419,4.311699
"2021-03-03 12:00:48",986472,10.01678,4.26739
"2021-03-03 12:00:50",986473,10.00587,4.325334
"2021-03-03 12:00:52",986474,9.970423,4.277615
"2021-03-03 12:00:54",986475,9.954062,4.229897
"2021-03-03 12:00:56",986476,9.975877,4.356009
"2021-03-03 12:00:58",986477,9.990873,4.373052
"2021-03-03 12:01:00",986478,9.958152,3.987896
"2021-03-03 12:01:02",986479,9.960878,4.366235
"2021-03-03 12:01:04",986480,9.944518,4.240122
"2021-03-03 12:01:06",986481,9.944518,4.22308
"2021-03-03 12:01:08",986482,9.948607,4.233305
"2021-03-03 12:01:10",986483,9.952699,4.17877
"2021-03-03 12:01:12",986484,9.919977,4.22308
"2021-03-03 12:01:14",986485,9.934974,4.219671
"2021-03-03 12:01:16",986486,9.932247,4.229897
"2021-03-03 12:01:18",986487,9.966332,4.366235
"2021-03-03 12:01:20",986488,9.915887,4.342376
"2021-03-03 12:01:22",986489,9.924067,4.199221
"2021-03-03 12:01:24",986490,9.90907,4.062882
"2021-03-03 12:01:26",986491,9.924067,4.185587
"2021-03-03 12:01:28",986492,9.956789,4.018572
"2021-03-03 12:01:30",986493,9.943071,4.049215
"2021-03-03 12:01:32",986494,9.949889,4.304847
"2021-03-03 12:01:34",986495,9.932165,4.355973
"2021-03-03 12:01:36",986496,9.955342,4.243495
"2021-03-03 12:01:38",986497,9.959434,4.270762
"2021-03-03 12:01:40",986498,9.97852,4.216228
"2021-03-03 12:01:42",986499,9.981247,4.328706
"2021-03-03 12:01:44",986500,10.00033,4.206002
"2021-03-03 12:01:46",986501,9.98261,4.229861
