"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 16:00:16",993656,9.77015,4.311763
"2021-03-03 16:00:18",993657,9.77424,4.281087
"2021-03-03 16:00:20",993658,9.778331,4.328806
"2021-03-03 16:00:22",993659,9.800145,4.332214
"2021-03-03 16:00:24",993660,9.782421,4.352665
"2021-03-03 16:00:26",993661,9.831393,4.257179
"2021-03-03 16:00:28",993662,9.817759,4.3458
"2021-03-03 16:00:30",993663,9.800035,4.328757
"2021-03-03 16:00:32",993664,9.789127,4.253771
"2021-03-03 16:00:34",993665,9.809579,4.304898
"2021-03-03 16:00:36",993666,9.804125,4.045855
"2021-03-03 16:00:38",993667,9.795945,4.250362
"2021-03-03 16:00:40",993668,9.805489,4.052671
"2021-03-03 16:00:42",993669,9.840936,4.376476
"2021-03-03 16:00:44",993670,9.820486,4.338983
"2021-03-03 16:00:46",993671,9.823213,4.246954
"2021-03-03 16:00:48",993672,9.831393,4.260588
"2021-03-03 16:00:50",993673,9.820486,4.01177
"2021-03-03 16:00:52",993674,9.836846,4.315124
"2021-03-03 16:00:54",993675,9.849116,4.298081
"2021-03-03 16:00:56",993676,9.831393,4.328757
"2021-03-03 16:00:58",993677,9.839573,4.267405
"2021-03-03 16:01:00",993678,9.824575,4.001544
"2021-03-03 16:01:02",993679,9.827302,4.342391
"2021-03-03 16:01:04",993680,9.865477,4.274222
"2021-03-03 16:01:06",993681,9.831393,4.168559
"2021-03-03 16:01:08",993682,9.832756,4.263997
"2021-03-03 16:01:10",993683,9.842299,4.127658
"2021-03-03 16:01:12",993684,9.853207,4.356025
"2021-03-03 16:01:14",993685,9.847754,4.308307
"2021-03-03 16:01:16",993686,9.835483,4.209461
"2021-03-03 16:01:18",993687,9.861387,4.240137
"2021-03-03 16:01:20",993688,9.831393,4.154925
"2021-03-03 16:01:22",993689,9.85048,4.366251
"2021-03-03 16:01:24",993690,9.849116,4.23332
"2021-03-03 16:01:26",993691,9.842299,4.120841
"2021-03-03 16:01:28",993692,9.842299,4.386701
"2021-03-03 16:01:30",993693,9.854569,4.325349
"2021-03-03 16:01:32",993694,9.858661,4.311715
"2021-03-03 16:01:34",993695,9.894109,4.284447
"2021-03-03 16:01:36",993696,9.860023,4.209461
"2021-03-03 16:01:38",993697,9.881839,4.301489
"2021-03-03 16:01:40",993698,9.864114,4.131066
"2021-03-03 16:01:42",993699,9.860023,4.270813
"2021-03-03 16:01:44",993700,9.847754,4.236729
"2021-03-03 16:01:46",993701,9.858661,4.298081
