"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 03:00:16",970256,8.657557,3.925641
"2021-03-03 03:00:18",970257,8.626178,4.208724
"2021-03-03 03:00:20",970258,8.671199,4.133689
"2021-03-03 03:00:22",970259,8.663013,4.222366
"2021-03-03 03:00:24",970260,8.69712,3.956336
"2021-03-03 03:00:26",970261,8.709398,4.195081
"2021-03-03 03:00:28",970262,8.720312,4.283758
"2021-03-03 03:00:30",970263,8.716219,3.915409
"2021-03-03 03:00:32",970264,8.682113,4.160975
"2021-03-03 03:00:34",970265,8.718947,4.2974
"2021-03-03 03:00:36",970266,8.708034,4.154153
"2021-03-03 03:00:38",970267,8.740776,4.212134
"2021-03-03 03:00:40",970268,8.765332,4.045013
"2021-03-03 03:00:42",970269,8.710762,4.263294
"2021-03-03 03:00:44",970270,8.75169,4.222366
"2021-03-03 03:00:46",970271,8.720312,4.174617
"2021-03-03 03:00:48",970272,8.75169,4.218956
"2021-03-03 03:00:50",970273,8.763968,4.270115
"2021-03-03 03:00:52",970274,8.735319,4.276936
"2021-03-03 03:00:54",970275,8.680748,4.181438
"2021-03-03 03:00:56",970276,8.75169,4.270115
"2021-03-03 03:00:58",970277,8.762604,4.280347
"2021-03-03 03:01:00",970278,8.778975,4.062066
"2021-03-03 03:01:02",970279,8.71349,4.300811
"2021-03-03 03:01:04",970280,8.762604,4.290579
"2021-03-03 03:01:06",970281,8.732591,3.987032
"2021-03-03 03:01:08",970282,8.743505,4.287168
"2021-03-03 03:01:10",970283,8.789889,4.19167
"2021-03-03 03:01:12",970284,8.688934,4.324685
"2021-03-03 03:01:14",970285,8.785796,4.249651
"2021-03-03 03:01:16",970286,8.776246,4.331506
"2021-03-03 03:01:18",970287,8.819902,4.116636
"2021-03-03 03:01:20",970288,8.787161,4.065477
"2021-03-03 03:01:22",970289,8.814445,4.321274
"2021-03-03 03:01:24",970290,8.776246,4.259883
"2021-03-03 03:01:26",970291,8.773518,4.317863
"2021-03-03 03:01:28",970292,8.826724,4.1371
"2021-03-03 03:01:30",970293,8.802167,3.956336
"2021-03-03 03:01:32",970294,8.795346,4.321274
"2021-03-03 03:01:34",970295,8.819902,4.307632
"2021-03-03 03:01:36",970296,8.819902,4.317863
"2021-03-03 03:01:38",970297,8.804896,4.338327
"2021-03-03 03:01:40",970298,8.804896,4.253062
"2021-03-03 03:01:42",970299,8.849916,4.08253
"2021-03-03 03:01:44",970300,8.765332,4.311042
"2021-03-03 03:01:46",970301,8.830817,4.348559
