"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 18:00:16",997256,9.74079,4.404697
"2021-03-03 18:00:18",997257,9.751699,4.2206
"2021-03-03 18:00:20",997258,9.758518,4.155825
"2021-03-03 18:00:22",997259,9.750337,4.101278
"2021-03-03 18:00:24",997260,9.751699,4.193326
"2021-03-03 18:00:26",997261,9.768064,4.224009
"2021-03-03 18:00:28",997262,9.751699,4.224009
"2021-03-03 18:00:30",997263,9.773519,4.169462
"2021-03-03 18:00:32",997264,9.773519,4.329694
"2021-03-03 18:00:34",997265,9.751699,4.414925
"2021-03-03 18:00:36",997266,9.7367,4.067185
"2021-03-03 18:00:38",997267,9.778975,4.193326
"2021-03-03 18:00:40",997268,9.772156,4.353559
"2021-03-03 18:00:42",997269,9.787156,4.384242
"2021-03-03 18:00:44",997270,9.806248,4.309239
"2021-03-03 18:00:46",997271,9.800793,4.336513
"2021-03-03 18:00:48",997272,9.789884,4.336513
"2021-03-03 18:00:50",997273,9.815793,4.343331
"2021-03-03 18:00:52",997274,9.838976,4.343331
"2021-03-03 18:00:54",997275,9.817157,4.339922
"2021-03-03 18:00:56",997276,9.823975,4.312648
"2021-03-03 18:00:58",997277,9.802156,4.438789
"2021-03-03 18:01:00",997278,9.811702,4.418334
"2021-03-03 18:01:02",997279,9.833521,4.408106
"2021-03-03 18:01:04",997280,9.830793,4.380833
"2021-03-03 18:01:06",997281,9.800793,4.278556
"2021-03-03 18:01:08",997282,9.817157,4.442198
"2021-03-03 18:01:10",997283,9.843067,4.459244
"2021-03-03 18:01:12",997284,9.851249,4.408106
"2021-03-03 18:01:14",997285,9.834885,4.316058
"2021-03-03 18:01:16",997286,9.837612,4.353559
"2021-03-03 18:01:18",997287,9.830793,4.356968
"2021-03-03 18:01:20",997288,9.817157,4.292193
"2021-03-03 18:01:22",997289,9.819884,4.442198
"2021-03-03 18:01:24",997290,9.819884,4.203554
"2021-03-03 18:01:26",997291,9.836248,4.13537
"2021-03-03 18:01:28",997292,9.818521,4.268329
"2021-03-03 18:01:30",997293,9.833521,4.370605
"2021-03-03 18:01:32",997294,9.823975,4.353559
"2021-03-03 18:01:34",997295,9.845795,4.309239
"2021-03-03 18:01:36",997296,9.813066,4.339922
"2021-03-03 18:01:38",997297,9.818521,4.370605
"2021-03-03 18:01:40",997298,9.813066,4.292193
"2021-03-03 18:01:42",997299,9.823975,4.431971
"2021-03-03 18:01:44",997300,9.841703,4.108096
"2021-03-03 18:01:46",997301,9.863006,4.213561
