"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 10:00:16",982856,9.802085,4.343904
"2021-03-03 10:00:18",982857,9.788445,4.378
"2021-03-03 10:00:20",982858,9.776172,4.306397
"2021-03-03 10:00:22",982859,9.797993,4.343904
"2021-03-03 10:00:24",982860,9.830726,4.268891
"2021-03-03 10:00:26",982861,9.792538,4.313217
"2021-03-03 10:00:28",982862,9.812996,4.313217
"2021-03-03 10:00:30",982863,9.807541,4.313217
"2021-03-03 10:00:32",982864,9.815723,4.224566
"2021-03-03 10:00:34",982865,9.845728,4.197289
"2021-03-03 10:00:36",982866,9.822542,4.357543
"2021-03-03 10:00:38",982867,9.837545,4.251843
"2021-03-03 10:00:40",982868,9.843,4.38482
"2021-03-03 10:00:42",982869,9.837545,4.200698
"2021-03-03 10:00:44",982870,9.848455,4.337085
"2021-03-03 10:00:46",982871,9.826634,4.340494
"2021-03-03 10:00:48",982872,9.818451,4.343904
"2021-03-03 10:00:50",982873,9.847093,4.125686
"2021-03-03 10:00:52",982874,9.837545,4.401868
"2021-03-03 10:00:54",982875,9.853911,4.309807
"2021-03-03 10:00:56",982876,9.853911,4.302988
"2021-03-03 10:00:58",982877,9.840273,4.371181
"2021-03-03 10:01:00",982878,9.823907,4.313217
"2021-03-03 10:01:02",982879,9.853911,4.309807
"2021-03-03 10:01:04",982880,9.863459,4.251843
"2021-03-03 10:01:06",982881,9.843,4.449603
"2021-03-03 10:01:08",982882,9.890736,4.350723
"2021-03-03 10:01:10",982883,9.851184,4.07795
"2021-03-03 10:01:12",982884,9.82527,4.395049
"2021-03-03 10:01:14",982885,9.862094,4.343904
"2021-03-03 10:01:16",982886,9.841637,4.316627
"2021-03-03 10:01:18",982887,9.837545,4.320036
"2021-03-03 10:01:20",982888,9.845728,4.173421
"2021-03-03 10:01:22",982889,9.855275,4.135915
"2021-03-03 10:01:24",982890,9.819815,4.210927
"2021-03-03 10:01:26",982891,9.845728,4.337085
"2021-03-03 10:01:28",982892,9.836181,4.333675
"2021-03-03 10:01:30",982893,9.803449,4.340494
"2021-03-03 10:01:32",982894,9.843,4.313217
"2021-03-03 10:01:34",982895,9.829362,4.289349
"2021-03-03 10:01:36",982896,9.791173,4.371181
"2021-03-03 10:01:38",982897,9.81436,4.316627
"2021-03-03 10:01:40",982898,9.836181,4.401868
"2021-03-03 10:01:42",982899,9.853911,4.234795
"2021-03-03 10:01:44",982900,9.836181,4.275711
"2021-03-03 10:01:46",982901,9.848455,4.309807
