"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 09:00:18",981057,9.802205,4.401922
"2021-03-03 09:00:20",981058,9.818572,4.217799
"2021-03-03 09:00:22",981059,9.813117,4.357596
"2021-03-03 09:00:24",981060,9.851305,4.354187
"2021-03-03 09:00:26",981061,9.782984,4.340491
"2021-03-03 09:00:28",981062,9.842994,4.412094
"2021-03-03 09:00:30",981063,9.872998,4.132503
"2021-03-03 09:00:32",981064,9.853905,4.299575
"2021-03-03 09:00:34",981065,9.856632,4.371178
"2021-03-03 09:00:36",981066,9.872998,4.347311
"2021-03-03 09:00:38",981067,9.83481,4.35072
"2021-03-03 09:00:40",981068,9.845721,4.429142
"2021-03-03 09:00:42",981069,9.863452,4.245021
"2021-03-03 09:00:44",981070,9.898911,4.074538
"2021-03-03 09:00:46",981071,9.894821,4.200696
"2021-03-03 09:00:48",981072,9.874363,4.371178
"2021-03-03 09:00:50",981073,9.856632,4.367768
"2021-03-03 09:00:52",981074,9.872998,4.197286
"2021-03-03 09:00:54",981075,9.878453,4.35413
"2021-03-03 09:00:56",981076,9.87709,4.412094
"2021-03-03 09:00:58",981077,9.879818,4.14955
"2021-03-03 09:01:00",981078,9.900276,4.125683
"2021-03-03 09:01:02",981079,9.905731,4.197286
"2021-03-03 09:01:04",981080,9.879818,4.439371
"2021-03-03 09:01:06",981081,9.893456,4.088177
"2021-03-03 09:01:08",981082,9.879818,4.35413
"2021-03-03 09:01:10",981083,9.889365,4.442781
"2021-03-03 09:01:12",981084,9.900276,4.439371
"2021-03-03 09:01:14",981085,9.883909,4.234792
"2021-03-03 09:01:16",981086,9.927553,4.176828
"2021-03-03 09:01:18",981087,9.898911,4.190466
"2021-03-03 09:01:20",981088,9.91255,4.282527
"2021-03-03 09:01:22",981089,9.900276,4.245021
"2021-03-03 09:01:24",981090,9.90846,4.343901
"2021-03-03 09:01:26",981091,9.900276,4.374588
"2021-03-03 09:01:28",981092,9.927553,4.405274
"2021-03-03 09:01:30",981093,9.886637,4.330262
"2021-03-03 09:01:32",981094,9.897549,4.439371
"2021-03-03 09:01:34",981095,9.91255,4.268888
"2021-03-03 09:01:36",981096,9.905731,4.207515
"2021-03-03 09:01:38",981097,9.927553,4.112044
"2021-03-03 09:01:40",981098,9.920733,4.360949
"2021-03-03 09:01:42",981099,9.882545,4.405274
"2021-03-03 09:01:44",981100,9.885273,4.347311
"2021-03-03 09:01:46",981101,9.91255,4.367768
"2021-03-03 09:01:48",981102,9.928917,4.395046
