"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 23:00:16",1006256,9.418446,4.040861
"2021-03-03 23:00:18",1006257,9.422538,4.323892
"2021-03-03 23:00:20",1006258,9.437541,4.245461
"2021-03-03 23:00:22",1006259,9.45391,4.010171
"2021-03-03 23:00:24",1006260,9.438906,4.357992
"2021-03-03 23:00:26",1006261,9.440619,4.392254
"2021-03-03 23:00:28",1006262,9.441984,4.334282
"2021-03-03 23:00:30",1006263,9.469265,4.262669
"2021-03-03 23:00:32",1006264,9.473357,4.313821
"2021-03-03 23:00:34",1006265,9.455625,4.344512
"2021-03-03 23:00:36",1006266,9.484269,4.245618
"2021-03-03 23:00:38",1006267,9.481542,4.266079
"2021-03-03 23:00:40",1006268,9.488361,4.085342
"2021-03-03 23:00:42",1006269,9.488361,4.078522
"2021-03-03 23:00:44",1006270,9.482905,4.28313
"2021-03-03 23:00:46",1006271,9.478813,4.303591
"2021-03-03 23:00:48",1006272,9.488361,4.378614
"2021-03-03 23:00:50",1006273,9.478813,4.310411
"2021-03-03 23:00:52",1006274,9.471992,4.382024
"2021-03-03 23:00:54",1006275,9.465173,4.334282
"2021-03-03 23:00:56",1006276,9.476086,4.371794
"2021-03-03 23:00:58",1006277,9.465173,4.242208
"2021-03-03 23:01:00",1006278,9.470629,4.139904
"2021-03-03 23:01:02",1006279,9.493818,4.330872
"2021-03-03 23:01:04",1006280,9.467901,4.163775
"2021-03-03 23:01:06",1006281,9.451531,4.378614
"2021-03-03 23:01:08",1006282,9.444712,4.364974
"2021-03-03 23:01:10",1006283,9.478813,4.129674
"2021-03-03 23:01:12",1006284,9.496546,4.02396
"2021-03-03 23:01:14",1006285,9.492454,4.133084
"2021-03-03 23:01:16",1006286,9.502003,4.347923
"2021-03-03 23:01:18",1006287,9.476086,4.26949
"2021-03-03 23:01:20",1006288,9.470629,4.276309
"2021-03-03 23:01:22",1006289,9.470629,4.433176
"2021-03-03 23:01:24",1006290,9.484269,4.364974
"2021-03-03 23:01:26",1006291,9.480177,4.136494
"2021-03-03 23:01:28",1006292,9.473357,4.160365
"2021-03-03 23:01:30",1006293,9.473357,4.28654
"2021-03-03 23:01:32",1006294,9.470629,4.2729
"2021-03-03 23:01:34",1006295,9.477448,4.245618
"2021-03-03 23:01:36",1006296,9.466537,4.375204
"2021-03-03 23:01:38",1006297,9.478813,4.344512
"2021-03-03 23:01:40",1006298,9.488361,4.071702
"2021-03-03 23:01:42",1006299,9.518371,4.174006
