"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 14:00:16",990056,10.06617,4.277746
"2021-03-03 14:00:18",990057,10.11252,4.247068
"2021-03-03 14:00:20",990058,10.1207,4.305014
"2021-03-03 14:00:22",990059,10.10025,4.359551
"2021-03-03 14:00:24",990060,10.11934,4.328874
"2021-03-03 14:00:26",990061,10.1207,4.397045
"2021-03-03 14:00:28",990062,10.11525,4.097092
"2021-03-03 14:00:30",990063,10.13025,4.192531
"2021-03-03 14:00:32",990064,10.12616,4.07664
"2021-03-03 14:00:34",990065,10.13434,4.339099
"2021-03-03 14:00:36",990066,10.1357,4.311831
"2021-03-03 14:00:38",990067,10.13161,4.301605
"2021-03-03 14:00:40",990068,10.12888,4.305014
"2021-03-03 14:00:42",990069,10.15206,4.359551
"2021-03-03 14:00:44",990070,10.19297,4.294788
"2021-03-03 14:00:46",990071,10.18478,4.318648
"2021-03-03 14:00:48",990072,10.18069,4.342508
"2021-03-03 14:00:50",990073,10.15888,4.328874
"2021-03-03 14:00:52",990074,10.17388,4.362959
"2021-03-03 14:00:54",990075,10.15615,4.29138
"2021-03-03 14:00:56",990076,10.17933,4.305014
"2021-03-03 14:00:58",990077,10.19009,4.308361
"2021-03-03 14:01:00",990078,10.19282,4.410616
"2021-03-03 14:01:02",990079,10.19145,4.349263
"2021-03-03 14:01:04",990080,10.21191,4.345854
"2021-03-03 14:01:06",990081,10.16964,4.076581
"2021-03-03 14:01:08",990082,10.17918,4.298135
"2021-03-03 14:01:10",990083,10.18327,4.294726
"2021-03-03 14:01:12",990084,10.19691,4.342445
"2021-03-03 14:01:14",990085,10.19691,4.386756
"2021-03-03 14:01:16",990086,10.186,4.247007
"2021-03-03 14:01:18",990087,10.19282,4.349263
"2021-03-03 14:01:20",990088,10.19145,4.345854
"2021-03-03 14:01:22",990089,10.17646,4.328812
"2021-03-03 14:01:24",990090,10.18736,4.352671
"2021-03-03 14:01:26",990091,10.186,4.420841
"2021-03-03 14:01:28",990092,10.17509,4.192471
"2021-03-03 14:01:30",990093,10.19145,4.325403
"2021-03-03 14:01:32",990094,10.20645,4.393573
"2021-03-03 14:01:34",990095,10.186,4.189063
"2021-03-03 14:01:36",990096,10.18464,4.192471
"2021-03-03 14:01:38",990097,10.18055,4.352671
"2021-03-03 14:01:40",990098,10.17509,4.315177
"2021-03-03 14:01:42",990099,10.19145,4.311769
"2021-03-03 14:01:44",990100,10.20509,4.321994
"2021-03-03 14:01:46",990101,10.19418,4.086807
