"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","FlowData"
"TIMESTAMP","RECORD","FlowMeter(1)","FlowMeter(2)"
"TS","RN","",""
"","","Smp","Smp"
"2021-03-03 21:00:16",1002656,9.428994,4.275368
"2021-03-03 21:00:18",1002657,9.409902,4.285596
"2021-03-03 21:00:20",1002658,9.430358,4.169677
"2021-03-03 21:00:22",1002659,9.435813,4.104899
"2021-03-03 21:00:24",1002660,9.44945,4.019664
"2021-03-03 21:00:26",1002661,9.452178,4.207181
"2021-03-03 21:00:28",1002662,9.476726,4.063986
"2021-03-03 21:00:30",1002663,9.472634,4.057168
"2021-03-03 21:00:32",1002664,9.476726,4.135583
"2021-03-03 21:00:34",1002665,9.482181,4.186724
"2021-03-03 21:00:36",1002666,9.493091,4.360603
"2021-03-03 21:00:38",1002667,9.484908,4.012846
"2021-03-03 21:00:40",1002668,9.479452,4.421972
"2021-03-03 21:00:42",1002669,9.509456,4.435609
"2021-03-03 21:00:44",1002670,9.504001,4.31969
"2021-03-03 21:00:46",1002671,9.491727,4.387878
"2021-03-03 21:00:48",1002672,9.547641,4.326509
"2021-03-03 21:00:50",1002673,9.502637,4.357193
"2021-03-03 21:00:52",1002674,9.484908,4.31969
"2021-03-03 21:00:54",1002675,9.505364,4.302643
"2021-03-03 21:00:56",1002676,9.484908,4.302643
"2021-03-03 21:00:58",1002677,9.467877,4.244997
"2021-03-03 21:01:00",1002678,9.496519,4.337057
"2021-03-03 21:01:02",1002679,9.488336,4.30637
"2021-03-03 21:01:04",1002680,9.495154,4.354105
"2021-03-03 21:01:06",1002681,9.489699,4.054057
"2021-03-03 21:01:08",1002682,9.503339,4.108612
"2021-03-03 21:01:10",1002683,9.47197,4.200672
"2021-03-03 21:01:12",1002684,9.473333,4.013141
"2021-03-03 21:01:14",1002685,9.491063,4.262045
"2021-03-03 21:01:16",1002686,9.503339,4.268864
"2021-03-03 21:01:18",1002687,9.503339,4.316599
"2021-03-03 21:01:20",1002688,9.501974,4.316599
"2021-03-03 21:01:22",1002689,9.503339,4.337057
"2021-03-03 21:01:24",1002690,9.501974,4.02678
"2021-03-03 21:01:26",1002691,9.51834,4.040419
"2021-03-03 21:01:28",1002692,9.544253,4.037009
"2021-03-03 21:01:30",1002693,9.542891,4.275683
"2021-03-03 21:01:32",1002694,9.512885,4.40184
"2021-03-03 21:01:34",1002695,9.514249,4.163166
"2021-03-03 21:01:36",1002696,9.541526,4.149527
"2021-03-03 21:01:38",1002697,9.529251,4.139298
"2021-03-03 21:01:40",1002698,9.488336,4.316599
"2021-03-03 21:01:42",1002699,9.486972,4.326828
