timestamp,RECORD,TcRafat_Avg(1),TcRafat_Avg(2),TcRafat_Avg(3),TcRafat_Avg(4),TcRafat_Avg(5),TcRafat_Avg(6)
2021-04-02 00:28:00,75389,7.809981,8.252327,7.305133,7.03961,,20.1516
2021-04-02 00:29:00,75390,7.346614,7.86971,7.271246,6.946539,,20.1207
2021-04-02 00:30:00,75391,7.513001,7.786144,7.231648,6.898334,,20.1075
2021-04-02 00:31:00,75392,7.349569,7.705104,7.153573,6.830787,,20.07662
2021-04-02 00:32:00,75393,7.255782,7.656615,7.061265,6.79023,,20.04515
2021-04-02 00:33:00,75394,7.146763,7.582493,6.94647,6.661401,,20.05183
2021-04-02 00:34:00,75395,7.112883,7.51791,6.924312,6.530539,,20.09042
2021-04-02 00:35:00,75396,7.05916,7.420236,6.762763,6.531172,,20.07284
2021-04-02 00:36:00,75397,6.707366,7.108109,6.874616,6.638338,,20.12236
2021-04-02 00:37:00,75398,6.787444,7.335702,6.602739,6.2512,,20.08487
2021-04-02 00:38:00,75399,6.684468,7.096156,6.652744,6.25887,,20.01668
2021-04-02 00:39:00,75400,6.71379,7.155572,6.588356,6.247395,,20.02007
2021-04-02 00:40:00,75401,6.806584,7.450372,6.349891,6.16756,,20.13438
2021-04-02 00:41:00,75402,6.593023,7.111909,6.279107,5.81745,,20.07362
2021-04-02 00:42:00,75403,7.023478,7.647457,6.703743,6.024147,,19.99371
2021-04-02 00:43:00,75404,7.065289,7.498346,6.659966,6.260497,,20.12018
2021-04-02 00:44:00,75405,7.086046,7.58033,6.58004,6.187815,,20.04983
2021-04-02 00:45:00,75406,7.058112,7.323201,6.618841,6.247271,,20.0277
2021-04-02 00:46:00,75407,6.896593,7.530912,6.628823,6.019825,,20.0303
2021-04-02 00:47:00,75408,7.536685,8.103349,6.566062,6.048759,,19.97286
2021-04-02 00:48:00,75409,7.046163,7.357726,7.303342,6.9842,,19.99846
2021-04-02 00:49:00,75410,6.810036,7.211689,6.775542,6.573655,,19.96803
2021-04-02 00:50:00,75411,6.625336,7.044478,6.653508,6.348767,,20.02682
2021-04-02 00:51:00,75412,6.788628,7.189939,6.488766,6.210736,,20.01609
2021-04-02 00:52:00,75413,6.634063,7.124255,6.441566,6.205353,,19.95534
2021-04-02 00:53:00,75414,6.402003,6.787134,6.31982,5.968836,,20.01103
2021-04-02 00:54:00,75415,6.555772,6.978673,6.300934,5.98823,,20.02126
2021-04-02 00:55:00,75416,6.687262,7.015054,6.234087,5.989791,,19.98303
2021-04-02 00:56:00,75417,6.341059,6.822911,6.35072,6.028371,,19.97599
2021-04-02 00:57:00,75418,6.382882,6.904303,6.363064,6.040425,,19.97055
2021-04-02 00:58:00,75419,6.287976,6.713398,6.331512,5.990229,,19.98938
2021-04-02 00:59:00,75420,6.348924,6.847798,6.086769,5.813843,,20.01661
2021-04-02 01:00:00,75421,6.284594,6.955638,6.026644,5.686925,,19.98911
2021-04-02 01:03:00,75424,6.019734,5.967733,6.053468,5.723386,,19.9673
2021-04-02 01:04:00,75425,6.008375,5.949177,6.191428,5.823245,,19.96284
2021-04-02 01:05:00,75426,5.997019,5.92068,6.109846,5.752977,,19.95852
2021-04-02 01:06:00,75427,5.987419,5.916883,6.012988,5.560363,,19.88532
2021-04-02 01:07:00,75428,5.981698,5.912233,6.103014,5.719037,,19.98967
2021-04-02 01:08:00,75429,5.968132,5.932821,6.062983,5.675306,,19.93691
2021-04-02 01:09:00,75430,6.160205,6.696923,6.093683,5.816344,,19.99629
2021-04-02 01:10:00,75431,6.410349,6.900554,5.978506,5.693366,,19.88871
2021-04-02 01:11:00,75432,6.588049,7.064458,6.012422,5.656929,,20.02307
2021-04-02 01:12:00,75433,6.500555,6.926486,5.972063,5.690277,,20.02628
2021-04-02 01:13:00,75434,6.369797,6.74121,5.72809,5.518687,,19.93476
2021-04-02 01:14:00,75435,6.151782,6.459658,5.708033,5.469884,,20.02485
2021-04-02 01:15:00,75436,6.084304,6.341009,5.7012,5.446378,,19.92318
2021-04-02 01:16:00,75437,5.931502,6.180598,5.664846,5.423913,,19.95887
2021-04-02 01:17:00,75438,6.031301,6.326962,5.637828,5.399181,,19.89319
2021-04-02 01:18:00,75439,5.754324,6.007607,5.625147,5.37556,,19.93999
2021-04-02 01:19:00,75440,5.641915,5.972322,5.592126,5.349387,,19.89882
2021-04-02 01:20:00,75441,5.558101,6.123418,5.571971,5.333084,,20.01907
2021-04-02 01:21:00,75442,5.623876,6.08832,5.398496,5.162483,,19.95344
2021-04-02 01:22:00,75443,5.539638,5.98109,5.296113,4.99521,,19.96545
2021-04-02 01:23:00,75444,5.574662,6.140996,5.289824,5.022089,,19.86915
2021-04-02 01:24:00,75445,5.567901,5.980088,5.22488,4.945147,,19.94662
2021-04-02 01:25:00,75446,5.530964,5.976899,5.09473,4.754313,,19.85973
2021-04-02 01:26:00,75447,5.523371,6.029074,5.126509,4.762064,,19.96246
2021-04-02 01:27:00,75448,5.495722,6.065425,5.241184,4.88049,,19.82987
2021-04-02 01:28:00,75449,5.556438,6.10463,5.28775,4.961035,,19.92938
2021-04-02 01:29:00,75450,5.704748,6.231887,5.404454,5.046097,,19.93966
2021-04-02 01:30:00,75451,5.702976,6.137315,5.407712,5.164685,,19.93148
2021-04-02 01:31:00,75452,5.693197,6.147656,5.360169,5.115349,,19.90713
2021-04-02 01:32:00,75453,5.620548,6.088377,4.992769,4.740053,,19.8901
2021-04-02 01:33:00,75454,5.528069,6.129539,4.985443,4.798984,,19.83789
2021-04-02 01:34:00,75455,5.553994,6.276127,5.589323,5.388394,,19.89006
2021-04-02 01:35:00,75456,5.484588,6.065659,5.429389,5.236043,,19.78497
2021-04-02 01:36:00,75457,5.622303,6.265946,5.289929,5.044555,,19.87666
2021-04-02 01:37:00,75458,5.547593,6.302639,5.38702,5.014631,,19.86186
2021-04-02 01:38:00,75459,5.549332,6.255251,5.340396,4.911484,,19.83725
2021-04-02 01:39:00,75460,5.578804,6.404868,5.384363,5.031539,,19.75385
2021-04-02 01:40:00,75461,5.473602,5.95589,5.25741,4.775422,,19.79631
2021-04-02 01:41:00,75462,5.611162,6.218467,5.25719,4.8833,,19.80457
2021-04-02 01:42:00,75463,5.493112,5.873565,5.358634,5.028192,,19.84256
2021-04-02 01:43:00,75464,5.442658,6.29736,5.466249,5.19944,,19.84389
2021-04-02 01:44:00,75465,5.456568,6.120408,5.439937,5.117642,,19.80452
2021-04-02 01:45:00,75466,5.577621,6.071737,5.436916,5.164266,,19.77596
2021-04-02 01:46:00,75467,5.597081,6.154502,5.313442,5.012465,,19.8326
2021-04-02 01:47:00,75468,5.433546,6.04952,5.268974,5.070456,,19.80818
2021-04-02 01:48:00,75469,5.549075,6.06383,5.500061,5.332426,,19.89228
2021-04-02 01:49:00,75470,5.399511,5.735809,5.280871,4.930962,,19.76084
2021-04-02 01:50:00,75471,5.45816,5.975694,5.014777,4.765531,,19.81531
2021-04-02 01:51:00,75472,5.592443,6.581829,5.12824,4.818679,,19.83955
2021-04-02 01:52:00,75473,5.53015,6.136821,5.295607,5.171824,,19.7884
2021-04-02 01:53:00,75474,5.598403,6.233099,5.378675,5.092271,,19.8007
2021-04-02 01:54:00,75475,5.529053,6.165802,5.256826,4.852227,,19.79931
2021-04-02 01:55:00,75476,5.363722,6.13941,5.244203,5.023476,,19.68443
2021-04-02 01:56:00,75477,5.468926,6.27097,5.160393,5.067829,,19.76546
2021-04-02 01:57:00,75478,5.48803,6.043673,5.231746,4.957286,,19.80298
2021-04-02 01:58:00,75479,5.299181,5.561139,5.27308,5.191005,,19.74057
2021-04-02 01:59:00,75480,5.290547,5.812304,5.184924,5.166265,,19.71399
2021-04-02 02:00:00,75481,5.324784,5.610164,4.988346,4.77031,,19.76546
2021-04-02 02:03:00,75484,5.043175,5.004798,5.065158,4.866467,,19.75908
2021-04-02 02:04:00,75485,5.05204,5.027125,5.079455,4.887983,,19.67976
2021-04-02 02:05:00,75486,5.052518,5.04499,5.097357,4.891769,,19.67054
2021-04-02 02:06:00,75487,5.075814,5.058611,5.396391,5.147648,,19.66519
2021-04-02 02:07:00,75488,5.072604,5.077438,5.427226,5.137492,,19.6711
2021-04-02 02:08:00,75489,5.073967,5.083121,5.339629,5.150218,,19.68291
2021-04-02 02:09:00,75490,5.318758,5.758301,5.230418,4.993372,,19.69279
2021-04-02 02:10:00,75491,5.302003,5.663355,4.956724,4.756648,,19.82429
2021-04-02 02:11:00,75492,5.17643,5.496698,4.768409,4.574536,,19.7164
2021-04-02 02:12:00,75493,5.083883,5.377442,4.679988,4.42105,,19.71164
2021-04-02 02:13:00,75494,4.922861,5.1156,4.663219,4.450444,,19.73398
2021-04-02 02:14:00,75495,4.840334,5.065132,4.75477,4.515641,,19.62519
2021-04-02 02:15:00,75496,4.786696,4.993623,4.744106,4.527811,,19.65858
2021-04-02 02:16:00,75497,4.689225,4.870055,4.726092,4.516699,,19.67773
2021-04-02 02:17:00,75498,4.628411,4.872073,4.691294,4.4832,,19.71611
2021-04-02 02:18:00,75499,4.508659,4.754847,4.667396,4.449517,,19.71288
2021-04-02 02:19:00,75500,4.647727,4.996573,4.633195,4.420438,,19.67209
2021-04-02 02:20:00,75501,4.590363,4.969276,4.578021,4.369127,,19.68082
2021-04-02 02:21:00,75502,4.592979,4.91607,4.435731,4.178216,,19.68351
2021-04-02 02:22:00,75503,4.517203,4.844212,4.31671,3.981686,,19.70654
2021-04-02 02:23:00,75504,4.420647,4.766751,4.142751,3.889882,,19.71618
2021-04-02 02:24:00,75505,4.587802,5.088398,4.264521,4.0779,,19.56892
2021-04-02 02:25:00,75506,4.581195,5.079441,4.14188,3.882531,,19.60128
2021-04-02 02:26:00,75507,4.641845,5.159773,4.24211,4.128214,,19.63141
2021-04-02 02:27:00,75508,4.607622,5.093015,3.986506,3.731686,,19.68738
2021-04-02 02:28:00,75509,4.537095,4.859747,4.247169,3.915745,,19.62332
2021-04-02 02:29:00,75510,4.589814,5.131101,4.337428,4.055594,,19.64503
2021-04-02 02:30:00,75511,4.522808,4.949018,4.310107,3.790175,,19.56696
2021-04-02 02:31:00,75512,4.599164,5.088206,4.379557,4.16181,,19.6323
2021-04-02 02:32:00,75513,4.750389,5.420791,4.358375,4.121236,,19.58862
2021-04-02 02:33:00,75514,4.794859,5.450663,4.674465,4.291414,,19.53115
2021-04-02 02:34:00,75515,4.786919,5.412234,4.4963,4.144044,,19.67986
2021-04-02 02:35:00,75516,4.850219,5.500366,4.339043,4.043877,,19.64662
2021-04-02 02:36:00,75517,4.919573,5.614881,4.639369,4.385449,,19.52791
2021-04-02 02:37:00,75518,4.881078,5.621057,4.666683,4.433681,,19.56852
2021-04-02 02:38:00,75519,5.0146,5.61148,4.790329,4.500603,,19.51514
2021-04-02 02:39:00,75520,5.001012,5.641296,4.78389,4.504598,,19.61823
2021-04-02 02:40:00,75521,4.956746,5.594042,4.949864,4.569415,,19.52529
2021-04-02 02:41:00,75522,5.01282,5.565117,4.89405,4.713949,,19.52518
2021-04-02 02:42:00,75523,5.072341,5.605501,4.869687,4.606048,,19.6173
2021-04-02 02:43:00,75524,4.944406,5.388915,4.857551,4.509689,,19.54902
2021-04-02 02:44:00,75525,4.917999,5.342889,4.679224,4.493792,,19.53432
2021-04-02 02:45:00,75526,4.930195,5.338648,4.659482,4.391286,,19.60281
2021-04-02 02:46:00,75527,4.757752,5.14454,4.485372,4.155386,,19.60919
2021-04-02 02:47:00,75528,4.740426,5.380018,4.473494,4.169424,,19.51571
2021-04-02 02:48:00,75529,4.732382,5.16806,4.560322,4.274407,,19.55055
2021-04-02 02:49:00,75530,4.795042,5.335765,4.552673,4.253905,,19.56521
2021-04-02 02:50:00,75531,4.875328,5.525887,4.446439,4.268743,,19.54532
2021-04-02 02:51:00,75532,4.759948,5.361462,4.498681,4.25558,,19.50937
2021-04-02 02:52:00,75533,4.678278,5.357604,4.318353,4.168776,,19.53502
2021-04-02 02:53:00,75534,4.650004,5.359728,4.474089,4.184063,,19.5161
2021-04-02 02:54:00,75535,4.679289,5.359418,4.425948,4.066613,,19.51916
2021-04-02 02:55:00,75536,4.700258,5.450415,4.480339,4.120654,,19.53051
2021-04-02 02:56:00,75537,4.635534,5.108248,4.446316,3.953909,,19.46268
2021-04-02 02:57:00,75538,4.654704,5.040781,4.334111,3.829602,,19.47144
2021-04-02 02:58:00,75539,4.635688,4.978432,4.39722,3.889704,,19.43457
2021-04-02 02:59:00,75540,4.537168,5.005718,4.61948,3.790308,,19.46789
2021-04-02 03:00:00,75541,4.656663,5.153859,4.599433,4.010329,,19.44683
2021-04-02 03:03:00,75544,4.375525,4.348982,4.190069,3.711368,,19.49215
2021-04-02 03:04:00,75545,4.390634,4.367211,4.456766,4.006639,,19.44094
2021-04-02 03:05:00,75546,4.399931,4.380189,4.652528,4.279227,,19.45077
2021-04-02 03:06:00,75547,4.411462,4.393099,4.793591,4.508181,,19.45497
2021-04-02 03:07:00,75548,4.427113,4.416152,4.75667,4.412284,,19.47371
2021-04-02 03:08:00,75549,4.434187,4.409424,4.581253,4.240415,,19.42638
2021-04-02 03:09:00,75550,4.66291,5.182487,4.585702,4.232922,,19.47127
2021-04-02 03:10:00,75551,4.71833,5.196358,4.474692,4.214099,,19.50136
2021-04-02 03:11:00,75552,4.722849,5.097787,4.397597,4.111496,,19.50132
2021-04-02 03:12:00,75553,4.514487,4.77687,4.273819,4.038091,,19.40774
2021-04-02 03:13:00,75554,4.315206,4.499146,4.181776,3.984128,,19.44879
2021-04-02 03:14:00,75555,4.173736,4.371829,4.210356,3.991081,,19.49423
2021-04-02 03:15:00,75556,4.096378,4.266476,4.189023,3.968066,,19.42904
2021-04-02 03:16:00,75557,4.058812,4.299222,4.168311,3.932296,,19.45972
2021-04-02 03:17:00,75558,4.008236,4.22822,4.139416,3.928809,,19.46977
2021-04-02 03:18:00,75559,3.969886,4.216171,4.109986,3.897462,,19.58234
2021-04-02 03:19:00,75560,3.760544,4.079575,4.084448,3.865002,,19.47944
2021-04-02 03:20:00,75561,3.734982,4.118405,4.022343,3.822691,,19.55485
2021-04-02 03:21:00,75562,3.937857,4.384892,3.767237,3.530023,,19.52242
2021-04-02 03:22:00,75563,3.926074,4.358025,3.633378,3.320885,,19.47986
2021-04-02 03:23:00,75564,4.004026,4.523461,3.711419,3.443089,,19.41235
2021-04-02 03:24:00,75565,4.001334,4.509291,3.616645,3.298712,,19.48808
2021-04-02 03:25:00,75566,3.968214,4.361731,3.619519,3.234207,,19.45856
2021-04-02 03:26:00,75567,3.851485,4.401366,3.726361,3.557899,,19.42483
2021-04-02 03:27:00,75568,4.160436,4.839127,3.897237,3.651921,,19.41348
2021-04-02 03:28:00,75569,4.635157,5.026055,4.025166,3.806799,,19.43654
2021-04-02 03:29:00,75570,4.403585,4.937643,4.018513,3.705474,,19.43369
2021-04-02 03:30:00,75571,4.397166,4.918644,4.127278,3.816646,,19.4744
2021-04-02 03:31:00,75572,4.506503,4.993133,3.966129,3.704667,,19.376
2021-04-02 03:32:00,75573,4.441597,4.950482,4.085437,3.82083,,19.4352
2021-04-02 03:33:00,75574,4.426552,4.840548,4.170332,3.830749,,19.33728
2021-04-02 03:34:00,75575,4.249348,4.738261,3.849998,3.596636,,19.33453
2021-04-02 03:35:00,75576,4.33283,4.933908,4.137469,3.864527,,19.40795
2021-04-02 03:36:00,75577,4.299751,4.836177,4.084103,3.847489,,19.33
2021-04-02 03:37:00,75578,4.432011,5.076088,4.105866,3.792451,,19.32658
2021-04-02 03:38:00,75579,4.300565,4.726938,4.060203,3.717614,,19.35307
2021-04-02 03:39:00,75580,4.238761,4.677928,4.014277,3.509008,,19.35968
2021-04-02 03:40:00,75581,4.279839,4.876563,4.122388,3.709592,,19.46179
2021-04-02 03:41:00,75582,4.360321,4.907465,4.143262,3.728831,,19.46004
2021-04-02 03:42:00,75583,4.373853,4.686637,3.926799,3.568128,,19.34263
2021-04-02 03:43:00,75584,4.296652,4.683897,4.321495,3.713785,,19.40586
2021-04-02 03:44:00,75585,4.227832,4.677022,4.204316,3.490893,,19.35229
2021-04-02 03:45:00,75586,4.248121,4.684179,4.26118,3.629105,,19.26853
2021-04-02 03:46:00,75587,4.219556,4.681047,4.092675,3.280052,,19.36206
2021-04-02 03:47:00,75588,4.236303,4.81762,4.045771,3.372702,,19.28104
2021-04-02 03:48:00,75589,4.209228,4.799496,3.969152,3.596809,,19.39361
2021-04-02 03:49:00,75590,4.161212,4.812344,4.027861,3.41763,,19.30824
2021-04-02 03:50:00,75591,4.178484,4.939719,4.389976,3.912895,,19.29238
2021-04-02 03:51:00,75592,4.380866,5.215383,4.489942,4.100854,,19.37722
2021-04-02 03:52:00,75593,4.509449,5.12117,4.433163,4.091407,,19.34605
2021-04-02 03:53:00,75594,4.464489,5.021397,4.465675,4.21301,,19.34089
2021-04-02 03:54:00,75595,4.445116,4.932513,4.383458,4.095463,,19.37067
2021-04-02 03:55:00,75596,4.3503,4.77599,4.075508,3.814978,,19.31816
2021-04-02 03:56:00,75597,4.260399,4.650617,3.893549,3.649041,,19.28721
2021-04-02 03:57:00,75598,4.229664,4.611794,3.826255,3.596437,,19.32601
2021-04-02 03:58:00,75599,4.182975,4.546674,3.707366,3.503715,,19.29094
2021-04-02 03:59:00,75600,3.980392,4.257106,3.585727,3.3731,,19.36579
2021-04-02 04:00:00,75601,3.966909,4.256462,3.56935,3.34935,,19.40015
2021-04-02 04:03:00,75604,3.797015,3.808763,3.384144,3.170375,,19.31975
2021-04-02 04:04:00,75605,3.781126,3.793085,3.328531,3.093478,,19.34207
2021-04-02 04:05:00,75606,3.762877,3.754814,3.351577,3.123343,,19.399
2021-04-02 04:06:00,75607,3.749344,3.739131,3.35471,3.096187,,19.36755
2021-04-02 04:07:00,75608,3.738551,3.725913,3.40518,3.119075,,19.27175
2021-04-02 04:08:00,75609,3.730435,3.73194,3.439763,3.230086,,19.36677
2021-04-02 04:09:00,75610,3.798049,4.148503,3.479959,3.236054,,19.25787
2021-04-02 04:10:00,75611,3.88634,4.276666,3.397472,3.127282,,19.30605
2021-04-02 04:11:00,75612,3.876286,4.208818,3.387896,3.126297,,19.25176
2021-04-02 04:12:00,75613,3.779256,4.085643,3.340791,3.079852,,19.29567
2021-04-02 04:13:00,75614,3.747569,4.047335,3.3339,3.107041,,19.38635
2021-04-02 04:14:00,75615,3.742474,4.034664,3.408167,3.173289,,19.40501
2021-04-02 04:15:00,75616,3.70655,4.019243,3.420713,3.190426,,19.30005
2021-04-02 04:16:00,75617,3.743663,4.061646,3.414853,3.214449,,19.30355
2021-04-02 04:17:00,75618,3.678635,4.049547,3.405034,3.192086,,19.27905
2021-04-02 04:18:00,75619,3.650101,4.051023,3.391264,3.183171,,19.28499
2021-04-02 04:19:00,75620,3.80141,4.311496,3.382443,3.188857,,19.31499
2021-04-02 04:20:00,75621,3.895643,4.410534,3.435047,3.227358,,19.30244
2021-04-02 04:21:00,75622,3.989855,4.481876,3.801636,3.587189,,19.30283
2021-04-02 04:22:00,75623,3.961128,4.622756,3.72614,3.415675,,19.32075
2021-04-02 04:23:00,75624,4.021297,4.797946,3.66544,3.255091,,19.31627
2021-04-02 04:24:00,75625,3.988337,4.527858,3.856303,3.574533,,19.26237
2021-04-02 04:25:00,75626,3.81829,4.215569,3.822599,3.352647,,19.2489
2021-04-02 04:26:00,75627,3.845865,4.351135,3.898978,3.325699,,19.27432
2021-04-02 04:27:00,75628,3.813667,4.243066,3.7968,3.369772,,19.29967
2021-04-02 04:28:00,75629,3.9197,4.834229,3.651662,3.260929,,19.23599
2021-04-02 04:29:00,75630,4.05655,4.803425,3.845203,3.62337,,19.24344
2021-04-02 04:30:00,75631,4.049955,4.712263,3.768213,3.48343,,19.28141
2021-04-02 04:31:00,75632,4.155278,4.795221,3.720368,3.534777,,19.23663
2021-04-02 04:32:00,75633,4.091984,4.753398,3.5358,3.311625,,19.29035
2021-04-02 04:33:00,75634,4.221319,4.718063,3.737102,3.424651,,19.17556
2021-04-02 04:34:00,75635,4.010359,4.50738,3.530663,3.137034,,19.18161
2021-04-02 04:35:00,75636,4.002874,4.510945,3.841762,3.587154,,19.20361
2021-04-02 04:36:00,75637,4.072134,4.688031,4.032522,3.666183,,19.22681
2021-04-02 04:37:00,75638,3.923722,4.474818,3.660967,3.400159,,19.22944
2021-04-02 04:38:00,75639,3.848322,4.440747,3.809325,3.470199,,19.24434
2021-04-02 04:39:00,75640,4.125762,4.692415,3.828978,3.561444,,19.25665
2021-04-02 04:40:00,75641,4.122633,4.589408,3.811961,3.572575,,19.19588
2021-04-02 04:41:00,75642,4.075274,4.563586,3.72901,3.488768,,19.25147
2021-04-02 04:42:00,75643,4.027086,4.384025,3.661363,3.468244,,19.22226
2021-04-02 04:43:00,75644,3.994958,4.395954,3.68732,3.464177,,19.26224
2021-04-02 04:44:00,75645,3.885214,4.264297,3.601556,3.414201,,19.22623
2021-04-02 04:45:00,75646,3.80959,4.154834,3.471953,3.297886,,19.17758
2021-04-02 04:46:00,75647,3.741741,4.085399,3.459085,3.251224,,19.22529
2021-04-02 04:47:00,75648,3.673618,3.966863,3.379401,3.151449,,19.22981
2021-04-02 04:48:00,75649,3.573271,3.847242,3.305984,3.084021,,19.21313
2021-04-02 04:49:00,75650,3.558351,3.906547,3.193267,2.966496,,19.18107
2021-04-02 04:50:00,75651,3.587318,3.948396,3.135955,2.878874,,19.23761
2021-04-02 04:51:00,75652,3.593811,3.933444,3.033912,2.825996,,19.30048
2021-04-02 04:52:00,75653,3.508576,3.797202,3.128256,2.892149,,19.22812
2021-04-02 04:53:00,75654,3.474915,3.758379,3.031511,2.866726,,19.16158
2021-04-02 04:54:00,75655,3.416878,3.759544,2.982191,2.759494,,19.14554
2021-04-02 04:55:00,75656,3.367687,3.699877,3.009541,2.753716,,19.27877
2021-04-02 04:56:00,75657,3.453002,3.965525,3.026593,2.743357,,19.21959
2021-04-02 04:57:00,75658,3.669646,4.332279,3.182105,2.853655,,19.17664
2021-04-02 04:58:00,75659,3.747278,4.135915,3.131866,2.837604,,19.12115
2021-04-02 04:59:00,75660,3.682354,4.118145,3.045068,2.669747,,19.2336
2021-04-02 05:00:00,75661,3.699134,4.179722,3.081953,2.726803,,19.1565
2021-04-02 05:03:00,75664,3.346546,3.360684,3.291081,2.963949,,19.28954
2021-04-02 05:04:00,75665,3.35603,3.370261,3.295722,3.019341,,19.26768
2021-04-02 05:05:00,75666,3.369833,3.38522,3.41009,2.986534,,19.26144
2021-04-02 05:06:00,75667,3.380508,3.396543,3.505923,3.156553,,19.17301
2021-04-02 05:07:00,75668,3.393629,3.416318,3.586931,3.248438,,19.09337
2021-04-02 05:08:00,75669,3.408101,3.417947,3.560977,3.165326,,19.14476
2021-04-02 05:09:00,75670,3.762803,4.55513,3.443984,3.125512,,19.24835
2021-04-02 05:10:00,75671,3.992862,4.764539,3.756143,3.323395,,19.20289
2021-04-02 05:11:00,75672,4.127265,4.887004,3.744858,3.340721,,19.10643
2021-04-02 05:12:00,75673,4.044648,4.587034,3.531058,3.223111,,19.0949
2021-04-02 05:13:00,75674,4.081301,4.916259,3.327761,3.131196,,19.12068
2021-04-02 05:14:00,75675,4.104409,4.822159,3.321887,3.133749,,19.09771
2021-04-02 05:15:00,75676,4.387129,5.027617,3.327242,3.136101,,19.13031
2021-04-02 05:16:00,75677,4.282167,5.033076,3.346559,3.146454,,19.20044
2021-04-02 05:17:00,75678,4.35494,5.206861,3.352224,3.156448,,19.1732
2021-04-02 05:18:00,75679,4.431885,4.978871,3.366885,3.181973,,19.09676
2021-04-02 05:19:00,75680,4.264105,4.931034,3.372568,3.194116,,19.13272
2021-04-02 05:20:00,75681,4.343939,5.07563,3.461097,3.214056,,19.11677
2021-04-02 05:21:00,75682,4.562608,5.266103,3.995093,3.590725,,19.18096
2021-04-02 05:22:00,75683,4.595406,5.099939,3.99433,3.783853,,19.18415
2021-04-02 05:23:00,75684,4.345453,4.903964,3.936806,3.678886,,19.09474
2021-04-02 05:24:00,75685,4.150086,4.830689,3.85692,3.571129,,19.04352
2021-04-02 05:25:00,75686,4.228017,4.814981,3.85274,3.485547,,19.10728
2021-04-02 05:26:00,75687,4.220124,4.755336,3.76533,3.548422,,19.16915
2021-04-02 05:27:00,75688,4.251444,4.68198,3.713479,3.441054,,19.18554
2021-04-02 05:28:00,75689,4.199004,4.640074,3.635541,3.374469,,19.15094
2021-04-02 05:29:00,75690,4.025268,4.392405,3.58328,3.415137,,19.19592
2021-04-02 05:30:00,75691,3.972221,4.326896,3.536108,3.374952,,19.15433
2021-04-02 05:31:00,75692,3.793705,4.141071,3.246742,3.060272,,19.13451
2021-04-02 05:32:00,75693,3.778098,4.327989,3.283856,3.019114,,19.13287
2021-04-02 05:33:00,75694,3.829941,4.188302,3.310543,3.101369,,19.11937
2021-04-02 05:34:00,75695,3.881217,4.317085,3.143099,2.926727,,19.22164
2021-04-02 05:35:00,75696,3.860297,4.303569,3.167925,2.957615,,19.15179
2021-04-02 05:36:00,75697,3.764539,4.108112,3.144696,2.954117,,19.17061
2021-04-02 05:37:00,75698,3.844917,4.325445,3.105495,2.877457,,19.16098
2021-04-02 05:38:00,75699,3.84268,4.120097,3.135192,2.952826,,19.18882
2021-04-02 05:39:00,75700,3.621226,3.911612,3.024403,2.831399,,19.12568
2021-04-02 05:40:00,75701,3.707678,4.295585,3.005221,2.796535,,19.20863
