timestamp,RECORD,FlowMeter(1),FlowMeter(2)
2022-01-13 00:00:00,1783691,1.663027,1.435878
2022-01-13 00:00:02,1783692,1.663027,1.439289
2022-01-13 00:00:04,1783693,1.664391,1.548429
2022-01-13 00:00:06,1783694,1.663027,1.33697
2022-01-13 00:00:08,1783695,1.661663,1.360844
2022-01-13 00:00:10,1783696,1.664391,1.357434
2022-01-13 00:00:12,1783697,1.665755,1.343791
2022-01-13 00:00:14,1783698,1.66712,1.439289
2022-01-13 00:00:16,1783699,1.665755,1.384719
2022-01-13 00:00:18,1783700,1.661663,1.343791
2022-01-13 00:00:20,1783701,1.664391,1.405183
2022-01-13 00:00:22,1783702,1.661663,1.384719
2022-01-13 00:00:24,1783703,1.663027,1.429057
2022-01-13 00:00:26,1783704,1.663027,1.398361
2022-01-13 00:00:28,1783705,1.661663,1.350612
2022-01-13 00:00:30,1783706,1.661663,1.340381
2022-01-13 00:00:32,1783707,1.664391,1.405183
2022-01-13 00:00:34,1783708,1.663027,1.333559
2022-01-13 00:00:36,1783709,1.660298,1.340381
2022-01-13 00:00:38,1783710,1.65757,1.39154
2022-01-13 00:00:40,1783711,1.661663,1.415415
2022-01-13 00:00:42,1783712,1.661663,1.394951
2022-01-13 00:00:44,1783713,1.658934,1.326738
2022-01-13 00:00:46,1783714,1.661663,1.425647
2022-01-13 00:00:48,1783715,1.661663,1.364255
2022-01-13 00:00:50,1783716,1.65757,1.33697
2022-01-13 00:00:52,1783717,1.658934,1.357434
2022-01-13 00:00:54,1783718,1.660299,1.330149
2022-01-13 00:00:56,1783719,1.661663,1.347202
2022-01-13 00:00:58,1783720,1.661663,1.412004
2022-01-13 00:01:00,1783721,1.660299,1.354023
2022-01-13 00:01:02,1783722,1.661663,1.377898
2022-01-13 00:01:04,1783723,1.661663,1.377898
2022-01-13 00:01:06,1783724,1.660299,1.364255
2022-01-13 00:01:08,1783725,1.661663,1.422236
2022-01-13 00:01:10,1783726,1.661663,1.398361
2022-01-13 00:01:12,1783727,1.661663,1.429057
2022-01-13 00:01:14,1783728,1.661663,1.326738
2022-01-13 00:01:16,1783729,1.661663,1.343791
2022-01-13 00:01:18,1783730,1.661663,1.39154
2022-01-13 00:01:20,1783731,1.660299,1.333559
2022-01-13 00:01:22,1783732,1.658934,1.401772
2022-01-13 00:01:24,1783733,1.656206,1.398361
2022-01-13 00:01:26,1783734,1.660299,1.394951
2022-01-13 00:01:28,1783735,1.658934,1.425647
2022-01-13 00:01:30,1783736,1.658934,1.354023
2022-01-13 00:01:32,1783737,1.660299,1.384719
2022-01-13 00:01:34,1783738,1.653477,1.33697
2022-01-13 00:01:36,1783739,1.653477,1.343791
2022-01-13 00:01:38,1783740,1.658934,1.360844
2022-01-13 00:01:40,1783741,1.65757,1.343791
2022-01-13 00:01:42,1783742,1.656206,1.384719
2022-01-13 00:01:44,1783743,1.660299,1.4427
2022-01-13 00:01:46,1783744,1.658934,1.412004
2022-01-13 00:01:48,1783745,1.658934,1.408593
2022-01-13 00:01:50,1783746,1.660299,1.418825
2022-01-13 00:01:52,1783747,1.65757,1.452932
2022-01-13 00:01:54,1783748,1.658934,1.398361
2022-01-13 00:01:56,1783749,1.656206,1.374487
2022-01-13 00:01:58,1783750,1.65757,1.350613
2022-01-13 00:02:00,1783751,1.658934,1.415415
2022-01-13 00:02:02,1783752,1.65757,1.360844
2022-01-13 00:02:04,1783753,1.658934,1.350613
2022-01-13 00:02:06,1783754,1.656206,1.357434
2022-01-13 00:02:08,1783755,1.656206,1.374487
2022-01-13 00:02:10,1783756,1.658934,1.38813
2022-01-13 00:02:12,1783757,1.658934,1.343791
2022-01-13 00:02:14,1783758,1.656206,1.429057
2022-01-13 00:02:16,1783759,1.660299,1.418825
2022-01-13 00:02:18,1783760,1.654842,1.415415
