timestamp,RECORD,FlowMeter(1),FlowMeter(2)
2022-01-11 00:00:00,1697289,7.451567,3.349249
2022-01-11 00:00:02,1697290,7.425646,3.270804
2022-01-11 00:00:04,1697291,7.433832,3.165074
2022-01-11 00:00:06,1697292,7.436561,3.414051
2022-01-11 00:00:08,1697293,7.450203,3.472032
2022-01-11 00:00:10,1697294,7.448839,3.274215
2022-01-11 00:00:12,1697295,7.459753,3.284447
2022-01-11 00:00:14,1697296,7.45566,3.3015
2022-01-11 00:00:16,1697297,7.444746,3.332196
2022-01-11 00:00:18,1697298,7.467938,3.454978
2022-01-11 00:00:20,1697299,7.463846,3.311732
2022-01-11 00:00:22,1697300,7.447474,3.30491
2022-01-11 00:00:24,1697301,7.470667,3.451568
2022-01-11 00:00:26,1697302,7.459753,3.3015
2022-01-11 00:00:28,1697303,7.485674,3.294679
2022-01-11 00:00:30,1697304,7.45566,3.4618
2022-01-11 00:00:32,1697305,7.45566,3.308321
2022-01-11 00:00:34,1697306,7.469303,3.308321
2022-01-11 00:00:36,1697307,7.469303,3.315142
2022-01-11 00:00:38,1697308,7.458388,3.281036
2022-01-11 00:00:40,1697309,7.461117,3.328785
2022-01-11 00:00:42,1697310,7.428375,3.315142
2022-01-11 00:00:44,1697311,7.454296,3.332196
2022-01-11 00:00:46,1697312,7.458388,3.328785
2022-01-11 00:00:48,1697313,7.469303,3.328785
2022-01-11 00:00:50,1697314,7.463846,3.311732
2022-01-11 00:00:52,1697315,7.485674,3.270804
2022-01-11 00:00:54,1697316,7.457024,3.291268
2022-01-11 00:00:56,1697317,7.451567,3.315142
2022-01-11 00:00:58,1697318,7.47476,3.468621
2022-01-11 00:01:00,1697319,7.461117,3.226466
2022-01-11 00:01:02,1697320,7.462481,3.339017
2022-01-11 00:01:04,1697321,7.48431,3.349249
2022-01-11 00:01:06,1697322,7.463846,3.441336
2022-01-11 00:01:08,1697323,7.480217,3.25034
2022-01-11 00:01:10,1697324,7.470667,3.192359
2022-01-11 00:01:12,1697325,7.47476,3.192359
2022-01-11 00:01:14,1697326,7.488402,3.342427
2022-01-11 00:01:16,1697327,7.427011,3.134378
2022-01-11 00:01:18,1697328,7.435196,3.161664
2022-01-11 00:01:20,1697329,7.443382,3.315142
2022-01-11 00:01:22,1697330,7.44611,3.294679
2022-01-11 00:01:24,1697331,7.452931,3.342427
2022-01-11 00:01:26,1697332,7.450203,3.444747
2022-01-11 00:01:28,1697333,7.452931,3.284447
2022-01-11 00:01:30,1697334,7.463846,3.325374
2022-01-11 00:01:32,1697335,7.444746,3.117325
2022-01-11 00:01:34,1697336,7.462481,3.475442
2022-01-11 00:01:36,1697337,7.458388,3.339017
2022-01-11 00:01:38,1697338,7.442018,3.321964
2022-01-11 00:01:40,1697339,7.48431,3.417461
2022-01-11 00:01:42,1697340,7.472031,3.403819
2022-01-11 00:01:44,1697341,7.459753,3.332196
2022-01-11 00:01:46,1697342,7.488402,3.14461
2022-01-11 00:01:48,1697343,7.436561,3.209413
2022-01-11 00:01:50,1697344,7.46521,3.274215
2022-01-11 00:01:52,1697345,7.470667,3.359481
2022-01-11 00:01:54,1697346,7.466574,3.315142
2022-01-11 00:01:56,1697347,7.450203,3.441336
2022-01-11 00:01:58,1697348,7.450203,3.294679
2022-01-11 00:02:00,1697349,7.461117,3.441336
2022-01-11 00:02:02,1697350,7.443382,3.202591
2022-01-11 00:02:04,1697351,7.444746,3.325374
2022-01-11 00:02:06,1697352,7.444746,3.349249
2022-01-11 00:02:08,1697353,7.45566,3.287857
2022-01-11 00:02:10,1697354,7.457024,3.219644
