timestamp,RECORD,FlowMeter(1),FlowMeter(2)
2022-01-09 00:00:00,1610889,8.809519,3.443882
2022-01-09 00:00:02,1610890,8.814974,3.437062
2022-01-09 00:00:04,1610891,8.825886,3.396145
2022-01-09 00:00:06,1610892,8.839525,3.382506
2022-01-09 00:00:08,1610893,8.816339,3.324539
2022-01-09 00:00:10,1610894,8.82043,3.423423
2022-01-09 00:00:12,1610895,8.839525,3.440472
2022-01-09 00:00:14,1610896,8.810725,3.338119
2022-01-09 00:00:16,1610897,8.829819,3.358577
2022-01-09 00:00:18,1610898,8.842094,3.450639
2022-01-09 00:00:20,1610899,8.844822,3.450639
2022-01-09 00:00:22,1610900,8.859824,3.587029
2022-01-09 00:00:24,1610901,8.822999,3.338119
2022-01-09 00:00:26,1610902,8.84073,3.426771
2022-01-09 00:00:28,1610903,8.820271,3.44382
2022-01-09 00:00:30,1610904,8.854369,3.481327
2022-01-09 00:00:32,1610905,8.851641,3.389265
2022-01-09 00:00:34,1610906,8.838002,3.32789
2022-01-09 00:00:36,1610907,8.853005,3.437001
2022-01-09 00:00:38,1610908,8.839367,3.512015
2022-01-09 00:00:40,1610909,8.877555,3.464278
2022-01-09 00:00:42,1610910,8.839367,3.563161
2022-01-09 00:00:44,1610911,8.821636,3.484737
2022-01-09 00:00:46,1610912,8.853005,3.450639
2022-01-09 00:00:48,1610913,8.853005,3.450639
2022-01-09 00:00:50,1610914,8.859824,3.385855
2022-01-09 00:00:52,1610915,8.832547,3.488147
2022-01-09 00:00:54,1610916,8.832547,3.501786
2022-01-09 00:00:56,1610917,8.843458,3.44382
2022-01-09 00:00:58,1610918,8.828456,3.464278
2022-01-09 00:01:00,1610919,8.853005,3.426771
2022-01-09 00:01:02,1610920,8.838002,3.563161
2022-01-09 00:01:04,1610921,8.8721,3.273334
2022-01-09 00:01:06,1610922,8.859824,3.338119
2022-01-09 00:01:08,1610923,8.868009,3.426771
2022-01-09 00:01:10,1610924,8.84073,3.549522
2022-01-09 00:01:12,1610925,8.848913,3.552932
2022-01-09 00:01:14,1610926,8.850278,3.44382
2022-01-09 00:01:16,1610927,8.869371,3.481327
2022-01-09 00:01:18,1610928,8.857097,3.385855
2022-01-09 00:01:20,1610929,8.846186,3.491556
2022-01-09 00:01:22,1610930,8.850278,3.457459
2022-01-09 00:01:24,1610931,8.846186,3.426771
2022-01-09 00:01:26,1610932,8.828456,3.368806
2022-01-09 00:01:28,1610933,8.854369,3.409723
2022-01-09 00:01:30,1610934,8.825728,3.454049
2022-01-09 00:01:32,1610935,8.853005,3.580209
2022-01-09 00:01:34,1610936,8.859824,3.413133
2022-01-09 00:01:36,1610937,8.876192,3.358577
2022-01-09 00:01:38,1610938,8.836639,3.457459
2022-01-09 00:01:40,1610939,8.832547,3.621126
2022-01-09 00:01:42,1610940,8.851641,3.593848
2022-01-09 00:01:44,1610941,8.853005,3.32789
2022-01-09 00:01:46,1610942,8.853005,3.477917
2022-01-09 00:01:48,1610943,8.848913,3.460869
2022-01-09 00:01:50,1610944,8.863916,3.464278
2022-01-09 00:01:52,1610945,8.829819,3.348348
2022-01-09 00:01:54,1610946,8.84755,3.57339
2022-01-09 00:01:56,1610947,8.866644,3.433591
2022-01-09 00:01:58,1610948,8.846186,3.552932
2022-01-09 00:02:00,1610949,8.842094,3.484737
2022-01-09 00:02:02,1610950,8.861189,3.610897
2022-01-09 00:02:04,1610951,8.838002,3.454049
2022-01-09 00:02:06,1610952,8.831658,3.457645
2022-01-09 00:02:08,1610953,8.837114,3.471285
2022-01-09 00:02:10,1610954,8.854846,3.546303
2022-01-09 00:02:12,1610955,8.860302,3.607681
2022-01-09 00:02:14,1610956,8.843934,3.368988
2022-01-09 00:02:16,1610957,8.857574,3.529253
2022-01-09 00:02:18,1610958,8.854846,3.597451
2022-01-09 00:02:20,1610959,8.865757,3.580402
2022-01-09 00:02:22,1610960,8.875305,3.426956
2022-01-09 00:02:24,1610961,8.846663,3.351938
2022-01-09 00:02:26,1610962,8.84939,3.501974
2022-01-09 00:02:28,1610963,8.84257,3.600862
2022-01-09 00:02:30,1610964,8.833023,3.600862
2022-01-09 00:02:32,1610965,8.856211,3.587222
2022-01-09 00:02:34,1610966,8.850755,3.536073
2022-01-09 00:02:36,1610967,8.856211,3.525843
2022-01-09 00:02:38,1610968,8.867122,3.488334
2022-01-09 00:02:40,1610969,8.850755,3.396267
2022-01-09 00:02:42,1610970,8.84939,3.549713
2022-01-09 00:02:44,1610971,8.860302,3.64519
2022-01-09 00:02:46,1610972,8.839842,3.508794
2022-01-09 00:02:48,1610973,8.856211,3.471285
2022-01-09 00:02:50,1610974,8.853482,3.64178
2022-01-09 00:02:52,1610975,8.833023,3.529253
2022-01-09 00:02:54,1610976,8.854846,3.382627
2022-01-09 00:02:56,1610977,8.833023,3.536073
2022-01-09 00:02:58,1610978,8.857574,3.64519
2022-01-09 00:03:00,1610979,8.869849,3.63837
2022-01-09 00:03:02,1610980,8.856211,3.464465
2022-01-09 00:03:04,1610981,8.864394,3.512204
2022-01-09 00:03:06,1610982,8.869849,3.576992
2022-01-09 00:03:08,1610983,8.857574,3.498564
2022-01-09 00:03:10,1610984,8.853482,3.368988
2022-01-09 00:03:12,1610985,8.826202,3.505384
2022-01-09 00:03:14,1610986,8.843934,3.403087
2022-01-09 00:03:16,1610987,8.848026,3.611091
2022-01-09 00:03:18,1610988,8.858938,3.481514
