timestamp,RECORD,FlowMeter(1),FlowMeter(2)
2022-01-15 00:00:00,1870091,1.46794,1.323328
2022-01-15 00:00:02,1870092,1.469304,1.302865
2022-01-15 00:00:04,1870093,1.469304,1.313096
2022-01-15 00:00:06,1870094,1.472032,1.302865
2022-01-15 00:00:08,1870095,1.46794,1.306275
2022-01-15 00:00:10,1870096,1.476125,1.268758
2022-01-15 00:00:12,1870097,1.470668,1.292633
2022-01-15 00:00:14,1870098,1.470668,1.394952
2022-01-15 00:00:16,1870099,1.470668,1.381309
2022-01-15 00:00:18,1870100,1.473397,1.367667
2022-01-15 00:00:20,1870101,1.473397,1.265348
2022-01-15 00:00:22,1870102,1.470668,1.282401
2022-01-15 00:00:24,1870103,1.472032,1.347203
2022-01-15 00:00:26,1870104,1.470668,1.306275
2022-01-15 00:00:28,1870105,1.470668,1.289222
2022-01-15 00:00:30,1870106,1.470668,1.272169
2022-01-15 00:00:32,1870107,1.470668,1.289222
2022-01-15 00:00:34,1870108,1.469304,1.292633
2022-01-15 00:00:36,1870109,1.469304,1.347203
2022-01-15 00:00:38,1870110,1.472032,1.340382
2022-01-15 00:00:40,1870111,1.469304,1.316507
2022-01-15 00:00:42,1870112,1.470668,1.27899
2022-01-15 00:00:44,1870113,1.470668,1.258526
2022-01-15 00:00:46,1870114,1.469304,1.319918
2022-01-15 00:00:48,1870115,1.470668,1.336971
2022-01-15 00:00:50,1870116,1.470668,1.336971
2022-01-15 00:00:52,1870117,1.470668,1.282401
2022-01-15 00:00:54,1870118,1.470668,1.336971
2022-01-15 00:00:56,1870119,1.470668,1.360845
2022-01-15 00:00:58,1870120,1.470668,1.299454
2022-01-15 00:01:00,1870121,1.46794,1.33356
2022-01-15 00:01:02,1870122,1.470668,1.272169
2022-01-15 00:01:04,1870123,1.469304,1.27899
2022-01-15 00:01:06,1870124,1.46794,1.289222
2022-01-15 00:01:08,1870125,1.470668,1.289222
2022-01-15 00:01:10,1870126,1.46794,1.336971
2022-01-15 00:01:12,1870127,1.46794,1.268758
2022-01-15 00:01:14,1870128,1.469304,1.27899
2022-01-15 00:01:16,1870129,1.469304,1.354024
2022-01-15 00:01:18,1870130,1.470668,1.299454
2022-01-15 00:01:20,1870131,1.470668,1.309686
2022-01-15 00:01:22,1870132,1.470668,1.299454
2022-01-15 00:01:24,1870133,1.466575,1.255116
2022-01-15 00:01:26,1870134,1.466575,1.272169
2022-01-15 00:01:28,1870135,1.470668,1.336971
2022-01-15 00:01:30,1870136,1.465211,1.319918
2022-01-15 00:01:32,1870137,1.469304,1.33015
2022-01-15 00:01:34,1870138,1.46794,1.282401
2022-01-15 00:01:36,1870139,1.470668,1.268758
2022-01-15 00:01:38,1870140,1.470668,1.27899
2022-01-15 00:01:40,1870141,1.46794,1.343792
2022-01-15 00:01:42,1870142,1.469304,1.323328
2022-01-15 00:01:44,1870143,1.46794,1.354024
2022-01-15 00:01:46,1870144,1.46794,1.313096
2022-01-15 00:01:48,1870145,1.469304,1.292633
2022-01-15 00:01:50,1870146,1.465211,1.285811
2022-01-15 00:01:52,1870147,1.46794,1.367667
2022-01-15 00:01:54,1870148,1.470668,1.319918
2022-01-15 00:01:56,1870149,1.470668,1.364256
2022-01-15 00:01:58,1870150,1.466575,1.261937
2022-01-15 00:02:00,1870151,1.466575,1.323328
2022-01-15 00:02:02,1870152,1.469304,1.282401
2022-01-15 00:02:04,1870153,1.470668,1.302865
2022-01-15 00:02:06,1870154,1.46794,1.340382
2022-01-15 00:02:08,1870155,1.470668,1.360845
2022-01-15 00:02:10,1870156,1.470668,1.292633
2022-01-15 00:02:12,1870157,1.470668,1.319918
2022-01-15 00:02:14,1870158,1.46794,1.313096
2022-01-15 00:02:16,1870159,1.470668,1.33015
2022-01-15 00:02:18,1870160,1.470668,1.296043
2022-01-15 00:02:20,1870161,1.470668,1.336971
2022-01-15 00:02:22,1870162,1.469304,1.268758
2022-01-15 00:02:24,1870163,1.470668,1.289222
2022-01-15 00:02:26,1870164,1.472032,1.354024
2022-01-15 00:02:28,1870165,1.469304,1.313096
2022-01-15 00:02:30,1870166,1.470668,1.347203
2022-01-15 00:02:32,1870167,1.46794,1.27899
2022-01-15 00:02:34,1870168,1.46794,1.292633
2022-01-15 00:02:36,1870169,1.470668,1.313096
2022-01-15 00:02:38,1870170,1.46794,1.33015
2022-01-15 00:02:40,1870171,1.466575,1.33356
2022-01-15 00:02:42,1870172,1.466575,1.275579
2022-01-15 00:02:44,1870173,1.46794,1.248294
2022-01-15 00:02:46,1870174,1.470668,1.289222
2022-01-15 00:02:48,1870175,1.46794,1.326739
2022-01-15 00:02:50,1870176,1.46794,1.343792
2022-01-15 00:02:52,1870177,1.46794,1.27899
2022-01-15 00:02:54,1870178,1.469304,1.255116
2022-01-15 00:02:56,1870179,1.469304,1.364256
2022-01-15 00:02:58,1870180,1.469304,1.326739
2022-01-15 00:03:00,1870181,1.469304,1.299454
2022-01-15 00:03:02,1870182,1.469304,1.272169
2022-01-15 00:03:04,1870183,1.470668,1.354024
2022-01-15 00:03:06,1870184,1.474761,1.299454
2022-01-15 00:03:08,1870185,1.470668,1.306275
2022-01-15 00:03:10,1870186,1.46794,1.350613
2022-01-15 00:03:12,1870187,1.46794,1.265348
2022-01-15 00:03:14,1870188,1.470668,1.258526
2022-01-15 00:03:16,1870189,1.470668,1.360845
2022-01-15 00:03:18,1870190,1.46794,1.306275
2022-01-15 00:03:20,1870191,1.470668,1.336971
2022-01-15 00:03:22,1870192,1.469304,1.268758
2022-01-15 00:03:24,1870193,1.469304,1.265348
2022-01-15 00:03:26,1870194,1.466575,1.350613
2022-01-15 00:03:28,1870195,1.46794,1.319918
2022-01-15 00:03:30,1870196,1.469304,1.364256
2022-01-15 00:03:32,1870197,1.466575,1.309686
2022-01-15 00:03:34,1870198,1.469304,1.272169
2022-01-15 00:03:36,1870199,1.465211,1.360845
2022-01-15 00:03:38,1870200,1.46794,1.343792
2022-01-15 00:03:40,1870201,1.46794,1.319918
2022-01-15 00:03:42,1870202,1.463847,1.340382
2022-01-15 00:03:44,1870203,1.465211,1.289222
2022-01-15 00:03:46,1870204,1.46794,1.292633
2022-01-15 00:03:48,1870205,1.46794,1.316507
2022-01-15 00:03:50,1870206,1.466575,1.316507
2022-01-15 00:03:52,1870207,1.469304,1.326739
2022-01-15 00:03:54,1870208,1.46794,1.275579
2022-01-15 00:03:56,1870209,1.466575,1.285811
2022-01-15 00:03:58,1870210,1.469304,1.343792
2022-01-15 00:04:00,1870211,1.46794,1.350613
2022-01-15 00:04:02,1870212,1.469304,1.27899
2022-01-15 00:04:04,1870213,1.46794,1.296043
2022-01-15 00:04:06,1870214,1.465211,1.265348
2022-01-15 00:04:08,1870215,1.465211,1.258526
2022-01-15 00:04:10,1870216,1.466575,1.357435
2022-01-15 00:04:12,1870217,1.470668,1.33356
2022-01-15 00:04:14,1870218,1.466575,1.33356
2022-01-15 00:04:16,1870219,1.469304,1.296043
2022-01-15 00:04:18,1870220,1.466575,1.302865
2022-01-15 00:04:20,1870221,1.463847,1.258526
2022-01-15 00:04:22,1870222,1.470668,1.350613
2022-01-15 00:04:24,1870223,1.466575,1.285811
2022-01-15 00:04:26,1870224,1.465211,1.326739
2022-01-15 00:04:28,1870225,1.465211,1.268758
2022-01-15 00:04:30,1870226,1.46794,1.248294
2022-01-15 00:04:32,1870227,1.46794,1.282401
2022-01-15 00:04:34,1870228,1.469304,1.323328
2022-01-15 00:04:36,1870229,1.470668,1.306275
2022-01-15 00:04:38,1870230,1.46794,1.313096
2022-01-15 00:04:40,1870231,1.46794,1.292633
2022-01-15 00:04:42,1870232,1.470668,1.347203
2022-01-15 00:04:44,1870233,1.46794,1.306275
2022-01-15 00:04:46,1870234,1.46794,1.306275
2022-01-15 00:04:48,1870235,1.466575,1.251705
2022-01-15 00:04:50,1870236,1.46794,1.319918
2022-01-15 00:04:52,1870237,1.466575,1.255116
2022-01-15 00:04:54,1870238,1.46794,1.343792
2022-01-15 00:04:56,1870239,1.466575,1.33015
2022-01-15 00:04:58,1870240,1.465211,1.302865
2022-01-15 00:05:00,1870241,1.46794,1.340382
2022-01-15 00:05:02,1870242,1.469304,1.292633
2022-01-15 00:05:04,1870243,1.465211,1.258526
2022-01-15 00:05:06,1870244,1.466575,1.275579
2022-01-15 00:05:08,1870245,1.469304,1.354024
2022-01-15 00:05:10,1870246,1.470668,1.275579
2022-01-15 00:05:12,1870247,1.470668,1.316507
2022-01-15 00:05:14,1870248,1.469304,1.261937
2022-01-15 00:05:16,1870249,1.470668,1.234652
2022-01-15 00:05:18,1870250,1.46794,1.306275
2022-01-15 00:05:20,1870251,1.46794,1.313096
2022-01-15 00:05:22,1870252,1.465211,1.306275
2022-01-15 00:05:24,1870253,1.46794,1.323328
2022-01-15 00:05:26,1870254,1.470668,1.285811
2022-01-15 00:05:28,1870255,1.469304,1.255116
2022-01-15 00:05:30,1870256,1.46794,1.292633
2022-01-15 00:05:32,1870257,1.469304,1.296043
2022-01-15 00:05:34,1870258,1.46794,1.302865
2022-01-15 00:05:36,1870259,1.470668,1.296043
2022-01-15 00:05:38,1870260,1.466575,1.275579
2022-01-15 00:05:40,1870261,1.466575,1.323328
2022-01-15 00:05:42,1870262,1.469304,1.357435
2022-01-15 00:05:44,1870263,1.466575,1.313096
2022-01-15 00:05:46,1870264,1.470668,1.319918
2022-01-15 00:05:48,1870265,1.46794,1.268758
2022-01-15 00:05:50,1870266,1.46794,1.268758
2022-01-15 00:05:52,1870267,1.466575,1.282401
2022-01-15 00:05:54,1870268,1.465211,1.33015
2022-01-15 00:05:56,1870269,1.463847,1.340382
2022-01-15 00:05:58,1870270,1.462483,1.319918
2022-01-15 00:06:00,1870271,1.463847,1.289222
2022-01-15 00:06:02,1870272,1.463847,1.309686
2022-01-15 00:06:04,1870273,1.465211,1.33015
2022-01-15 00:06:06,1870274,1.465211,1.261937
2022-01-15 00:06:08,1870275,1.462483,1.251705
2022-01-15 00:06:10,1870276,1.465211,1.258526
2022-01-15 00:06:12,1870277,1.463847,1.27899
2022-01-15 00:06:14,1870278,1.465211,1.299454
2022-01-15 00:06:16,1870279,1.469304,1.285811
2022-01-15 00:06:18,1870280,1.465211,1.265348
