timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa
2020-08-15 04:31:34,20.4977,-4.014351,26.06832,417.4068,93.2523
2020-08-15 04:31:36,20.53132,-4.379292,26.06832,416.6432,93.2523
2020-08-15 04:31:38,20.49076,-4.744233,26.08195,417.2977,93.2523
2020-08-15 04:31:40,20.52291,-4.379292,26.04105,416.8341,93.2523
2020-08-15 04:31:42,20.52438,-4.379292,26.04105,417.5158,93.24685
2020-08-15 04:36:22,20.45014,-4.379281,25.97233,418.3325,93.25203
2020-08-15 04:36:24,20.44181,-4.014341,25.97233,417.9507,93.25203
2020-08-15 04:36:26,20.44035,-4.379281,25.9587,417.8144,93.25203
2020-08-15 04:36:28,20.46704,-4.379281,25.9996,417.5417,93.25203
2020-08-15 04:36:30,20.45716,-3.649401,25.98597,417.7053,93.25203
2020-08-15 04:45:36,20.52871,-4.379264,26.07301,420.3644,93.26559
2020-08-15 04:45:38,20.57079,-4.014326,26.11392,419.928,93.26559
2020-08-15 04:45:40,20.56526,-4.014326,26.11392,419.1098,93.26559
2020-08-15 04:45:42,20.55398,-4.014326,26.11392,419.1644,93.27105
2020-08-15 04:45:44,20.5792,-4.014326,26.07301,419.628,93.2765
2020-08-15 04:50:40,20.47845,-4.014362,26.09867,416.4875,93.27023
2020-08-15 04:50:42,20.5079,-4.014362,26.11231,415.7239,93.27569
2020-08-15 04:50:44,20.52472,-4.014362,26.09867,415.833,93.27569
2020-08-15 04:50:46,20.51631,-4.379304,26.12594,416.133,93.27023
2020-08-15 04:50:48,20.53167,-4.744246,26.12594,416.5693,93.26478
2020-08-15 04:53:14,20.55281,-3.284488,26.08412,416.9215,93.26431
2020-08-15 04:53:16,20.51636,-3.649431,26.08412,416.3761,93.26431
2020-08-15 04:53:18,20.49808,-4.014374,26.12502,417.9032,93.26431
2020-08-15 04:53:20,20.55134,-2.919545,26.04321,416.4306,93.26431
2020-08-15 04:53:22,20.54293,-2.919545,26.08412,416.867,93.26431
2020-08-15 04:58:46,20.62132,-2.91956,26.13685,414.0264,93.26885
2020-08-15 04:58:48,20.59611,-2.554615,26.13685,412.663,93.26885
2020-08-15 04:58:50,20.62132,-4.014396,26.12322,413.5901,93.26885
2020-08-15 04:58:52,20.64653,-3.649451,26.12322,412.963,93.2634
2020-08-15 04:58:54,20.64941,-4.014396,26.15049,413.9719,93.2634
2020-08-15 05:14:04,20.64977,1.459802,26.09511,409.5525,93.27388
2020-08-15 05:14:06,20.60775,0.7299009,26.12238,409.5252,93.27388
2020-08-15 05:14:08,20.56138,1.094851,26.12238,410.5614,93.27388
2020-08-15 05:14:10,20.55297,1.094851,26.13601,410.4796,93.28479
2020-08-15 05:14:12,20.56138,1.459802,26.13601,410.4796,93.27388
2020-08-15 05:21:00,20.56437,4.744421,26.00048,409.7725,93.28519
2020-08-15 05:21:02,20.56578,4.379465,26.00048,409.2816,93.27428
2020-08-15 05:21:04,20.55738,4.379465,26.00048,409.6634,93.27974
2020-08-15 05:21:06,20.57419,5.474331,26.01411,409.3907,93.27428
2020-08-15 05:21:08,20.53075,5.109376,26.01411,409.3362,93.27428
2020-08-15 05:33:44,20.50963,14.23301,25.78218,408.6269,93.28512
2020-08-15 05:33:46,20.49979,14.23301,25.78218,408.3542,93.28512
2020-08-15 05:33:48,20.48298,14.59796,25.74128,408.4633,93.28512
2020-08-15 05:33:50,20.51804,15.32785,25.78218,408.2724,93.28512
2020-08-15 05:33:52,20.49979,16.05775,25.75491,408.845,93.28512
2020-08-15 05:45:16,20.44084,21.89662,25.59008,407.8606,93.28448
2020-08-15 05:45:18,20.40146,20.80178,25.57644,407.5334,93.29539
2020-08-15 05:45:20,20.3861,20.80178,25.56281,408.1878,93.28448
2020-08-15 05:45:22,20.40292,20.43684,25.56281,408.515,93.29539
2020-08-15 05:45:24,20.41271,20.43684,25.56281,407.6152,93.28993
2020-08-15 06:02:08,20.58485,29.19571,25.87826,406.3377,93.28545
2020-08-15 06:02:10,20.59038,29.19571,25.85099,406.2014,93.28545
2020-08-15 06:02:12,20.63672,29.19571,25.85099,406.4468,93.2909
2020-08-15 06:02:14,20.60028,28.83076,25.87826,407.5921,93.2909
2020-08-15 06:02:16,20.59326,28.83076,25.85099,405.9286,93.2909
2020-08-15 06:04:24,20.5835,31.38539,25.9596,405.3278,93.29611
2020-08-15 06:04:26,20.57501,31.02044,25.9596,405.5732,93.28521
2020-08-15 06:04:28,20.60597,31.02044,25.94596,404.2097,93.29611
2020-08-15 06:04:30,20.60313,31.02044,25.9596,405.6823,93.29066
2020-08-15 06:04:32,20.58486,31.02044,25.9596,405.9549,93.28521
2020-08-15 06:08:20,20.74329,31.75095,26.03207,406.346,93.29831
2020-08-15 06:08:22,20.73624,31.38599,26.04571,404.0551,93.29831
2020-08-15 06:08:24,20.72784,30.29113,26.01843,404.8187,93.29831
2020-08-15 06:08:26,20.73624,31.02104,26.03207,405.6369,93.29831
2020-08-15 06:08:28,20.74464,31.75095,26.01843,404.9278,93.29831
2020-08-15 06:12:16,20.70953,38.68551,26.08439,404.8686,93.29718
2020-08-15 07:30:42,23.93277,61.31638,25.00464,404.0449,93.30672
2020-08-15 07:30:44,23.93128,62.04634,25.00464,403.2814,93.30672
2020-08-15 07:30:46,23.99802,60.9512,25.00439,403.6626,93.30659
2020-08-15 07:40:16,24.29656,61.31482,25.79519,403.4446,93.30661
2020-08-15 07:40:18,24.32407,60.94985,25.82245,402.7629,93.31752
2020-08-15 07:40:20,24.31324,61.67979,25.84972,403.39,93.31207
2020-08-15 07:40:22,24.24797,60.94985,25.80882,403.1174,93.30661
2020-08-15 07:40:24,24.24604,60.58488,25.84972,403.6354,93.30661
2020-08-15 07:40:26,24.28134,60.58488,25.82245,403.4446,93.30661
2020-08-15 07:40:28,24.24604,60.58488,25.86336,403.4991,93.30661
2020-08-15 07:40:30,24.23275,59.85495,25.84972,404.3171,93.30661
2020-08-15 07:40:32,24.24065,60.94985,25.86336,403.5264,93.30661
2020-08-15 07:40:34,24.26764,61.31482,25.84972,403.9354,93.30661
2020-08-15 07:59:36,25.3194,106.9392,24.86754,403.5252,93.30631
2020-08-15 07:59:38,25.3315,96.71976,24.82664,403.4979,93.30631
2020-08-15 07:59:40,25.28988,111.684,24.81301,403.8524,93.30631
2020-08-15 07:59:42,25.36479,102.9244,24.7721,403.7706,93.30631
2020-08-15 07:59:44,25.45788,108.0342,24.7721,403.9887,93.30631
2020-08-15 08:09:56,25.63507,93.06871,24.71726,403.7972,93.30615
2020-08-15 08:09:58,25.69732,96.35405,24.71723,403.7426,93.31158
2020-08-15 08:10:00,25.71241,96.71902,24.7445,403.6063,93.31158
2020-08-15 08:10:02,25.72662,99.27386,24.75813,403.8244,93.31704
2020-08-15 08:10:04,25.72073,98.54391,24.75813,403.4972,93.31704
2020-08-15 08:18:36,26.29991,71.53798,24.0764,403.497,93.317
2020-08-15 08:18:38,26.28482,70.80799,24.03549,403.4425,93.31155
2020-08-15 08:18:40,26.23088,72.26795,24.06276,402.8427,93.31155
2020-08-15 08:18:42,26.1836,74.0929,24.0764,402.5972,93.31155
2020-08-15 08:18:44,26.17156,71.17299,24.09003,404.0696,93.31155
2020-08-15 08:29:28,26.56462,108.7681,23.57193,404.4785,93.32243
2020-08-15 08:29:30,26.57569,109.4981,23.55829,403.2788,93.31698
2020-08-15 08:29:32,26.49422,106.5782,23.50376,404.4785,93.31698
2020-08-15 08:29:34,26.45113,105.1182,23.44923,403.2243,93.31698
2020-08-15 08:29:36,26.45427,132.8577,23.3947,402.4063,93.31698
2020-08-15 09:12:16,28.62095,88.6992,24.02305,404.2086,93.30676
2020-08-15 09:12:18,28.59948,87.23913,24.03669,403.9633,93.3013
2020-08-15 09:12:20,28.52173,83.95397,24.09122,404.2632,93.3013
2020-08-15 09:12:22,28.42744,84.31899,24.10486,405.3812,93.3013
2020-08-15 09:12:24,28.7383,85.04903,24.15939,404.8086,93.30676
2020-08-15 09:32:38,28.76592,81.77098,21.36447,405.0813,93.31223
2020-08-15 09:32:40,28.75136,81.77098,21.37811,403.7997,93.31223
2020-08-15 09:32:42,28.76127,81.77098,21.36447,404.6178,93.31769
2020-08-15 09:32:44,28.74474,83.59622,21.35084,405.0813,93.31769
2020-08-15 09:32:46,28.66869,82.86613,21.35084,404.3724,93.31223
2020-08-15 09:44:10,28.9975,86.5188,21.93623,404.0703,93.31716
2020-08-15 09:44:12,29.04167,87.97903,21.93623,405.0792,93.31716
2020-08-15 09:44:14,29.07351,87.97903,21.94987,403.0341,93.31716
2020-08-15 09:44:16,29.10815,89.80432,21.93623,404.9974,93.31716
2020-08-15 09:44:18,29.09989,89.80432,21.93623,405.2973,93.31716
2020-08-15 09:55:38,29.3194,95.28199,23.39579,403.6631,93.30669
2020-08-15 09:55:40,29.38875,104.0436,23.39579,404.2902,93.30669
2020-08-15 09:55:42,29.34417,97.47238,23.38216,403.6085,93.30669
2020-08-15 09:55:44,29.25662,119.7414,23.39579,404.4266,93.30124
2020-08-15 09:55:46,29.35571,148.9466,23.38216,405.6263,93.30124
2020-08-15 10:05:52,29.2634,167.9305,21.59853,403.7781,93.30818
2020-08-15 10:05:54,29.35092,110.6151,21.61217,404.8145,93.30818
2020-08-15 10:05:56,29.41036,105.8692,21.59853,404.569,93.30818
2020-08-15 10:05:58,29.49458,102.2186,21.59853,404.7054,93.30818
2020-08-15 10:06:00,29.47807,100.0282,21.59853,404.7326,93.30818
2020-08-15 10:26:46,30.76369,104.7801,22.17113,405.4688,93.30814
2020-08-15 10:26:48,30.79491,100.7641,22.22567,404.2143,93.29723
2020-08-15 10:26:50,30.83607,108.0659,22.21204,403.5325,93.29723
2020-08-15 10:26:52,30.84354,110.9866,22.21204,403.6689,93.29723
2020-08-15 10:26:54,30.92179,125.9552,22.25294,404.2143,93.29723
2020-08-15 10:31:36,30.45473,162.8301,22.66198,403.8051,93.30266
2020-08-15 10:31:38,30.44984,197.8787,22.67561,404.3233,93.30811
2020-08-15 10:31:40,30.44649,197.1485,22.6347,404.2687,93.30266
2020-08-15 10:31:42,30.59811,165.3857,22.66198,403.9688,93.29721
2020-08-15 10:31:44,30.66153,212.4823,22.6347,402.7416,93.30811
2020-08-15 10:46:16,30.54166,110.9874,22.42852,403.7466,93.29623
2020-08-15 10:46:18,30.62981,106.9714,22.40125,404.1011,93.30168
2020-08-15 10:46:20,30.65714,109.8921,22.44216,404.2648,93.30168
2020-08-15 10:46:22,30.68506,110.2572,22.44216,403.3649,93.29623
2020-08-15 10:46:24,30.68413,110.9874,22.45579,405.1919,93.29623
2020-08-15 10:55:16,30.65172,108.7993,22.4431,404.158,93.29678
2020-08-15 10:55:18,30.70599,110.6248,22.4022,404.2125,93.30225
2020-08-15 10:55:20,30.78833,114.2758,22.4022,403.9943,93.29678
2020-08-15 10:55:22,30.84932,105.1484,22.4022,404.8943,93.29678
2020-08-15 10:55:24,30.93815,105.5135,22.41583,403.558,93.29678
2020-08-15 11:09:46,31.08843,499.8305,22.04544,404.0434,93.28452
2020-08-15 11:09:48,31.09157,485.5913,22.05907,404.4524,93.27907
2020-08-15 11:09:50,31.01272,564.4543,22.05907,404.0979,93.28452
2020-08-15 11:09:52,31.06715,781.3274,22.03181,403.7434,93.28998
2020-08-15 11:09:54,31.04078,718.8942,22.01817,405.2977,93.28452
2020-08-15 11:28:02,31.98383,443.9831,21.37967,403.9946,93.28049
2020-08-15 11:28:04,31.90482,340.2897,21.37967,404.4036,93.28049
2020-08-15 11:28:06,31.93284,281.5057,21.3524,404.5672,93.28049
2020-08-15 11:28:08,31.97562,180.7332,21.29786,404.3218,93.28049
2020-08-15 11:28:10,32.01707,250.4707,21.32513,404.2946,93.28593
2020-08-15 11:49:00,33.64853,1865.083,21.06846,405.4189,93.27654
2020-08-15 11:49:02,33.72047,1923.139,21.08209,403.9189,93.27108
2020-08-15 11:49:04,33.78594,1923.869,21.06846,403.8371,93.26563
2020-08-15 11:49:06,33.75492,1890.277,21.10937,404.5189,93.26563
2020-08-15 11:49:08,33.72219,1692.012,21.06846,404.928,93.27108
2020-08-15 11:52:32,34.22763,1790.973,20.78284,405.0663,93.26611
2020-08-15 11:52:34,34.2457,1799.736,20.76921,405.4209,93.26611
2020-08-15 11:52:36,34.2784,1827.486,20.76921,405.6391,93.26611
2020-08-15 11:52:38,34.28657,1856.332,20.78284,404.7663,93.26611
2020-08-15 11:52:40,34.2784,1873.128,20.83739,404.7118,93.26611
2020-08-15 11:57:16,35.55573,1861.1,21.72163,404.9518,93.25388
2020-08-15 11:57:18,35.66795,1866.212,21.69436,404.7336,93.25388
2020-08-15 11:57:20,35.72501,1860.37,21.65345,403.8882,93.25933
2020-08-15 11:57:22,35.69412,1855.258,21.61255,404.9245,93.26479
2020-08-15 11:57:24,35.69241,1867.307,21.62618,404.9245,93.25388
2020-08-15 12:14:18,35.73865,1865.508,20.658,404.5153,93.26476
2020-08-15 13:13:06,33.06328,101.1459,22.1157,403.8849,93.21488
2020-08-15 13:13:08,33.08144,101.1459,22.12934,403.6394,93.20943
2020-08-15 13:13:10,33.10634,101.8762,22.14297,404.7848,93.22034
2020-08-15 13:19:56,33.68441,82.15749,20.92992,403.9951,93.21516
2020-08-15 13:19:58,33.94152,83.25291,20.88902,404.1587,93.21516
2020-08-15 13:20:00,34.08707,82.52263,20.90265,403.5315,93.21516
2020-08-15 13:20:02,34.14901,83.25291,20.94356,404.6496,93.20972
2020-08-15 13:20:04,34.33058,83.61806,20.91629,403.5042,93.20972
2020-08-15 13:20:06,34.3487,83.25291,20.90265,403.8588,93.20972
2020-08-15 13:20:08,34.35687,82.88777,20.95719,404.7041,93.20972
2020-08-15 13:20:10,34.32762,84.71349,20.95719,405.4677,93.20972
2020-08-15 13:20:12,34.30783,85.07864,20.99809,405.5768,93.20972
2020-08-15 13:20:14,34.21613,84.71349,20.99809,404.6768,93.20972
2020-08-15 13:22:46,33.35406,101.1446,19.40358,403.9973,93.22116
2020-08-15 13:22:48,33.32774,98.58858,19.38994,403.9428,93.21571
2020-08-15 13:22:50,33.40145,103.3354,19.38994,404.1609,93.22116
2020-08-15 13:22:52,33.23764,108.4474,19.41721,404.7064,93.21571
2020-08-15 13:22:54,33.17209,107.7171,19.40358,404.87,93.21571
2020-08-15 13:22:56,33.11125,108.8126,19.38994,404.6245,93.21571
2020-08-15 13:22:58,33.12119,106.9869,19.37631,404.2973,93.21025
2020-08-15 13:23:00,33.18029,109.5429,19.41721,405.1154,93.21025
2020-08-15 13:23:02,33.20313,105.5263,19.40358,405.6881,93.22116
2020-08-15 13:23:04,33.25402,104.4309,19.40358,404.9791,93.21025
2020-08-15 13:30:18,33.55676,73.75876,20.52067,403.7764,93.20959
2020-08-15 13:30:20,33.59924,73.02847,20.57521,404.7036,93.20413
2020-08-15 13:30:22,33.74151,71.93304,20.56158,403.0402,93.20959
2020-08-15 13:30:24,33.66611,73.02847,20.53431,405.3036,93.19868
2020-08-15 13:30:26,33.66124,74.85419,20.56158,404.9763,93.20959
2020-08-15 13:30:28,33.73684,73.39362,20.53431,405.1945,93.20959
2020-08-15 13:30:30,33.74151,74.85419,20.54795,404.6491,93.20959
2020-08-15 13:30:32,33.74796,74.1239,20.56158,404.5127,93.20959
2020-08-15 13:30:34,33.84145,74.48904,20.56158,404.4309,93.20959
2020-08-15 13:30:36,33.9116,74.85419,20.58885,405.0036,93.20413
2020-08-15 13:36:50,32.21352,62.43876,18.18995,405.1698,93.21021
2020-08-15 13:36:52,32.28071,62.07361,18.16268,404.8698,93.21021
2020-08-15 13:36:54,32.34786,62.43876,18.17631,405.2516,93.1993
2020-08-15 13:36:56,32.35606,62.80389,18.16268,404.3789,93.21021
2020-08-15 13:36:58,32.39061,63.53417,18.17631,405.4971,93.21021
2020-08-15 13:37:00,32.44456,63.53417,18.18995,405.3062,93.20476
2020-08-15 13:37:02,32.59574,64.62959,18.17631,405.088,93.21021
2020-08-15 13:37:04,32.63326,66.45528,18.20358,405.0334,93.21021
2020-08-15 13:37:06,32.65993,70.10667,18.18995,405.5789,93.21021
2020-08-15 13:37:08,32.6549,70.10667,18.18995,404.9789,93.21021
2020-08-15 13:40:36,33.72042,70.1068,17.72643,404.5974,93.21574
2020-08-15 13:40:38,33.92676,70.1068,17.72643,405.361,93.21028
