timestamp,Tc(1),Tc(2),Tc(3),Tc(4),Tc(5),Tc(6)
2022-01-10 00:01:00,7.480342,7.748942,8.176948,7.958945,,20.83981
2022-01-10 00:02:00,7.632885,7.868963,8.142756,7.977332,,20.84097
2022-01-10 00:03:00,7.362123,7.573142,8.062222,7.850665,,20.84427
2022-01-10 00:04:00,7.299965,7.592151,7.857865,7.625617,,20.84082
2022-01-10 00:05:00,7.347989,7.661967,8.011979,7.742142,,20.83675
2022-01-10 00:06:00,7.451132,7.685419,8.059277,7.845716,,20.84258
2022-01-10 00:07:00,7.513955,7.678279,7.849568,7.594331,,20.85639
2022-01-10 00:08:00,7.540527,7.676023,7.676294,7.308775,,20.84788
2022-01-10 00:09:00,7.532484,7.631348,7.612839,7.326707,,20.84281
2022-01-10 00:10:00,7.528722,7.636004,7.657123,7.197199,,20.84759
2022-01-10 00:11:00,7.511611,7.62871,7.840287,7.536633,,20.83799
2022-01-10 00:12:00,7.498648,7.590985,7.61868,7.299711,,20.83872
2022-01-10 00:13:00,7.474876,7.572852,7.648259,7.377306,,20.83543
2022-01-10 00:14:00,7.457116,7.539715,7.328068,7.116634,,20.83957
2022-01-10 00:15:00,7.130689,7.30734,7.387595,7.049521,,20.83489
2022-01-10 00:16:00,7.071152,7.31927,7.653636,7.403716,,20.83139
2022-01-10 00:17:00,7.256267,7.416945,7.376035,7.167089,,20.82844
2022-01-10 00:18:00,6.723033,6.941913,6.848691,6.607058,,20.83693
2022-01-10 00:19:00,6.932357,7.211953,6.396745,6.131261,,20.83726
2022-01-10 00:20:00,6.681995,6.796061,6.326147,5.965398,,20.84525
2022-01-10 00:21:00,6.615469,6.531944,6.318262,6.008325,,20.85242
2022-01-10 00:22:00,6.499675,6.479334,6.217495,5.798197,,20.84677
2022-01-10 00:23:00,6.277184,6.234019,6.204595,5.751961,,20.84219
2022-01-10 00:24:00,6.261597,6.192777,6.193745,5.712973,,20.84069
2022-01-10 00:25:00,6.245816,6.232251,6.277931,5.867626,,20.82528
2022-01-10 00:26:00,6.260602,6.290917,6.167358,5.844083,,20.83129
2022-01-10 00:27:00,6.499924,6.657765,6.51052,6.378831,,20.81643
2022-01-10 00:28:00,6.358529,6.395271,6.585421,6.501582,,20.82142
2022-01-10 00:29:00,6.388461,6.519143,6.573228,6.501969,,20.80871
2022-01-10 00:30:00,6.466735,6.636603,6.581967,6.491081,,20.8071
2022-01-10 00:31:00,6.599507,6.742601,6.54964,6.491607,,20.8058
2022-01-10 00:32:00,6.793565,7.014639,6.55358,6.494108,,20.80265
2022-01-10 00:33:00,7.142731,7.246397,6.54193,6.491019,,20.80615
2022-01-10 00:34:00,6.76509,6.997769,6.53345,6.446103,,20.7989
2022-01-10 00:35:00,6.955698,7.137833,6.359067,6.101113,,20.78886
2022-01-10 00:36:00,6.703464,6.902938,6.255741,5.845199,,20.81825
2022-01-10 00:37:00,6.64537,6.896674,6.019925,5.778636,,20.80235
2022-01-10 00:38:00,6.781741,7.073069,6.005514,5.618813,,20.80417
2022-01-10 00:39:00,6.926355,7.080316,6.123454,5.753573,,20.80631
2022-01-10 00:40:00,6.876765,7.099082,5.971595,5.628199,,20.82301
2022-01-10 00:41:00,6.666871,6.741686,5.761471,5.561719,,20.78003
2022-01-10 00:42:00,6.459188,6.564565,5.584467,5.200522,,20.80117
2022-01-10 00:43:00,6.60791,6.645579,5.910314,5.406053,,20.81106
2022-01-10 00:44:00,6.549246,6.647434,5.900756,5.516719,,20.79395
2022-01-10 00:45:00,6.443047,6.628987,5.949614,5.557034,,20.7855
2022-01-10 00:46:00,6.605402,6.775444,6.003951,5.639647,,20.77594
2022-01-10 00:47:00,6.528116,6.662261,5.955402,5.556198,,20.77635
2022-01-10 00:48:00,6.359664,6.578216,5.932387,5.548914,,20.78752
2022-01-10 00:49:00,6.519508,6.751132,5.959678,5.536163,,20.77515
2022-01-10 00:50:00,6.723802,6.90362,6.045431,5.655046,,20.79115
2022-01-10 00:51:00,6.632461,6.797206,6.034541,5.649837,,20.78488
2022-01-10 00:52:00,6.417168,6.656072,6.000268,5.574189,,20.78445
2022-01-10 00:53:00,6.254845,6.481901,5.815041,5.444926,,20.77016
2022-01-10 00:54:00,6.188011,6.381736,5.799203,5.45012,,20.764
2022-01-10 00:55:00,6.135227,6.224737,5.545442,5.200375,,20.76837
2022-01-10 00:56:00,5.960414,6.079107,5.392511,5.033628,,20.76453
2022-01-10 00:57:00,5.958769,5.976119,5.2349,4.899865,,20.76742
2022-01-10 00:58:00,5.88887,5.873128,5.103041,4.717376,,20.77599
2022-01-10 00:59:00,5.838556,5.843218,5.026836,4.635602,,20.78996
2022-01-10 01:00:00,5.501005,5.541367,4.92016,4.489985,,20.77112
2022-01-10 01:01:00,5.378853,5.3492,4.949098,4.479467,,20.76056
2022-01-10 01:02:00,5.526484,5.345931,5.142514,4.721349,,20.77921
2022-01-10 01:03:00,5.356186,5.272275,5.108773,4.643393,,20.76743
2022-01-10 01:04:00,5.419657,5.327248,4.970641,4.656325,,20.77194
2022-01-10 01:05:00,5.342462,5.33004,4.951249,4.586919,,20.77384
2022-01-10 01:06:00,5.342883,5.2678,4.856825,4.486339,,20.77573
2022-01-10 01:07:00,5.672743,5.725135,4.821304,4.441995,,20.78127
2022-01-10 01:08:00,5.775349,5.795535,4.547014,4.156303,,20.78463
2022-01-10 01:09:00,5.77368,5.750837,4.843415,4.279811,,20.7819
2022-01-10 01:10:00,5.759542,5.737601,4.682253,4.282895,,20.76696
2022-01-10 01:11:00,5.731863,5.723779,4.861252,4.37952,,20.77162
2022-01-10 01:12:00,5.700096,5.723081,5.030626,4.528837,,20.76215
2022-01-10 01:13:00,5.667446,5.67128,5.013542,4.553214,,20.77671
2022-01-10 01:14:00,5.629691,5.634537,4.892866,4.456575,,20.76561
2022-01-10 01:15:00,5.290199,5.331244,4.994715,4.527056,,20.76479
2022-01-10 01:16:00,5.164582,5.219099,4.940931,4.528535,,20.75813
2022-01-10 01:17:00,5.084788,5.165608,4.880818,4.484121,,20.74124
2022-01-10 01:18:00,5.077083,5.12383,4.836835,4.444273,,20.74791
2022-01-10 01:19:00,4.904757,5.002199,4.593729,4.201716,,20.7511
2022-01-10 01:20:00,4.759047,4.84893,4.434803,4.044472,,20.74942
2022-01-10 01:21:00,4.663678,4.70868,4.359922,3.953792,,20.75943
2022-01-10 01:22:00,4.830108,4.748919,4.383192,3.893054,,20.7662
2022-01-10 01:23:00,5.1839,5.050653,4.290936,3.885127,,20.74642
2022-01-10 01:24:00,5.13441,5.106636,4.344028,4.011762,,20.75838
2022-01-10 01:25:00,5.220695,5.176168,4.322731,3.997641,,20.73933
2022-01-10 01:26:00,5.092511,5.07339,4.2961,3.998127,,20.74311
2022-01-10 01:27:00,4.870974,4.784926,4.73366,4.608688,,20.75874
2022-01-10 01:28:00,4.527941,4.654515,4.769105,4.694326,,20.74326
2022-01-10 01:29:00,4.374893,4.397524,4.76398,4.687171,,20.75453
2022-01-10 01:30:00,4.258292,4.25519,4.753298,4.68425,,20.74585
2022-01-10 01:31:00,4.333896,4.226103,4.75701,4.661307,,20.76226
2022-01-10 01:32:00,4.275634,4.185635,4.697028,4.623549,,20.73754
2022-01-10 01:33:00,4.166391,4.019136,4.685979,4.601799,,20.73926
2022-01-10 01:34:00,4.193309,4.034312,4.653815,4.596035,,20.73946
2022-01-10 01:35:00,4.457362,4.234664,4.387374,4.161559,,20.73872
2022-01-10 01:36:00,4.29915,4.264867,4.153299,3.888488,,20.75791
2022-01-10 01:37:00,4.631398,4.51179,4.042025,3.760783,,20.75192
2022-01-10 01:38:00,4.644346,4.486794,3.981144,3.652793,,20.74726
2022-01-10 01:39:00,4.594987,4.555539,4.03354,3.663135,,20.74981
2022-01-10 01:40:00,4.10219,4.123677,3.999951,3.596924,,20.73853
2022-01-10 01:41:00,4.565272,4.240145,4.061396,3.671562,,20.75315
2022-01-10 01:42:00,4.35008,4.25455,4.009623,3.63475,,20.72832
2022-01-10 01:43:00,4.482065,4.168737,4.037494,3.602413,,20.71806
2022-01-10 01:44:00,4.248258,4.104712,4.028436,3.669985,,20.69875
2022-01-10 01:45:00,3.938931,3.83382,4.003146,3.563814,,20.69396
2022-01-10 01:46:00,4.086912,3.831416,3.911845,3.479304,,20.68653
2022-01-10 01:47:00,4.30373,3.985024,3.974059,3.667696,,20.70127
2022-01-10 01:48:00,3.941684,3.884312,3.836149,3.50952,,20.73337
2022-01-10 01:49:00,3.877346,3.778873,3.922606,3.501528,,20.74357
2022-01-10 01:50:00,3.844026,3.766429,3.862191,3.473198,,20.74713
2022-01-10 01:51:00,3.743294,3.593113,3.853504,3.561825,,20.75425
2022-01-10 01:52:00,4.186385,3.850813,3.931103,3.538556,,20.75991
2022-01-10 01:53:00,4.658026,4.443935,3.995734,3.688528,,20.77431
