timestamp,Tc(1),Tc(2),Tc(3),Tc(4),Tc(5),Tc(6)
2022-01-11 00:30:00,3.34663,3.088976,2.268294,2.168464,,20.54959
2022-01-11 00:31:00,3.447259,3.127208,2.268083,2.206754,,20.5372
2022-01-11 00:32:00,3.708324,3.361534,2.295478,2.232259,,20.53431
2022-01-11 00:33:00,4.03915,3.689442,2.332455,2.253695,,20.55067
2022-01-11 00:34:00,4.067244,3.824356,2.344201,2.263724,,20.5277
2022-01-11 00:35:00,3.600185,3.553171,2.312657,2.143552,,20.52057
2022-01-11 00:36:00,3.256285,3.282108,2.14035,1.965653,,20.51186
2022-01-11 00:37:00,3.053067,3.057974,2.297388,2.1039,,20.49351
2022-01-11 00:38:00,2.999483,2.962642,2.422422,2.33221,,20.48062
2022-01-11 00:39:00,2.743453,2.72313,2.323995,2.187063,,20.47271
2022-01-11 00:40:00,2.869436,2.753419,2.194993,2.017309,,20.48942
2022-01-11 00:41:00,2.891859,2.78255,2.187701,1.880281,,20.48484
2022-01-11 00:42:00,2.634535,2.428764,2.241142,1.877309,,20.49932
2022-01-11 00:43:00,2.72594,2.388832,2.300009,1.916546,,20.50905
2022-01-11 00:44:00,3.137141,2.744911,2.539031,2.210254,,20.47202
2022-01-11 00:45:00,3.730372,3.366048,2.635228,2.265555,,20.48551
2022-01-11 00:46:00,3.687474,3.413176,2.67152,2.304474,,20.49071
2022-01-11 00:47:00,3.917213,3.59209,2.915895,2.440389,,20.49389
2022-01-11 00:48:00,4.032616,3.771802,2.944932,2.582808,,20.49337
2022-01-11 00:49:00,3.765873,3.614429,2.936581,2.664972,,20.50861
2022-01-11 00:50:00,3.834207,3.669398,2.932236,2.580115,,20.51487
2022-01-11 00:51:00,3.746137,3.496457,2.845542,2.553113,,20.5219
2022-01-11 00:52:00,3.72852,3.498938,2.854897,2.462669,,20.51479
2022-01-11 00:53:00,3.825103,3.582254,2.885746,2.497073,,20.52466
2022-01-11 00:54:00,4.032404,3.764525,2.965481,2.652025,,20.50336
2022-01-11 00:55:00,4.013658,3.82778,3.058748,2.913577,,20.48374
2022-01-11 00:56:00,3.886858,3.679627,3.016032,2.934312,,20.50754
2022-01-11 00:57:00,3.658032,3.509471,2.84019,2.760873,,20.51712
2022-01-11 00:58:00,3.561715,3.434186,2.667339,2.570477,,20.49235
2022-01-11 00:59:00,3.521197,3.360512,2.626157,2.480467,,20.50887
2022-01-11 01:00:00,3.389122,3.257757,2.608241,2.408207,,20.51359
2022-01-11 01:01:00,3.309529,3.185001,2.529413,2.319709,,20.51068
2022-01-11 01:02:00,3.394278,3.237953,2.462286,2.230584,,20.51779
2022-01-11 01:03:00,3.709593,3.549298,2.489705,2.2499,,20.53582
2022-01-11 01:04:00,3.602049,3.407138,2.534137,2.350871,,20.51928
2022-01-11 01:05:00,3.491868,3.383563,2.586044,2.459375,,20.51143
