timestamp,chamber,plot,status,chamber_block,counter,cos.1.pmol_mol,co2.1.umol_mol,co2.2.umol_mol,h2o.mmol_mol,co.nmol_mol,cos.2.pmol_mol,cos.mean.pmol_mol,co2.mean.umol_mol,cos.mean_sd.pmol_mol,co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa,par.ch4.umol_m2_s,par.ch16.umol_m2_s,temp.leaf.ch4.c,temp.air.ch4.c,temp.leaf.ch16.c,temp.air.ch16.c,temp.laserbox.c,pump.flow.ch4.slpm,pump.flow.ch16.slpm,day_night,par.current.chamber.umol_m2_s,temp.leaf.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,leaf.area.m2,flag,h2o.calibrated.mmol_mol,co2.calibrated.umol_mol
2020-09-26 00:03:20,4.0,irrigation,cc,1,-10,367.12585652591173,421.9591925129452,421.9608685142133,21.73929,163.1863,367.11977858513853,367.1228175555251,421.9600305135792,0.004297753136376871,0.0011851118619470513,21.25642,0.0,21.09097,396.7083,93.73708,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.02212226532237
2020-09-26 00:03:21,4.0,irrigation,cc,1,-9,370.08889669591446,421.9591925129452,422.0229853112121,21.73803,162.6452,367.11977858513853,368.6043376405265,421.9910889120787,2.099483550273446,0.04510832024538225,21.239635,0.0,21.084155,396.65375,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.03857777340056
2020-09-26 00:03:22,4.0,irrigation,cc,1,-8,373.78956985193304,422.0229853112121,421.97783802705277,21.7715,162.763,370.08889669591446,371.9392332739237,422.0004116691324,2.6167710835757614,0.03192395078121628,21.22285,0.0,21.07734,396.5992,93.73708,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0435172007832
2020-09-26 00:03:23,4.0,irrigation,cc,1,-7,366.5349749794351,422.01104380217697,421.9980547923492,21.75095,161.7589,366.5446644502331,366.5398197148341,422.0045492972631,0.006851490507360681,0.009184616930119793,21.213410000000003,0.0,21.063705,396.8582,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0457094185542
2020-09-26 00:03:24,4.0,irrigation,cc,1,-6,362.8865368796271,422.01104380217697,422.02748956462017,21.76413,163.2819,366.5446644502331,364.7156006649301,422.01926668339854,2.5866868116209623,0.011628910145368002,21.20397,0.0,21.05007,397.1172,93.74254,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0535070539167
2020-09-26 00:03:25,4.0,irrigation,cc,1,-5,369.69444714834106,421.99931179330025,421.99072228680126,21.75052,162.4088,369.7058102550041,369.7001287016726,421.99501704005075,0.008034929776791966,0.006073698292483663,21.207835000000003,0.0,21.063705,396.6537,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0406589928034
2020-09-26 00:03:26,4.0,irrigation,cc,1,-4,374.5106426514943,422.0745223502061,422.0877208601924,21.77144,161.7384,374.4901185906224,374.50038062105835,422.08112160519926,0.01451270262003075,0.0093327559128682,21.2117,0.0,21.07734,396.1902,93.73163,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0862793221129
2020-09-26 00:03:27,4.0,irrigation,cc,1,-3,365.7385004798465,422.1168413822256,422.1047951231111,21.75238,163.1388,365.74625205648476,365.74237626816563,422.1108182526683,0.005481192405808156,0.008517991507772065,21.208185,0.0,21.05689,396.24475,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.10201334079807
2020-09-26 00:03:28,4.0,irrigation,cc,1,-2,378.47539792980524,422.08887311106423,422.1046903730318,21.77741,163.559,378.4618326706882,378.4686153002467,422.09678174204805,0.009592086710224565,0.01118449319708259,21.20467,0.0,21.03644,396.2993,93.73163,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.094576450132
2020-09-26 00:03:29,4.0,irrigation,cc,1,-1,367.83195468878534,422.089187361302,422.07253209870026,21.75093,163.5941,367.84851487523997,367.84023478201266,422.0808597300011,0.01170982013977972,0.011777049128116408,21.20012,0.0,21.03644,396.13565,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.08614057415264
2020-09-26 00:03:30,4.0,irrigation,cc,1,0,373.9823022347135,422.02717531438236,422.0442495773011,21.77802,163.1399,373.9709391280504,373.976620681382,422.03571244584174,0.008034929776791966,0.01207332709361322,21.19557,0.0,21.03644,395.972,93.73708,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0622204258164
2020-09-26 00:07:30,4.0,irrigation,oc,3,-25,385.995396216068,422.3080102768679,422.30570577512424,21.78058,161.8211,385.9901110501782,385.99275363312313,422.30685802599606,0.0037371766403748994,0.0016295288101922684,21.45646,0.0,20.68327,397.202,93.73795,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.205880063794
2020-09-26 00:07:31,4.0,irrigation,oc,3,-24,377.6103924458459,422.34194930254677,422.3365022984255,21.77207,162.8848,377.61277077049635,377.61158160817115,422.33922580048613,0.0016817294882068893,0.003851613551297771,21.460655,0.0,20.66282,396.82025,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2230293116731
2020-09-26 00:07:32,4.0,irrigation,oc,3,-23,381.64121229777896,422.45476513790555,422.4667066469408,21.79095,161.913,381.61813374006033,381.6296730189197,422.46073589242314,0.01631900466285115,0.00844392201641796,21.46485,0.0,20.64237,396.4385,93.73249,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.28740836519984
2020-09-26 00:07:33,4.0,irrigation,oc,3,-22,388.22397449958873,422.3578713145937,422.3391210504069,21.7612,162.3969,388.25304291198245,388.2385087057856,422.3484961825003,0.020554471521921264,0.013258438955520077,21.451915,0.0,20.66282,396.37035000000003,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2279409894637
2020-09-26 00:07:34,4.0,irrigation,oc,3,-21,379.4199451604058,422.33765454929727,422.3576618144352,21.79287,163.1422,379.4012709075953,379.4106080340006,422.3476581818662,0.013204690795905564,0.01414727285201051,21.43898,0.0,20.68327,396.3022,93.73249,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.22749699599115
2020-09-26 00:07:35,4.0,irrigation,oc,3,-20,377.3508027145599,422.33765454929727,422.3874108369439,21.77764,162.2821,379.4012709075953,378.3760368110776,422.36253269312056,1.4498999639026477,0.03518300840160082,21.42743,0.0,20.669635,396.384,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2353778801297
2020-09-26 00:07:36,4.0,irrigation,oc,3,-19,381.37933232794074,422.3167045334461,422.31167652964183,21.76965,162.2996,381.39131203729096,381.3853221826158,422.314190531544,0.008470933718180427,0.003555335585841154,21.41588,0.0,20.656,396.4658,93.73795,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2097650066793
2020-09-26 00:07:37,4.0,irrigation,oc,3,-18,384.4191835755415,422.3167045334461,422.37044132410443,21.7915,162.2139,381.39131203729096,382.90524780641624,422.3435729287753,2.1410284972587172,0.03799764907369994,21.4145,0.0,20.66282,396.68395,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2253325278122
2020-09-26 00:07:38,4.0,irrigation,oc,3,-17,382.8967915409926,422.37044132410443,422.3770405790975,21.77723,161.8913,384.4191835755415,383.65798755826705,422.373740951601,1.0764937312539424,0.004666377956393905,21.41312,0.0,20.66964,396.9021,93.73249,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.24131629282573
2020-09-26 00:07:39,4.0,irrigation,oc,3,-16,379.4125459281601,422.3770405790975,422.36478481982465,21.7771,161.481,382.8967915409926,381.1546687345764,422.3709126994611,2.4637337001533153,0.008666130490440082,21.40473,0.0,20.649185000000003,397.44745,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.2398178148557
2020-09-26 00:07:40,4.0,irrigation,oc,3,-15,370.7031210584041,422.20346969777034,422.19990819507564,21.77145,162.6636,370.72214765560733,370.71263435700575,422.201688946423,0.013453835905293365,0.0025183627066425085,21.39634,0.0,20.62873,397.9928,93.73795,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.15015888298296
2020-09-26 00:07:41,4.0,irrigation,oc,3,-14,370.2601360707431,422.20346969777034,422.22599096481036,21.77553,161.9302,370.72214765560733,370.49114186317524,422.21473033129035,0.32669152464424006,0.01592494064491099,21.401229999999998,0.0,20.635550000000002,397.2702,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.1570685314002
2020-09-26 00:07:42,4.0,irrigation,oc,3,-13,380.4177844803948,422.25113098383184,422.2452649793935,21.76624,162.9017,380.42148409651764,380.4196342884562,422.24819798161263,0.0026160236482503712,0.004147891516834777,21.40612,0.0,20.64237,396.5476,93.73249,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.1748005207121
2020-09-26 00:07:43,4.0,irrigation,oc,3,-12,376.41682581573895,422.18251968191913,422.1934136901617,21.78346,161.3393,376.4123334247327,376.4145796202358,422.18796668604045,0.0031766001442523435,0.007703227102635737,21.432315000000003,0.0,20.628735,397.05205,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.14288848986916
2020-09-26 00:07:44,4.0,irrigation,oc,3,-11,377.0136972168906,422.18251968191913,422.150151907429,21.77293,163.0214,376.4123334247327,376.7130153208117,422.16633579467407,0.4252284153948969,0.02288747283388509,21.45851,0.0,20.6151,397.5565,93.73249,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.1314279083577
2020-09-26 00:07:45,4.0,irrigation,oc,3,-10,386.04639806690426,422.1610459156716,422.1648169185248,21.77888,162.1464,386.041377159309,386.0438876131066,422.1629314170982,0.0035503178083340476,0.002666501689390914,21.45746,0.0,20.62246,397.57140000000004,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.12962418487524
2020-09-26 00:07:46,4.0,irrigation,oc,3,-9,377.06117562380035,421.96128751453034,421.96453476698724,21.78407,163.0172,377.0769430353715,377.0690593295859,421.9629111407588,0.011149243643737553,0.0022961542324998027,21.45641,0.0,20.62982,397.5863,93.73322,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,402.0236484928845
2020-09-26 00:07:47,4.0,irrigation,oc,3,-8,386.70184672333426,419.3284990225087,419.31645276339435,21.76493,162.0185,386.9661050178228,386.83397587057857,419.3224758929515,0.18685883201765974,0.008517991507691676,21.460605,0.0,20.636635,397.49085,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,400.6246805599113
2020-09-26 00:07:48,4.0,irrigation,oc,3,-7,415.6994378941596,416.2462279403995,416.2508369438868,21.77235,160.8912,415.98862455442827,415.84403122429393,416.24853244214313,0.20448584850467624,0.003259057620384537,21.4648,0.0,20.64345,397.3954,93.74413,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.9960292536448
2020-09-26 00:07:49,4.0,irrigation,oc,3,-6,430.60756957773515,415.0119577565255,415.0090247543063,21.76759,160.9632,430.7289522210035,430.66826089936933,415.0104912554159,0.08583049017340626,0.0020739457583972914,21.473190000000002,0.0,20.629815,397.55904999999996,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.34008439706497
2020-09-26 00:07:50,4.0,irrigation,oc,3,-5,426.4771243487798,415.0119577565255,415.39785704850476,21.75566,160.3711,430.7289522210035,428.6030382848917,415.2049074025151,3.006496320887358,0.2728720062136402,21.48158,0.0,20.61618,397.7227,93.73867,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.4430908827078
2020-09-26 00:07:51,4.0,irrigation,oc,3,-4,419.5506501919386,415.98739049455776,415.99954150375146,21.77528,160.6236,419.4802693995064,419.5154597957225,415.99346599915464,0.04976673559406381,0.008592060999126171,21.489964999999998,0.0,20.61618,397.3818,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.86088874042275
2020-09-26 00:07:52,4.0,irrigation,oc,3,-3,419.7444396078969,415.98739049455776,415.8820119148262,21.76589,160.957,419.4802693995064,419.6123545037017,415.934701204692,0.18679654574035295,0.07451390831999623,21.49835,0.0,20.61618,397.0409,93.73322,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.82975369815676
2020-09-26 00:07:53,4.0,irrigation,oc,3,-2,417.96915238552236,415.8820119148262,416.021853270633,21.76116,160.46,419.7444396078969,418.8567959967096,415.9519325927296,1.2553176334948504,0.09888277098132517,21.499049999999997,0.0,20.629815,397.08180000000004,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.838883313937
2020-09-26 00:07:54,4.0,irrigation,oc,3,-1,420.0500983685221,416.021853270633,415.7033082796154,21.77219,160.7005,417.96915238552236,419.0096253770222,415.86258077512423,1.4714510158619998,0.22524532326157523,21.49975,0.0,20.64345,397.1227,93.73322,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.7915425099213
2020-09-26 00:07:55,4.0,irrigation,oc,3,0,412.9973087469153,415.6694740040157,415.6759685089296,21.78272,159.5343,412.9930806142034,412.99519468055934,415.67272125647264,0.002989741312332075,0.004592308465079994,21.486465,0.0,20.64345,396.85,,0.0,0.0,,,,,,,,0,0.0,,,5.05,0.08140169489163362,3,,398.6909502387857
2020-09-26 00:11:10,16.0,control,cc,5,-20,420.2346387441733,415.19453714466874,414.97529522878585,22.00309,161.8134,420.19332636413486,420.2139825541541,415.0849161867273,0.029212264072142544,0.15502744544112199,21.49904,0.0,20.67159,396.2247,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3795165673501
2020-09-26 00:11:11,16.0,control,cc,5,-19,420.4062304633946,414.97529522878585,414.8628983937441,21.99877,161.9769,420.2346387441733,420.32043460378395,414.919096811265,0.12133366825682712,0.07947656424192713,21.517545,0.0,20.685225,396.7838,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.2916613589597
2020-09-26 00:11:12,16.0,control,cc,5,-18,431.0144392651494,414.90176067314803,414.8957899186305,21.98909,161.9102,431.0179627090759,431.01620098711265,414.89877529588927,0.00249145109355647,0.004221961008148688,21.53605,0.0,20.69886,397.3429,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.2808945172492
2020-09-26 00:11:13,16.0,control,cc,5,-17,424.02040307101726,414.95675446475747,414.95361196237985,21.98396,161.6961,424.0189056073485,424.01965433918286,414.95518321356866,0.0010588667147775775,0.0022220847411055025,21.534675,0.0,20.70568,396.9611,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3107808278735
2020-09-26 00:11:14,16.0,control,cc,5,-16,422.4802176446394,414.95675446475747,415.078474056853,21.98098,161.8801,424.0189056073485,423.2495616259939,415.0176142608052,1.0880166925616814,0.08606874897401011,21.5333,0.0,20.7125,396.5793,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.34385834158195
2020-09-26 00:11:15,16.0,control,cc,5,-15,428.2761067315602,415.1015190742894,415.0983765719117,21.97591,162.2268,428.27760419522895,428.27685546339455,415.09994782310054,0.001058866714737383,0.0022220847411858913,21.538204999999998,0.0,20.698864999999998,396.74289999999996,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3874807002648
2020-09-26 00:11:16,16.0,control,cc,5,-14,421.9587479435152,415.3779545334461,415.3869630402621,21.99035,161.3839,421.9219279544832,421.9403379489992,415.3824587868541,0.026035663927769615,0.006369976257980474,21.54311,0.0,20.68523,396.9065,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.5371619997145
2020-09-26 00:11:17,16.0,control,cc,5,-13,420.1329873868933,415.3779545334461,415.3044199778083,21.98146,162.3222,421.9219279544832,421.02745767068825,415.34118725562723,1.2649720064825023,0.051996782943002244,21.540264999999998,0.0,20.67841,396.85195,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.51529532118906
2020-09-26 00:11:18,16.0,control,cc,5,-12,423.2788942966822,415.3044199778083,415.01646200993343,21.97656,160.8451,420.1329873868933,421.70594084178776,415.1604409938709,2.2244921088933416,0.2036170317810315,21.53742,0.0,20.67159,396.7974,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.41953147906804
2020-09-26 00:11:19,16.0,control,cc,5,-11,421.960245407184,415.01646200993343,414.95560221388575,21.98292,159.8708,423.2788942966822,422.6195698519331,414.9860321119096,0.932425571768292,0.04303437448694477,21.536735,0.0,20.657955,396.3338,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3271253375835
2020-09-26 00:11:20,16.0,control,cc,5,-10,418.98769193857964,414.95560221388575,415.08339731057805,21.99959,161.9288,421.960245407184,420.4739686728818,415.01949976223193,2.1019127150897363,0.0903647794735129,21.53605,0.0,20.64432,395.8702,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3448573268954
2020-09-26 00:11:21,16.0,control,cc,5,-9,429.6424102001645,415.08004530804186,415.06276154496464,21.97182,162.6204,429.66311043323276,429.6527603166986,415.07140342650325,0.01463727517472465,0.01222146607632143,21.54444,0.0,20.657955,396.3338,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.37235717260444
2020-09-26 00:11:22,16.0,control,cc,5,-8,429.45866259939675,415.08004530804186,414.71436278135906,21.98477,161.9579,429.66311043323276,429.5608865163148,414.89720404470046,0.1445664497043457,0.25857659437884106,21.55283,0.0,20.67159,396.7974,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.2800620294881
2020-09-26 00:11:23,16.0,control,cc,5,-7,426.228457293666,414.71436278135906,414.71174402937766,21.9672,161.2867,429.4585745132986,427.8435159034823,414.7130534053683,2.2840377900296307,0.00185173728429478,21.534010000000002,0.0,20.67159,396.85195,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.1824944638846
2020-09-26 00:11:24,16.0,control,cc,5,-6,426.6333010008226,414.71174402937766,414.7684138222551,22.00528,161.9992,426.228457293666,426.4308791472443,414.7400789258164,0.28626773065113365,0.04007159483209723,21.51519,0.0,20.67159,396.9065,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.1968132533759
2020-09-26 00:11:25,16.0,control,cc,5,-5,423.2046377159309,414.7684138222551,415.0286130191272,21.97022,161.1679,426.6333010008226,424.9189693583768,414.8985134206912,2.424431059152253,0.18398861656753093,21.52496,0.0,20.67159,396.5656,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.28075576928904
2020-09-26 00:11:26,16.0,control,cc,5,-4,422.7959182204552,415.0286130191272,415.04285902990597,21.97244,161.7825,423.2046377159309,423.000277968193,415.0357360245166,0.2890083268540377,0.010073450826529839,21.53473,0.0,20.67159,396.2247,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.353459700427
2020-09-26 00:11:27,16.0,control,cc,5,-3,422.15086372360844,415.0429637799852,415.11733633625704,21.98611,161.1532,422.7959182204552,422.4733909720318,415.08015005812115,0.4561224089552061,0.05258933887399587,21.544095,0.0,20.664775,396.29290000000003,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3769913544747
2020-09-26 00:11:28,16.0,control,cc,5,-2,423.28735056210587,415.1174410863363,414.76097656662796,21.97539,161.9567,422.15086372360844,422.7191071428572,414.9392088264822,0.8036175502307955,0.25205847913819257,21.55346,0.0,20.65796,396.3611,93.7338,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.3023172023021
2020-09-26 00:11:29,16.0,control,cc,5,-1,424.495099054017,414.76097656662796,414.7144675314383,21.97354,160.955,423.28735056210587,423.89122480806145,414.7377220490331,0.8540071485981681,0.03288685416906082,21.54473,0.0,20.66442,396.3194,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.19556452173424
2020-09-26 00:11:30,16.0,control,cc,5,0,422.7783010008226,414.7144675314383,414.99697849519185,22.00019,161.2885,424.495099054017,423.6367000274198,414.85572301331507,1.21395954534162,0.19976541822969354,21.536,0.0,20.67088,396.2777,93.73332,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.25808435259444
2020-09-26 00:15:30,16.0,control,oc,7,-25,432.59893199890325,414.8580798900983,414.8606986420797,22.19356,159.9057,432.60201501233894,432.6004735056211,414.859389266089,0.002180019706861911,0.00185173728429478,21.62269,0.0,20.51987,394.8301,93.73264,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.260026824037
2020-09-26 00:15:31,16.0,control,oc,7,-24,421.7657513024403,414.75615806298214,414.74788280672095,22.18039,160.0201,421.7849540718399,421.77535268714007,414.75202043485154,0.013578408459987267,0.005851489818340956,21.631075,0.0,20.513055,395.9209,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.2031401603604
2020-09-26 00:15:32,16.0,control,oc,7,-23,422.3640320811626,414.75615806298214,414.6642922434746,22.19355,159.3438,421.7849540718399,422.0744930765012,414.7102251532284,0.40946998722808786,0.06495894393302551,21.63946,0.0,20.50624,397.0117,93.73264,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.1809959859146
2020-09-26 00:15:33,16.0,control,oc,7,-22,416.8129342610365,414.7150960319138,414.72462828912614,22.20883,159.9533,416.79716684946527,416.8050505552509,414.71986216051994,0.011149243643777748,0.006740323714871586,21.64011,0.0,20.513055,396.56175,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.18610191084946
2020-09-26 00:15:34,16.0,control,oc,7,-21,429.97872292295034,414.5332498943253,414.53293564408756,22.20817,159.6936,429.9966044008774,429.98766366191387,414.5330927692064,0.012644114299863396,0.0002222084741025114,21.64076,0.0,20.51987,396.1118,93.73264,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.0871468656441
2020-09-26 00:15:35,16.0,control,oc,7,-20,426.93429119824515,414.5332498943253,414.5380683979711,22.20278,159.4438,429.9966044008774,428.4654477995613,414.5356591461482,2.1653824316983608,0.0034071966030927484,21.622625,0.0,20.513055,396.46630000000005,,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.08850659565394
2020-09-26 00:15:36,16.0,control,oc,7,-19,433.2526189333699,414.5394301490014,414.53984914931846,22.20342,159.7905,433.2520023306828,433.25231063202637,414.53963964915994,0.0004360039413482656,0.00029627796549681147,21.60449,0.0,20.50624,396.8208,93.73264,0.0,0.0,,,,,,,,0,0.0,,,5.0,0.07725715988542793,3,,398.09061556464883
