"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 12:01:00",2924,33.11279,33.13517,32.50602,31.96537,"NAN",27.34939
"2020-09-27 12:02:00",2925,33.30278,33.39051,31.8433,31.76745,"NAN",27.33812
"2020-09-27 12:03:00",2926,33.48249,33.56297,31.59488,31.3827,"NAN",27.35492
"2020-09-27 12:04:00",2927,33.57872,33.65685,31.83627,31.49375,"NAN",27.36153
"2020-09-27 12:05:00",2928,33.71776,33.77927,31.75633,31.48468,"NAN",27.33538
"2020-09-27 12:06:00",2929,33.83209,33.87105,32.08491,31.83459,"NAN",27.36865
"2020-09-27 12:07:00",2930,33.79694,33.85894,31.66355,31.64841,"NAN",27.36298
"2020-09-27 12:08:00",2931,33.87841,33.91575,31.96399,31.71706,"NAN",27.35237
"2020-09-27 12:09:00",2932,31.43469,31.16625,31.53165,31.47858,"NAN",27.37213
"2020-09-27 12:10:00",2933,30.94454,30.80691,32.02976,31.70783,"NAN",27.37405
"2020-09-27 12:11:00",2934,31.55654,31.38105,32.62506,32.17592,"NAN",27.35514
"2020-09-27 12:12:00",2935,31.32265,31.24224,32.05419,32.01175,"NAN",27.37212
"2020-09-27 12:13:00",2936,30.93996,30.8217,32.16212,31.82681,"NAN",27.36719
"2020-09-27 12:14:00",2937,31.34947,31.33326,31.61883,31.45769,"NAN",27.36154
"2020-09-27 12:15:00",2938,31.77148,31.78822,32.84116,32.30622,"NAN",27.31814
"2020-09-27 12:16:00",2939,31.95827,31.69971,32.3211,32.248,"NAN",27.34881
"2020-09-27 12:17:00",2940,32.10948,31.93907,32.46598,32.10005,"NAN",27.37031
"2020-09-27 12:18:00",2941,32.67948,32.71984,32.857,32.54613,"NAN",27.35063
"2020-09-27 12:19:00",2942,32.02158,32.0075,32.40593,32.26113,"NAN",27.35452
"2020-09-27 12:20:00",2943,31.75294,31.69094,32.29086,32.07906,"NAN",27.35825
"2020-09-27 12:21:00",2944,32.05453,32.10458,32.71964,32.42595,"NAN",27.36732
"2020-09-27 12:22:00",2945,32.1281,32.18544,33.16207,32.81957,"NAN",27.36809
"2020-09-27 12:23:00",2946,32.05531,32.09333,32.83931,32.65911,"NAN",27.35637
"2020-09-27 12:24:00",2947,31.62986,31.71063,32.86403,32.52057,"NAN",27.36005
"2020-09-27 12:25:00",2948,32.14615,32.15878,32.89034,32.68555,"NAN",27.38719
"2020-09-27 12:26:00",2949,31.87527,31.83497,31.85162,31.9341,"NAN",27.37967
"2020-09-27 12:27:00",2950,31.36634,31.02277,31.92765,31.62114,"NAN",27.37292
"2020-09-27 12:28:00",2951,31.79121,31.45952,32.68312,32.32275,"NAN",27.3695
"2020-09-27 12:29:00",2952,31.88877,31.71745,32.45681,32.1672,"NAN",27.37179
"2020-09-27 12:30:00",2953,32.57664,32.56493,33.25536,32.86123,"NAN",27.36468
"2020-09-27 12:31:00",2954,32.57679,32.43637,32.88578,32.765,"NAN",27.33759
"2020-09-27 12:32:00",2955,32.06371,31.89712,32.21064,32.15969,"NAN",27.36924
"2020-09-27 12:33:00",2956,32.18966,32.08504,32.61057,32.34272,"NAN",27.35071
"2020-09-27 12:34:00",2957,32.05027,31.82188,32.33513,32.22508,"NAN",27.38097
"2020-09-27 12:35:00",2958,31.7937,31.82365,32.41352,32.11574,"NAN",27.37735
"2020-09-27 12:36:00",2959,31.93541,32.00412,32.9591,32.64367,"NAN",27.36869
"2020-09-27 12:37:00",2960,32.70046,32.78947,33.14397,32.96592,"NAN",27.35565
"2020-09-27 12:38:00",2961,33.34251,33.1448,32.9817,32.76071,"NAN",27.38568
"2020-09-27 12:39:00",2962,32.02612,31.93743,33.18707,32.97116,"NAN",27.36931
"2020-09-27 12:40:00",2963,32.59515,32.51745,32.66429,32.581,"NAN",27.37856
"2020-09-27 12:41:00",2964,32.88811,32.87387,33.40873,33.06628,"NAN",27.38608
"2020-09-27 12:42:00",2965,32.59743,32.42573,32.69891,32.73744,"NAN",27.36262
"2020-09-27 12:43:00",2966,32.0693,31.97558,32.70573,32.41666,"NAN",27.35796
"2020-09-27 12:44:00",2967,31.99276,31.98659,32.81055,32.63373,"NAN",27.37312
"2020-09-27 12:45:00",2968,31.78513,31.72954,32.4972,32.37887,"NAN",27.38746
"2020-09-27 12:46:00",2969,31.90974,31.94567,32.83686,32.47405,"NAN",27.41247
"2020-09-27 12:47:00",2970,31.87848,31.82973,32.82942,32.61813,"NAN",27.40778
"2020-09-27 12:48:00",2971,31.64223,31.65824,32.55719,32.26731,"NAN",27.38844
"2020-09-27 12:49:00",2972,31.55718,31.59163,32.41015,32.10583,"NAN",27.41839
"2020-09-27 12:50:00",2973,31.97313,32.20718,32.8318,32.34036,"NAN",27.41954
"2020-09-27 12:51:00",2974,31.92688,32.12472,33.66175,32.97196,"NAN",27.40093
"2020-09-27 12:52:00",2975,32.53393,32.87407,34.65649,33.86637,"NAN",27.37061
"2020-09-27 12:53:00",2976,33.61688,33.85229,35.38597,34.92518,"NAN",27.3536
"2020-09-27 12:54:00",2977,33.60159,33.61021,34.46268,34.45896,"NAN",27.38122
"2020-09-27 12:55:00",2978,32.58851,32.61114,33.37728,33.42172,"NAN",27.37032
"2020-09-27 12:56:00",2979,32.9964,32.84125,33.41201,33.20311,"NAN",27.39935
"2020-09-27 12:57:00",2980,33.04842,33.01822,33.40015,33.07785,"NAN",27.41528
"2020-09-27 12:58:00",2981,32.79115,32.84262,33.48853,33.03328,"NAN",27.39909
"2020-09-27 12:59:00",2982,32.72144,32.6827,34.08323,33.79348,"NAN",27.36926
"2020-09-27 13:00:00",2983,32.5941,32.51971,33.63689,33.66441,"NAN",27.40971
