"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 05:01:00",1064,18.94771,18.96081,18.9721,18.73099,"NAN",25.75245
"2020-09-26 05:02:00",1065,18.94766,18.98435,19.02793,18.81796,"NAN",25.77006
"2020-09-26 05:03:00",1066,18.97345,18.99431,19.03597,18.76116,"NAN",25.76349
"2020-09-26 05:04:00",1067,18.96859,18.98933,19.16207,18.98373,"NAN",25.73436
"2020-09-26 05:05:00",1068,19.0344,19.04238,19.1501,19.06425,"NAN",25.73728
"2020-09-26 05:06:00",1069,19.07311,19.07745,19.12506,19.04584,"NAN",25.68783
"2020-09-26 05:07:00",1070,19.1074,19.10973,19.07837,19.01198,"NAN",25.74493
"2020-09-26 05:08:00",1071,19.13089,19.12359,19.08567,18.98917,"NAN",25.72915
"2020-09-26 05:09:00",1072,19.11005,19.10009,19.03582,18.92517,"NAN",25.75235
"2020-09-26 05:10:00",1073,19.0423,19.043,19.02123,18.86591,"NAN",25.72942
"2020-09-26 05:11:00",1074,19.02462,19.03584,18.9511,18.79201,"NAN",25.69608
"2020-09-26 05:12:00",1075,19.10659,19.12094,18.98648,18.86757,"NAN",25.71093
"2020-09-26 05:13:00",1076,19.21636,19.25321,19.11049,18.9743,"NAN",25.76079
"2020-09-26 05:14:00",1077,19.21548,19.21495,19.15378,19.04173,"NAN",25.78338
"2020-09-26 05:15:00",1078,19.25064,19.22872,19.07511,18.98612,"NAN",25.7952
"2020-09-26 05:16:00",1079,19.25991,19.24925,19.06393,18.98464,"NAN",25.77424
"2020-09-26 05:17:00",1080,19.27508,19.24412,19.05803,18.89993,"NAN",25.75278
"2020-09-26 05:18:00",1081,19.26855,19.2382,19.10525,18.97745,"NAN",25.69876
"2020-09-26 05:19:00",1082,19.24361,19.21447,19.09866,18.99471,"NAN",25.7158
"2020-09-26 05:20:00",1083,19.19551,19.18237,19.08924,19.01914,"NAN",25.74303
"2020-09-26 05:21:00",1084,19.17274,19.14041,19.04798,18.94481,"NAN",25.79874
"2020-09-26 05:22:00",1085,19.12317,19.10408,19.00675,18.88612,"NAN",25.77953
"2020-09-26 05:23:00",1086,19.09796,19.07247,19.00749,18.86013,"NAN",25.77938
"2020-09-26 05:24:00",1087,19.1189,19.07981,19.04522,18.91856,"NAN",25.76857
"2020-09-26 05:25:00",1088,19.09505,19.08953,19.04871,18.94055,"NAN",25.79611
"2020-09-26 05:26:00",1089,19.08913,19.07281,19.05339,18.94239,"NAN",25.78812
"2020-09-26 05:27:00",1090,19.07394,19.05663,19.10263,18.97626,"NAN",25.79051
"2020-09-26 05:28:00",1091,19.12959,19.10252,19.09872,18.97813,"NAN",25.80076
"2020-09-26 05:29:00",1092,19.15368,19.13995,19.1375,19.01499,"NAN",25.78943
"2020-09-26 05:30:00",1093,19.15812,19.14317,19.16208,19.05558,"NAN",25.77882
"2020-09-26 05:31:00",1094,19.13792,19.12551,19.16843,19.04271,"NAN",25.76485
"2020-09-26 05:32:00",1095,19.15162,19.12736,19.13133,19.02826,"NAN",25.80011
"2020-09-26 05:33:00",1096,19.1556,19.12892,19.11345,19.01029,"NAN",25.79308
"2020-09-26 05:34:00",1097,19.11182,19.12671,19.14201,19.04243,"NAN",25.7709
"2020-09-26 05:35:00",1098,19.16486,19.13407,19.11475,18.98608,"NAN",25.76997
"2020-09-26 05:36:00",1099,19.16731,19.14088,19.11174,19.00752,"NAN",25.76268
"2020-09-26 05:37:00",1100,19.16413,19.1635,19.11876,18.97584,"NAN",25.75666
"2020-09-26 05:38:00",1101,19.17023,19.15049,19.21984,19.04683,"NAN",25.80124
"2020-09-26 05:39:00",1102,19.17459,19.17844,19.22553,19.0979,"NAN",25.79653
"2020-09-26 05:40:00",1103,19.20909,19.23204,19.34545,19.20344,"NAN",25.78591
"2020-09-26 05:41:00",1104,19.26472,19.27627,19.40404,19.27064,"NAN",25.76719
"2020-09-26 05:42:00",1105,19.26752,19.30854,19.40518,19.32175,"NAN",25.76562
"2020-09-26 05:43:00",1106,19.29504,19.30725,19.40793,19.33367,"NAN",25.78779
"2020-09-26 05:44:00",1107,19.349,19.34803,19.43995,19.33332,"NAN",25.78377
"2020-09-26 05:45:00",1108,19.36163,19.35954,19.42634,19.32168,"NAN",25.77917
"2020-09-26 05:46:00",1109,19.3341,19.35082,19.43023,19.29345,"NAN",25.8019
"2020-09-26 05:47:00",1110,19.2975,19.30939,19.36981,19.18956,"NAN",25.7988
"2020-09-26 05:48:00",1111,19.25453,19.25731,19.43104,19.21845,"NAN",25.79329
"2020-09-26 05:49:00",1112,19.20639,19.22654,19.40081,19.20011,"NAN",25.79436
"2020-09-26 05:50:00",1113,19.23793,19.25897,19.456,19.27357,"NAN",25.78914
"2020-09-26 05:51:00",1114,19.29328,19.30308,19.46519,19.31216,"NAN",25.80791
"2020-09-26 05:52:00",1115,19.33394,19.34379,19.502,19.35696,"NAN",25.80131
"2020-09-26 05:53:00",1116,19.30686,19.33921,19.50603,19.35105,"NAN",25.80754
"2020-09-26 05:54:00",1117,19.30048,19.31843,19.48966,19.2919,"NAN",25.8018
"2020-09-26 05:55:00",1118,19.27298,19.29171,19.43996,19.22449,"NAN",25.79223
"2020-09-26 05:56:00",1119,19.2455,19.27765,19.40358,19.17875,"NAN",25.807
"2020-09-26 05:57:00",1120,19.28604,19.30946,19.45057,19.27446,"NAN",25.80174
"2020-09-26 05:58:00",1121,19.32106,19.33352,19.47112,19.29656,"NAN",25.81388
"2020-09-26 05:59:00",1122,19.29691,19.32811,19.4726,19.293,"NAN",25.80497
"2020-09-26 06:00:00",1123,19.28567,19.31511,19.47061,19.2765,"NAN",25.79227
