"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 20:01:00",3404,23.74219,23.79031,24.90173,24.54577,"NAN",26.50316
"2020-09-27 20:02:00",3405,23.55905,23.59865,24.53302,24.32771,"NAN",26.50357
"2020-09-27 20:03:00",3406,23.49295,23.55585,24.63166,24.41678,"NAN",26.49344
"2020-09-27 20:04:00",3407,23.46775,23.53122,24.31508,24.05709,"NAN",26.48554
"2020-09-27 20:05:00",3408,23.44985,23.52265,24.31897,23.92385,"NAN",26.47909
"2020-09-27 20:06:00",3409,23.42274,23.50272,24.26208,23.88103,"NAN",26.49947
"2020-09-27 20:07:00",3410,23.41926,23.49875,24.38859,24.03425,"NAN",26.47698
"2020-09-27 20:08:00",3411,23.40624,23.48258,24.38059,24.02451,"NAN",26.47338
"2020-09-27 20:09:00",3412,23.72318,24.0572,24.34013,24.00669,"NAN",26.46609
"2020-09-27 20:10:00",3413,23.85094,24.2958,24.37969,23.96479,"NAN",26.45722
"2020-09-27 20:11:00",3414,24.67694,24.8832,24.58909,24.2474,"NAN",26.46862
"2020-09-27 20:12:00",3415,24.39384,24.5578,24.46472,24.24967,"NAN",26.46237
"2020-09-27 20:13:00",3416,24.24076,24.51345,24.49304,24.18291,"NAN",26.47205
"2020-09-27 20:14:00",3417,24.28281,24.49057,24.49225,24.1141,"NAN",26.45896
"2020-09-27 20:15:00",3418,24.38926,24.52787,24.48384,24.12443,"NAN",26.42817
"2020-09-27 20:16:00",3419,24.11071,24.33444,24.37149,24.0186,"NAN",26.43021
"2020-09-27 20:17:00",3420,23.88043,24.1071,24.62411,24.15235,"NAN",26.39742
"2020-09-27 20:18:00",3421,24.35041,24.56763,24.4251,24.04677,"NAN",26.38201
"2020-09-27 20:19:00",3422,24.00455,24.25838,24.31664,23.94094,"NAN",26.36547
"2020-09-27 20:20:00",3423,24.33208,24.56273,24.32404,23.88439,"NAN",26.33694
"2020-09-27 20:21:00",3424,24.46749,24.59693,24.47652,24.03267,"NAN",26.32754
"2020-09-27 20:22:00",3425,24.23882,24.43716,24.38314,24.05714,"NAN",26.31479
"2020-09-27 20:23:00",3426,24.23486,24.43211,24.19592,23.84818,"NAN",26.30537
"2020-09-27 20:24:00",3427,24.41994,24.61925,24.1887,23.8237,"NAN",26.30173
"2020-09-27 20:25:00",3428,24.42199,24.59009,24.27381,23.86327,"NAN",26.28379
"2020-09-27 20:26:00",3429,24.52257,24.71012,24.22759,23.8779,"NAN",26.29745
"2020-09-27 20:27:00",3430,24.36498,24.52107,24.11751,23.79177,"NAN",26.27687
"2020-09-27 20:28:00",3431,24.34867,24.50774,24.36362,23.9662,"NAN",26.28817
"2020-09-27 20:29:00",3432,23.87027,24.07589,24.20198,23.79329,"NAN",26.29048
"2020-09-27 20:30:00",3433,24.01418,24.2172,24.27982,23.80279,"NAN",26.28222
"2020-09-27 20:31:00",3434,24.25065,24.43088,24.14609,23.73621,"NAN",26.27633
"2020-09-27 20:32:00",3435,24.47978,24.63149,24.16386,23.69216,"NAN",26.26896
"2020-09-27 20:33:00",3436,24.43046,24.54915,24.23839,23.83254,"NAN",26.26952
"2020-09-27 20:34:00",3437,24.24432,24.42292,24.15082,23.82505,"NAN",26.26817
"2020-09-27 20:35:00",3438,24.37221,24.59068,24.21614,23.80186,"NAN",26.26278
"2020-09-27 20:36:00",3439,24.32853,24.51829,24.24674,23.90161,"NAN",26.25532
"2020-09-27 20:37:00",3440,24.12778,24.29771,24.14851,23.77325,"NAN",26.24848
"2020-09-27 20:38:00",3441,24.0555,24.19522,24.04129,23.70068,"NAN",26.25566
"2020-09-27 20:39:00",3442,23.96084,24.11073,23.88433,23.57595,"NAN",26.25233
"2020-09-27 20:40:00",3443,23.98061,24.12741,23.75572,23.361,"NAN",26.25893
"2020-09-27 20:41:00",3444,23.85256,23.9808,23.72783,23.281,"NAN",26.24677
"2020-09-27 20:42:00",3445,23.68339,23.83937,23.59408,23.09204,"NAN",26.25013
"2020-09-27 20:43:00",3446,23.50505,23.7446,23.54092,23.04923,"NAN",26.24396
"2020-09-27 20:44:00",3447,23.49004,23.62735,23.45113,22.98169,"NAN",26.24015
"2020-09-27 20:45:00",3448,23.45271,23.60788,23.52325,23.02956,"NAN",26.24335
"2020-09-27 20:46:00",3449,23.62988,23.75103,23.48847,23.01827,"NAN",26.23506
"2020-09-27 20:47:00",3450,23.20584,23.39789,23.49598,23.08537,"NAN",26.22804
"2020-09-27 20:48:00",3451,23.42005,23.59121,23.48179,23.05838,"NAN",26.21179
"2020-09-27 20:49:00",3452,23.26779,23.4276,23.49481,23.0738,"NAN",26.22772
"2020-09-27 20:50:00",3453,23.60975,23.77642,23.45864,23.00894,"NAN",26.21496
"2020-09-27 20:51:00",3454,23.83723,24.01444,23.55255,23.06332,"NAN",26.22938
"2020-09-27 20:52:00",3455,23.53552,23.69767,23.42846,22.93172,"NAN",26.24421
"2020-09-27 20:53:00",3456,23.20757,23.39205,23.4087,23.00939,"NAN",26.23899
"2020-09-27 20:54:00",3457,23.36064,23.62137,23.60449,23.10979,"NAN",26.23409
"2020-09-27 20:55:00",3458,23.63408,23.78241,23.38766,22.97176,"NAN",26.23107
"2020-09-27 20:56:00",3459,23.68459,23.81667,23.35876,22.99361,"NAN",26.21397
"2020-09-27 20:57:00",3460,23.68838,23.82336,23.40391,22.94389,"NAN",26.21216
"2020-09-27 20:58:00",3461,23.64401,23.77882,23.41751,23.00744,"NAN",26.22155
"2020-09-27 20:59:00",3462,23.64913,23.79736,23.40037,22.97007,"NAN",26.22108
"2020-09-27 21:00:00",3463,23.6611,23.79009,23.34078,22.88803,"NAN",26.24252
